ID,Label,Cost,NitRed,SedRed,Genome section,WithinSectionID,AlleleCombo
6679,BS+FM1232 1-8,69518.3275,170.7781,-0.800000072,HRU,1232,BS+FM
6680,GW+CC1232 1-8,55237.2493,321.1775,-28.29999995,HRU,1232,GW+CC
6681,GW+FM1232,70518.5659,180.2152,-0.800000072,HRU,1232,GW+FM
6682,CC+FM1232 1-8,121761.2429,208.1511,-28,HRU,1232,CC+FM
6683,BS+GW+CC1232 1-8,56234.2971,333.0595,-28.29999995,HRU,1232,BS+GW+CC
6684,BS+GW+FM1232 1-8,71515.6137,170.7781,-0.800000072,HRU,1232,BS+GW+FM
6685,BS+CC+FM1232 1-8,122758.2906,306.9806,-28,HRU,1232,BS+CC+FM
6686,GW+CC+FM1232 1-8,123758.529,325.0878,-29.19999993,HRU,1232,GW+CC+FM
6687,BS+GW+CC+FM1232 1-8,124755.5768,334.6729,-29.19999993,HRU,1232,BS+GW+CC+FM
6688,BS1233 1-9,3138.4485,11.1603,0,HRU,1233,BS
6689,GW1233 1-9,6324.7004,2.362599999,0,HRU,1233,GW
6690,CC1233 1-9,169557.8637,2390.9671,1733.2,HRU,1233,CC
6691,FM1233 1-9,218236.383,320.4826,2000.2,HRU,1233,FM
6692,BS+GW1233 1-9,9463.149,11.1603,0,HRU,1233,BS+GW
6693,BS+CC1233 1-9,172696.3122,2481.5902,-286.8,HRU,1233,BS+CC
6694,BS+FM1233 1-9,221374.8316,-1094.1589,250447.1,HRU,1233,BS+FM
6695,GW+CC1233 1-9,175882.5641,2484.4677,-287.9,HRU,1233,GW+CC
6696,GW+FM1233,224561.0835,409.048,-17.69999993,HRU,1233,GW+FM
6697,CC+FM1233 1-9,387794.2467,2891.1657,-300.4000001,HRU,1233,CC+FM
6698,BS+GW+CC1233 1-9,179021.0126,2488.8957,-287.9,HRU,1233,BS+GW+CC
6699,BS+GW+FM1233 1-9,227699.532,417.7603,-17.69999993,HRU,1233,BS+GW+FM
6700,BS+CC+FM1233 1-9,390932.6952,2897.6836,-300.4000001,HRU,1233,BS+CC+FM
6701,GW+CC+FM1233 1-9,394118.9471,2900.399,-300.9,HRU,1233,GW+CC+FM
6702,BS+GW+CC+FM1233 1-9,397257.3957,2904.7693,-300.9,HRU,1233,BS+GW+CC+FM
6703,BS1234 1-10,2357.1579,312.2215,0,HRU,1234,BS
6704,GW1234 1-10,4745.8422,323.6684,0,HRU,1234,GW
6705,CC1234 1-10,127119.2467,626.602,-380,HRU,1234,CC
6706,FM1234 1-10,163612.7877,22.1539,-9.700000048,HRU,1234,FM
6707,BS+GW1234 1-10,7103.0001,-2192.3281,545273.3,HRU,1234,BS+GW
6708,BS+CC1234 1-10,129476.4046,824.5673,-380,HRU,1234,BS+CC
6709,BS+FM1234 1-10,165969.9456,332.08,-9.700000048,HRU,1234,BS+FM
6710,GW+CC1234 1-10,131865.0889,934.215,-390.5,HRU,1234,GW+CC
6711,GW+FM1234,168358.6299,345.3125,-9.700000048,HRU,1234,GW+FM
6712,CC+FM1234 1-10,290732.0344,639.6797,-374.7,HRU,1234,CC+FM
6713,BS+GW+CC1234 1-10,134222.2468,984.0836,-390.5,HRU,1234,BS+GW+CC
6714,BS+GW+FM1234 1-10,170715.7878,332.08,-9.700000048,HRU,1234,BS+GW+FM
6715,BS+CC+FM1234 1-10,293089.1923,837.3585,-374.7,HRU,1234,BS+CC+FM
6716,GW+CC+FM1234 1-10,295477.8766,952.4051,-386.1,HRU,1234,GW+CC+FM
6717,BS+GW+CC+FM1234 1-10,297835.0345,914.0266,1633.9,HRU,1234,BS+GW+CC+FM
6718,BS1235 1-7,4167.2757,2.402799997,0,HRU,1235,BS
6719,GW1235 1-7,7084.0894,-2629.3281,-869.2,HRU,1235,GW
6720,CC1235 1-7,178890.9146,2820.2591,-350.6,HRU,1235,CC
6721,FM1235 1-7,234433.594,589.6867,-1.400000095,HRU,1235,FM
6722,BS+GW1235 1-7,11251.3651,-191.9241,-92.70000005,HRU,1235,BS+GW
6723,BS+CC1235 1-7,183058.1903,2821.9975,-350.6,HRU,1235,BS+CC
6724,BS+FM1235 1-7,238600.8697,592.0488,-1.400000095,HRU,1235,BS+FM
6725,GW+CC1235 1-7,185975.004,2821.0393,-351.4,HRU,1235,GW+CC
6726,GW+FM1235,241517.6834,590.2996,-1.400000095,HRU,1235,GW+FM
6727,CC+FM1235 1-7,413324.5086,3291.4185,-345.8,HRU,1235,CC+FM
6728,BS+GW+CC1235 1-7,190142.2797,2822.2887,-351.4,HRU,1235,BS+GW+CC
6729,BS+GW+FM1235 1-7,245684.9591,592.0488,-1.400000095,HRU,1235,BS+GW+FM
6730,BS+CC+FM1235 1-7,417491.7843,3293.5783,-345.8,HRU,1235,BS+CC+FM
6731,GW+CC+FM1235 1-7,420408.598,3292.8343,-347.8,HRU,1235,GW+CC+FM
6732,BS+GW+CC+FM1235 1-7,424575.8737,3294.3608,-347.8,HRU,1235,BS+GW+CC+FM
6733,BS1236 1-8,1740.1098,69.3104,0,HRU,1236,BS
6734,GW1236 1-8,2952.6379,74.9401,0,HRU,1236,GW
6735,CC1236 1-8,74373.2474,153.648,-174.4,HRU,1236,CC
6736,FM1236 1-8,97462.5048,26.9208,0.5,HRU,1236,FM
6737,BS+GW1236 1-8,4692.7477,69.3104,0,HRU,1236,BS+GW
6738,BS+CC1236 1-8,76113.3572,202.8578,-174.4,HRU,1236,BS+CC
6739,BS+FM1236 1-8,99202.6147,94.2279,0.5,HRU,1236,BS+FM
6740,GW+CC1236 1-8,77325.8854,211.9889,-174.1,HRU,1236,GW+CC
6741,GW+FM1236,100415.1428,98.3488,0.5,HRU,1236,GW+FM
6742,CC+FM1236 1-8,171835.7523,173.8309,-174.6,HRU,1236,CC+FM
6743,BS+GW+CC1236 1-8,79065.9952,212.6064,-174.1,HRU,1236,BS+GW+CC
6744,BS+GW+FM1236 1-8,102155.2526,94.2279,0.5,HRU,1236,BS+GW+FM
6745,BS+CC+FM1236 1-8,173575.8621,-1343.7255,-727.1,HRU,1236,BS+CC+FM
6746,GW+CC+FM1236 1-8,174788.3902,232.528,-174.1,HRU,1236,GW+CC+FM
6747,BS+GW+CC+FM1236 1-8,176528.5,232.7416,-174.1,HRU,1236,BS+GW+CC+FM
6748,BS1237 1-9,6984.7446,-77.2079,2018.6,HRU,1237,BS
6749,GW1237 1-9,11879.9032,1.9749,0,HRU,1237,GW
6750,CC1237 1-9,300215.6556,2372.344,72.19999993,HRU,1237,CC
6751,FM1237 1-9,393430.4638,460.6474,7.800000072,HRU,1237,FM
6752,BS+GW1237 1-9,18864.6478,8.818099998,0,HRU,1237,BS+GW
6753,BS+CC1237 1-9,307200.4002,2378.2931,72.19999993,HRU,1237,BS+CC
6754,BS+FM1237 1-9,400415.2084,468.6165,7.800000072,HRU,1237,BS+FM
6755,GW+CC1237 1-9,312095.5589,2378.5872,67.10000002,HRU,1237,GW+CC
6756,GW+FM1237,405310.367,461.8927,7.800000072,HRU,1237,GW+FM
6757,CC+FM1237 1-9,693646.1194,2815.1452,76.5,HRU,1237,CC+FM
6758,BS+GW+CC1237 1-9,319080.3035,2383.3314,67.10000002,HRU,1237,BS+GW+CC
6759,BS+GW+FM1237 1-9,412295.1116,468.6165,7.800000072,HRU,1237,BS+GW+FM
6760,BS+CC+FM1237 1-9,700630.864,2820.884,76.5,HRU,1237,BS+CC+FM
6761,GW+CC+FM1237 1-9,705526.0226,2821.0447,71.89999998,HRU,1237,GW+CC+FM
6762,BS+GW+CC+FM1237 1-9,712510.7672,2825.5455,71.89999998,HRU,1237,BS+GW+CC+FM
6763,BS1238 1-10,2131.0475,70.774,0,HRU,1238,BS
6764,GW1238 1-10,3618.0807,68.8927,0,HRU,1238,GW
6765,CC1238 1-10,91207.6526,178.935,-41.39999998,HRU,1238,CC
6766,FM1238 1-10,119524.1033,30.5253,-0.100000024,HRU,1238,FM
6767,BS+GW1238 1-10,5749.1282,70.774,0,HRU,1238,BS+GW
6768,BS+CC1238 1-10,93338.7,228.746,-41.39999998,HRU,1238,BS+CC
6769,BS+FM1238 1-10,121655.1508,99.2386,-0.100000024,HRU,1238,BS+FM
6770,GW+CC1238 1-10,94825.7333,232.7121,-40.79999995,HRU,1238,GW+CC
6771,GW+FM1238,123142.184,96.4503,-0.100000024,HRU,1238,GW+FM
6772,CC+FM1238 1-10,210731.7559,203.6432,-40.89999998,HRU,1238,CC+FM
6773,BS+GW+CC1238 1-10,96956.7808,238.7119,-40.79999995,HRU,1238,BS+GW+CC
6774,BS+GW+FM1238 1-10,125273.2315,98.9963,-0.100000024,HRU,1238,BS+GW+FM
6775,BS+CC+FM1238 1-10,212862.8034,253.2007,-40.89999998,HRU,1238,BS+CC+FM
6776,GW+CC+FM1238 1-10,214349.8366,257.8522,-41.9000001,HRU,1238,GW+CC+FM
6777,BS+GW+CC+FM1238 1-10,216480.8841,263.2911,-41.9000001,HRU,1238,BS+GW+CC+FM
6778,BS1239 1-7,9531.3715,2.057799999,0,HRU,1239,BS
6779,GW1239 1-7,16214.6978,0.000499997,0,HRU,1239,GW
6780,CC1239 1-7,409877.5074,6429.66,-757.4,HRU,1239,CC
6781,FM1239 1-7,537143.0406,1365.6289,-2.100000024,HRU,1239,FM
6782,BS+GW1239 1-7,25746.0693,2.057799999,0,HRU,1239,BS+GW
6783,BS+CC1239 1-7,419408.879,6431.3261,-757.4,HRU,1239,BS+CC
6784,BS+FM1239 1-7,546674.4122,1368.7217,-2.100000024,HRU,1239,BS+FM
6785,GW+CC1239 1-7,426092.2052,6431.1466,-761.5999999,HRU,1239,GW+CC
6786,GW+FM1239,553357.7384,1365.6297,-2.100000024,HRU,1239,GW+FM
6787,CC+FM1239 1-7,947020.5481,7501.8634,-751.5999999,HRU,1239,CC+FM
6788,BS+GW+CC1239 1-7,435623.5768,6432.3868,-761.5999999,HRU,1239,BS+GW+CC
6789,BS+GW+FM1239 1-7,562889.11,1367.6525,-2.100000024,HRU,1239,BS+GW+FM
6790,BS+CC+FM1239 1-7,956551.9196,7503.8134,-751.5999999,HRU,1239,BS+CC+FM
6791,GW+CC+FM1239 1-7,963235.2459,7503.5688,-754.3000001,HRU,1239,GW+CC+FM
6792,BS+GW+CC+FM1239 1-7,972766.6174,7504.9539,-754.3000001,HRU,1239,BS+GW+CC+FM
6793,BS1240 1-8,383.8965,53.6522,0,HRU,1240,BS
6794,GW1240 1-8,689.8049,70.3856,0,HRU,1240,GW
6795,CC1240 1-8,37345.5936,66.2757,10.29999995,HRU,1240,CC
6796,FM1240 1-8,41953.1355,-5.240200002,0.899999976,HRU,1240,FM
6797,BS+GW1240 1-8,1073.7014,53.897,0,HRU,1240,BS+GW
6798,BS+CC1240 1-8,37729.4901,95.3159,10.29999995,HRU,1240,BS+CC
6799,BS+FM1240 1-8,42337.0319,49.6884,0.899999976,HRU,1240,BS+FM
6800,GW+CC1240 1-8,38035.3985,105.8872,7.600000024,HRU,1240,GW+CC
6801,GW+FM1240,42642.9404,69.9272,0.899999976,HRU,1240,GW+FM
6802,CC+FM1240 1-8,79298.7291,68.537,10.60000002,HRU,1240,CC+FM
6803,BS+GW+CC1240 1-8,38419.295,102.9958,7.600000024,HRU,1240,BS+GW+CC
6804,BS+GW+FM1240 1-8,43026.8368,49.6884,0.899999976,HRU,1240,BS+GW+FM
6805,BS+CC+FM1240 1-8,79682.6256,97.5213,10.60000002,HRU,1240,BS+CC+FM
6806,GW+CC+FM1240 1-8,79988.534,108.1356,8.200000048,HRU,1240,GW+CC+FM
6807,BS+GW+CC+FM1240 1-8,80372.4305,105.2603,8.200000048,HRU,1240,BS+GW+CC+FM
6808,BS1241 1-9,1344.4208,0.599199999,0,HRU,1241,BS
6809,GW1241 1-9,2630.8646,0.506499998,0,HRU,1241,GW
6810,CC1241 1-9,156780.2941,463.2809,32.70000005,HRU,1241,CC
6811,FM1241 1-9,176156.4957,69.4823,2.299999952,HRU,1241,FM
6812,BS+GW1241 1-9,3975.2854,0.599199999,0,HRU,1241,BS+GW
6813,BS+CC1241 1-9,158124.7149,463.986,32.70000005,HRU,1241,BS+CC
6814,BS+FM1241 1-9,177500.9165,70.1694,2.299999952,HRU,1241,BS+FM
6815,GW+CC1241 1-9,159411.1587,463.2804,11.30000007,HRU,1241,GW+CC
6816,GW+FM1241,178787.3603,70.0634,2.299999952,HRU,1241,GW+FM
6817,CC+FM1241 1-9,332936.7898,524.3091,32.4000001,HRU,1241,CC+FM
6818,BS+GW+CC1241 1-9,160755.5795,463.5189,11.30000007,HRU,1241,BS+GW+CC
6819,BS+GW+FM1241 1-9,180131.7811,70.1694,2.299999952,HRU,1241,BS+GW+FM
6820,BS+CC+FM1241 1-9,334281.2106,525.0121,32.4000001,HRU,1241,BS+CC+FM
6821,GW+CC+FM1241 1-9,335567.6544,524.0901,10.70000005,HRU,1241,GW+CC+FM
6822,BS+GW+CC+FM1241 1-9,336912.0752,524.3319,10.70000005,HRU,1241,BS+GW+CC+FM
6823,BS1242 1-10,2492.1281,0.367699999,0,HRU,1242,BS
6824,GW1242 1-10,4950.1898,0.289299998,0,HRU,1242,GW
6825,CC1242 1-10,299489.9216,893.452,-18086.6,HRU,1242,CC
6826,FM1242 1-10,336512.8365,132.725,2.299999952,HRU,1242,FM
6827,BS+GW1242 1-10,7442.3179,0.367699999,0,HRU,1242,BS+GW
6828,BS+CC1242 1-10,301982.0497,881.7799,79.5,HRU,1242,BS+CC
6829,BS+FM1242 1-10,339004.9645,133.1393,2.299999952,HRU,1242,BS+FM
6830,GW+CC1242 1-10,304440.1114,896.8797,52.79999995,HRU,1242,GW+CC
6831,GW+FM1242,341463.0263,170.8036,-22559.3,HRU,1242,GW+FM
6832,CC+FM1242 1-10,636002.7581,1008.5879,75.5,HRU,1242,CC+FM
6833,BS+GW+CC1242 1-10,306932.2395,897.1402,52.79999995,HRU,1242,BS+GW+CC
6834,BS+GW+FM1242 1-10,343955.1543,133.1393,2.299999952,HRU,1242,BS+GW+FM
6835,BS+CC+FM1242 1-10,638494.8861,1009.0593,75.5,HRU,1242,BS+CC+FM
6836,GW+CC+FM1242 1-10,640952.9479,1009.5389,48.60000002,HRU,1242,GW+CC+FM
6837,BS+GW+CC+FM1242 1-10,643445.0759,1009.7783,48.60000002,HRU,1242,BS+GW+CC+FM
6838,BS1243 1-7,793.4532,188.2734,0,HRU,1243,BS
6839,GW1243 1-7,1517.4508,276.1772,0,HRU,1243,GW
6840,CC1243 1-7,88271.2008,216.5836,38,HRU,1243,CC
6841,FM1243 1-7,99175.9324,9.269499999,1.199999928,HRU,1243,FM
6842,BS+GW1243 1-7,2310.904,188.2734,0,HRU,1243,BS+GW
6843,BS+CC1243 1-7,89064.654,298.9311,38,HRU,1243,BS+CC
6844,BS+FM1243 1-7,99969.3856,193.2962,1.199999928,HRU,1243,BS+FM
6845,GW+CC1243 1-7,89788.6517,311.2156,31.69999993,HRU,1243,GW+CC
6846,GW+FM1243,100693.3832,279.8772,1.199999928,HRU,1243,GW+FM
6847,CC+FM1243 1-7,187447.1332,218.1515,38.30000007,HRU,1243,CC+FM
6848,BS+GW+CC1243 1-7,90582.1049,319.352,31.69999993,HRU,1243,BS+GW+CC
6849,BS+GW+FM1243 1-7,101486.8364,193.2962,1.199999928,HRU,1243,BS+GW+FM
6850,BS+CC+FM1243 1-7,188240.5864,299.6892,38.30000007,HRU,1243,BS+CC+FM
6851,GW+CC+FM1243 1-7,188964.5841,312.6188,31.60000002,HRU,1243,GW+CC+FM
6852,BS+GW+CC+FM1243 1-7,189758.0372,320.0811,31.60000002,HRU,1243,BS+GW+CC+FM
6853,BS1244 1-8,651.3927,0.0548,0,HRU,1244,BS
6854,GW1244 1-8,1230.3703,0.0548,0,HRU,1244,GW
6855,CC1244 1-8,70606.9427,180.3075,9.600000024,HRU,1244,CC
6856,FM1244 1-8,79327.406,33.3415,1.700000048,HRU,1244,FM
6857,BS+GW1244 1-8,1881.763,0.0548,0,HRU,1244,BS+GW
6858,BS+CC1244 1-8,71258.3354,180.3666,9.600000024,HRU,1244,BS+CC
6859,BS+FM1244 1-8,79978.7987,33.3819,1.700000048,HRU,1244,BS+FM
6860,GW+CC1244 1-8,71837.313,180.7132,2.399999976,HRU,1244,GW+CC
6861,GW+FM1244,80557.7763,33.3819,1.700000048,HRU,1244,GW+FM
6862,CC+FM1244 1-8,149934.3487,214.08,8.5,HRU,1244,CC+FM
6863,BS+GW+CC1244 1-8,72488.7057,180.7161,2.399999976,HRU,1244,BS+GW+CC
6864,BS+GW+FM1244 1-8,81209.169,33.3819,1.700000048,HRU,1244,BS+GW+FM
6865,BS+CC+FM1244 1-8,150585.7414,214.1313,8.5,HRU,1244,BS+CC+FM
6866,GW+CC+FM1244 1-8,151164.719,214.3994,1.700000048,HRU,1244,GW+CC+FM
6867,BS+GW+CC+FM1244 1-8,151816.1117,214.4016,1.700000048,HRU,1244,BS+GW+CC+FM
6868,BS1245 1-9,332.0808,48.7984,0,HRU,1245,BS
6869,GW1245 1-9,585.0942,85.96,0,HRU,1245,GW
6870,CC1245 1-9,30902.6731,60.9104,1.399999976,HRU,1245,CC
6871,FM1245 1-9,34713.5177,0.570299998,0.099999905,HRU,1245,FM
6872,BS+GW1245 1-9,917.175,48.7984,0,HRU,1245,BS+GW
6873,BS+CC1245 1-9,31234.7539,82.2945,1.399999976,HRU,1245,BS+CC
6874,BS+FM1245 1-9,35045.5985,49.2599,0.099999905,HRU,1245,BS+FM
6875,GW+CC1245 1-9,31487.7673,87.9472,1.100000024,HRU,1245,GW+CC
6876,GW+FM1245,35298.6119,86.4124,0.099999905,HRU,1245,GW+FM
6877,CC+FM1245 1-9,65616.1908,61.2331,1.100000024,HRU,1245,CC+FM
6878,BS+GW+CC1245 1-9,31819.8481,88.3248,1.100000024,HRU,1245,BS+GW+CC
6879,BS+GW+FM1245 1-9,35630.6927,49.2599,0.099999905,HRU,1245,BS+GW+FM
6880,BS+CC+FM1245 1-9,65948.2716,82.4122,1.100000024,HRU,1245,BS+CC+FM
6881,GW+CC+FM1245 1-9,66201.285,88.3066,0.899999976,HRU,1245,GW+CC+FM
6882,BS+GW+CC+FM1245 1-9,66533.3658,88.4844,0.899999976,HRU,1245,BS+GW+CC+FM
6883,BS1246 1-10,2338.3168,392.3015,0,HRU,1246,BS
6884,GW1246 1-10,4689.8735,367.898,0,HRU,1246,GW
6885,CC1246 1-10,167357.3644,766.1717,22.5,HRU,1246,CC
6886,FM1246 1-10,203150.8827,-169.0261,2.800000072,HRU,1246,FM
6887,BS+GW1246 1-10,7028.1903,392.3015,0,HRU,1246,BS+GW
6888,BS+CC1246 1-10,169695.6812,918.7067,22.5,HRU,1246,BS+CC
6889,BS+FM1246 1-10,205489.1994,276.1536,2.800000072,HRU,1246,BS+FM
6890,GW+CC1246 1-10,172047.2379,907.583,20.79999995,HRU,1246,GW+CC
6891,GW+FM1246,207840.7562,299.576,2.800000072,HRU,1246,GW+FM
6892,CC+FM1246 1-10,370508.2471,783.1626,24,HRU,1246,CC+FM
6893,BS+GW+CC1246 1-10,174385.5547,965.7393,20.79999995,HRU,1246,BS+GW+CC
6894,BS+GW+FM1246 1-10,210179.0729,276.1536,2.800000072,HRU,1246,BS+GW+FM
6895,BS+CC+FM1246 1-10,372846.5639,931.8242,24,HRU,1246,BS+CC+FM
6896,GW+CC+FM1246 1-10,375198.1206,921.0753,22.89999998,HRU,1246,GW+CC+FM
6897,BS+GW+CC+FM1246 1-10,377536.4374,978.1486,22.89999998,HRU,1246,BS+GW+CC+FM
6898,BS1247 1-7,4088.5996,70.5681,0,HRU,1247,BS
6899,GW1247 1-7,8226.9036,30.4963,0,HRU,1247,GW
6900,CC1247 1-7,294491.5384,1597.4018,52,HRU,1247,CC
6901,FM1247 1-7,357481.4964,187.2612,4.100000024,HRU,1247,FM
6902,BS+GW1247 1-7,12315.5032,70.5681,0,HRU,1247,BS+GW
6903,BS+CC1247 1-7,298580.138,1606.2266,52,HRU,1247,BS+CC
6904,BS+FM1247 1-7,361570.096,259.6991,4.100000024,HRU,1247,BS+FM
6905,GW+CC1247 1-7,302718.442,1604.8895,50.19999993,HRU,1247,GW+CC
6906,GW+FM1247,365708.3999,218.325,4.100000024,HRU,1247,GW+FM
6907,CC+FM1247 1-7,651973.0347,1793.5716,-829.4,HRU,1247,CC+FM
6908,BS+GW+CC1247 1-7,306807.0416,1610.7867,50.19999993,HRU,1247,BS+GW+CC
6909,BS+GW+FM1247 1-7,369796.9996,259.6991,4.100000024,HRU,1247,BS+GW+FM
6910,BS+CC+FM1247 1-7,656061.6344,1793.7822,52.70000005,HRU,1247,BS+CC+FM
6911,GW+CC+FM1247 1-7,660199.9383,1792.608,50.39999998,HRU,1247,GW+CC+FM
6912,BS+GW+CC+FM1247 1-7,664288.5379,1798.49,50.39999998,HRU,1247,BS+GW+CC+FM
6913,BS1248 1-8,3176.8947,99.9699,0,HRU,1248,BS
6914,GW1248 1-8,6384.4997,43.344,0,HRU,1248,GW
6915,CC1248 1-8,228268.6085,601.5799,-213.3000001,HRU,1248,CC
6916,FM1248 1-8,277092.2109,129.7596,-5.899999976,HRU,1248,FM
6917,BS+GW1248 1-8,9561.3944,99.9699,0,HRU,1248,BS+GW
6918,BS+CC1248 1-8,231445.5032,637.4625,-213.3000001,HRU,1248,BS+CC
6919,BS+FM1248 1-8,280269.1055,229.3971,-5.899999976,HRU,1248,BS+FM
6920,GW+CC1248 1-8,234653.1082,638.6789,-219,HRU,1248,GW+CC
6921,GW+FM1248,283476.7106,173.1267,-5.899999976,HRU,1248,GW+FM
6922,CC+FM1248 1-8,505360.8194,725.8039,-220,HRU,1248,CC+FM
6923,BS+GW+CC1248 1-8,237830.0029,662.1217,-219,HRU,1248,BS+GW+CC
6924,BS+GW+FM1248 1-8,286653.6052,229.3971,-5.899999976,HRU,1248,BS+GW+FM
6925,BS+CC+FM1248 1-8,508537.7141,761.3251,-220,HRU,1248,BS+CC+FM
6926,GW+CC+FM1248 1-8,511745.3191,762.8612,-225.6,HRU,1248,GW+CC+FM
6927,BS+GW+CC+FM1248 1-8,514922.2138,785.9999,-225.6,HRU,1248,BS+GW+CC+FM
6928,BS1249 1-9,2215.1363,135.5831,0,HRU,1249,BS
6929,GW1249 1-9,4440.9463,125.7806,0,HRU,1249,GW
6930,CC1249 1-9,158409.9858,440.3057,62,HRU,1249,CC
6931,FM1249 1-9,192289.488,4.2764,-9,HRU,1249,FM
6932,BS+GW1249 1-9,6656.0827,135.5831,0,HRU,1249,BS+GW
6933,BS+CC1249 1-9,160625.1222,492.4708,62,HRU,1249,BS+CC
6934,BS+FM1249 1-9,194504.6244,140.7708,-9,HRU,1249,BS+FM
6935,GW+CC1249 1-9,162850.9322,508.1535,59.29999995,HRU,1249,GW+CC
6936,GW+FM1249,196730.4344,131.7644,-9,HRU,1249,GW+FM
6937,CC+FM1249 1-9,350699.4738,450.0693,59.29999995,HRU,1249,CC+FM
6938,BS+GW+CC1249 1-9,165066.0685,529.3526,59.29999995,HRU,1249,BS+GW+CC
6939,BS+GW+FM1249 1-9,198945.5707,140.7708,-9,HRU,1249,BS+GW+FM
6940,BS+CC+FM1249 1-9,352914.6102,502.4046,59.29999995,HRU,1249,BS+CC+FM
6941,GW+CC+FM1249 1-9,355140.4202,518.1232,56.0999999,HRU,1249,GW+CC+FM
6942,BS+GW+CC+FM1249 1-9,357355.5565,539.1933,56.0999999,HRU,1249,BS+GW+CC+FM
6943,BS1250 1-10,321.7537,129.7351,0,HRU,1250,BS
6944,GW1250 1-10,506.1418,249.1886,0,HRU,1250,GW
6945,CC1250 1-10,12187.0448,128.4532,3.399999976,HRU,1250,CC
6946,FM1250 1-10,16100.5989,1.713799998,-0.300000072,HRU,1250,FM
6947,BS+GW1250 1-10,827.8955,129.7351,0,HRU,1250,BS+GW
6948,BS+CC1250 1-10,12508.7985,212.611,3.399999976,HRU,1250,BS+CC
6949,BS+FM1250 1-10,16422.3526,130.9144,-0.300000072,HRU,1250,BS+FM
6950,GW+CC1250 1-10,12693.1866,264.178,2.899999976,HRU,1250,GW+CC
6951,GW+FM1250,16606.7407,250.201,-0.300000072,HRU,1250,GW+FM
6952,CC+FM1250 1-10,28287.6437,129.5465,2.699999928,HRU,1250,CC+FM
6953,BS+GW+CC1250 1-10,13014.9403,245.1046,-2637.1,HRU,1250,BS+GW+CC
6954,BS+GW+FM1250 1-10,16928.4944,130.9144,-0.300000072,HRU,1250,BS+GW+FM
6955,BS+CC+FM1250 1-10,28609.3974,213.271,2.699999928,HRU,1250,BS+CC+FM
6956,GW+CC+FM1250 1-10,28793.7855,265.4287,1.799999952,HRU,1250,GW+CC+FM
6957,BS+GW+CC+FM1250 1-10,29115.5392,235.0816,1.799999952,HRU,1250,BS+GW+CC+FM
6958,BS1251 1-7,2346.7956,33.9303,0,HRU,1251,BS
6959,GW1251 1-7,3735.2289,23.9578,0,HRU,1251,GW
6960,CC1251 1-7,91691.8417,207.0742,-303.6,HRU,1251,CC
6961,FM1251 1-7,121160.7076,12.8855,-10.29999995,HRU,1251,FM
6962,BS+GW1251 1-7,6082.0245,33.9303,0,HRU,1251,BS+GW
6963,BS+CC1251 1-7,94038.6373,220.1241,-303.6,HRU,1251,BS+CC
6964,BS+FM1251 1-7,123507.5032,46.1265,-10.29999995,HRU,1251,BS+FM
6965,GW+CC1251 1-7,95427.0706,220.8437,-306.1999999,HRU,1251,GW+CC
6966,GW+FM1251,124895.9365,36.7884,-10.29999995,HRU,1251,GW+FM
6967,CC+FM1251 1-7,212852.5494,216.5337,-309.6,HRU,1251,CC+FM
6968,BS+GW+CC1251 1-7,97773.8662,227.9377,-306.1999999,HRU,1251,BS+GW+CC
6969,BS+GW+FM1251 1-7,127242.7321,46.1265,-10.29999995,HRU,1251,BS+GW+FM
6970,BS+CC+FM1251 1-7,215199.345,229.3071,-309.6,HRU,1251,BS+CC+FM
6971,GW+CC+FM1251 1-7,216587.7782,272.9177,-311.8,HRU,1251,GW+CC+FM
6972,BS+GW+CC+FM1251 1-7,218934.5738,236.9947,-311.8,HRU,1251,BS+GW+CC+FM
6973,BS1252 1-8,1224.1123,215.8287,0,HRU,1252,BS
6974,GW1252 1-8,1945.023,274.7675,0,HRU,1252,GW
6975,CC1252 1-8,47614.381,280.1628,8.100000024,HRU,1252,CC
6976,FM1252 1-8,62915.3817,3.6226,1.5,HRU,1252,FM
6977,BS+GW1252 1-8,3169.1353,215.8287,0,HRU,1252,BS+GW
6978,BS+CC1252 1-8,48838.4934,378.8971,8.100000024,HRU,1252,BS+CC
6979,BS+FM1252 1-8,64139.494,218.2308,1.5,HRU,1252,BS+FM
6980,GW+CC1252 1-8,49559.404,381.2588,6.900000095,HRU,1252,GW+CC
6981,GW+FM1252,64860.4046,278.7965,1.5,HRU,1252,GW+FM
6982,CC+FM1252 1-8,110529.7627,283.68,7.5,HRU,1252,CC+FM
6983,BS+GW+CC1252 1-8,50783.5163,399.6105,6.900000095,HRU,1252,BS+GW+CC
6984,BS+GW+FM1252 1-8,66084.517,218.2308,1.5,HRU,1252,BS+GW+FM
6985,BS+CC+FM1252 1-8,111753.875,381.3043,7.5,HRU,1252,BS+CC+FM
6986,GW+CC+FM1252 1-8,112474.7857,384.8617,7.399999976,HRU,1252,GW+CC+FM
6987,BS+GW+CC+FM1252 1-8,113698.898,402.0546,7.399999976,HRU,1252,BS+GW+CC+FM
6988,BS1253 1-9,1645.3612,4.239999998,0,HRU,1253,BS
6989,GW1253 1-9,2616.7371,2.610300001,0,HRU,1253,GW
6990,CC1253 1-9,64152.9549,589.9623,15.79999995,HRU,1253,CC
6991,FM1253 1-9,84769.9671,112.4496,1.399999976,HRU,1253,FM
