AFMO_ID,River,Zone,HYDSB,SEDSB,SEDSB_R,Watershed,subwatersh,budget_rat,gag_loc_LES,zone_LES,TOPOWAT_LES,HYDSB_LES30SB,AFMO Leng(m),Hybrid DA [m2],NEAR_FID,DISt to NHD blueline (m),AREASYMBOL,MUSYM,MUKEY,WEI,FrmlndCls,DrainClass,FloodFCls,GravelSrc,HydrcRatng,hydrcRat_1,KfactRF,KfactWS,NirrCpCls,NirrCpScls,OrgMatter,PondFCls,Slope,SandSrc,SurfText,Tfactor,WEG,compname,Elev,ElevMin,ElevMax
629,LES,3,7,115,133,Le Sueur,Upper Le Sueur,LS AB UG,AB,3,LO,10,141.0102812,16605.59016,1027,389.6853361,MN013,114,396134,38,Prime farmland if drained,Very poorly drained,None,Poor,All Hydric,1,0.28,0.28,3,w,7.5,Frequent,0.5,Poor,silty clay loam,5,7,Glencoe,306.0780201,298,320
2787,COB,2,33,384,431,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,17,146.1246118,16604.82692,991,382.7667546,MN161,L107A,455462,86,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,6.08,None,0.95,Poor,clay loam,5,4L,Canisteo,323.1580399,315,331
230,LES,3,5,37,34,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,347.4830134,16570.77372,996,0,MN013,113,396133,38,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.28,0.28,2,w,5.5,None,0.833333333,Poor,silty clay loam,5,7,Webster,313.672557,306,321
7463,COB,1,66,878,884,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LC,27,171.3652236,16556.64179,187,1648.979895,MN047,86,397885,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.24,0.24,2,w,6,None,0.833333333,Poor,clay loam,5,4L,Canisteo,363.1925535,357,371
9166,LES,1,45,996,972,Le Sueur,Upper Cobb,LS AB UG,AB,1,UL,26,318.8754047,16529.01429,1582,345.4921141,MN047,113,397803,48,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,0.5,0.24,0.24,2,w,6.5,None,3,Poor,clay loam,5,6,Webster,393.2560637,387,404
101,LES,2,3,15,16,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,LO,9,117.2754556,16296.90698,1443,1043.662638,MN161,L48A,433239,86,Prime farmland if drained,Somewhat poorly drained,None,Poor,Partially Hydric,0.5,0.28,0.28,2,w,4.48,None,5.05,Poor,clay loam,5,4,Derrynane,314.2812359,310,328
2089,LES,2,14,263,255,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,272.8603896,16258.01786,1317,263.5360756,MN161,L36A,433237,48,Prime farmland if drained,Somewhat poorly drained,None,Poor,Partially Hydric,0.5,0.28,0.28,2,w,4.68,None,1.6,Poor,loam,5,6,Hamel,321.2833088,311,340
915,LES,3,6,100,109,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,4,210.7179681,16217.23404,367,386.5824032,MN013,110,396132,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,0.5,0.28,0.28,2,w,6,None,15.5,Poor,silty clay loam,5,4,Marna,289.897953,258,305
3923,COB,2,33,431,425,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,17,138.3181843,16121.21311,468,1043.465665,MN161,L5A,432287,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,4.87,None,1.033333333,Poor,loam,5,6,Delft,322.8588899,310,331
8799,MAP,1,68,965,910,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,117,16027.61538,1025,731.3101839,MN043,L107A,1674439,86,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,6.08,None,1,Poor,clay loam,5,4L,Glencoe,346.7358192,330,359
3117,LES,2,14,342,255,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,LC,18,261.3989323,16004.00893,696,0,MN161,L84A,455433,48,Prime farmland if drained,Very poorly drained,None,Poor,All Hydric,0.8333333,0.28,0.28,3,w,10.73,Frequent,0.733333333,Poor,clay loam,5,6,Harps,322.0181205,312,334
316,LES,3,6,52,62,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,4,155.1025976,15996,1111,417.9995191,MN013,239,396161,48,All areas are prime farmland,Moderately well drained,None,Poor,Not Hydric,0.5,0.24,0.24,1, ,5,None,1.75,Poor,clay loam,5,6,Le Sueur,304.0031793,276,311
8745,LES,1,45,972,823,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,110.1837662,15822.62791,1582,283.8618367,MN047,113,397803,48,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.24,0.24,2,w,6.5,None,1,Poor,clay loam,5,6,Webster,389.4033788,377,401
387,LES,2,9,57,78,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,118.8031547,15788.88679,1244,187.4088564,MN161,L41E,455449,48,Not prime farmland,Well drained,None,Poor,Partially Hydric,0.5,0.28,0.28,6,e,4.4,None,19.6,Poor,loam,5,6,Ridgeton,319.8320561,307,342
4753,LES,1,30,511,374,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,LC,18,180.8337178,15753.6,1669,1130.790912,MN161,L107A,455462,86,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,6.08,None,0.9,Poor,clay loam,5,4L,Canisteo,344.1109401,328,356
3222,COB,3,34,400,397,Le Sueur,Little Cobb,Cobb Little Cobb,AB,3,LC,16,128.1246118,15684.45652,682,708.2164626,MN013,106C,396128,48,Farmland of statewide importance,Well drained,None,Poor,Not Hydric,0.5,0.28,0.28,3,e,2.5,None,5,Poor,loam,5,6,Lester,303.6715324,297,314
4320,COB,2,37,488,484,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,20,137.1246118,15580.65306,819,437.3607053,MN013,102C,396119,48,Farmland of statewide importance,Well drained,None,Poor,Not Hydric,0.3333333,0.24,0.24,3,e,4.5,None,3.833333333,Poor,loam,5,6,Clarion,318.0298496,308,328
8055,MAP,2,64,909,874,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,491.2716466,15462.9,802,90.17554005,MN043,230B,397096,86,All areas are prime farmland,Moderately well drained,None,Poor,Not Hydric,0.5,0.28,0.28,2,e,5,None,2.75,Poor,silty clay loam,5,4,Guckeen,316.8983688,310,323
33,LES,2,3,8,16,Le Sueur,Upper Le Sueur,LS btwn gauges,AB,2,LO,9,170.0319959,15339.08219,1154,316.1475091,MN161,L48A,433239,86,Prime farmland if drained,Somewhat poorly drained,None,Poor,Partially Hydric,0.5,0.28,0.28,2,w,4.48,None,7.45,Poor,clay loam,5,4,Derrynane,316.4257118,310,330
4644,COB,2,37,573,531,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,20,295.698616,15261.75,243,30.63104639,MN161,L109A,455464,86,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.28,0.28,2,w,5.65,None,1.05,Poor,silty clay loam,5,4,Barbert,330.3505035,316,339
9364,COB,1,66,1031,1030,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,MC,27,269.320314,15085.47115,1015,1067.77902,MN047,113,397803,48,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,0.6666667,0.24,0.24,2,w,6.5,None,2,Poor,clay loam,5,6,Webster,381.9161903,370,401
1456,LES,3,7,169,146,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,10,198.9392777,14917.32911,88,262.1443846,MN013,106B,396127,48,All areas are prime farmland,Well drained,None,Poor,Not Hydric,0.5,0.24,0.24,2,e,4,None,2.5,Poor,loam,5,6,Lester,308.3935064,295,319
2372,LES,2,14,286,301,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,332.9182414,14911.65957,892,50.37074609,MN161,L126A,455486,38,Prime farmland if protected from flooding or not frequently flooded during the growing season,Poorly drained,Occasional,Poor,Partially Hydric,0.625,0.24,0.24,2,w,5.75,None,2.85,Poor,silty clay loam,5,7,Coland,334.4460044,317,349
5415,COB,2,37,629,628,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,20,203.3295776,14886.0989,860,1260.360003,MN161,L107A,455462,86,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,6.08,None,0.95,Poor,clay loam,5,4L,Canisteo,336.068356,330,340
1927,LES,3,7,262,219,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,5,101.4923936,14780.63415,667,857.5214906,MN013,1053,396123,0,Not prime farmland,Very poorly drained,None,Poor,All Hydric,1,0.02,0.02,8,w,42.5,Frequent,1,Poor,muck,1,8,Marsh,306.0482557,297,315
2253,LES,2,14,283,200,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,121.3902553,14701.58182,483,429.9088949,MN161,L40B,455481,48,All areas are prime farmland,Well drained,None,Poor,Partially Hydric,0.5,0.28,0.28,2,e,3.38,None,2.2,Poor,clay loam,5,6,Angus,315.1787904,298,325
2854,COB,3,10,337,272,Le Sueur,Lower Cobb,Cobb btwn gauges,BT,3,LO,13,139.3675324,14667.36207,1614,986.6390443,MN013,287,396169,38,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.28,0.28,2,w,6,None,1,Poor,silty clay loam,5,7,Minnetonka,303.131162,275,312
1431,LES,2,9,195,193,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,118.9803046,14543,936,1234.977689,MN161,L16A,623986,0,Not prime farmland,Very poorly drained,None,Poor,All Hydric,0.6666667,0.02,0.02,8,w,57.35,Frequent,1.233333333,Poor,muck,1,8,Houghton,322.019184,315,331
2861,COB,3,10,377,349,Le Sueur,Lower Cobb,Cobb btwn gauges,BT,3,LO,14,203.2304591,14258.44444,1504,692.3235328,MN013,113,396133,38,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,0.5,0.28,0.28,2,w,5.5,None,1.5,Poor,silty clay loam,5,7,Webster,303.8946957,292,314
3181,COB,3,34,427,396,Le Sueur,Little Cobb,Cobb Little Cobb,AB,3,LC,15,162,14203.30909,699,375.3555653,MN013,286,396168,38,All areas are prime farmland,Moderately well drained,None,Poor,Not Hydric,0.5,0.28,0.28,2,e,6,None,2.25,Poor,silty clay loam,5,7,Shorewood,310.5486286,300,321
85,LES,2,3,15,16,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,LO,9,277.653056,13890.35593,1443,1488.345968,MN161,L16A,623986,0,Not prime farmland,Very poorly drained,None,Poor,All Hydric,0.6666667,0.02,0.02,8,w,57.35,Frequent,5.133333333,Poor,muck,1,8,Houghton,314.2812359,310,328
2953,COB,2,33,352,383,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,17,675.4309043,13852.3012,1309,500.3783307,MN161,L82A,455431,86,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.75,0.28,0.28,2,w,5.85,None,1.175,Poor,silty clay loam,5,4,Marna,319.7284918,309,328
14,LES,2,3,8,16,Le Sueur,Upper Le Sueur,LS btwn gauges,AB,2,LO,9,318.10373,13789.37903,1154,217.6825995,MN079,109,398927,48,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,0.3333333,0.28,0.28,2,w,5.5,None,3,Poor,clay loam,5,6,Cordova,316.4257118,310,330
4581,COB,2,35,522,443,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LO,27,332.7327341,13540.31092,387,87.09009119,MN013,102B,396118,48,All areas are prime farmland,Well drained,None,Poor,Not Hydric,0.5,0.24,0.24,2,e,4.5,None,2.125,Poor,loam,5,6,Clarion,309.7091509,298,316
4332,LES,1,30,511,374,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,LC,18,324.7441308,13523.12195,1126,775.0991156,MN161,L83A,455432,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,5.82,None,1,Poor,clay loam,5,6,Poorly drained soil,344.1109401,328,356
7102,MAP,2,62,836,767,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,142.9047247,13122.32727,554,451.8933377,MN043,110,397076,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.28,0.28,2,w,6,None,1,Poor,silty clay loam,5,4,Marna,311.4653495,305,316
10171,MAP,1,72,1134,1044,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,30,194.8423178,13112.9011,76,203.4503033,MN043,86,397121,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,0.75,0.24,0.24,2,w,6,None,1.625,Poor,clay loam,5,4L,Canisteo,334.5846362,317,355
10189,MAP,2,73,1106,1079,Blue Earth,Upper Maple,Map AB UG,AB,2,UM,29,181.3387954,13077.91139,366,537.0750687,MN043,281,397105,56,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,0.5,0.2,0.2,2,w,6.5,None,2.25,Poor,loam,5,5,Darfur,338.1064427,325,351
2998,COB,3,10,377,349,Le Sueur,Lower Cobb,Cobb btwn gauges,BT,3,LO,14,181.1366704,12950.59701,1066,88.85743871,MN013,946,396225,134,Farmland of statewide importance,Moderately well drained,None,Poor,Not Hydric,0,0.17,0.17,3,s,4.17,None,2,Fair,loamy fine sand,4,2,Litchfield,303.8946957,292,314
10442,MAP,1,72,1143,1134,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,30,317.4294867,12914.64286,611,127.7238197,MN043,921C2,397129,48,Farmland of statewide importance,Well drained,None,Poor,Not Hydric,0,0.28,0.28,3,e,2.44,None,6,Poor,loam,5,6,Clarion,338.5273387,330,349
2215,LES,2,14,283,200,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,237.4243227,12875.37931,483,433.8553888,MN161,L91A,455440,38,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.28,0.28,2,w,5.18,None,1.1,Poor,silty clay loam,5,7,Mazaska,315.1787904,298,325
10408,MAP,1,70,1145,1059,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,294.8344346,12868.15179,1046,0,MN043,L107A,1674439,86,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,6.08,None,1,Poor,clay loam,5,4L,Glencoe,347.9110006,331,361
9056,MAP,1,69,1009,986,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,138.6855024,12620.5,1025,56.54754935,MN043,L83A,1676002,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.25,0.24,0.24,2,w,5.82,None,2.25,Poor,clay loam,5,6,Webster,343.6574405,331,353
6948,LES,1,43,830,754,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,196.7394854,12613.34118,1530,1327.700617,MN161,L129B,579841,48,All areas are prime farmland,Moderately well drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,e,4.2,None,2.35,Poor,loam,5,6,Terril,368.8424307,355,379
714,LES,3,6,84,66,Blue Earth,Above Red Jacket,LS BL LG,BL,3,LO,2,158.7480912,12579.31343,72,572.2943179,MN013,140,396142,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.28,0.28,2,w,6,None,1,Poor,silty clay loam,5,4L,Spicer,297.1790457,233,305
3041,MAP,3,13,416,347,Le Sueur,Lower Maple,Map btwn gauges,BT,3,LO,19,126.6031789,12514.84615,1002,191.4604046,MN013,286,396168,38,All areas are prime farmland,Moderately well drained,None,Poor,Not Hydric,0.5,0.28,0.28,2,e,6,None,2,Poor,silty clay loam,5,7,Shorewood,300.975008,285,314
7675,MAP,2,62,863,861,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,190.0608768,12339,1681,830.9980333,MN043,110,397076,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,0.5,0.28,0.28,2,w,6,None,5,Poor,silty clay loam,5,4,Marna,313.9681073,309,320
6978,COB,2,54,806,775,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,MC,27,358.4785671,12281.45669,460,1116.921816,MN161,L82A,455431,86,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.28,0.28,2,w,5.85,None,1.1,Poor,silty clay loam,5,4,Marna,335.3027196,324,341
9970,MAP,2,73,1087,1079,Blue Earth,Upper Maple,Map AB UG,AB,2,UM,29,131.627845,12125.45455,1607,58.41640949,MN043,140,397084,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.28,0.28,2,w,6,None,1,Poor,silt loam,5,4L,Spicer,338.1516999,325,351
6611,MAP,2,50,739,750,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,25,304.4558441,12056.17925,495,385.2596197,MN013,310,396170,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.28,0.28,2,w,6,None,0.5,Poor,clay,5,4,Beauford,314.7321909,309,320
5846,COB,2,54,699,618,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LC,27,327.6395113,11919.82014,694,146.1543039,MN013,230,396157,86,Prime farmland if drained,Moderately well drained,None,Poor,Not Hydric,0.4,0.28,0.28,2,e,5,None,3,Poor,silty clay loam,5,4,Guckeen,314.0238271,307,320
7048,COB,1,60,805,799,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,MC,27,203.5349454,11900.22353,258,995.5132152,MN043,L84A,1674348,48,Prime farmland if drained,Very poorly drained,None,Poor,All Hydric,0.5,0.28,0.28,3,w,10.73,Frequent,2,Poor,clay loam,5,6,Harps,343.4977593,332,353
8561,MAP,2,53,967,911,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,117,11825.775,609,316.8588301,MN043,229,397094,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.28,0.28,2,w,7,None,0.5,Poor,silty clay loam,5,4,Waldorf,320.151777,312,333
4249,MAP,3,13,445,415,Blue Earth,Lower Maple,Map btwn gauges,BT,3,LO,19,189.5504734,11797.35366,1414,2343.791649,MN013,229,396156,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.28,0.28,2,w,7,None,0.75,Poor,silty clay loam,5,4,Waldorf,308.5647942,303,314
6346,LES,1,30,673,670,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,111.6442651,11790,243,1415.916384,MN161,L107A,455462,86,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,6.08,None,0.9,Poor,clay loam,5,4L,Canisteo,360.065539,349,366
9584,MAP,1,70,1072,1023,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,160.9894947,11736.11842,296,309.9140038,MN043,86,397121,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,0.75,0.24,0.24,2,w,6,None,1,Poor,clay loam,5,4L,Canisteo,343.7470278,327,358
120,LES,3,5,28,38,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,105.8391654,11697.2449,923,357.0821093,MN013,238B,396158,48,All areas are prime farmland,Well drained,None,Poor,Not Hydric,0.5,0.28,0.28,2,e,3,None,2.5,Poor,clay loam,5,6,Kilkenny,306.6685212,295,316
5177,MAP,2,50,643,615,Le Sueur,Upper Maple,Map AB UG,AB,2,LO,25,109.5881691,11643.75,1510,715.7791343,MN013,110,396132,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.28,0.28,2,w,6,None,0.75,Poor,silty clay loam,5,4,Marna,308.6810419,296,323
2300,LES,2,14,280,286,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,113.9116882,11325.52174,892,644.8673175,MN161,L90A,455439,48,All areas are prime farmland,Somewhat poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,1, ,4.94,None,2.95,Poor,clay loam,5,6,Le Sueur,344.2525175,324,353
2091,MAP,3,13,336,166,Blue Earth,Lower Maple,Map btwn gauges,BT,3,LO,19,209.7839708,11287.34043,784,812.6925192,MN013,364,396184,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.28,0.28,2,w,6,None,0.75,Poor,silty clay loam,5,4,Minnetonka,292.8863013,256,308
9358,MAP,1,69,1005,944,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,113.5135623,11136.4898,1665,773.5453937,MN043,336,397113,48,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.24,0.24,2,w,5,None,2,Poor,loam,5,6,Delft,330.9529286,320,345
9866,MAP,1,72,1134,1044,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,30,141.1982455,10923.21818,76,78.80155805,MN043,229,397094,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,0.3333333,0.28,0.28,2,w,7,None,2.166666667,Poor,silty clay loam,5,4,Waldorf,334.5846362,317,355
6639,MAP,2,53,790,766,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,204.0405147,10896.42857,1686,603.3580243,MN013,310,396170,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.28,0.28,2,w,6,None,0.5,Poor,clay,5,4,Beauford,314.1458909,305,324
4005,MAP,3,13,466,416,Le Sueur,Lower Maple,Map btwn gauges,BT,3,LO,19,119.1246118,10883.51163,792,788.5577779,MN013,310,396170,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.28,0.28,2,w,6,None,0.5,Poor,clay,5,4,Beauford,310.7344886,298,320
9293,MAP,1,69,1005,944,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,205.0024569,10775.50633,1665,50.41623954,MN043,L107A,1674439,86,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,6.08,None,1,Poor,clay loam,5,4L,Glencoe,330.9529286,320,345
9744,COB,1,66,1092,1030,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,MC,27,172.4716315,10710,1386,497.9838594,MN047,114,397804,48,Prime farmland if drained,Very poorly drained,None,Poor,All Hydric,1,0.28,0.28,3,w,7.5,Frequent,1,Poor,clay loam,5,6,Glencoe,378.0490765,369,394
1236,LES,2,9,173,148,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,658.5336287,10688.60593,936,241.5720494,MN161,L81A,399456,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.28,0.28,2,w,5.38,None,2.333333333,Poor,clay loam,5,6,Cordova,317.9703503,307,327
3685,LES,1,29,428,365,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,151.4558441,10415.78182,580,228.9343445,MN161,L107A,455462,86,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,6.08,None,0.9,Poor,clay loam,5,4L,Canisteo,357.0051559,336,381
3687,COB,2,33,438,440,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,17,166.2492236,10369.03279,671,637.6652799,MN161,L83A,455432,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,5.82,None,0.95,Poor,clay loam,5,6,Poorly drained soil,332.6700664,320,354
1188,LES,2,24,164,178,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,156.3854526,10113.15,153,461.8086337,MN161,L83A,455432,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,5.82,None,0.95,Poor,clay loam,5,6,Poorly drained soil,343.6371446,335,352
3403,LES,1,29,388,365,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,300.1492468,10102.8,561,83.29883946,MN161,L92A,455441,56,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.2,0.2,2,w,6.33,None,1.25,Fair,loam,5,5,Darfur,352.2666582,335,376
5213,COB,2,37,596,573,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,20,117,9992.076923,243,816.3270624,MN161,L107A,455462,86,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,6.08,None,0.9,Poor,clay loam,5,4L,Canisteo,338.6213021,330,346
3824,COB,2,33,431,425,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,17,115.4785671,9984.913043,468,621.1802606,MN161,L5A,432287,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,4.87,None,5.05,Poor,loam,5,6,Delft,322.8588899,310,331
7681,MAP,1,68,883,875,Le Sueur,Upper Maple,Map AB UG,AB,1,MC,28,135,9982.369565,883,301.1105849,MN043,113,397077,48,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.24,0.24,2,w,5.5,None,1,Poor,clay loam,5,6,Webster,340.5966405,324,353
1733,LES,2,14,203,200,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,135.1409022,9969.15,738,0,MN013,106C,396128,48,Farmland of statewide importance,Well drained,None,Poor,Not Hydric,0.5,0.28,0.28,3,e,2.5,None,5,Poor,loam,5,6,Lester,314.4521786,298,321
6160,MAP,2,50,739,750,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,25,208.0618944,9940.690141,495,713.692012,MN013,310,396170,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.28,0.28,2,w,6,None,0.5,Poor,clay,5,4,Beauford,314.7321909,309,320
1763,LES,2,24,209,237,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,238.2492236,9896.505882,1087,240.2147282,MN161,L83A,455432,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,5.82,None,1,Poor,clay loam,5,6,Poorly drained soil,345.082652,333,363
3564,COB,3,34,427,396,Le Sueur,Little Cobb,Cobb Little Cobb,AB,3,LC,15,263.9903513,9735.198113,1273,204.3478487,MN013,286,396168,38,All areas are prime farmland,Moderately well drained,None,Poor,Not Hydric,0.5,0.28,0.28,2,e,6,None,2,Poor,silty clay loam,5,7,Shorewood,310.5486286,300,321
4743,MAP,2,50,611,643,Le Sueur,Upper Maple,Map AB UG,AB,2,LO,25,117,9622.575,1623,276.7157166,MN013,319,396174,48,Farmland of statewide importance,Very poorly drained,None,Poor,All Hydric,1,0.28,0.28,3,w,6,Frequent,0.5,Poor,silt loam,5,6,Barbert,311.0612552,300,323
222,LES,2,1,42,24,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,230.6815883,9595.670103,1001,561.8603019,MN161,L36A,433237,48,Prime farmland if drained,Somewhat poorly drained,None,Poor,Partially Hydric,0.625,0.28,0.28,2,w,4.68,None,2.025,Poor,loam,5,6,Hamel,343.1659169,320,366
2309,LES,2,14,286,301,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,191.1837662,9588.214286,892,315.2167018,MN161,L81A,399456,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.28,0.28,2,w,5.38,None,1.6,Poor,clay loam,5,6,Cordova,334.4460044,317,349
7919,COB,1,60,946,843,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,MC,27,229.6943655,9585.75,583,69.06453342,MN043,336,397113,48,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.24,0.24,2,w,5,None,2,Poor,loam,5,6,Delft,354.7762836,337,365
186,LES,2,3,26,31,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,666.3414928,9513.034351,1439,26.21066148,MN161,L48A,433239,86,Prime farmland if drained,Somewhat poorly drained,None,Poor,Partially Hydric,0.625,0.28,0.28,2,w,4.48,None,3.15,Poor,clay loam,5,4,Derrynane,321.6812779,309,341
