ICMO_ID,River,Zone,HYDSB,SEDSB,SEDSB_R,Watershed,subwatersh,budget_rat,gag_loc_LES,zone_LES,TOPOWAT_LES,HYDSB_LES30SB,L[m],max_flowacc,mean_flowlen,MAJOR_NAME,MINOR5,DITCH_NAME,DITCH_TYPE,COUNTY,Elev,ElevMin,ElevMax
1223,COB,2,40,604,563,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,20,1063.645186,1869,86889.36719,LeSueur River,32067,CD5,PUBLIC DITCH OPEN,BLUE EARTH,317.4595951,310,325
1245,MAP,2,50,718,734,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,25,865.2577923,1839,88867.71875,LeSueur River,32058,CD35,PUBLIC DITCH OPEN,BLUE EARTH,311.9174017,306,317
1411,COB,2,54,619,709,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LC,27,175.6164815,1829,88386.28906,LeSueur River,32033,JD51,PUBLIC DITCH OPEN,WASECA-BLUE EARTH,322.9641544,318,329
1309,MAP,1,72,1142,1134,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,30,540.8565891,1827,116184.6328,LeSueur River,32047,CD10,PUBLIC DITCH OPEN,FARIBAULT,336.4933369,330,348
1430,COB,2,54,619,709,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LC,27,213.695826,1822,88581.28906,LeSueur River,32033,JD51,PUBLIC DITCH OPEN,WASECA-BLUE EARTH,322.9641544,318,329
1431,COB,2,54,619,709,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LC,27,369.6018036,1815,88625.10938,LeSueur River,32033,JD51,PUBLIC DITCH OPEN,WASECA-BLUE EARTH,322.9641544,318,329
1168,LES,3,7,115,133,Le Sueur,Upper Le Sueur,LS AB UG,AB,3,LO,10,365.3553976,1791,66657.28125,LeSueur River,32080,CD26,PUBLIC DITCH OPEN,BLUE EARTH,306.0780201,298,320
1182,LES,3,7,98,97,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,5,593.3374231,1783,59299.22266,LeSueur River,32079,CD25,PUBLIC DITCH OPEN,BLUE EARTH,302.4115101,289,311
1255,MAP,2,50,751,750,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,25,1590.7623,1781,94940.60938,LeSueur River,32058,CD95,PUBLIC DITCH OPEN,FARIBAULT-BLUE EARTH,313.8841183,310,317
1417,COB,2,54,715,708,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,MC,27,148.4363623,1773,82618.40625,LeSueur River,32033,JD50,PUBLIC DITCH OPEN,WASECA-BLUE EARTH,324.1281253,311,337
1156,LES,3,7,115,133,Le Sueur,Upper Le Sueur,LS AB UG,AB,3,LO,10,630.7362789,1742,67206.58594,LeSueur River,32080,JD22,PUBLIC DITCH OPEN,BLUE EARTH,306.0780201,298,320
1439,COB,2,54,741,776,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LC,27,1310.611236,1723,118640.0234,LeSueur River,32084,CD40,PUBLIC DITCH OPEN,WASECA,337.6510941,328,346
1346,MAP,2,64,914,819,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,250.8751789,1710,95199.89063,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,317.8362277,310,326
1442,COB,2,54,741,776,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LC,27,66.5476369,1678,119903.5703,LeSueur River,32084,CD40,PUBLIC DITCH OPEN,WASECA,337.6510941,328,346
1241,MAP,2,50,718,734,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,25,154.4805692,1674,91874.69531,LeSueur River,32058,CD35,PUBLIC DITCH OPEN,BLUE EARTH,311.9174017,306,317
1307,MAP,1,72,1142,1134,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,30,617.546015,1653,116365.5078,LeSueur River,32047,CD10,PUBLIC DITCH OPEN,FARIBAULT,336.4933369,330,348
1118,LES,2,1,83,45,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,980.8084621,1621,108086.6797,LeSueur River,32003,CD3,PUBLIC DITCH OPEN,WASECA,339.4449838,324,360
1303,MAP,1,72,1143,1134,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,30,395.459128,1611,116932.7734,LeSueur River,32047,CD70,PUBLIC DITCH OPEN,FARIBAULT,338.5273387,330,349
1373,MAP,2,64,818,819,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,739.0138698,1589,96754.03906,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,316.6433714,310,326
1160,LES,3,7,118,133,Le Sueur,Upper Le Sueur,LS AB UG,AB,3,LO,10,359.4192096,1408,67314.73438,LeSueur River,32080,CD83,PUBLIC DITCH OPEN,BLUE EARTH,313.5088338,298,325
1419,COB,2,54,715,708,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,MC,27,423.1905182,1372,83533.39844,LeSueur River,32033,JD50,PUBLIC DITCH OPEN,WASECA-BLUE EARTH,324.1281253,311,337
1123,LES,2,3,35,57,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,LO,9,414.827874,1367,87962.51563,LeSueur River,32001,JC1,PUBLIC DITCH OPEN,WASECA,318.445939,309,330
1081,LES,2,24,241,274,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,555.0847401,1355,108143.1797,LeSueur River,32004,CD38,PUBLIC DITCH OPEN,WASECA,337.6366938,322,349
1129,LES,2,3,35,57,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,LO,9,911.6837339,1290,87980.53125,LeSueur River,32001,JC1,PUBLIC DITCH OPEN,WASECA,318.445939,309,330
1111,LES,2,1,83,45,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,105.9521092,1282,100817.7578,LeSueur River,32003,CD3,PUBLIC DITCH OPEN,WASECA,339.4449838,324,360
1110,LES,2,1,83,45,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,696.6532534,1264,101220.1172,LeSueur River,32003,CD3,PUBLIC DITCH OPEN,WASECA,339.4449838,324,360
1197,COB,3,34,328,332,Le Sueur,Little Cobb,Cobb Little Cobb,AB,3,LO,5,1446.993381,1239,68230.75,LeSueur River,32014,CD1,PUBLIC DITCH OPEN,BLUE EARTH,313.7313344,301,320
931,LES,1,45,851,850,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,899.2882202,1201,160510.5938,LeSueur River,32024,CD46,PUBLIC DITCH OPEN,FREEBORN,384.3229885,378,394
1117,LES,2,1,83,45,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,202.8806169,1147,107904.0781,LeSueur River,32003,CD3,PUBLIC DITCH OPEN,WASECA,339.4449838,324,360
976,LES,1,43,703,702,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,102.767755,1093,145440.3438,LeSueur River,32025,CD47,PUBLIC DITCH OPEN,WASECA,364.2234197,356,375
1229,COB,2,35,578,522,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,UM,27,202.6196675,1067,62502.53516,LeSueur River,32065,CD57,PUBLIC DITCH OPEN,BLUE EARTH,310.3699243,302,317
1122,LES,2,3,35,57,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,LO,9,1102.741385,1031,88189.57031,LeSueur River,32001,JC1,PUBLIC DITCH OPEN,WASECA,318.445939,309,330
1018,LES,1,29,360,364,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,527.0515954,1025,125243.3047,LeSueur River,32007,JD10,PUBLIC DITCH OPEN,STEELE-WASECA,354.6926487,333,375
1377,MAP,2,64,818,819,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,153.5017643,1003,97423.57813,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,316.6433714,310,326
1178,LES,3,7,98,97,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,5,315.3423552,1001,61658.82813,LeSueur River,32079,CD25,PUBLIC DITCH OPEN,BLUE EARTH,302.4115101,289,311
1115,LES,2,1,83,45,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,829.330498,996,105229.1563,LeSueur River,32003,CD3,PUBLIC DITCH OPEN,WASECA,339.4449838,324,360
1336,MAP,2,64,914,819,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,45.36156351,881,101433.1953,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,317.8362277,310,326
1335,MAP,2,64,914,819,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,481.1197869,880,101717.1641,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,317.8362277,310,326
1375,MAP,2,64,818,819,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,440.8737146,854,97782.78125,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,316.6433714,310,326
1333,MAP,2,62,842,836,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,202.2596087,850,97323.15625,LeSueur River,32048,CD73,PUBLIC DITCH OPEN,FARIBAULT,314.7429329,308,320
1371,MAP,2,64,818,819,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,923.480773,827,97564.58594,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,316.6433714,310,326
1019,LES,1,29,360,364,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,357.3904706,825,125345.9063,LeSueur River,32007,JD10,PUBLIC DITCH OPEN,STEELE-WASECA,354.6926487,333,375
1343,MAP,2,64,914,819,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,83.19159637,824,98013.57813,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,317.8362277,310,326
1092,LES,2,9,102,103,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,91.07635266,792,82368.78906,LeSueur River,32019,CD30,PUBLIC DITCH OPEN,WASECA,331.1062608,309,349
1429,COB,2,54,619,709,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LC,27,920.7584571,680,87788.67969,LeSueur River,32033,JD51,PUBLIC DITCH OPEN,WASECA-BLUE EARTH,322.9641544,318,329
1026,LES,1,29,388,365,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,301.2553839,631,121351.9375,LeSueur River,32008,JD5,PUBLIC DITCH OPEN,STEELE-WASECA,352.2666582,335,376
1400,MAP,2,64,1084,909,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,222.5703375,621,108535.1797,LeSueur River,32051,CD7,PUBLIC DITCH OPEN,FARIBAULT,324.756064,313,345
1422,COB,2,54,688,626,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,MC,27,768.4568328,589,89323.53906,LeSueur River,32033,JD51,PUBLIC DITCH OPEN,WASECA-BLUE EARTH,330.1215387,320,338
1236,COB,2,35,522,443,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LO,27,748.6731835,575,60414.59375,LeSueur River,32065,CD57,PUBLIC DITCH OPEN,BLUE EARTH,309.7091509,298,316
1109,LES,2,1,83,45,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,158.465616,547,101682.3125,LeSueur River,32003,CD3,PUBLIC DITCH OPEN,WASECA,339.4449838,324,360
1416,COB,2,54,715,708,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,MC,27,178.9174859,514,83970.19531,LeSueur River,32033,JD50,PUBLIC DITCH OPEN,WASECA-BLUE EARTH,324.1281253,311,337
989,LES,1,43,801,731,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,77.48718088,508,151650.8125,LeSueur River,32025,JC6,PUBLIC DITCH OPEN,FREEBORN-WASECA,378.4755595,363,393
1124,LES,2,3,35,57,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,LO,9,291.5108105,494,87648.57031,LeSueur River,32001,JC1,PUBLIC DITCH OPEN,WASECA,318.445939,309,330
1287,MAP,2,73,1144,1085,Blue Earth,Upper Maple,Map AB UG,AB,2,UM,29,191.6858702,493,101692.7656,LeSueur River,32055,JD2,PUBLIC DITCH OPEN,FARIBAULT,335.9945504,326,349
1015,LES,1,29,360,364,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,447.7559929,488,125628.7031,LeSueur River,32007,JD10,PUBLIC DITCH OPEN,STEELE-WASECA,354.6926487,333,375
1047,LES,1,30,423,374,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,343.2326988,485,116266.9766,LeSueur River,32021,CD43,PUBLIC DITCH OPEN,WASECA,348.8408475,329,367
1134,LES,2,3,35,57,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,LO,9,430.9170933,478,87729.69531,LeSueur River,32001,JC1,PUBLIC DITCH OPEN,WASECA,318.445939,309,330
1141,LES,2,9,77,94,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,402.2042117,468,82155.33594,LeSueur River,32019,CD31,PUBLIC DITCH OPEN,WASECA,316.7087788,306,328
1366,MAP,2,64,818,819,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,165.0784656,408,99240.58594,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,316.6433714,310,326
1169,LES,3,7,115,133,Le Sueur,Upper Le Sueur,LS AB UG,AB,3,LO,10,305.8806274,389,66373.89063,LeSueur River,32080,CD26,PUBLIC DITCH OPEN,BLUE EARTH,306.0780201,298,320
1316,MAP,1,72,1157,1076,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,30,601.2114139,370,113939.3984,LeSueur River,32046,CD20,PUBLIC DITCH OPEN,FARIBAULT,337.8591029,320,360
1189,LES,3,7,181,105,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,5,834.5843552,359,60734.35156,LeSueur River,32074,CD88,PUBLIC DITCH OPEN,BLUE EARTH,301.4886889,289,310
1013,LES,1,43,731,702,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,84.26683973,358,143747.2188,LeSueur River,32025,JC6,PUBLIC DITCH OPEN,FREEBORN-WASECA,363.9283886,356,373
1450,COB,2,54,715,708,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,MC,27,378.548768,350,84259.61719,LeSueur River,32033,JD50,PUBLIC DITCH OPEN,WASECA-BLUE EARTH,324.1281253,311,337
1074,LES,2,24,131,241,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,66.50742497,350,109613.0547,LeSueur River,32004,CD38,PUBLIC DITCH OPEN,WASECA,349.6966437,337,362
1084,LES,2,24,131,241,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,696.0208216,348,110018.0547,LeSueur River,32004,CD38,PUBLIC DITCH OPEN,WASECA,349.6966437,337,362
1257,MAP,2,50,751,750,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,25,208.1145421,344,94128.22656,LeSueur River,32058,CD95,PUBLIC DITCH OPEN,FARIBAULT-BLUE EARTH,313.8841183,310,317
1065,COB,2,33,386,391,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,17,70.29867001,332,96628.70313,LeSueur River,32013,CD36,PUBLIC DITCH OPEN,WASECA,322.1388001,316,331
973,LES,1,43,924,869,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,421.6548885,330,152441.3906,LeSueur River,32027,JD6,PUBLIC DITCH OPEN,FREEBORN,375.5819929,369,388
1045,LES,1,29,428,365,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,168.1210118,317,120567.3125,LeSueur River,32008,CD33,PUBLIC DITCH OPEN,WASECA,357.0051559,336,381
1021,LES,1,29,360,364,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,134.6349057,317,124316.4688,LeSueur River,32007,JD10,PUBLIC DITCH OPEN,STEELE-WASECA,354.6926487,333,375
1212,COB,2,35,482,483,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LC,27,285.6537878,305,64853.63281,LeSueur River,32066,CD92,PUBLIC DITCH OPEN,BLUE EARTH,311.4476868,301,317
1240,MAP,2,50,718,734,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,25,271.9332674,300,91791.75781,LeSueur River,32058,CD35,PUBLIC DITCH OPEN,BLUE EARTH,311.9174017,306,317
1349,MAP,2,64,818,819,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,43.25835814,287,96409.42188,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,316.6433714,310,326
954,LES,1,45,972,823,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,925.3346595,271,164507.7969,LeSueur River,32085,CD28,PUBLIC DITCH OPEN,FREEBORN,389.4033788,377,401
1149,LES,2,9,57,78,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,265.5688008,267,80805.22656,LeSueur River,32017,JD11,PUBLIC DITCH OPEN,WASECA,319.8320561,307,342
993,LES,1,43,869,830,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,972.6173362,264,149039.9219,LeSueur River,32027,JD6,PUBLIC DITCH OPEN,FREEBORN,372.9991334,368,381
1302,MAP,1,72,1143,1134,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,30,727.6654908,249,117116.5625,LeSueur River,32050,CD3,PUBLIC DITCH OPEN,FARIBAULT,338.5273387,330,349
1230,COB,2,35,578,522,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,UM,27,184.8922094,236,61602.09766,LeSueur River,32065,CD57,PUBLIC DITCH OPEN,BLUE EARTH,310.3699243,302,317
1317,MAP,1,72,1157,1076,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,30,865.115804,235,115474.5469,LeSueur River,32046,CD20,PUBLIC DITCH OPEN,FARIBAULT,337.8591029,320,360
1312,MAP,1,72,1051,1046,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,334.0484665,235,114658.1016,LeSueur River,32046,CD20,PUBLIC DITCH OPEN,FARIBAULT,324.3407534,318,340
995,LES,1,43,869,830,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,379.662701,234,149853.7344,LeSueur River,32027,JD6,PUBLIC DITCH OPEN,FREEBORN,372.9991334,368,381
1177,LES,3,7,98,97,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,5,925.9009053,232,60832.96484,LeSueur River,32079,CD25,PUBLIC DITCH OPEN,BLUE EARTH,302.4115101,289,311
1163,LES,3,7,118,133,Le Sueur,Upper Le Sueur,LS AB UG,AB,3,LO,10,450.640285,226,66765.41406,LeSueur River,32080,CD83,PUBLIC DITCH OPEN,BLUE EARTH,313.5088338,298,325
1227,COB,2,40,503,441,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,20,842.4520072,207,80206.65625,LeSueur River,32067,CD5,PUBLIC DITCH OPEN,BLUE EARTH,312.9511225,306,321
1374,MAP,2,64,818,819,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,52.61977633,200,96373.20313,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,316.6433714,310,326
1017,LES,1,29,360,364,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,400.6262074,188,125477.6016,LeSueur River,32007,JD10,PUBLIC DITCH OPEN,STEELE-WASECA,354.6926487,333,375
1246,MAP,2,50,718,734,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,25,1040.208186,187,87912.88281,LeSueur River,32058,CD35,PUBLIC DITCH OPEN,BLUE EARTH,311.9174017,306,317
1016,LES,1,29,360,364,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,645.9532395,185,125763.0313,LeSueur River,32007,JD10,PUBLIC DITCH OPEN,STEELE-WASECA,354.6926487,333,375
1002,LES,1,43,703,702,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,1511.995583,173,144818.5938,LeSueur River,32025,CD47,PUBLIC DITCH OPEN,WASECA,364.2234197,356,375
960,LES,1,43,924,869,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,672.4402778,173,153717.5469,LeSueur River,32027,JD6,PUBLIC DITCH OPEN,FREEBORN,375.5819929,369,388
1137,LES,2,3,35,57,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,LO,9,599.9475507,163,85091.80469,LeSueur River,32001,JC1,PUBLIC DITCH OPEN,WASECA,318.445939,309,330
1294,MAP,2,73,1085,1065,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,208.1360171,161,98634.21875,LeSueur River,32055,JD2,PUBLIC DITCH OPEN,FARIBAULT,329.373333,323,338
1233,COB,2,35,578,522,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,UM,27,280.7972394,153,61924.90625,LeSueur River,32065,CD57,PUBLIC DITCH OPEN,BLUE EARTH,310.3699243,302,317
1370,MAP,2,64,818,819,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,528.0562374,148,98309.76563,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,316.6433714,310,326
1369,MAP,2,64,818,819,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,110.4366606,146,98578.4375,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,316.6433714,310,326
1284,MAP,2,64,1084,909,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,341.9381461,142,112040.0781,LeSueur River,32051,CD7,PUBLIC DITCH OPEN,FARIBAULT,324.756064,313,345
977,LES,1,43,703,702,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,96.69989329,141,145335.3438,LeSueur River,32025,CD47,PUBLIC DITCH OPEN,WASECA,364.2234197,356,375
1345,MAP,2,64,914,819,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,428.7287554,125,97640.95313,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,317.8362277,310,326
1057,LES,2,14,243,319,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,341.7186093,121,1605.452759,LeSueur River,32006,CD15-2,PUBLIC DITCH OPEN,WASECA,346.2807458,341,362
1251,MAP,2,50,739,750,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,25,235.1049745,119,96440.10938,LeSueur River,32058,CD96,PUBLIC DITCH OPEN,BLUE EARTH,314.7321909,309,320
1315,MAP,1,72,1157,1076,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,30,170.5340287,116,114314.0938,LeSueur River,32046,CD20,PUBLIC DITCH OPEN,FARIBAULT,337.8591029,320,360
1048,LES,1,30,423,374,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,26.54891081,114,0,LeSueur River,32021,CD43,PUBLIC DITCH OPEN,WASECA,348.8408475,329,367
1053,LES,1,30,423,374,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,493.9214324,112,132801.1406,LeSueur River,32021,CD43,PUBLIC DITCH OPEN,WASECA,348.8408475,329,367
1368,MAP,2,64,818,819,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,435.9303909,102,98856.875,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,316.6433714,310,326
1034,LES,1,29,390,388,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,1095.567329,99,123782.2031,LeSueur River,32008,JD5,PUBLIC DITCH OPEN,STEELE-WASECA,357.4720404,343,382
1172,LES,3,7,115,133,Le Sueur,Upper Le Sueur,LS AB UG,AB,3,LO,10,306.741433,90,65724.03125,LeSueur River,32080,CD26,PUBLIC DITCH OPEN,BLUE EARTH,306.0780201,298,320
1033,LES,1,29,390,388,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,84.7202572,90,124361.8906,LeSueur River,32008,JD5,PUBLIC DITCH OPEN,STEELE-WASECA,357.4720404,343,382
1104,LES,2,9,135,134,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,299.0453382,89,84043.21094,LeSueur River,32018,CD49,PUBLIC DITCH OPEN,WASECA,325.8150706,309,344
1408,COB,2,54,619,709,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LC,27,18.34434046,71,88086.28906,LeSueur River,32033,JD51,PUBLIC DITCH OPEN,WASECA-BLUE EARTH,322.9641544,318,329
1220,COB,2,40,604,563,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,20,514.1901438,71,84026.3125,LeSueur River,32067,CD5,PUBLIC DITCH OPEN,BLUE EARTH,317.4595951,310,325
998,LES,1,43,830,754,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,121.5665886,65,148484.875,LeSueur River,32027,JD6,PUBLIC DITCH OPEN,FREEBORN,368.8424307,355,379
1414,COB,2,54,709,708,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LC,27,235.9641689,61,85756.10938,LeSueur River,32033,JD51,PUBLIC DITCH OPEN,WASECA-BLUE EARTH,321.0033414,311,329
1020,LES,1,29,360,364,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,949.5839442,58,124809.5469,LeSueur River,32007,JD10,PUBLIC DITCH OPEN,STEELE-WASECA,354.6926487,333,375
1101,LES,2,9,135,134,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,272.2767061,53,81096.35938,LeSueur River,32018,CD29,PUBLIC DITCH OPEN,WASECA,325.8150706,309,344
940,LES,1,45,870,851,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,276.9076468,52,162493.9844,LeSueur River,32024,CD46,PUBLIC DITCH OPEN,FREEBORN,389.8297152,381,412
1272,COB,2,35,522,443,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LO,27,171.2095926,45,60042.32422,LeSueur River,32065,CD57,PUBLIC DITCH OPEN,BLUE EARTH,309.7091509,298,316
1056,LES,2,14,243,319,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,204.3500251,35,1593.380737,LeSueur River,32006,CD15-2,PUBLIC DITCH OPEN,WASECA,346.2807458,341,362
1344,MAP,2,64,914,819,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,124.0436001,32,97920.75,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,317.8362277,310,326
1131,LES,2,3,35,57,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,LO,9,110.3807673,31,87533.64063,LeSueur River,32001,JC1,PUBLIC DITCH OPEN,WASECA,318.445939,309,330
1146,LES,2,9,61,78,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,162.0007793,30,81926.03906,LeSueur River,32017,JD11,PUBLIC DITCH OPEN,WASECA,326.7072007,307,342
1093,LES,2,9,102,103,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,208.6538884,30,82378.8125,LeSueur River,32019,CD30,PUBLIC DITCH OPEN,WASECA,331.1062608,309,349
1050,LES,1,30,423,374,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,47.03134376,30,134852.9688,LeSueur River,32021,CD43,PUBLIC DITCH OPEN,WASECA,348.8408475,329,367
1059,LES,2,14,243,319,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,213.4823168,29,1398.443848,LeSueur River,32006,CD15-2,PUBLIC DITCH OPEN,WASECA,346.2807458,341,362
1051,LES,1,30,423,374,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,301.1406289,28,135047.9688,LeSueur River,32021,CD43,PUBLIC DITCH OPEN,WASECA,348.8408475,329,367
