GeneID,MOsID,MOs,SedRed,Duck,Cost,sedbcr,duckbcr,SB574,HydroSB,Zone,watershed,coords_x1,coords_x2,ld0.0,ld0.1,ld0.2,ld0.3,ld0.4,ld0.5,ld0.6,ld0.7,ld0.8,ld0.9,ld1.0
12273,11372,WCMO,8.7928,3.8996,1335.2865,6.584953866,0.002920422,395,27,1,COB,183902.1073,2320280.537,0.002920422,0.661123766,1.319327111,1.977530455,2.635733799,3.293937144,3.952140488,4.610343833,5.268547177,5.926750521,6.584953866
12274,11373,WCMO,8.0408,3.718,1210.7488,6.641179409,0.003070827,398,27,2,COB,183709.5313,2320021.613,0.003070827,0.666881685,1.330692543,1.994503402,2.65831426,3.322125118,3.985935976,4.649746834,5.313557693,5.977368551,6.641179409
12275,11374,WCMO,23.3915,6.1782,3347.3177,6.988132617,0.001845717,398,27,2,COB,183902.7878,2319999.654,0.001845717,0.700474407,1.399103097,2.097731787,2.796360477,3.494989167,4.193617857,4.892246547,5.590875237,6.289503927,6.988132617
12276,11375,WCMO,19.2011,5.7593,2891.8256,6.639784916,0.001991579,398,27,2,COB,183267.3158,2319751.231,0.001991579,0.665770913,1.329550247,1.99332958,2.657108914,3.320888248,3.984667582,4.648446915,5.312226249,5.976005583,6.639784916
12277,11376,WCMO,27.15,6.6784,3913.7149,6.93714302,0.001706409,398,27,2,COB,184072.4509,2319799.231,0.001706409,0.69525007,1.388793732,2.082337393,2.775881054,3.469424715,4.162968376,4.856512037,5.550055698,6.243599359,6.93714302
12278,11377,WCMO,9.0286,3.964,1359.5109,6.641064812,0.002915754,398,27,2,COB,182355.5681,2319598.697,0.002915754,0.66673066,1.330545566,1.994360472,2.658175378,3.321990283,3.985805189,4.649620095,5.313435001,5.977249907,6.641064812
12279,11378,WCMO,26.6939,6.6725,3844.9767,6.94253882,0.001735381,398,27,2,COB,182053.5152,2319744.089,0.001735381,0.695815725,1.389896069,2.083976413,2.778056756,3.4721371,4.166217444,4.860297788,5.554378132,6.248458476,6.94253882
12280,11379,WCMO,43.0775,8.4962,6314.7897,6.821684022,0.001345445,398,27,2,COB,183707.0095,2319725.309,0.001345445,0.683379302,1.36541316,2.047447018,2.729480876,3.411514733,4.093548591,4.775582449,5.457616307,6.139650164,6.821684022
12281,11393,WCMO,28.4645,6.6116,3774.0085,7.542245864,0.001751877,373,27,2,COB,181007.1854,2321723.585,0.001751877,0.755801276,1.509850675,2.263900073,3.017949472,3.771998871,4.526048269,5.280097668,6.034147067,6.788196465,7.542245864
12282,11394,WCMO,5.6013,2.9858,773.6454,7.240138699,0.003859391,373,27,2,COB,181706.6725,2321612.157,0.003859391,0.727487322,1.451115253,2.174743183,2.898371114,3.621999045,4.345626976,5.069254907,5.792882838,6.516510768,7.240138699
12283,11395,WCMO,4.3032,2.728,637.0973,6.754384299,0.004281921,412,27,2,COB,180531.2317,2320523.122,0.004281921,0.679292158,1.354302396,2.029312634,2.704322872,3.37933311,4.054343348,4.729353585,5.404363823,6.079374061,6.754384299
12284,11396,WCMO,14.3784,4.9784,2129.2879,6.752680086,0.002338059,412,27,2,COB,181261.8869,2319940.377,0.002338059,0.677372261,1.352406464,2.027440667,2.70247487,3.377509072,4.052543275,4.727577478,5.402611681,6.077645883,6.752680086
12285,11397,WCMO,4.7613,2.8623,704.9314,6.754274246,0.004060395,412,27,2,COB,181526.5196,2319802.074,0.004060395,0.67908178,1.354103165,2.02912455,2.704145935,3.37916732,4.054188705,4.729210091,5.404231476,6.079252861,6.754274246
12286,11398,WCMO,5.1287,2.9961,770.5623,6.655788896,0.0038882,280,27,2,COB,180244.69,2321833.478,0.0038882,0.669078269,1.334268339,1.999458408,2.664648478,3.329838548,3.995028617,4.660218687,5.325408757,5.990598826,6.655788896
12287,11399,WCMO,25.1372,6.6204,3692.5338,6.807574788,0.001792915,401,27,2,COB,178867.2977,2320240.35,0.001792915,0.682371102,1.36294929,2.043527477,2.724105664,3.404683852,4.085262039,4.765840226,5.446418413,6.126996601,6.807574788
12288,11400,WCMO,4.1917,2.7008,620.5866,6.754415903,0.004352011,412,27,2,COB,180001.5334,2320206.774,0.004352011,0.679358401,1.35436479,2.029371179,2.704377568,3.379383957,4.054390346,4.729396735,5.404403124,6.079409514,6.754415903
12289,11401,WCMO,45.0537,8.8512,6582.2248,6.844752552,0.001344713,401,27,2,COB,178858.3297,2319591.823,0.001344713,0.685685496,1.37002628,2.054367064,2.738707848,3.423048632,4.107389416,4.7917302,5.476070984,6.160411768,6.844752552
12290,11402,WCMO,7.2319,3.4219,998.9414,7.239563802,0.003425526,373,27,2,COB,178246.21,2324248.685,0.003425526,0.727039354,1.450653181,2.174267009,2.897880837,3.621494664,4.345108492,5.068722319,5.792336147,6.515949975,7.239563802
12291,11403,WCMO,59.6359,9.3999,7465.727,7.987956163,0.001259074,372,20,2,COB,177240.4489,2324078.976,0.001259074,0.799928783,1.598598491,2.3972682,3.195937909,3.994607618,4.793277327,5.591947036,6.390616745,7.189286454,7.987956163
12292,11404,WCMO,54.4429,8.9731,6787.0122,8.021629901,0.001322099,372,20,2,COB,177155.8345,2323707.28,0.001322099,0.803352879,1.605383659,2.407414439,3.20944522,4.011476,4.81350678,5.61553756,6.41756834,7.219599121,8.021629901
12293,11405,WCMO,142.0365,15.1456,28509.8372,4.982017225,0.000531241,373,27,2,COB,177773.4352,2323363.711,0.000531241,0.49867984,0.996828438,1.494977036,1.993125635,2.491274233,2.989422831,3.48757143,3.985720028,4.483868626,4.982017225
12294,11406,WCMO,33.2842,7.2297,4441.3472,7.494167535,0.001627817,373,27,2,COB,178605.0167,2322678.502,0.001627817,0.750881789,1.500135761,2.249389732,2.998643704,3.747897676,4.497151648,5.24640562,5.995659592,6.744913564,7.494167535
12295,11407,WCMO,78.4314,11.2147,10544.26,7.438302925,0.001063583,373,27,2,COB,177375.7257,2322132.76,0.001063583,0.744787518,1.488511452,2.232235386,2.97595932,3.719683254,4.463407188,5.207131123,5.950855057,6.694578991,7.438302925
12296,11408,WCMO,6.8673,3.3586,948.5648,7.239674084,0.003540718,373,27,2,COB,177764.8971,2322022.069,0.003540718,0.727154054,1.450767391,2.174380728,2.897994064,3.621607401,4.345220738,5.068834074,5.792447411,6.516060748,7.239674084
12297,11409,WCMO,7.5043,3.6673,1127.5387,6.655470007,0.003252483,280,27,2,COB,177535.0666,2321784.48,0.003252483,0.668474235,1.333695988,1.99891774,2.664139493,3.329361245,3.994582997,4.65980475,5.325026502,5.990248255,6.655470007
12298,11410,WCMO,8.0834,3.8129,1214.5677,6.655372113,0.003139306,280,27,2,COB,177164.5759,2321732.484,0.003139306,0.668362587,1.333585868,1.998809148,2.664032429,3.32925571,3.99447899,4.659702271,5.324925552,5.990148832,6.655372113
12299,11411,WCMO,25.359,6.5981,3636.0489,6.974328646,0.001814635,280,27,2,COB,177282.4535,2321481.326,0.001814635,0.699066036,1.396317437,2.093568838,2.790820239,3.48807164,4.185323041,4.882574442,5.579825843,6.277077244,6.974328646
12300,11434,WCMO,13.1322,5.2604,2215.0971,5.928498575,0.002374794,428,25,2,MAP,173022.5299,2319542.707,0.002374794,0.594987172,1.18759955,1.780211928,2.372824306,2.965436684,3.558049062,4.150661441,4.743273819,5.335886197,5.928498575
12301,11435,WCMO,260.8639,24.4439,47438.3144,5.49901284,0.000515278,428,25,2,MAP,171807.5181,2319723.726,0.000515278,0.550365034,1.10021479,1.650064546,2.199914303,2.749764059,3.299613815,3.849463571,4.399313328,4.949163084,5.49901284
12302,11436,WCMO,49.3557,10.445,12161.9613,4.058202356,0.000858825,428,25,2,MAP,172797.6985,2319429.36,0.000858825,0.406593178,0.812327531,1.218061884,1.623796238,2.029530591,2.435264944,2.840999297,3.24673365,3.652468003,4.058202356
12303,11446,WCMO,4.4106,4.0264,1219.1907,3.617645705,0.003302519,389,25,2,MAP,165016.3276,2319932.205,0.003302519,0.364736837,0.726171156,1.087605475,1.449039793,1.810474112,2.171908431,2.533342749,2.894777068,3.256211387,3.617645705
12304,11447,WCMO,6.001,4.6642,1714.6001,3.499941473,0.002720284,428,25,2,MAP,170737.252,2320022.379,0.002720284,0.352442403,0.702164522,1.051886641,1.40160876,1.751330879,2.101052998,2.450775117,2.800497235,3.150219354,3.499941473
12305,11448,WCMO,8.2667,4.086,1312.7744,6.297121577,0.003112492,428,25,2,MAP,170671.525,2319624.628,0.003112492,0.632513401,1.261914309,1.891315218,2.520716126,3.150117035,3.779517943,4.408918852,5.03831976,5.667720669,6.297121577
12306,11449,WCMO,4.8472,2.9474,678.6869,7.142026758,0.004342798,428,25,2,MAP,169994.1956,2319436.694,0.004342798,0.718111194,1.43187959,2.145647986,2.859416382,3.573184778,4.286953174,5.00072157,5.714489966,6.428258362,7.142026758
12307,11450,WCMO,188.268,20.7051,33894.8176,5.554477449,0.000610863,428,25,2,MAP,171278.6246,2319781.99,0.000610863,0.555997522,1.11138418,1.666770839,2.222157498,2.777544156,3.332930815,3.888317473,4.443704132,4.999090791,5.554477449
12308,11451,WCMO,321.4718,27.2757,58321.5895,5.512054845,0.000467678,428,25,2,MAP,170281.2014,2319736.394,0.000467678,0.551626394,1.102785111,1.653943828,2.205102545,2.756261262,3.307419978,3.858578695,4.409737412,4.960896129,5.512054845
12309,11452,WCMO,8.6622,4.1943,1261.4228,6.867007636,0.003325055,394,25,2,MAP,157624.1265,2322280.896,0.003325055,0.689693313,1.376061571,2.062429829,2.748798087,3.435166345,4.121534604,4.807902862,5.49427112,6.180639378,6.867007636
12310,11453,WCMO,7.0299,3.4947,869.9709,8.08061511,0.004017031,281,22,2,MAP,157095.5846,2321800.776,0.004017031,0.811676839,1.619336647,2.426996455,3.234656263,4.042316071,4.849975879,5.657635686,6.465295494,7.272955302,8.08061511
12311,11454,WCMO,40.2717,9.6353,6602.4706,6.099489485,0.001459348,394,25,2,MAP,157229.9743,2321203.751,0.001459348,0.611262361,1.221065375,1.830868389,2.440671403,3.050474416,3.66027743,4.270080444,4.879883458,5.489686471,6.099489485
12312,11455,WCMO,268.8914,25.118,44955.4437,5.981286756,0.000558731,394,25,2,MAP,157430.4798,2321351.225,0.000558731,0.598631533,1.196704336,1.794777138,2.392849941,2.990922743,3.588995546,4.187068348,4.785141151,5.383213953,5.981286756
12313,11456,WCMO,21.5852,6.9831,3443.6059,6.26819695,0.002027845,394,25,2,MAP,157018.6086,2320053.716,0.002027845,0.628644756,1.255261666,1.881878577,2.508495487,3.135112398,3.761729308,4.388346219,5.014963129,5.64158004,6.26819695
12314,11457,WCMO,5.3813,3.1692,707.7054,7.603870198,0.004478135,394,25,2,MAP,156870.9555,2319867.245,0.004478135,0.764417341,1.524356547,2.284295754,3.04423496,3.804174166,4.564113373,5.324052579,6.083991785,6.843930992,7.603870198
12315,11458,WCMO,4.318,2.7304,580.5639,7.437596447,0.004703014,428,25,2,MAP,169280.986,2319980.49,0.004703014,0.747992357,1.4912817,2.234571044,2.977860387,3.72114973,4.464439074,5.207728417,5.95101776,6.694307104,7.437596447
12316,11459,WCMO,6.1949,3.4544,928.5993,6.67123053,0.003720011,428,25,2,MAP,169257.0683,2319851.053,0.003720011,0.670471063,1.337222115,2.003973167,2.670724219,3.337475271,4.004226322,4.670977374,5.337728426,6.004479478,6.67123053
12317,11460,WCMO,16.361,6.0178,2813.9606,5.814224975,0.002138552,428,25,2,MAP,169203.3032,2319643.903,0.002138552,0.583347194,1.164555836,1.745764479,2.326973121,2.908181763,3.489390406,4.070599048,4.651807691,5.233016333,5.814224975
12318,11461,WCMO,17.3023,8.998,6288.3028,2.751505541,0.001430911,428,25,2,MAP,169280.1598,2319416.492,0.001430911,0.276438374,0.551445837,0.8264533,1.101460763,1.376468226,1.651475689,1.926483152,2.201490615,2.476498078,2.751505541
12319,11462,WCMO,4.0738,3.5827,986.787,4.12834786,0.003630672,375,25,2,MAP,165050.8958,2324698.216,0.003630672,0.416102391,0.82857411,1.241045829,1.653517547,2.065989266,2.478460985,2.890932704,3.303404423,3.715876141,4.12834786
12320,11463,WCMO,2.8842,2.7518,580.0965,4.971931394,0.004743694,375,25,2,MAP,164725.0577,2324484.706,0.004743694,0.501462464,0.998181234,1.494900004,1.991618774,2.488337544,2.985056314,3.481775084,3.978493854,4.475212624,4.971931394
12321,11464,WCMO,89.3965,19.5444,29634.6412,3.016621642,0.000659512,375,25,2,MAP,166292.811,2324593.997,0.000659512,0.302255725,0.603851938,0.905448151,1.207044364,1.508640577,1.81023679,2.111833003,2.413429216,2.715025429,3.016621642
12322,11465,WCMO,155.7381,17.2877,23285.1366,6.688305191,0.000742435,334,25,2,MAP,167021.8614,2324272.361,0.000742435,0.669498711,1.338254986,2.007011262,2.675767537,3.344523813,4.013280089,4.682036364,5.35079264,6.019548916,6.688305191
12323,11466,WCMO,4.9034,4.0689,1270.487,3.859464914,0.00320263,375,25,2,MAP,165186.128,2324003.598,0.00320263,0.388828859,0.774455087,1.160081315,1.545707544,1.931333772,2.31696,2.702586229,3.088212457,3.473838685,3.859464914
12324,11467,WCMO,5.223,4.2125,1379.8037,3.785321057,0.003052971,375,25,2,MAP,166825.0591,2323995.268,0.003052971,0.381279779,0.759506588,1.137733396,1.515960205,1.894187014,2.272413822,2.650640631,3.02886744,3.407094248,3.785321057
12325,11468,WCMO,3.0314,3.0238,703.0308,4.311902124,0.004301092,379,25,2,MAP,165480.7278,2323899.784,0.004301092,0.435061195,0.865821298,1.296581402,1.727341505,2.158101608,2.588861711,3.019621815,3.450381918,3.881142021,4.311902124
12326,11469,WCMO,2.8632,2.8522,633.9675,4.516319843,0.004498969,389,25,2,MAP,167139.6845,2323924.436,0.004498969,0.455681056,0.906863144,1.358045231,1.809227318,2.260409406,2.711591493,3.162773581,3.613955668,4.065137755,4.516319843
12327,11470,WCMO,33.3828,11.7354,10635.9209,3.138684493,0.001103374,379,25,2,MAP,166004.4402,2324004.896,0.001103374,0.314861486,0.628619598,0.94237771,1.256135822,1.569893934,1.883652046,2.197410157,2.511168269,2.824926381,3.138684493
12328,11471,WCMO,12.9618,5.0286,1978.694,6.550684441,0.002541373,334,25,2,MAP,167667.7943,2324008.839,0.002541373,0.65735568,1.312169987,1.966984294,2.6217986,3.276612907,3.931427214,4.586241521,5.241055828,5.895870135,6.550684441
12329,11472,WCMO,4.2558,3.8949,1169.748,3.638219514,0.003329692,379,25,2,MAP,165888.2233,2323796.527,0.003329692,0.366818674,0.730307656,1.093796638,1.45728562,1.820774603,2.184263585,2.547752567,2.911241549,3.274730532,3.638219514
12330,11473,WCMO,17.4456,8.5191,5566.5004,3.134033728,0.001530423,379,25,2,MAP,165252.9255,2323778.411,0.001530423,0.314780753,0.628031084,0.941281414,1.254531745,1.567782075,1.881032406,2.194282736,2.507533067,2.820783397,3.134033728
12331,11474,WCMO,7.4961,5.598,2405.066,3.116795963,0.002327587,379,25,2,MAP,165466.2972,2323530.515,0.002327587,0.313774424,0.625221262,0.9366681,1.248114937,1.559561775,1.871008613,2.18245545,2.493902288,2.805349126,3.116795963
12332,11475,WCMO,13.2629,7.7389,4604.4149,2.880474564,0.001680756,379,25,2,MAP,165658.6889,2323564.023,0.001680756,0.289560137,0.577439518,0.865318899,1.153198279,1.44107766,1.728957041,2.016836421,2.304715802,2.592595183,2.880474564
12333,11476,WCMO,3.9401,3.6927,1049.3979,3.754629202,0.003518875,379,25,2,MAP,165848.4089,2323409.506,0.003518875,0.378629908,0.75374094,1.128851973,1.503963006,1.879074039,2.254185071,2.629296104,3.004407137,3.379518169,3.754629202
12334,11477,WCMO,4.6719,4.1112,1318.0316,3.544603938,0.003119197,389,25,2,MAP,167501.9031,2323394.756,0.003119197,0.357267671,0.711416145,1.065564619,1.419713093,1.773861568,2.128010042,2.482158516,2.83630699,3.190455464,3.544603938
12335,11478,WCMO,3.0159,2.8606,625.129,4.824444235,0.004576016,375,25,2,MAP,165038.8732,2323295.225,0.004576016,0.486562837,0.968549659,1.450536481,1.932523303,2.414510125,2.896496947,3.378483769,3.860470591,4.342457413,4.824444235
12336,11479,WCMO,30.5072,11.2596,9646.2108,3.162609716,0.001167256,375,25,2,MAP,164461.9839,2323507.057,0.001167256,0.317311502,0.633455748,0.949599994,1.26574424,1.581888486,1.898032732,2.214176978,2.530321224,2.84646547,3.162609716
12337,11480,WCMO,7.7881,5.7129,2516.4201,3.094912491,0.002270249,379,25,2,MAP,166134.4156,2323319.312,0.002270249,0.311534473,0.620798697,0.930062922,1.239327146,1.54859137,1.857855594,2.167119818,2.476384043,2.785648267,3.094912491
12338,11481,WCMO,34.2983,12.4758,12089.8299,2.83695472,0.001031925,389,25,2,MAP,166994.8783,2323476.64,0.001031925,0.284624205,0.568216484,0.851808764,1.135401043,1.418993323,1.702585602,1.986177882,2.269770161,2.553362441,2.83695472
12339,11482,WCMO,41.6051,8.882,6175.5016,6.737120755,0.001438264,334,25,2,MAP,168041.6328,2323338.325,0.001438264,0.675006513,1.348574762,2.022143011,2.69571126,3.369279509,4.042847758,4.716416007,5.389984257,6.063552506,6.737120755
12340,11483,WCMO,3.5494,3.4307,900.5005,3.941585818,0.00380977,379,25,2,MAP,165307.8314,2323148.364,0.00380977,0.397587375,0.79136498,1.185142585,1.578920189,1.972697794,2.366475399,2.760253004,3.154030609,3.547808213,3.941585818
12341,11484,WCMO,2.9059,2.8981,650.1134,4.46983557,0.004457838,389,25,2,MAP,166690.4278,2323170.699,0.004457838,0.450995611,0.897533384,1.344071157,1.790608931,2.237146704,2.683684477,3.13022225,3.576760024,4.023297797,4.46983557
12342,11485,WCMO,3.2315,3.1571,773.2674,4.179020091,0.004082805,389,25,2,MAP,166956.6339,2323202.401,0.004082805,0.421576534,0.839070262,1.256563991,1.674057719,2.091551448,2.509045176,2.926538905,3.344032633,3.761526362,4.179020091
12343,11486,WCMO,30.2742,11.7488,10644.872,2.844017288,0.001103705,379,25,2,MAP,166281.4622,2323114.273,0.001103705,0.285395063,0.569686422,0.85397778,1.138269138,1.422560497,1.706851855,1.991143213,2.275434572,2.55972593,2.844017288
12344,11487,WCMO,2.7805,2.7836,602.684,4.613528814,0.004618672,389,25,2,MAP,167481.9648,2322849.888,0.004618672,0.465509687,0.926400701,1.387291715,1.848182729,2.309073743,2.769964758,3.230855772,3.691746786,4.1526378,4.613528814
12345,11488,WCMO,5.4004,4.3496,1440.4674,3.749060895,0.003019575,375,25,2,MAP,164986.3508,2322734.759,0.003019575,0.377623707,0.752227839,1.126831971,1.501436103,1.876040235,2.250644367,2.625248499,2.999852631,3.374456763,3.749060895
12346,11489,WCMO,12.9962,7.5948,4467.9031,2.908791822,0.001699858,389,25,2,MAP,166984.0224,2322818.575,0.001699858,0.292409054,0.583118251,0.873827447,1.164536644,1.45524584,1.745955036,2.036664233,2.327373429,2.618082626,2.908791822
12347,11490,WCMO,3.1033,3.0912,730.4528,4.248460681,0.004231896,379,25,2,MAP,165480.5047,2322645.617,0.004231896,0.428654774,0.853077653,1.277500531,1.70192341,2.126346288,2.550769167,2.975192045,3.399614924,3.824037802,4.248460681
12348,11491,WCMO,3.9971,3.5588,960.5894,4.161091097,0.003704809,378,25,2,MAP,164718.5692,2322439.723,0.003704809,0.419443438,0.835182066,1.250920695,1.666659324,2.082397953,2.498136582,2.91387521,3.329613839,3.745352468,4.161091097
12349,11492,WCMO,8.6839,6.1961,2920.2257,2.973708505,0.002121788,378,25,2,MAP,165051.1285,2322468.046,0.002121788,0.29928046,0.596439131,0.893597803,1.190756475,1.487915146,1.785073818,2.08223249,2.379391161,2.676549833,2.973708505
12350,11493,WCMO,2.8302,2.8628,626.3424,4.518614739,0.004570663,379,25,2,MAP,165685.7539,2322214.924,0.004570663,0.455975071,0.907379478,1.358783886,1.810188293,2.261592701,2.712997108,3.164401516,3.615805923,4.067210331,4.518614739
12351,11494,WCMO,8.2925,5.7011,2531.251,3.276048088,0.002252286,384,25,2,MAP,167991.0889,2322207.722,0.002252286,0.329631866,0.657011446,0.984391026,1.311770607,1.639150187,1.966529767,2.293909348,2.621288928,2.948668508,3.276048088
12352,11495,WCMO,5.0236,4.3788,1462.4539,3.435048448,0.002994146,379,25,2,MAP,165541.5583,2322084.648,0.002994146,0.346199576,0.689405006,1.032610436,1.375815867,1.719021297,2.062226727,2.405432158,2.748637588,3.091843018,3.435048448
12353,11496,WCMO,5.1826,4.4271,1511.2303,3.429391271,0.002929467,389,25,2,MAP,166766.2843,2322140.225,0.002929467,0.345575648,0.688221828,1.030868009,1.373514189,1.716160369,2.05880655,2.40145273,2.744098911,3.086745091,3.429391271
12354,11497,WCMO,57.2607,16.4272,20807.4975,2.751926319,0.000789485,389,25,2,MAP,166718.2621,2322331.078,0.000789485,0.275903168,0.551016851,0.826130535,1.101244218,1.376357902,1.651471585,1.926585269,2.201698952,2.476812635,2.751926319
12355,11498,WCMO,87.9047,19.7526,30262.6328,2.904727443,0.000652706,384,25,2,MAP,167471.571,2322297.169,0.000652706,0.29106018,0.581467653,0.871875127,1.162282601,1.452690075,1.743097548,2.033505022,2.323912496,2.61431997,2.904727443
12356,11499,WCMO,46.4986,14.2634,15773.8213,2.947833573,0.000904245,384,25,2,MAP,167796.9398,2321540.308,0.000904245,0.295597178,0.590290111,0.884983043,1.179675976,1.474368909,1.769061842,2.063754775,2.358447707,2.65314064,2.947833573
12357,11500,WCMO,2.9162,2.953,674.6659,4.322435742,0.004376981,390,25,2,MAP,168339.2925,2320154.163,0.004376981,0.436182857,0.867988733,1.299794609,1.731600486,2.163406362,2.595212238,3.027018114,3.45882399,3.890629866,4.322435742
12358,11501,WCMO,3.3402,3.2921,840.0692,3.976101016,0.003918844,390,25,2,MAP,168663.781,2319973.936,0.003918844,0.401137061,0.798355278,1.195573496,1.592791713,1.99000993,2.387228147,2.784446365,3.181664582,3.578882799,3.976101016
12359,11502,WCMO,16.1183,8.6987,5826.1608,2.766538816,0.001493042,390,25,2,MAP,167742.7207,2320054.798,0.001493042,0.277997619,0.554502196,0.831006774,1.107511351,1.384015929,1.660520506,1.937025083,2.213529661,2.490034238,2.766538816
12360,11503,WCMO,4.9202,4.3429,1456.4565,3.378199074,0.002981826,390,25,2,MAP,168495.8854,2319468.885,0.002981826,0.340503551,0.678025276,1.015547001,1.353068725,1.69059045,2.028112175,2.3656339,2.703155625,3.040677349,3.378199074
12361,11504,WCMO,29.5602,11.7536,10610.6054,2.785910783,0.001107722,390,25,2,MAP,167835.5189,2319338.874,0.001107722,0.279588028,0.558068334,0.83654864,1.115028946,1.393509253,1.671989559,1.950469865,2.228950171,2.507430477,2.785910783
12362,11505,WCMO,15.365,8.4756,5532.1701,2.7773911,0.001532057,390,25,2,MAP,168200.0741,2319359.736,0.001532057,0.279117961,0.556703866,0.83428977,1.111875674,1.389461579,1.667047483,1.944633387,2.222219291,2.499805196,2.7773911
12363,11506,WCMO,3.7387,3.5593,965.0583,3.874066468,0.003688171,389,25,2,MAP,165859.2844,2321063.957,0.003688171,0.390726001,0.77776383,1.16480166,1.55183949,1.93887732,2.325915149,2.712952979,3.099990809,3.487028639,3.874066468
12364,11507,WCMO,22.6359,10.0553,7669.0547,2.951589327,0.001311152,389,25,2,MAP,165452.4292,2321062.497,0.001311152,0.29633897,0.591366787,0.886394605,1.181422422,1.47645024,1.771478057,2.066505875,2.361533692,2.656561509,2.951589327
12365,11508,WCMO,39.026,13.5131,13883.2429,2.811014709,0.000973339,389,25,2,MAP,165809.4578,2320852.721,0.000973339,0.281977476,0.562981613,0.84398575,1.124989887,1.405994024,1.686998161,1.968002298,2.249006435,2.530010572,2.811014709
12366,11509,WCMO,3.1815,3.1336,754.3266,4.21766911,0.004154169,389,25,2,MAP,167288.7636,2320311.171,0.004154169,0.425505663,0.846857157,1.268208651,1.689560145,2.11091164,2.532263134,2.953614628,3.374966122,3.796317616,4.21766911
12367,11510,WCMO,5.1098,4.4099,1483.6837,3.443995509,0.002972264,389,25,2,MAP,166425.9678,2320274.043,0.002972264,0.347074589,0.691176913,1.035279238,1.379381562,1.723483887,2.067586211,2.411688536,2.75579086,3.099893185,3.443995509
12368,11511,WCMO,6.0088,4.8814,1823.7532,3.294744048,0.002676568,389,25,2,MAP,166794.4642,2320313.983,0.002676568,0.331883316,0.661090064,0.990296812,1.31950356,1.648710308,1.977917056,2.307123804,2.636330552,2.9655373,3.294744048
12369,11512,WCMO,34.1113,12.499,12018.8759,2.838143957,0.001039948,389,25,2,MAP,167400.083,2320547.608,0.001039948,0.284750348,0.568460749,0.85217115,1.135881551,1.419591952,1.703302353,1.987012754,2.270723155,2.554433556,2.838143957
12370,11513,WCMO,10.8454,6.9288,3653.8304,2.968227535,0.001896311,389,25,2,MAP,166218.6392,2320115.549,0.001896311,0.298529434,0.595162556,0.891795678,1.188428801,1.485061923,1.781695045,2.078328168,2.37496129,2.671594412,2.968227535
12371,11514,WCMO,3.4047,3.3078,838.7652,4.059181282,0.003943654,389,25,2,MAP,167209.6625,2319999.789,0.003943654,0.409467417,0.81499118,1.220514943,1.626038705,2.031562468,2.437086231,2.842609994,3.248133757,3.653657519,4.059181282
12372,11515,WCMO,2.9988,2.9959,685.2424,4.376261597,0.00437203,389,25,2,MAP,166691.6452,2319923.743,0.00437203,0.441560986,0.878749943,1.3159389,1.753127857,2.190316813,2.62750577,3.064694727,3.501883684,3.939072641,4.376261597
12373,11516,WCMO,7.465,5.582,2374.681,3.143580127,0.002350632,389,25,2,MAP,166835.1212,2319332.131,0.002350632,0.316473581,0.630596531,0.94471948,1.25884243,1.572965379,1.887088329,2.201211278,2.515334228,2.829457178,3.143580127
12374,11517,WCMO,63.4543,12.1456,11281.9241,5.624421813,0.001076554,415,25,2,MAP,167302.0424,2319321.261,0.001076554,0.56341108,1.125745606,1.688080132,2.250414658,2.812749183,3.375083709,3.937418235,4.499752761,5.062087287,5.624421813
12375,11522,WCMO,3.5972,3.4435,881.3453,4.081487698,0.003907095,382,25,2,MAP,163203.8772,2320702.386,0.003907095,0.411665156,0.819423216,1.227181276,1.634939336,2.042697397,2.450455457,2.858213517,3.265971578,3.673729638,4.081487698
12376,11523,WCMO,3.9522,3.7968,1078.0447,3.66608175,0.003521932,282,25,2,MAP,164015.4084,2320703.278,0.003521932,0.369777914,0.736033895,1.102289877,1.468545859,1.834801841,2.201057823,2.567313804,2.933569786,3.299825768,3.66608175
12377,11524,WCMO,5.5498,4.6861,1650.1344,3.3632412,0.002839829,389,25,2,MAP,164595.3278,2320698.006,0.002839829,0.338879966,0.674920103,1.010960241,1.347000378,1.683040515,2.019080652,2.355120789,2.691160926,3.027201063,3.3632412
12378,11525,WCMO,4.2161,3.8605,1107.6931,3.806198666,0.003485171,382,25,2,MAP,163302.1363,2320505,0.003485171,0.383756521,0.76402787,1.14429922,1.524570569,1.904841919,2.285113268,2.665384618,3.045655967,3.425927317,3.806198666
12379,11526,WCMO,7.3957,4.0509,1212.5644,6.099222441,0.003340771,404,29,2,MAP,163176.0175,2319228.147,0.003340771,0.612928938,1.222517105,1.832105272,2.441693439,3.051281606,3.660869773,4.27045794,4.880046107,5.489634274,6.099222441
12380,11527,WCMO,6.1721,4.9874,1823.2019,3.385308012,0.002735517,382,25,2,MAP,161249.5535,2320636.182,0.002735517,0.340992767,0.679250016,1.017507266,1.355764515,1.694021765,2.032279014,2.370536264,2.708793513,3.047050763,3.385308012
12381,11528,WCMO,14.2473,8.0669,4779.2943,2.981046804,0.001687885,382,25,2,MAP,161558.3333,2320524.366,0.001687885,0.299623777,0.597559669,0.895495561,1.193431453,1.491367345,1.789303237,2.087239129,2.385175021,2.683110912,2.981046804
12382,11529,WCMO,15.2138,5.6887,2367.4864,6.426140399,0.002402844,394,25,2,MAP,161129.5495,2320409.841,0.002402844,0.644776599,1.287150355,1.92952411,2.571897866,3.214271622,3.856645377,4.499019133,5.141392888,5.783766644,6.426140399
