GeneID,MOs,MOsID,SED_B,SED_BCR_x,Duck_BCR_x,FID_1,Subbasin,SED_BCR_y,Duck_BCR_y,Zone,coords_x1,coords_x2,SB574,HydroSB,Zone_1,watershed,Subbasin.1,800001,800002,800003,800004,800005,800006,800007,800008
186,TLMO,330,0.049,0.622791632,0,587,1,0.62,0,3,174630.4186,2355542.855,43,1,3,LES,0,1,1,1,1,1,1,1,1
187,TLMO,332,10.337,2.356959552,0,3550,9,2.36,0,2,186886.3909,2355266.81,18,9,2,LES,0,1,1,1,1,1,1,1,1
188,TLMO,333,2.246,7.178379208,0,3551,9,7.18,0,2,187386.8272,2355819.486,20,9,2,LES,0,1,1,1,1,1,1,1,1
189,TLMO,334,0.444,1.981815504,0,3552,9,1.98,0,2,186081.2086,2354787.06,23,9,2,LES,0,1,1,1,1,1,1,1,1
190,TLMO,336,0.514,6.20585572,0,1427,4,6.21,0,3,163812.3095,2354350.591,50,1,3,LES,0,1,1,1,1,1,1,1,1
191,TLMO,337,4.652,2.090365625,0,3553,9,2.09,0,2,179649.5906,2355540.344,15,1,2,LES,0,1,1,1,1,1,1,1,1
192,TLMO,339,33.801,3.728363858,0,3555,9,3.73,0,2,179092.8404,2354800.84,31,1,2,LES,0,1,1,1,1,1,1,1,1
193,TLMO,340,0.144,0.623516982,0,3556,9,0.62,0,2,178024.7069,2354874.271,43,1,3,LES,0,1,1,1,1,1,1,1,1
194,TLMO,341,0.178,6.360550295,0,588,1,6.36,0,3,169719.6849,2354210.38,24,1,3,LES,0,1,1,1,1,1,1,1,1
195,TLMO,342,0.022,6.594724229,0,589,1,6.59,0,3,169820.0908,2354182.162,24,1,3,LES,0,1,1,1,1,1,1,1,1
196,TLMO,344,0.002,0.875656746,0,591,1,0.88,0,3,175849.4756,2354182.777,43,1,3,LES,0,1,1,1,1,1,1,1,1
197,TLMO,345,2.055,2.090203202,0,3557,9,2.09,0,2,180868.7395,2355171.908,15,1,2,LES,0,1,1,1,1,1,1,1,1
198,TLMO,346,1.187,0.92354998,0,3558,9,0.92,0,2,181401.011,2355052.944,19,9,2,LES,0,1,1,1,1,1,1,1,1
199,TLMO,347,0.089,2.545475346,0,3559,9,2.55,0,2,181549.3026,2354347.361,27,9,2,LES,0,1,1,1,1,1,1,1,1
200,TLMO,348,5.213,3.728887757,0,3560,9,3.73,0,2,181107.9992,2354633.379,31,1,2,LES,0,1,1,1,1,1,1,1,1
201,TLMO,351,1.397,2.356970525,0,3562,9,2.36,0,2,187340.0117,2354269.19,18,9,2,LES,0,1,1,1,1,1,1,1,1
202,TLMO,352,0.562,2.357224347,0,3563,9,2.36,0,2,186527.0643,2354155.021,18,9,2,LES,0,1,1,1,1,1,1,1,1
203,TLMO,353,1.395,1.981055711,0,3564,9,1.98,0,2,186204.6194,2354283.834,23,9,2,LES,0,1,1,1,1,1,1,1,1
204,TLMO,354,0.106,6.354916067,0,593,1,6.35,0,3,170216.0908,2354044.162,24,1,3,LES,0,1,1,1,1,1,1,1,1
205,TLMO,357,0.019,8.895131086,0,3565,9,8.9,0,2,188990.0908,2353999.969,38,9,2,LES,0,1,1,1,1,1,1,1,1
206,TLMO,358,0.021,6.294964031,0,1428,4,6.29,0,3,164090.0908,2353942.162,50,1,3,LES,0,1,1,1,1,1,1,1,1
207,TLMO,360,4.364,2.05550814,0,597,1,2.06,0,3,171149.9319,2354400.578,22,1,3,LES,0,1,1,1,1,1,1,1,1
208,TLMO,361,8.909,6.346815835,0,598,1,6.35,0,3,170410.9028,2354513.747,24,1,3,LES,0,1,1,1,1,1,1,1,1
209,TLMO,364,0.143,3.748459986,0,3566,9,3.75,0,2,181435.6895,2353972.208,31,1,2,LES,0,1,1,1,1,1,1,1,1
210,TLMO,365,0.021,6.294964031,0,1431,4,6.29,0,3,163790.0908,2353882.162,50,1,3,LES,0,1,1,1,1,1,1,1,1
211,TLMO,366,0.401,0.620384824,0,599,1,0.62,0,3,176074.9134,2354292.049,43,1,3,LES,0,1,1,1,1,1,1,1,1
212,TLMO,367,0.033,0.631687755,0,600,1,0.63,0,3,176388.4106,2353990.456,43,1,3,LES,0,1,1,1,1,1,1,1,1
213,TLMO,369,1.504,1.734453347,0,601,1,1.73,0,3,175350.8632,2354258.493,26,1,3,LES,0,1,1,1,1,1,1,1,1
214,TLMO,370,0.248,0.621170907,0,602,1,0.62,0,3,175618.4603,2354234.504,43,1,3,LES,0,1,1,1,1,1,1,1,1
215,TLMO,374,0.015,6.567425575,0,605,1,6.57,0,3,170240.7061,2353792.777,24,1,3,LES,0,1,1,1,1,1,1,1,1
216,TLMO,375,0.01,4.681647944,0,606,1,4.68,0,3,167840.0908,2353759.969,35,1,3,LES,0,1,1,1,1,1,1,1,1
217,TLMO,376,0.014,6.554307128,0,607,1,6.55,0,3,170212.2832,2353762.162,24,1,3,LES,0,1,1,1,1,1,1,1,1
218,TLMO,377,5.747,2.055651755,0,608,1,2.06,0,3,171931.9742,2354321.828,22,1,3,LES,0,1,1,1,1,1,1,1,1
219,TLMO,380,0.671,1.982450439,0,3569,9,1.98,0,2,184051.307,2354011.656,23,9,2,LES,0,1,1,1,1,1,1,1,1
220,TLMO,389,4.752,2.055700307,0,611,1,2.06,0,3,172626.3727,2354376.975,22,1,3,LES,0,1,1,1,1,1,1,1,1
221,TLMO,390,1.767,1.734296373,0,612,1,1.73,0,3,172916.0195,2354040.964,26,1,3,LES,0,1,1,1,1,1,1,1,1
222,TLMO,391,0.062,4.432687496,0,613,1,4.43,0,3,172636.2815,2353650.88,29,1,3,LES,0,1,1,1,1,1,1,1,1
223,TLMO,395,0.833,1.979769748,0,3571,9,1.98,0,2,184542.3425,2353789.695,23,9,2,LES,0,1,1,1,1,1,1,1,1
224,TLMO,398,0.021,6.294964031,0,1432,4,6.29,0,3,165320.0908,2353522.162,50,1,3,LES,0,1,1,1,1,1,1,1,1
225,TLMO,399,0.31,6.195167769,0,1433,4,6.2,0,3,165398.0908,2353570.162,50,1,3,LES,0,1,1,1,1,1,1,1,1
226,TLMO,401,6.692,6.19608976,0,1434,4,6.2,0,3,163913.4203,2353680.319,50,1,3,LES,0,1,1,1,1,1,1,1,1
227,TLMO,402,0.038,3.79696243,0,3574,9,3.8,0,2,181320.0908,2353502.162,31,1,2,LES,0,1,1,1,1,1,1,1,1
228,TLMO,403,2.645,2.357233633,0,3575,9,2.36,0,2,187910.0263,2354825.548,18,9,2,LES,0,1,1,1,1,1,1,1,1
229,TLMO,404,16.981,7.176530998,0,3576,9,7.18,0,2,188693.0522,2354866.621,20,9,2,LES,0,1,1,1,1,1,1,1,1
230,TLMO,405,24.124,8.6282499,0,3577,9,8.63,0,2,188531.973,2354044.032,38,9,2,LES,0,1,1,1,1,1,1,1,1
231,TLMO,406,9.251,3.728359715,0,3578,9,3.73,0,2,180789.3554,2353903.916,31,1,2,LES,0,1,1,1,1,1,1,1,1
232,TLMO,411,2.575,3.728706552,0,615,1,3.73,0,3,177838.415,2353925.167,43,1,3,LES,0,1,1,1,1,1,1,1,1
233,TLMO,412,3.607,0.61949526,0,616,1,0.62,0,3,177079.8716,2353979.356,43,1,3,LES,0,1,1,1,1,1,1,1,1
234,TLMO,419,0.39,1.733410374,0,617,1,1.73,0,3,172832.406,2353384.578,26,1,3,LES,0,1,1,1,1,1,1,1,1
235,TLMO,420,1.28,4.396812311,0,618,1,4.4,0,3,172501.4178,2353401.388,29,1,3,LES,0,1,1,1,1,1,1,1,1
236,TLMO,421,0.427,12.81051242,0,619,1,12.81,0,3,172711.8298,2353312.654,30,1,3,LES,0,1,1,1,1,1,1,1,1
237,TLMO,423,0.064,6.394884094,0,620,1,6.39,0,3,170340.0908,2353272.162,24,1,3,LES,0,1,1,1,1,1,1,1,1
238,TLMO,426,0.078,6.395015168,0,622,1,6.4,0,3,170387.902,2353228.178,24,1,3,LES,0,1,1,1,1,1,1,1,1
239,TLMO,427,0.529,2.058421825,0,623,1,2.06,0,3,171021.8665,2353790.431,22,1,3,LES,0,1,1,1,1,1,1,1,1
240,TLMO,428,8.217,6.346869511,0,624,1,6.35,0,3,170522.3272,2353639.328,24,1,3,LES,0,1,1,1,1,1,1,1,1
241,TLMO,429,2.077,2.827708549,0,625,1,2.83,0,3,170938.563,2353485.066,25,1,3,LES,0,1,1,1,1,1,1,1,1
242,TLMO,430,0.041,2.861529871,0,626,1,2.86,0,3,171070.0766,2353267.856,25,1,3,LES,0,1,1,1,1,1,1,1,1
243,TLMO,431,0.323,2.057495207,0,627,1,2.06,0,3,171381.1322,2353682.95,22,1,3,LES,0,1,1,1,1,1,1,1,1
244,TLMO,432,0.497,2.832150896,0,628,1,2.83,0,3,171260.9287,2353341.17,25,1,3,LES,0,1,1,1,1,1,1,1,1
245,TLMO,433,0.938,4.394307077,0,629,1,4.39,0,3,171443.0773,2353430.173,29,1,3,LES,0,1,1,1,1,1,1,1,1
246,TLMO,437,9.339,6.347396066,0,632,1,6.35,0,3,169770.6268,2353734.942,24,1,3,LES,0,1,1,1,1,1,1,1,1
247,TLMO,439,4.466,4.5113982,0,634,1,4.51,0,3,169500.3956,2353540.201,35,1,3,LES,0,1,1,1,1,1,1,1,1
248,TLMO,442,0.013,3.896882496,0,1436,4,3.9,0,3,167540.0908,2353162.162,45,1,3,LES,0,1,1,1,1,1,1,1,1
249,TLMO,443,2.78,4.511529555,0,637,1,4.51,0,3,168136.4023,2353445.74,35,1,3,LES,0,1,1,1,1,1,1,1,1
250,TLMO,444,1.755,4.512066887,0,638,1,4.51,0,3,168696.8035,2353275.22,35,1,3,LES,0,1,1,1,1,1,1,1,1
251,TLMO,445,2.663,6.19786624,0,1437,4,6.2,0,3,165349.2668,2353302.244,50,1,3,LES,0,1,1,1,1,1,1,1,1
252,TLMO,446,0.022,6.594724229,0,639,1,6.59,0,3,170360.0908,2353132.162,24,1,3,LES,0,1,1,1,1,1,1,1,1
253,TLMO,447,7.456,1.733642239,0,640,1,1.73,0,3,174028.8531,2354004.745,33,1,3,LES,0,1,1,1,1,1,1,1,1
254,TLMO,448,2.451,1.041232997,0,641,1,1.04,0,3,174295.5802,2353658.908,33,1,3,LES,0,1,1,1,1,1,1,1,1
255,TLMO,449,0.004,1.751313492,0,3583,9,1.75,0,2,183889.4756,2353131.547,28,9,2,LES,0,1,1,1,1,1,1,1,1
256,TLMO,451,0.254,1.470860743,0,3585,9,1.47,0,2,183632.442,2353357.217,28,9,2,LES,0,1,1,1,1,1,1,1,1
257,TLMO,459,17.902,2.629181179,0,3586,9,2.63,0,2,191597.7102,2354047.49,36,9,2,LES,0,1,1,1,1,1,1,1,1
258,TLMO,461,0.028,1.755045758,0,642,1,1.76,0,3,175195.5579,2353232.016,26,1,3,LES,0,1,1,1,1,1,1,1,1
259,TLMO,462,0.012,1.054759604,0,643,1,1.05,0,3,175192.0118,2353139.917,33,1,3,LES,0,1,1,1,1,1,1,1,1
260,TLMO,463,0.702,0.619980323,0,644,1,0.62,0,3,175377.2094,2353367.796,43,1,3,LES,0,1,1,1,1,1,1,1,1
261,TLMO,465,1.23,4.512635379,0,645,1,4.51,0,3,168888.3832,2353061.223,35,1,3,LES,0,1,1,1,1,1,1,1,1
262,TLMO,466,0.03,4.629629629,0,646,1,4.63,0,3,169180.5311,2352935.87,35,1,3,LES,0,1,1,1,1,1,1,1,1
263,TLMO,468,0.019,4.997369805,0,3589,9,5,0,2,181940.3461,2352883.56,49,9,2,LES,0,1,1,1,1,1,1,1,1
264,TLMO,469,16.316,8.628649698,0,3590,9,8.63,0,2,188599.4764,2353132.917,38,9,2,LES,0,1,1,1,1,1,1,1,1
265,TLMO,470,0.051,3.695384393,0,1439,4,3.7,0,3,167763.5753,2352883.213,45,1,3,LES,0,1,1,1,1,1,1,1,1
266,TLMO,471,2.959,2.35683558,0,3591,9,2.36,0,2,187390.6497,2354038.136,18,9,2,LES,0,1,1,1,1,1,1,1,1
267,TLMO,472,3.687,1.980300123,0,3592,9,1.98,0,2,186269.9347,2353521.425,23,9,2,LES,0,1,1,1,1,1,1,1,1
268,TLMO,473,3.133,8.628239377,0,3593,9,8.63,0,2,187810.3258,2353621.868,38,9,2,LES,0,1,1,1,1,1,1,1,1
269,TLMO,474,10.357,2.570879779,0,3594,9,2.57,0,2,187059.0535,2353376.806,66,9,2,LES,0,1,1,1,1,1,1,1,1
270,TLMO,475,0.013,3.896882496,0,3595,9,3.9,0,2,178130.0908,2352802.162,31,1,2,LES,0,1,1,1,1,1,1,1,1
271,TLMO,476,0.199,0.926283648,0,3596,9,0.93,0,2,181945.6948,2354390.455,27,9,2,LES,0,1,1,1,1,1,1,1,1
272,TLMO,477,2.656,2.527080965,0,3597,9,2.53,0,2,181904.997,2354102.132,27,9,2,LES,0,1,1,1,1,1,1,1,1
273,TLMO,478,6.698,3.728757135,0,3598,9,3.73,0,2,181618.0782,2353319.95,31,1,2,LES,0,1,1,1,1,1,1,1,1
274,TLMO,482,0.008,3.745318353,0,3601,9,3.75,0,2,181217.8984,2352742.162,31,1,2,LES,0,1,1,1,1,1,1,1,1
275,TLMO,484,0.083,6.220023982,0,1440,4,6.22,0,3,164975.0908,2352727.162,50,1,3,LES,0,1,1,1,1,1,1,1,1
276,TLMO,490,0.569,0.620311551,0,648,1,0.62,0,3,176173.696,2353078.923,43,1,3,LES,0,1,1,1,1,1,1,1,1
277,TLMO,491,34.872,3.72839749,0,3602,9,3.73,0,2,179347.1724,2353499.916,31,1,2,LES,0,1,1,1,1,1,1,1,1
278,TLMO,492,9.754,2.551201228,0,3603,9,2.55,0,2,179593.9668,2352976.413,40,1,2,LES,0,1,1,1,1,1,1,1,1
279,TLMO,493,0.74,4.855547463,0,3604,9,4.86,0,2,180994.7333,2352736.497,64,9,2,LES,0,1,1,1,1,1,1,1,1
280,TLMO,495,0.021,6.294964031,0,1442,4,6.29,0,3,162740.0908,2352592.162,50,1,3,LES,0,1,1,1,1,1,1,1,1
281,TLMO,499,0.522,6.200776879,0,1443,4,6.2,0,3,162649.9919,2352925.203,50,1,3,LES,0,1,1,1,1,1,1,1,1
282,TLMO,500,21.667,7.176487539,0,3605,9,7.18,0,2,189866.1859,2354865.328,20,9,2,LES,0,1,1,1,1,1,1,1,1
283,TLMO,501,0.337,2.878521277,0,3606,9,2.88,0,2,189835.1089,2354083.511,21,9,2,LES,0,1,1,1,1,1,1,1,1
284,TLMO,502,16.891,2.629192898,0,3607,9,2.63,0,2,190907.7287,2353404.126,36,9,2,LES,0,1,1,1,1,1,1,1,1
285,TLMO,503,17.183,8.62847734,0,3608,9,8.63,0,2,189355.8355,2353783.966,38,9,2,LES,0,1,1,1,1,1,1,1,1
286,TLMO,504,16.326,4.00789796,0,3609,9,4.01,0,2,190093.2192,2353212.5,41,9,2,LES,0,1,1,1,1,1,1,1,1
287,TLMO,505,0.002,0.875656746,0,650,1,0.88,0,3,175639.4756,2352471.547,43,1,3,LES,0,1,1,1,1,1,1,1,1
288,TLMO,506,3.519,6.196415271,0,1444,4,6.2,0,3,163154.058,2352781.977,50,1,3,LES,0,1,1,1,1,1,1,1,1
289,TLMO,521,0.016,4.796163071,0,652,1,4.8,0,3,169550.0908,2352352.162,35,1,3,LES,0,1,1,1,1,1,1,1,1
290,TLMO,523,0.046,13.78896883,0,654,1,13.79,0,3,170000.0908,2352322.162,42,1,3,LES,0,1,1,1,1,1,1,1,1
291,TLMO,525,18.34,6.195943853,0,1450,4,6.2,0,3,163829.7658,2352848.173,50,1,3,LES,0,1,1,1,1,1,1,1,1
292,TLMO,526,0.046,13.78896883,0,655,1,13.79,0,3,170150.0908,2352292.162,42,1,3,LES,0,1,1,1,1,1,1,1,1
293,TLMO,528,0.031,0.632433646,0,657,1,0.63,0,3,176967.7265,2352356.305,43,1,3,LES,0,1,1,1,1,1,1,1,1
294,TLMO,531,0.118,5.809087777,0,1451,4,5.81,0,3,161965.4801,2352291.205,55,4,3,LES,0,1,1,1,1,1,1,1,1
295,TLMO,532,1.263,2.629540798,0,3610,9,2.63,0,2,194203.1263,2352386.641,36,9,2,LES,0,1,1,1,1,1,1,1,1
296,TLMO,534,24.083,2.629192961,0,3611,9,2.63,0,2,192963.9004,2353274.545,36,9,2,LES,0,1,1,1,1,1,1,1,1
297,TLMO,535,0.745,4.009644676,0,3612,9,4.01,0,2,192555.6118,2352335.421,41,9,2,LES,0,1,1,1,1,1,1,1,1
298,TLMO,536,0.017,3.776099516,0,1453,4,3.78,0,3,164631.8389,2352185.592,45,1,3,LES,0,1,1,1,1,1,1,1,1
299,TLMO,537,0.016,4.796163071,0,659,1,4.8,0,3,169550.0908,2352172.162,35,1,3,LES,0,1,1,1,1,1,1,1,1
300,TLMO,545,0.017,3.732162464,0,1454,4,3.73,0,3,166713.377,2351994.164,45,1,3,LES,0,1,1,1,1,1,1,1,1
301,TLMO,555,0.309,6.207187481,0,1455,4,6.21,0,3,163492.6126,2352199.918,50,1,3,LES,0,1,1,1,1,1,1,1,1
302,TLMO,558,0.827,5.790708259,0,1457,4,5.79,0,3,162438.0004,2351996.585,55,4,3,LES,0,1,1,1,1,1,1,1,1
303,TLMO,559,8.776,3.728500897,0,3616,9,3.73,0,2,177727.0911,2352645.155,31,1,2,LES,0,1,1,1,1,1,1,1,1
304,TLMO,560,2.046,0.619583752,0,660,1,0.62,0,3,177027.1093,2352928.54,43,1,3,LES,0,1,1,1,1,1,1,1,1
305,TLMO,561,0.001,0.033491862,0,661,1,0.03,0,3,177649.9136,2352000.111,44,1,3,LES,0,1,1,1,1,1,1,1,1
306,TLMO,562,0.372,4.013897581,0,3617,9,4.01,0,2,190245.3156,2352029.351,41,9,2,LES,0,1,1,1,1,1,1,1,1
307,TLMO,564,0.069,5.136986303,0,1458,4,5.14,0,3,169511.1846,2351879.435,52,1,3,LES,0,1,1,1,1,1,1,1,1
308,TLMO,567,0.097,0.118446808,0,662,1,0.12,0,3,166183.2343,2355031.503,13,1,3,LES,0,1,1,1,1,1,1,1,1
309,TLMO,568,7.71,4.511048558,0,663,1,4.51,0,3,166314.3552,2354413.351,35,1,3,LES,0,1,1,1,1,1,1,1,1
310,TLMO,569,16.118,3.671006903,0,1460,4,3.67,0,3,165918.0236,2352576.773,45,1,3,LES,0,1,1,1,1,1,1,1,1
311,TLMO,570,56.24,6.195843519,0,1461,4,6.2,0,3,165392.2071,2353578.96,50,1,3,LES,0,1,1,1,1,1,1,1,1
312,TLMO,571,0.017,5.095923268,0,1462,4,5.1,0,3,169550.0908,2351812.162,52,1,3,LES,0,1,1,1,1,1,1,1,1
313,TLMO,574,0.121,6.223639544,0,1463,4,6.22,0,3,163784.6068,2351815.23,50,1,3,LES,0,1,1,1,1,1,1,1,1
314,TLMO,575,0.017,5.095923268,0,1464,4,5.1,0,3,169520.0908,2351782.162,52,1,3,LES,0,1,1,1,1,1,1,1,1
315,TLMO,578,0.014,5.993150695,0,1466,4,5.99,0,3,162173.8155,2351750.015,55,4,3,LES,0,1,1,1,1,1,1,1,1
316,TLMO,581,0.134,0.622815498,0,665,1,0.62,0,3,176519.3907,2352143.312,43,1,3,LES,0,1,1,1,1,1,1,1,1
317,TLMO,582,0.023,0.020311042,0,666,1,0.02,0,3,176979.3149,2351973.407,44,1,3,LES,0,1,1,1,1,1,1,1,1
318,TLMO,583,0.737,6.200624269,0,1469,4,6.2,0,3,163625.7787,2351850.187,50,1,3,LES,0,1,1,1,1,1,1,1,1
319,TLMO,584,0.097,6.239547151,0,1470,4,6.24,0,3,163810.3232,2351736.95,50,1,3,LES,0,1,1,1,1,1,1,1,1
320,TLMO,585,1.439,1.041423921,0,667,1,1.04,0,3,174963.5918,2352525.681,33,1,3,LES,0,1,1,1,1,1,1,1,1
321,TLMO,586,2.172,0.619612799,0,668,1,0.62,0,3,175573.2795,2352196.624,43,1,3,LES,0,1,1,1,1,1,1,1,1
322,TLMO,588,0.36,13.63171646,0,670,1,13.63,0,3,169935.11,2351742.555,42,1,3,LES,0,1,1,1,1,1,1,1,1
323,TLMO,590,0.727,1.733875199,0,672,1,1.73,0,3,173333.7558,2353203.103,26,1,3,LES,0,1,1,1,1,1,1,1,1
324,TLMO,591,5.777,1.041108185,0,673,1,1.04,0,3,174026.8448,2352559.614,33,1,3,LES,0,1,1,1,1,1,1,1,1
325,TLMO,592,0.44,0.309256975,0,674,1,0.31,0,3,173756.2311,2351935.81,37,1,3,LES,0,1,1,1,1,1,1,1,1
326,TLMO,593,0.022,0.622770764,0,675,1,0.62,0,3,174711.3117,2351930.056,33,1,3,LES,0,1,1,1,1,1,1,1,1
327,TLMO,598,0.678,2.831406056,0,677,1,2.83,0,3,171679.307,2352073.226,25,1,3,LES,0,1,1,1,1,1,1,1,1
328,TLMO,599,0.307,1.734316301,0,678,1,1.73,0,3,173005.384,2353113.782,26,1,3,LES,0,1,1,1,1,1,1,1,1
329,TLMO,600,20.984,4.393786636,0,679,1,4.39,0,3,172028.4182,2352903.597,29,1,3,LES,0,1,1,1,1,1,1,1,1
330,TLMO,601,4.146,12.78717951,0,680,1,12.79,0,3,172711.2838,2353015.065,30,1,3,LES,0,1,1,1,1,1,1,1,1
331,TLMO,602,0.409,1.04119465,0,681,1,1.04,0,3,173025.3196,2352758.745,33,1,3,LES,0,1,1,1,1,1,1,1,1
332,TLMO,603,1.111,0.308918056,0,682,1,0.31,0,3,172590.2377,2352113.355,37,1,3,LES,0,1,1,1,1,1,1,1,1
333,TLMO,604,0.229,1.094876552,0,683,1,1.09,0,3,171740.0381,2351890.72,48,1,3,LES,0,1,1,1,1,1,1,1,1
334,TLMO,607,1.309,5.789934626,0,1472,4,5.79,0,3,161306.8321,2351786.505,55,4,3,LES,0,1,1,1,1,1,1,1,1
335,TLMO,611,9.728,2.827897934,0,685,1,2.83,0,3,170970.8717,2352502.819,25,1,3,LES,0,1,1,1,1,1,1,1,1
336,TLMO,612,2.861,4.39365017,0,686,1,4.39,0,3,171405.4886,2352823,29,1,3,LES,0,1,1,1,1,1,1,1,1
337,TLMO,613,7.449,26.55794867,0,687,1,26.56,0,3,170130.9548,2352710.037,34,1,3,LES,0,1,1,1,1,1,1,1,1
338,TLMO,614,19.033,13.62530657,0,688,1,13.63,0,3,170438.2754,2352166.534,42,1,3,LES,0,1,1,1,1,1,1,1,1
339,TLMO,615,0.886,1.091545695,0,689,1,1.09,0,3,171097.0698,2351778.627,48,1,3,LES,0,1,1,1,1,1,1,1,1
340,TLMO,621,0.441,6.349617727,0,690,1,6.35,0,3,170209.2962,2353097.38,24,1,3,LES,0,1,1,1,1,1,1,1,1
341,TLMO,622,18.17,26.55640715,0,691,1,26.56,0,3,169933.4885,2352909.316,34,1,3,LES,0,1,1,1,1,1,1,1,1
342,TLMO,623,8.157,4.510911462,0,692,1,4.51,0,3,169548.6354,2352502.189,35,1,3,LES,0,1,1,1,1,1,1,1,1
343,TLMO,624,4.541,13.62550709,0,693,1,13.63,0,3,170051.7895,2352083.728,42,1,3,LES,0,1,1,1,1,1,1,1,1
344,TLMO,625,2.71,5.068452158,0,1475,4,5.07,0,3,169556.7106,2351867.077,52,1,3,LES,0,1,1,1,1,1,1,1,1
345,TLMO,629,19.693,4.5106713,0,695,1,4.51,0,3,167329.4515,2354182.714,35,1,3,LES,0,1,1,1,1,1,1,1,1
346,TLMO,630,22.554,3.671002401,0,1476,4,3.67,0,3,167181.2764,2352746.924,45,1,3,LES,0,1,1,1,1,1,1,1,1
347,TLMO,631,0.588,5.068004344,0,1477,4,5.07,0,3,167341.4044,2351716.255,52,1,3,LES,0,1,1,1,1,1,1,1,1
348,TLMO,632,5.342,4.511108034,0,696,1,4.51,0,3,168659.2259,2352720.354,35,1,3,LES,0,1,1,1,1,1,1,1,1
349,TLMO,633,7.206,3.671201751,0,1478,4,3.67,0,3,167848.443,2352187.952,45,1,3,LES,0,1,1,1,1,1,1,1,1
350,TLMO,634,22.218,5.067634607,0,1479,4,5.07,0,3,168414.8248,2352230.803,52,1,3,LES,0,1,1,1,1,1,1,1,1
351,TLMO,635,0.961,4.806874681,0,3620,9,4.81,0,2,183781.7514,2351804.457,49,9,2,LES,0,1,1,1,1,1,1,1,1
352,TLMO,636,0.533,3.635222785,0,3621,9,3.64,0,2,183753.1408,2351646.614,53,9,2,LES,0,1,1,1,1,1,1,1,1
353,TLMO,637,0.257,1.544304102,0,3622,9,1.54,0,2,184439.4761,2355071.071,17,9,2,LES,0,1,1,1,1,1,1,1,1
354,TLMO,638,21.572,1.979862889,0,3623,9,1.98,0,2,185150.8517,2353930.537,23,9,2,LES,0,1,1,1,1,1,1,1,1
355,TLMO,639,7.82,1.469760983,0,3624,9,1.47,0,2,184443.3462,2352592.064,28,9,2,LES,0,1,1,1,1,1,1,1,1
356,TLMO,640,4.522,4.803172941,0,3625,9,4.8,0,2,183891.1634,2352068.366,49,9,2,LES,0,1,1,1,1,1,1,1,1
357,TLMO,641,2.096,2.571113491,0,3626,9,2.57,0,2,185774.7058,2352659.797,66,9,2,LES,0,1,1,1,1,1,1,1,1
358,TLMO,643,0.065,3.711952487,0,1480,4,3.71,0,3,164715.3522,2351576.1,45,1,3,LES,0,1,1,1,1,1,1,1,1
359,TLMO,646,1.093,5.790391024,0,1481,4,5.79,0,3,162271.7214,2351647.816,55,4,3,LES,0,1,1,1,1,1,1,1,1
360,TLMO,647,0.024,5.89246256,0,1482,4,5.89,0,3,161986.708,2351482.348,55,4,3,LES,0,1,1,1,1,1,1,1,1
361,TLMO,648,0.034,5.095923264,0,1483,4,5.1,0,3,167150.0908,2351497.162,52,1,3,LES,0,1,1,1,1,1,1,1,1
362,TLMO,649,5.509,6.19680857,0,1484,4,6.2,0,3,163132.826,2351740.497,50,1,3,LES,0,1,1,1,1,1,1,1,1
363,TLMO,650,1.253,6.196988056,0,1485,4,6.2,0,3,163485.5115,2351605.477,50,1,3,LES,0,1,1,1,1,1,1,1,1
364,TLMO,655,0.203,0.620193879,0,697,1,0.62,0,3,176508.6822,2351548.335,43,1,3,LES,0,1,1,1,1,1,1,1,1
365,TLMO,656,0.005,0.024450715,0,698,1,0.02,0,3,176751.676,2351580.472,44,1,3,LES,0,1,1,1,1,1,1,1,1
366,TLMO,660,0.017,5.095923268,0,1489,4,5.1,0,3,169700.0908,2351332.162,52,1,3,LES,0,1,1,1,1,1,1,1,1
367,TLMO,672,1.315,5.789916299,0,1494,4,5.79,0,3,161577.619,2351380.544,55,4,3,LES,0,1,1,1,1,1,1,1,1
368,TLMO,674,0.194,4.822751455,0,3628,9,4.82,0,2,182599.6408,2351781.482,49,9,2,LES,0,1,1,1,1,1,1,1,1
369,TLMO,675,2.765,3.632379544,0,3629,9,3.63,0,2,182589.6386,2351445.191,53,9,2,LES,0,1,1,1,1,1,1,1,1
370,TLMO,679,0.32,5.067861838,0,1496,4,5.07,0,3,169027.1499,2351182.018,52,1,3,LES,0,1,1,1,1,1,1,1,1
371,TLMO,694,0.013,3.896882496,0,3630,9,3.9,0,2,182030.0908,2351002.162,53,9,2,LES,0,1,1,1,1,1,1,1,1
372,TLMO,695,0.161,2.63692348,0,3631,9,2.64,0,2,193683.2189,2351081.39,36,9,2,LES,0,1,1,1,1,1,1,1,1
373,TLMO,696,12.802,4.007808998,0,3632,9,4.01,0,2,192861.9569,2351483.489,41,9,2,LES,0,1,1,1,1,1,1,1,1
374,TLMO,704,0.009,2.697841733,0,3635,9,2.7,0,2,186740.0908,2350882.162,66,9,2,LES,0,1,1,1,1,1,1,1,1
375,TLMO,705,0.014,5.283018877,0,8093,18,5.28,0,1,194777.1197,2350881.318,88,9,2,LES,0,1,1,1,1,1,1,1,1
376,TLMO,713,3.209,13.62771578,0,700,1,13.63,0,3,170231.2954,2351403.175,42,1,3,LES,0,1,1,1,1,1,1,1,1
