FID_1,MOs,MOsID,Subbasin,SED_BCR,Duck_BCR,Zone,coords_x1,coords_x2,SB574,HydroSB,Zone_1,watershed,Subbasin
5778,WCMO,5590,17,2.54,0.00,2,191991.45054400000,2334771.24191000000,217,17,2,COB,
5779,WCMO,5591,17,0.73,0.00,2,192573.20220100000,2334685.17586000000,217,17,2,COB,
5782,WCMO,5594,17,0.30,0.00,2,192425.29240900000,2334636.86041000000,217,17,2,COB,
5783,WCMO,5595,17,1.18,0.00,2,193348.65759800000,2334683.27689000000,217,17,2,COB,
5784,WCMO,5596,17,1.02,0.00,2,193481.17234100000,2334537.73534000000,217,17,2,COB,
5787,WCMO,5599,17,0.67,0.00,2,192772.33510400000,2334466.17430000000,217,17,2,COB,
5810,WCMO,6233,17,0.32,0.00,2,194283.36630200000,2334302.62379000000,217,17,2,COB,
5811,WCMO,6234,17,0.90,0.00,2,193854.71616900000,2334168.25723000000,217,17,2,COB,
5812,WCMO,6235,17,1.09,0.00,2,194275.90694100000,2334135.30304000000,217,17,2,COB,
5814,WCMO,6237,17,2.98,0.00,2,194161.08141400000,2333837.01434000000,217,17,2,COB,
5815,WCMO,6238,17,0.54,0.00,2,194283.30074300000,2333609.59600000000,217,17,2,COB,
5816,WCMO,6239,17,1.33,0.00,2,194074.48705700000,2333389.20932000000,217,17,2,COB,
5817,WCMO,6240,17,0.57,0.00,2,194368.30582000000,2333289.81774000000,217,17,2,COB,
5819,WCMO,6293,17,0.35,0.00,2,192746.43967200000,2334293.79152000000,217,17,2,COB,
5834,WCMO,6309,17,0.66,0.00,2,190909.09150400000,2334908.26980000000,217,17,2,COB,
5836,WCMO,6311,17,0.57,0.00,2,189968.01185800000,2334460.45976000000,217,17,2,COB,
5838,WCMO,6313,17,4.95,0.00,2,189223.13641900000,2333832.82900000000,217,17,2,COB,
5839,WCMO,6314,17,0.27,0.00,2,188738.88186800000,2334510.23725000000,217,17,2,COB,
6085,TLMO,5053,17,0.00,0.00,2,189440.09080000000,2335942.16180000000,217,17,2,COB,
6088,TLMO,5061,17,0.19,0.00,2,190678.73638500000,2335912.82245000000,217,17,2,COB,
6091,TLMO,5071,17,0.13,0.00,2,190506.38375100000,2336260.12284000000,217,17,2,COB,
6092,TLMO,5072,17,0.00,0.00,2,190640.09080000000,2335882.16180000000,217,17,2,COB,
6112,TLMO,5172,17,0.00,0.00,2,189807.01634700000,2335705.13802000000,217,17,2,COB,
6114,TLMO,5181,17,0.44,0.00,2,190081.31562000000,2335672.27038000000,217,17,2,COB,
6115,TLMO,5194,17,0.00,0.00,2,189669.86527500000,2335625.16177000000,217,17,2,COB,
6116,TLMO,5195,17,0.00,0.00,2,190141.43204800000,2335624.34577000000,217,17,2,COB,
6119,TLMO,5201,17,0.21,0.00,2,190509.64729400000,2335753.41996000000,217,17,2,COB,
6120,TLMO,5220,17,0.00,0.00,2,189385.13663300000,2335552.25293000000,217,17,2,COB,
6126,TLMO,5300,17,0.00,0.00,2,189462.71757000000,2335465.88226000000,217,17,2,COB,
6127,TLMO,5334,17,0.00,0.00,2,190545.78873500000,2335365.05813000000,217,17,2,COB,
6130,TLMO,5358,17,0.00,0.00,2,189375.11987000000,2335408.85202000000,217,17,2,COB,
6135,TLMO,5374,17,0.00,0.00,2,189255.24914700000,2335259.55399000000,217,17,2,COB,
6136,TLMO,5392,17,0.00,0.00,2,192335.09080000000,2335192.16180000000,217,17,2,COB,
6141,TLMO,5453,17,0.00,0.00,2,188588.33473100000,2334982.90175000000,217,17,2,COB,
6154,TLMO,5524,17,0.13,0.00,2,191966.66877100000,2335765.79997000000,217,17,2,COB,
6163,TLMO,5594,17,0.13,0.00,2,189362.76803900000,2335452.13056000000,217,17,2,COB,
6165,TLMO,5599,17,0.00,0.00,2,188384.09697300000,2334472.61520000000,217,17,2,COB,
6167,TLMO,5622,17,0.13,0.00,2,192996.93521900000,2334817.15403000000,217,17,2,COB,
6172,TLMO,5631,17,0.00,0.00,2,189230.09080000000,2334352.16180000000,217,17,2,COB,
6194,TLMO,5796,17,0.00,0.00,2,188429.41781600000,2333921.30131000000,217,17,2,COB,
6206,TLMO,6019,17,0.00,0.00,2,194270.09080000000,2333092.16180000000,217,17,2,COB,
6209,TLMO,6118,17,0.00,0.00,2,194531.99949600000,2333343.09446000000,217,17,2,COB,
6211,TLMO,6132,17,0.13,0.00,2,194144.76890200000,2333768.89086000000,217,17,2,COB,
6214,TLMO,6168,17,0.13,0.00,2,192749.87349300000,2334252.48373000000,217,17,2,COB,
6217,TLMO,6177,17,0.14,0.00,2,189780.99429200000,2334229.75081000000,217,17,2,COB,
6221,TLMO,6189,17,0.13,0.00,2,189987.56098100000,2334576.99945000000,217,17,2,COB,
5553,AFMO,3795,17,0.00,0.00,2,186702.44087600000,2333873.56433000000,218,17,2,COB,
5676,BFMO,251,17,0.27,0.00,2,186871.57282100000,2334595.21380000000,218,17,2,COB,
5845,WCMO,6337,17,1.79,0.00,2,186406.38152100000,2333825.83744000000,218,17,2,COB,
5950,WCMO,6947,17,1.40,0.00,2,187230.63347300000,2335413.71965000000,218,17,2,COB,
5951,WCMO,6948,17,5.11,0.00,2,187080.24118200000,2335007.39623000000,218,17,2,COB,
5954,WCMO,6951,17,4.94,0.00,2,186721.29768400000,2334247.84770000000,218,17,2,COB,
5955,WCMO,6952,17,4.94,0.00,2,186536.24400400000,2334207.30649000000,218,17,2,COB,
5957,WCMO,6954,17,2.51,0.00,2,186900.42842100000,2334380.48823000000,218,17,2,COB,
6156,TLMO,5531,17,0.30,0.00,2,186644.71882900000,2334876.37636000000,218,17,2,COB,
6157,TLMO,5540,17,0.00,0.00,2,187610.30543600000,2334622.74077000000,218,17,2,COB,
6195,TLMO,5870,17,0.00,0.00,2,187429.47560000000,2333782.77707000000,218,17,2,COB,
6232,TLMO,6221,17,0.30,0.00,2,186313.55232900000,2333898.01819000000,218,17,2,COB,
6279,TLMO,6683,17,0.30,0.00,2,187088.65570100000,2334517.38285000000,218,17,2,COB,
5657,BFMO,165,17,0.00,0.00,2,187801.89678800000,2333807.27135000000,219,17,2,COB,
5835,WCMO,6310,17,4.93,0.00,2,188133.07307900000,2334809.88979000000,219,17,2,COB,
5837,WCMO,6312,17,4.93,0.00,2,188116.82497800000,2334400.42993000000,219,17,2,COB,
5952,WCMO,6949,17,4.93,0.00,2,187903.67108500000,2334704.39012000000,219,17,2,COB,
5953,WCMO,6950,17,4.93,0.00,2,188016.18908600000,2334374.37982000000,219,17,2,COB,
5956,WCMO,6953,17,5.04,0.00,2,187789.55943000000,2334146.36481000000,219,17,2,COB,
6158,TLMO,5541,17,0.00,0.00,2,187623.14353400000,2334623.90402000000,219,17,2,COB,
6164,TLMO,5595,17,0.44,0.00,2,188161.92754400000,2334844.88365000000,219,17,2,COB,
6196,TLMO,5871,17,0.44,0.00,2,187639.47560000000,2333781.54660000000,219,17,2,COB,
6222,TLMO,6190,17,0.44,0.00,2,188155.36370200000,2334374.46686000000,219,17,2,COB,
6280,TLMO,6684,17,0.44,0.00,2,187805.14762200000,2334439.42670000000,219,17,2,COB,
9651,AFMO,3346,20,0.06,0.00,2,174936.58290600000,2335232.02438000000,220,15,2,COB,
9652,AFMO,3410,20,0.00,0.00,2,175890.92545800000,2335066.97979000000,220,15,2,COB,
9653,AFMO,3420,20,0.03,0.00,2,175073.12313400000,2335030.61268000000,220,15,2,COB,
9654,AFMO,3594,20,0.02,0.00,2,175272.59721400000,2334308.41562000000,220,15,2,COB,
9872,BFMO,191,20,0.16,0.00,2,176650.15806400000,2334971.76085000000,220,15,2,COB,
9873,BFMO,1072,20,0.04,0.00,2,175490.11295200000,2333319.60370000000,220,15,2,COB,
9877,BFMO,1054,20,0.22,0.00,2,175649.48275300000,2333781.34795000000,220,15,2,COB,
9885,BFMO,730,20,0.59,0.00,2,175983.32293600000,2334445.49465000000,220,15,2,COB,
9948,WCMO,5413,20,0.44,0.00,2,175799.77414300000,2335030.56465000000,220,15,2,COB,
9949,WCMO,5794,20,0.76,0.00,2,174846.24792500000,2334711.43457000000,220,15,2,COB,
9958,WCMO,6435,20,1.53,0.00,2,177238.24883600000,2334548.79419000000,220,15,2,COB,
9961,WCMO,6440,20,1.28,0.00,2,177034.64739800000,2334010.15828000000,220,15,2,COB,
10460,TLMO,5218,20,0.87,0.00,2,174592.51409000000,2335629.90178000000,220,15,2,COB,
10461,TLMO,5438,20,0.00,0.00,2,176600.70606700000,2334981.54660000000,220,15,2,COB,
10462,TLMO,5446,20,0.00,0.00,2,176101.57096700000,2334962.79917000000,220,15,2,COB,
10463,TLMO,5465,20,0.89,0.00,2,176657.72475400000,2334918.71988000000,220,15,2,COB,
10464,TLMO,5500,20,0.87,0.00,2,175881.40277300000,2335188.90262000000,220,15,2,COB,
10465,TLMO,5696,20,0.89,0.00,2,177048.67440000000,2334173.65775000000,220,15,2,COB,
10467,TLMO,5792,20,0.87,0.00,2,174769.29912400000,2335043.02812000000,220,15,2,COB,
10469,TLMO,5889,20,0.00,0.00,2,175834.51746800000,2333695.58012000000,220,15,2,COB,
10470,TLMO,5909,20,0.87,0.00,2,175352.10006900000,2334156.03905000000,220,15,2,COB,
10472,TLMO,5911,20,0.00,0.00,2,175604.22451900000,2333541.37844000000,220,15,2,COB,
10474,TLMO,5953,20,0.00,0.00,2,175430.09080000000,2333332.16180000000,220,15,2,COB,
10475,TLMO,5959,20,0.00,0.00,2,175450.82163100000,2333303.53483000000,220,15,2,COB,
10477,TLMO,5970,20,0.00,0.00,2,175411.11005300000,2333312.38388000000,220,15,2,COB,
10483,TLMO,6130,20,0.87,0.00,2,176499.26697400000,2334089.46039000000,220,15,2,COB,
10487,TLMO,6166,20,0.00,0.00,2,175172.45182300000,2333891.03411000000,220,15,2,COB,
10494,TLMO,6284,20,0.87,0.00,2,177148.65134100000,2334031.94820000000,220,15,2,COB,
14673,AFMO,3761,27,0.13,0.00,1,164484.36707800000,2333266.07747000000,221,14,2,COB,
14674,AFMO,3779,27,0.13,0.00,1,165228.08187100000,2333171.86614000000,221,14,2,COB,
14675,AFMO,3805,27,0.00,0.00,1,164975.04919100000,2333045.84484000000,221,14,2,COB,
14680,AFMO,3986,27,0.19,0.00,1,164058.64639900000,2332412.67240000000,221,14,2,COB,
15203,BFMO,545,27,0.00,0.00,1,165686.13919100000,2333560.59750000000,221,14,2,COB,
15287,NCMO,1427,27,1.93,0.00,1,165655.64974500000,2333545.67476000000,221,14,2,COB,
15361,WCMO,5972,27,7.26,0.00,1,165435.98885600000,2333479.45697000000,221,14,2,COB,
15372,WCMO,6620,27,7.48,0.00,1,165577.19463500000,2334069.33261000000,221,14,2,COB,
15373,WCMO,6621,27,7.44,0.00,1,165005.27430400000,2334120.60931000000,221,14,2,COB,
15374,WCMO,6622,27,7.59,0.00,1,165234.93762000000,2333351.64511000000,221,14,2,COB,
15375,WCMO,6623,27,1.23,0.00,1,164994.02539700000,2333076.41666000000,221,14,2,COB,
15376,WCMO,6624,27,3.47,0.00,1,165428.01039700000,2333053.42349000000,221,14,2,COB,
15377,WCMO,6625,27,1.61,0.00,1,165122.70269100000,2332871.73766000000,221,14,2,COB,
15378,WCMO,6642,27,5.67,0.00,1,164243.54635200000,2334202.59028000000,221,14,2,COB,
15379,WCMO,6643,27,2.00,0.00,1,164416.34764500000,2333719.79965000000,221,14,2,COB,
15380,WCMO,6645,27,1.03,0.00,1,164331.52774700000,2333418.76164000000,221,14,2,COB,
15381,WCMO,6646,27,1.41,0.00,1,164502.64286800000,2333054.12789000000,221,14,2,COB,
15382,WCMO,6647,27,1.36,0.00,1,164507.58520900000,2332681.86172000000,221,14,2,COB,
15383,WCMO,6649,27,2.61,0.00,1,164723.66879900000,2332850.87100000000,221,14,2,COB,
15403,WCMO,7236,27,0.78,0.00,1,164120.75388700000,2332002.22791000000,221,14,2,COB,
16428,TLMO,5589,27,8.94,0.00,1,165100.22481200000,2334532.66207000000,221,14,2,COB,
16430,TLMO,5591,27,0.00,0.00,1,165557.76059600000,2334500.86629000000,221,14,2,COB,
16431,TLMO,5644,27,9.19,0.00,1,164719.47560000000,2334292.77707000000,221,14,2,COB,
16432,TLMO,5652,27,0.00,0.00,1,164750.09080000000,2334262.16180000000,221,14,2,COB,
16457,TLMO,5990,27,9.19,0.00,1,164389.47560000000,2333182.77707000000,221,14,2,COB,
16458,TLMO,6000,27,0.00,0.00,1,165590.09080000000,2333152.16180000000,221,14,2,COB,
16465,TLMO,6116,27,0.00,0.00,1,164567.58761600000,2332830.10030000000,221,14,2,COB,
16468,TLMO,6152,27,8.94,0.00,1,166229.30571900000,2333211.81991000000,221,14,2,COB,
16472,TLMO,6188,27,0.00,0.00,1,164493.52343300000,2332670.41133000000,221,14,2,COB,
16480,TLMO,6401,27,8.94,0.00,1,165143.84637900000,2332665.73880000000,221,14,2,COB,
16484,TLMO,6413,27,8.93,0.00,1,164324.33253100000,2333278.09904000000,221,14,2,COB,
16519,TLMO,6887,27,8.94,0.00,1,164993.54644700000,2331970.62333000000,221,14,2,COB,
16523,TLMO,6898,27,8.94,0.00,1,164013.14219500000,2331872.07697000000,221,14,2,COB,
5530,AFMO,3624,17,0.00,0.00,2,191688.90903200000,2334658.45305000000,222,17,2,COB,
5538,AFMO,3690,17,0.00,0.00,2,191348.22646400000,2334448.68787000000,222,17,2,COB,
5543,AFMO,3737,17,0.00,0.00,2,191622.66560000000,2334180.71655000000,222,17,2,COB,
5544,AFMO,3738,17,0.00,0.00,2,191938.04557200000,2334192.80651000000,222,17,2,COB,
5545,AFMO,3750,17,0.00,0.00,2,192318.87074600000,2334233.66030000000,222,17,2,COB,
5550,AFMO,3786,17,0.00,0.00,2,192834.22953400000,2334035.19554000000,222,17,2,COB,
5551,AFMO,3788,17,0.00,0.00,2,192691.94250100000,2334016.10838000000,222,17,2,COB,
5560,AFMO,3842,17,0.01,0.00,2,189925.78685000000,2333790.55858000000,222,17,2,COB,
5561,AFMO,3849,17,0.01,0.00,2,193038.49118100000,2333820.66047000000,222,17,2,COB,
5563,AFMO,3875,17,0.00,0.00,2,191419.42877600000,2333709.95675000000,222,17,2,COB,
5564,AFMO,3880,17,0.01,0.00,2,192526.62172800000,2333855.73920000000,222,17,2,COB,
5571,AFMO,3934,17,0.00,0.00,2,192652.98166900000,2333410.44177000000,222,17,2,COB,
5572,AFMO,3943,17,0.00,0.00,2,192859.27806900000,2333328.62301000000,222,17,2,COB,
5589,AFMO,4065,17,0.00,0.00,2,193220.84105600000,2332994.65157000000,222,17,2,COB,
5591,AFMO,4086,17,0.00,0.00,2,193472.75424500000,2332836.82289000000,222,17,2,COB,
5651,BFMO,1698,17,0.36,0.00,2,191320.93591200000,2334011.66068000000,222,17,2,COB,
5780,WCMO,5592,17,1.33,0.00,2,191445.51111500000,2334609.96534000000,222,17,2,COB,
5781,WCMO,5593,17,0.37,0.00,2,191601.76130500000,2334630.61049000000,222,17,2,COB,
5785,WCMO,5597,17,0.76,0.00,2,192039.74893700000,2334452.71244000000,222,17,2,COB,
5786,WCMO,5598,17,0.29,0.00,2,191634.55064400000,2334406.02215000000,222,17,2,COB,
5809,WCMO,6232,17,0.80,0.00,2,193107.04142100000,2334309.15672000000,222,17,2,COB,
5813,WCMO,6236,17,1.99,0.00,2,193013.60345000000,2334036.72396000000,222,17,2,COB,
5818,WCMO,6241,17,0.34,0.00,2,193338.81957200000,2333106.30725000000,222,17,2,COB,
5820,WCMO,6294,17,0.44,0.00,2,192591.48333500000,2334155.22594000000,222,17,2,COB,
5821,WCMO,6295,17,3.28,0.00,2,191455.12617300000,2334182.87093000000,222,17,2,COB,
5822,WCMO,6296,17,1.09,0.00,2,192437.22151800000,2334061.07356000000,222,17,2,COB,
5823,WCMO,6297,17,1.49,0.00,2,191939.73352200000,2333993.45613000000,222,17,2,COB,
5824,WCMO,6298,17,0.70,0.00,2,191471.38918900000,2333788.47091000000,222,17,2,COB,
5828,WCMO,6302,17,0.61,0.00,2,191179.15756500000,2334263.21317000000,222,17,2,COB,
5829,WCMO,6303,17,2.39,0.00,2,189797.66789600000,2333929.15324000000,222,17,2,COB,
5904,WCMO,6870,17,3.15,0.00,2,193606.71201900000,2332587.80314000000,222,17,2,COB,
5905,WCMO,6871,17,0.57,0.00,2,193557.40364700000,2332291.50577000000,222,17,2,COB,
6155,TLMO,5525,17,0.14,0.00,2,191448.11390000000,2334820.19933000000,222,17,2,COB,
6161,TLMO,5566,17,0.00,0.00,2,191171.96954200000,2334562.08357000000,222,17,2,COB,
6168,TLMO,5623,17,0.14,0.00,2,191819.89396300000,2334514.70258000000,222,17,2,COB,
6199,TLMO,5961,17,0.00,0.00,2,193010.09080000000,2333299.96943000000,222,17,2,COB,
6212,TLMO,6133,17,0.14,0.00,2,193455.25799000000,2333483.93964000000,222,17,2,COB,
6215,TLMO,6169,17,0.14,0.00,2,192172.78341600000,2333847.62731000000,222,17,2,COB,
6218,TLMO,6178,17,0.14,0.00,2,190478.68877400000,2333874.19766000000,222,17,2,COB,
6223,TLMO,6191,17,0.14,0.00,2,190161.76455300000,2334143.77469000000,222,17,2,COB,
6261,TLMO,6612,17,0.00,0.00,2,194559.33469300000,2332544.85600000000,222,17,2,COB,
6264,TLMO,6637,17,0.14,0.00,2,193887.20320300000,2332276.29582000000,222,17,2,COB,
8939,TLMO,6119,18,0.00,0.00,1,194557.92159900000,2332812.83270000000,222,17,2,COB,
9039,AFMO,3593,19,0.00,0.00,3,152676.73862500000,2333523.69276000000,223,19,3,MAP,
9045,AFMO,3677,19,0.00,0.00,3,152825.48053900000,2333158.55986000000,223,19,3,MAP,
9047,AFMO,3721,19,0.00,0.00,3,152604.70198300000,2332957.15162000000,223,19,3,MAP,
9048,AFMO,3778,19,0.00,0.00,3,152748.81715000000,2332798.18120000000,223,19,3,MAP,
9057,AFMO,3978,19,0.00,0.00,3,152815.36267600000,2331806.69069000000,223,19,3,MAP,
9061,AFMO,4232,19,0.10,0.00,3,152396.78797400000,2330851.80391000000,223,19,3,MAP,
9062,AFMO,4249,19,0.02,0.00,3,151663.18564800000,2330698.55043000000,223,19,3,MAP,
9063,AFMO,4274,19,0.13,0.00,3,151913.06578900000,2330646.61101000000,223,19,3,MAP,
9320,WCMO,7286,19,1.02,0.00,3,153075.71994700000,2332893.42385000000,223,19,3,MAP,
9322,WCMO,7288,19,2.83,0.00,3,152792.45597000000,2332954.46079000000,223,19,3,MAP,
9323,WCMO,7289,19,1.96,0.00,3,152624.62828700000,2332254.29107000000,223,19,3,MAP,
9326,WCMO,7292,19,0.75,0.00,3,152566.21583700000,2332039.66043000000,223,19,3,MAP,
9329,WCMO,7295,19,1.24,0.00,3,152872.27133700000,2331430.24707000000,223,19,3,MAP,
9332,WCMO,7298,19,7.09,0.00,3,151477.57103500000,2331071.13601000000,223,19,3,MAP,
9333,WCMO,7299,19,5.38,0.00,3,151458.63096500000,2330869.48996000000,223,19,3,MAP,
9334,WCMO,7300,19,3.96,0.00,3,152290.38397400000,2331269.78092000000,223,19,3,MAP,
9336,WCMO,7302,19,1.84,0.00,3,151806.81280000000,2330614.56493000000,223,19,3,MAP,
9337,WCMO,7303,19,0.79,0.00,3,151449.45703400000,2330466.09049000000,223,19,3,MAP,
9338,WCMO,7304,19,1.39,0.00,3,152318.57555200000,2330274.96506000000,223,19,3,MAP,
9359,WCMO,7879,19,6.77,0.00,3,151434.54522100000,2330125.88106000000,223,19,3,MAP,
9360,WCMO,7880,19,0.82,0.00,3,151830.74182300000,2330133.85231000000,223,19,3,MAP,
9614,TLMO,6950,19,3.46,0.00,3,152449.77359800000,2331671.95754000000,223,19,3,MAP,
9623,TLMO,7204,19,3.46,0.00,3,151073.11303500000,2329681.01584000000,223,19,3,MAP,
9640,TLMO,7393,19,3.46,0.00,3,151587.09397900000,2330074.12728000000,223,19,3,MAP,
4793,AFMO,3017,14,0.00,0.00,3,161669.86590000000,2336047.31010000000,224,13,3,COB,
4802,AFMO,3211,14,0.00,0.00,3,161463.05655100000,2335409.78700000000,224,13,3,COB,
4805,AFMO,3335,14,0.00,0.00,3,161278.49845000000,2334854.48430000000,224,13,3,COB,
4806,AFMO,3368,14,0.00,0.00,3,161250.24327100000,2334706.85453000000,224,13,3,COB,
4807,AFMO,3369,14,0.00,0.00,3,162399.72440400000,2334693.06286000000,224,13,3,COB,
4809,AFMO,3428,14,0.00,0.00,3,161025.03483100000,2334661.15720000000,224,13,3,COB,
4810,AFMO,3461,14,0.09,0.00,3,160791.55449200000,2334360.86293000000,224,13,3,COB,
4811,AFMO,3499,14,0.07,0.00,3,163870.53296300000,2334291.78053000000,224,13,3,COB,
4812,AFMO,3506,14,0.00,0.00,3,162119.65887500000,2334317.18906000000,224,13,3,COB,
4813,AFMO,3539,14,0.05,0.00,3,160962.03208400000,2334219.01678000000,224,13,3,COB,
4814,AFMO,3571,14,0.03,0.00,3,162091.73751700000,2333900.82433000000,224,13,3,COB,
4815,AFMO,3629,14,0.11,0.00,3,163743.81426900000,2333927.67484000000,224,13,3,COB,
4816,AFMO,3735,14,0.00,0.00,3,163627.38121200000,2333330.96112000000,224,13,3,COB,
4817,AFMO,3800,14,0.00,0.00,3,162874.52107600000,2332982.68243000000,224,13,3,COB,
4818,AFMO,3884,14,0.00,0.00,3,163099.84888800000,2332634.34774000000,224,13,3,COB,
4819,AFMO,3907,14,0.06,0.00,3,162706.60104100000,2332566.36426000000,224,13,3,COB,
4820,AFMO,3926,14,0.17,0.00,3,162353.10741100000,2332393.04748000000,224,13,3,COB,
4823,BFMO,1555,14,0.00,0.00,3,161789.35450200000,2335862.23400000000,224,13,3,COB,
4830,BFMO,434,14,0.22,0.00,3,161939.75861700000,2336148.23965000000,224,13,3,COB,
4831,BFMO,233,14,1.99,0.00,3,162875.34410300000,2334308.31079000000,224,13,3,COB,
4832,BFMO,912,14,1.21,0.00,3,161298.95154200000,2335093.46089000000,224,13,3,COB,
4869,RAMO,4,14,79.82,0.00,3,161801.67882000000,2335834.59729000000,224,13,3,COB,
4883,WCMO,5929,14,2.45,0.00,3,161779.91069800000,2335120.55048000000,224,13,3,COB,
4884,WCMO,5931,14,3.90,0.00,3,162212.46035500000,2335068.94260000000,224,13,3,COB,
4885,WCMO,5932,14,3.86,0.00,3,161340.60922000000,2335031.48631000000,224,13,3,COB,
4886,WCMO,5934,14,5.20,0.00,3,161956.07241700000,2334831.15135000000,224,13,3,COB,
4887,WCMO,5935,14,5.20,0.00,3,161431.32647800000,2334561.41412000000,224,13,3,COB,
4888,WCMO,5936,14,1.02,0.00,3,162651.97887600000,2334456.35277000000,224,13,3,COB,
4889,WCMO,5937,14,5.20,0.00,3,162154.82828100000,2334095.33915000000,224,13,3,COB,
4890,WCMO,5938,14,3.37,0.00,3,160304.08093600000,2333741.25355000000,224,13,3,COB,
4891,WCMO,5939,14,0.99,0.00,3,160949.64763700000,2333645.87649000000,224,13,3,COB,
4892,WCMO,5941,14,2.81,0.00,3,162937.30043400000,2333784.61275000000,224,13,3,COB,
4901,WCMO,6641,14,4.19,0.00,3,163572.46014100000,2334092.15623000000,224,13,3,COB,
4902,WCMO,6644,14,1.76,0.00,3,163299.56653400000,2333568.45126000000,224,13,3,COB,
4903,WCMO,6648,14,3.28,0.00,3,163425.12657600000,2332551.70995000000,224,13,3,COB,
4904,WCMO,6650,14,1.02,0.00,3,163318.45748600000,2332218.46006000000,224,13,3,COB,
4905,WCMO,6655,14,0.70,0.00,3,163123.63673200000,2333574.01062000000,224,13,3,COB,
4906,WCMO,6657,14,5.20,0.00,3,160827.60927100000,2333444.19799000000,224,13,3,COB,
4907,WCMO,6662,14,1.90,0.00,3,163127.91036600000,2332868.16312000000,224,13,3,COB,
4908,WCMO,7505,14,0.57,0.00,3,162778.51402700000,2331517.99231000000,224,13,3,COB,
4909,WCMO,7507,14,1.44,0.00,3,162573.87367400000,2331296.39670000000,224,13,3,COB,
4910,WCMO,7508,14,1.68,0.00,3,162375.73841900000,2331232.33751000000,224,13,3,COB,
4911,WCMO,7510,14,2.08,0.00,3,162544.61778100000,2330970.78529000000,224,13,3,COB,
4933,TLMO,5033,14,1.80,0.00,3,161780.09080000000,2336002.16180000000,224,13,3,COB,
4934,TLMO,5045,14,0.00,0.00,3,161810.09080000000,2335972.16180000000,224,13,3,COB,
4938,TLMO,5111,14,1.80,0.00,3,161780.09080000000,2335762.16180000000,224,13,3,COB,
4947,TLMO,5333,14,1.81,0.00,3,161351.80955400000,2335380.44305000000,224,13,3,COB,
4950,TLMO,5390,14,1.78,0.00,3,161655.97126800000,2335688.60616000000,224,13,3,COB,
4953,TLMO,5643,14,0.00,0.00,3,162380.70606700000,2334292.77707000000,224,13,3,COB,
4954,TLMO,5651,14,0.00,0.00,3,162350.09080000000,2334262.16180000000,224,13,3,COB,
4955,TLMO,5657,14,0.00,0.00,3,162377.89843300000,2334232.16180000000,224,13,3,COB,
4956,TLMO,5658,14,2.19,0.00,3,162439.47560000000,2334232.77707000000,224,13,3,COB,
4957,TLMO,5752,14,0.00,0.00,3,163460.09080000000,2334019.96943000000,224,13,3,COB,
4958,TLMO,5891,14,1.80,0.00,3,162375.15718700000,2333694.60957000000,224,13,3,COB,
4960,TLMO,5898,14,1.78,0.00,3,161746.35144000000,2334370.30585000000,224,13,3,COB,
4961,TLMO,5989,14,0.00,0.00,3,163220.09080000000,2333182.16180000000,224,13,3,COB,
4962,TLMO,6005,14,0.00,0.00,3,163289.26393200000,2333133.75877000000,224,13,3,COB,
4963,TLMO,6033,14,0.00,0.00,3,163249.37445000000,2333068.55488000000,224,13,3,COB,
4964,TLMO,6066,14,0.00,0.00,3,163410.09923000000,2332970.94977000000,224,13,3,COB,
4965,TLMO,6270,14,0.00,0.00,3,163160.70606700000,2332462.77707000000,224,13,3,COB,
4967,TLMO,6414,14,1.78,0.00,3,163602.74142600000,2333547.32518000000,224,13,3,COB,
4968,TLMO,6425,14,1.78,0.00,3,162462.95991300000,2332798.49050000000,224,13,3,COB,
4969,TLMO,6899,14,1.78,0.00,3,163314.41709300000,2331946.64152000000,224,13,3,COB,
4970,TLMO,7112,14,1.78,0.00,3,162404.04511800000,2331362.26091000000,224,13,3,COB,
9033,AFMO,3381,19,0.05,0.00,3,154659.29617700000,2334470.99964000000,225,19,3,MAP,
9040,AFMO,3605,19,0.10,0.00,3,154502.66269800000,2333534.37995000000,225,19,3,MAP,
