"MOs","MOsID","Subbasin","SED_BCR","Duck_BCR","Zone","coords_x1","coords_x2","coords.x1","coords.x2","coords.x3","SED_BCR_DIST"
"WCMO",5127,"18",2.436552971,0.000669701,1,205080.134102594,2336394.17880018,205080.134102594,2336394.17880018,0,1.99827700000021
"WCMO",8019,"27",2.435729861,0.000752177,1,172251.34140221,2328642.71343577,172251.34140221,2328642.71343577,0,0.823109999999794
"WCMO",15441,"29",2.433342515,0.000588927,2,160464.887171465,2309394.04177458,160464.887171465,2309394.04177458,0,2.3873459999999
"WCMO",15835,"28",2.431910768,0.000621013,1,177515.650231931,2308816.01778354,177515.650231931,2308816.01778354,0,1.43174700000026
"WCMO",9625,"23",2.431817765,0.00059769,2,151712.978395633,2326509.65027044,151712.978395633,2326509.65027044,0,0.0930029999999249
"WCMO",4146,"18",2.430752632,0.00043567,1,192501.249468759,2338982.38771828,192501.249468759,2338982.38771828,0,1.065133
"WCMO",7267,"27",2.426600078,0.000748971,1,170723.775515002,2331357.69972091,170723.775515002,2331357.69972091,0,4.15255400000003
"WCMO",16061,"29",2.426311124,0.000872595,2,148193.12839066,2308884.40660101,148193.12839066,2308884.40660101,0,0.28895399999973
"WCMO",3271,"10",2.42391085,0.00073035,3,175530.610466207,2340507.68739057,175530.610466207,2340507.68739057,0,2.4002740000002
"WCMO",10981,"26",2.423611625,0.000369309,1,209525.153105437,2320603.83317688,209525.153105437,2320603.83317689,0,0.299225000000014
"WCMO",13440,"28",2.423269703,0.000816564,1,164386.823907801,2315360.83772563,164386.823907801,2315360.83772563,0,0.34192200000005
"WCMO",1880,"4",2.417251903,0.000553857,3,165658.6297964,2346060.53079061,165658.6297964,2346060.53079061,0,6.01779999999996
"WCMO",12697,"28",2.417176555,0.000552695,1,173569.618993959,2317910.98406989,173569.618993959,2317910.98406989,0,0.0753479999997531
"WCMO",6451,"20",2.415176219,0.00057798,2,178507.374106876,2333485.67404026,178507.374106876,2333485.67404026,0,2.00033600000005
"WCMO",6360,"17",2.414005617,0.000517741,2,184211.686114116,2333785.77420737,184211.686114116,2333785.77420737,0,1.17060200000019
"WCMO",3840,"18",2.413046271,0.000676183,1,199013.584168631,2340659.89409014,199013.584168631,2340659.89409014,0,0.959346000000139
"WCMO",11454,"29",2.410605024,0.000580335,2,157229.974275747,2321203.75070849,157229.974275747,2321203.75070849,0,2.4412469999997
"WCMO",5484,"18",2.410092518,0.000270422,1,199574.47313666,2336899.5161709,199574.47313666,2336899.5161709,0,0.51250600000019
"WCMO",18134,"29",2.408243615,0.000654213,2,162629.797095589,2301867.86196718,162629.797095589,2301867.86196718,0,1.84890299999996
"WCMO",12190,"27",2.408054534,0.000439442,1,183635.221908604,2319138.03671012,183635.221908604,2319138.03671013,0,0.189080999999813
"WCMO",15528,"26",2.406315011,0.000500231,1,203175.513299382,2310089.23149663,203175.513299382,2310089.23149663,0,1.73952300000035
"WCMO",14095,"28",2.405306393,0.000434917,1,178791.87549336,2312738.6575715,178791.87549336,2312738.6575715,0,1.00861799999974
"WCMO",15229,"29",2.404433138,0.000850457,2,150481.457589121,2312075.61722297,150481.457589121,2312075.61722297,0,0.873255000000128
"WCMO",10101,"29",2.403829039,0.000500184,2,155999.473654148,2324460.44468088,155999.473654148,2324460.44468088,0,0.604098999999803
"WCMO",15316,"28",2.400913942,0.00063028,1,174488.096985494,2309842.52668029,174488.096985494,2309842.52668029,0,2.91509700000026
"WCMO",15943,"29",2.399482711,0.000824143,2,163300.946340755,2308818.71992792,163300.946340755,2308818.71992792,0,1.43123099999976
"WCMO",14763,"30",2.398284864,0.000659032,1,161150.663581243,2313205.26548495,161150.663581243,2313205.26548495,0,1.19784700000025
"WCMO",12069,"30",2.396925879,0.000447459,1,163825.11647547,2317732.84732127,163825.11647547,2317732.84732127,0,1.35898499999998
"WCMO",8579,"27",2.394745028,0.000761221,1,168817.279820864,2327414.47395914,168817.279820864,2327414.47395914,0,2.18085099999987
"WCMO",15562,"27",2.392067119,0.000691975,1,200535.187269378,2309345.03542613,200535.187269378,2309345.03542613,0,2.67790899999998
"WCMO",7874,"19",2.390074137,0.000366464,3,156008.661621364,2329802.91967589,156008.661621364,2329802.91967589,0,1.99298199999998
"WCMO",6303,"17",2.390049213,0.000716033,2,189797.667896497,2333929.15324049,189797.667896497,2333929.15324049,0,0.0249239999998707
"WCMO",12073,"30",2.387668538,0.000256516,1,161700.106725958,2317899.4444988,161700.106725958,2317899.4444988,0,2.38067500000039
"WCMO",4765,"18",2.386803463,0.000566033,1,195305.566596779,2336226.53200818,195305.566596779,2336226.53200818,0,0.86507499999966
"WCMO",14002,"27",2.386159013,0.000699807,1,194439.658752721,2313863.54581924,194439.658752721,2313863.54581924,0,0.644450000000241
"WCMO",15369,"30",2.385942911,0.000577491,1,169220.585137353,2309645.3999255,169220.585137353,2309645.3999255,0,0.216101999999996
"WCMO",13909,"28",2.385707324,0.000600376,1,186334.023324731,2313468.74306223,186334.023324731,2313468.74306223,0,0.235586999999704
"WCMO",7586,"19",2.384796397,0.000572877,3,159372.887499,2331325.97543438,159372.887499,2331325.97543438,0,0.910927000000061
"WCMO",18519,"29",2.383580031,0.000661236,2,161286.326295931,2301660.29149341,161286.326295931,2301660.29149341,0,1.21636599999997
"WCMO",14043,"24",2.382759615,0.000410281,1,199860.43293706,2314118.0037704,199860.43293706,2314118.0037704,0,0.820416000000268
"WCMO",13330,"28",2.380430241,0.000646714,1,177525.645566695,2316010.66394748,177525.645566695,2316010.66394748,0,2.32937399999988
"WCMO",5747,"17",2.380354336,0.000512988,2,184669.569210224,2337007.25497539,184669.569210224,2337007.25497539,0,0.0759050000000983
"WCMO",1372,"10",2.380120472,9.29e-05,3,172914.497551768,2348693.2581812,172914.497551768,2348693.2581812,0,0.233863999999695
"WCMO",15452,"29",2.379468943,0.000295169,2,159272.034121549,2309382.88345601,159272.034121549,2309382.88345601,0,0.651529000000206
"WCMO",14745,"27",2.377427878,0.000432877,1,197483.551554315,2311858.97445854,197483.551554315,2311858.97445853,0,2.04106499999979
"WCMO",14975,"26",2.376682363,0.00031641,1,202700.806063357,2310614.2194892,202700.806063357,2310614.2194892,0,0.745515000000196
"WCMO",2082,"18",2.373105002,0.000412739,1,191459.811757347,2344264.36616171,191459.811757347,2344264.36616171,0,3.57736100000006
"WCMO",4224,"18",2.372447599,0.000595686,1,187981.135322278,2339371.89660353,187981.135322278,2339371.89660353,0,0.657402999999945
"WCMO",7595,"25",2.372374293,0.000772932,2,158607.109483672,2329639.56496989,158607.109483672,2329639.56496989,0,0.0733059999999952
"WCMO",12842,"28",2.371334168,0.000414703,1,168915.942358732,2316248.65678235,168915.942358732,2316248.65678235,0,1.04012499999984
"WCMO",17694,"27",2.368873103,0.000225028,1,198097.070641744,2305029.40113473,198097.070641744,2305029.40113473,0,2.46106500000032
"WCMO",6048,"15",2.366014854,0.000768815,3,171278.536238584,2334571.65492534,171278.536238584,2334571.65492534,0,2.85824899999998
"WCMO",18687,"30",2.365401157,0.000810581,1,174075.849540067,2300456.23587317,174075.849540067,2300456.23587317,0,0.613696999999913
"WCMO",13044,"24",2.362758792,0.000711642,1,199105.415007821,2316001.00601907,199105.415007821,2316001.00601907,0,2.64236499999981
"WCMO",3678,"15",2.362717271,0.000335272,3,175386.770935548,2339663.06490716,175386.770935548,2339663.06490716,0,0.0415209999999888
"WCMO",17125,"29",2.360324682,0.000688764,2,161200.811047837,2305169.77661993,161200.811047837,2305169.77661993,0,2.39258900000028
"WCMO",14695,"27",2.359958603,0.000690332,1,198678.464475257,2311685.02989847,198678.464475257,2311685.02989847,0,0.366078999999964
"WCMO",14052,"24",2.355670609,0.000505225,1,199208.268961812,2313380.43260489,199208.268961812,2313380.43260489,0,4.2879939999998
"WCMO",11331,"27",2.355087662,0.000498599,1,187675.525487335,2321169.26712221,187675.525487335,2321169.26712221,0,0.582947000000278
"WCMO",8200,"24",2.353388031,0.000699553,1,197484.662212139,2328383.62891793,197484.662212139,2328383.62891792,0,1.6996309999997
"WCMO",4394,"15",2.352981177,0.000372607,3,177448.309510843,2338571.61986866,177448.309510843,2338571.61986866,0,0.406853999999957
"WCMO",9317,"24",2.351743601,0.000689798,1,203048.160627649,2325250.32146657,203048.160627649,2325250.32146657,0,1.2375760000003
"WCMO",12678,"27",2.351314759,0.000528505,1,174884.340733188,2317617.44416438,174884.340733188,2317617.44416438,0,0.428841999999818
"WCMO",7005,"20",2.350824183,0.000350532,2,184207.548325602,2332282.55476235,184207.548325602,2332282.55476235,0,0.490576000000242
"WCMO",15344,"28",2.350621151,0.000641516,1,171902.960737263,2311422.9403883,171902.960737263,2311422.9403883,0,0.203031999999936
"WCMO",18157,"29",2.349935938,6.23e-05,2,159366.731213509,2301253.66484543,159366.731213509,2301253.66484543,0,0.685213000000129
"WCMO",15415,"30",2.349902643,0.000820045,1,166785.36726301,2309767.19558593,166785.36726301,2309767.19558593,0,0.0332949999997112
"WCMO",16310,"30",2.348375872,0.000577885,1,170198.750610996,2306507.73656612,170198.750610996,2306507.73656612,0,1.52677099999998
"WCMO",10075,"24",2.347812179,0.000709361,1,197082.230103145,2323595.46139797,197082.230103145,2323595.46139797,0,0.563693000000143
"WCMO",15348,"28",2.342471144,0.000638352,1,172447.117723724,2311108.12757087,172447.117723724,2311108.12757087,0,5.34103499999983
"WCMO",9959,"24",2.341645776,0.000695594,1,201553.94859398,2324057.59789597,201553.94859398,2324057.59789597,0,0.825368000000104
"WCMO",15309,"28",2.341220627,0.000786332,1,175051.154453014,2310555.27517216,175051.154453014,2310555.27517216,0,0.425148999999791
"WCMO",8224,"18",2.341057172,0.000702306,1,195381.898344619,2328615.36316206,195381.898344619,2328615.36316206,0,0.163455000000035
"WCMO",8139,"27",2.339103922,0.000530104,1,165687.470382949,2330406.72130165,165687.470382949,2330406.72130166,0,1.95325000000013
"WCMO",16434,"29",2.33837877,0.000825988,2,159936.515602976,2307575.82722005,159936.515602976,2307575.82722005,0,0.725152000000229
"WCMO",4562,"12",2.337019592,0.000551346,3,165332.132511747,2339916.61812324,165332.132511747,2339916.61812324,0,1.35917799999996
"WCMO",17067,"30",2.334755414,0.000158539,1,171412.485611535,2306317.02880702,171412.485611535,2306317.02880702,0,2.26417799999989
"WCMO",3448,"13",2.33248281,0.000330259,3,161315.949941451,2340290.63251641,161315.949941451,2340290.63251642,0,2.27260399999984
"WCMO",9328,"27",2.331507547,0.00076585,1,166202.670125569,2326810.14924976,166202.670125569,2326810.14924976,0,0.975262999999948
"WCMO",1671,"9",2.330389278,0.000592652,2,187973.702359659,2347109.07624455,187973.702359659,2347109.07624455,0,1.11826900000001
"WCMO",15880,"28",2.328908034,0.00043204,1,176532.1914386,2309325.37975824,176532.1914386,2309325.37975824,0,1.48124400000027
"WCMO",9364,"24",2.328876598,0.000698434,1,199287.24495559,2326335.65462808,199287.24495559,2326335.65462808,0,0.0314359999999958
"WCMO",6112,"16",2.328692245,0.000226929,3,167990.694302301,2334723.79412062,167990.694302301,2334723.79412062,0,0.184352999999859
"WCMO",14684,"30",2.327679418,0.000286617,1,163452.674575406,2312142.60997444,163452.674575406,2312142.60997444,0,1.01282700000027
"WCMO",6050,"15",2.327036207,0.000764351,3,173449.812880032,2333950.13540545,173449.812880032,2333950.13540546,0,0.643210999999866
"WCMO",2171,"18",2.326875925,0.000572173,1,189292.272732488,2344737.77033847,189292.272732488,2344737.77033847,0,0.160281999999956
"WCMO",4761,"18",2.326096074,0.000316659,1,196696.721775701,2336691.15305943,196696.721775701,2336691.15305943,0,0.779850999999887
"WCMO",9344,"24",2.322886675,0.000698475,1,199823.812840985,2325193.42287634,199823.812840985,2325193.42287634,0,3.20939900000017
"WCMO",2974,"18",2.321443846,9.41e-05,1,199376.563580885,2342443.93697417,199376.563580885,2342443.93697417,0,1.4428289999997
"WCMO",6021,"26",2.320340855,0.000654896,1,208653.384888287,2334349.08472884,208653.384888287,2334349.08472884,0,1.10299100000022
"WCMO",12747,"30",2.318089226,0.000812551,1,160201.897894732,2318085.72713531,160201.897894732,2318085.72713531,0,2.25162899999987
"WCMO",2469,"18",2.314850741,0.000186446,1,194600.851313004,2343657.97589631,194600.851313004,2343657.97589631,0,3.23848500000024
"WCMO",5760,"17",2.313850116,0.000724506,2,186267.870486246,2334745.24467746,186267.870486246,2334745.24467746,0,1.00062500000009
"WCMO",3736,"15",2.313407737,0.00074555,3,176659.310652186,2338971.35130796,176659.310652186,2338971.35130796,0,0.442378999999882
"WCMO",17695,"27",2.311836303,0.000349363,1,198548.627245016,2304900.5665631,198548.627245016,2304900.5665631,0,1.57143399999971
"WCMO",3537,"15",2.310463912,0.00073782,3,179560.61932192,2339779.42281461,179560.61932192,2339779.42281461,0,1.37239100000031
"WCMO",9680,"20",2.309923383,0.00042095,2,187124.622324293,2327453.51239337,187124.622324293,2327453.51239337,0,0.54052899999979
"WCMO",11544,"30",2.307002154,0.000813432,1,163001.37657367,2319571.0818216,163001.37657367,2319571.0818216,0,2.92122900000003
"WCMO",12574,"28",2.305195909,0.000613716,1,181279.742555186,2316667.97089852,181279.742555186,2316667.97089852,0,1.80624500000004
"WCMO",14776,"28",2.304646357,0.000441819,1,189402.510214986,2312163.38512753,189402.510214986,2312163.38512753,0,0.549551999999842
"WCMO",13249,"23",2.303264122,0.000343671,2,148543.316462818,2315123.22447365,148543.316462817,2315123.22447365,0,1.38223500000034
"WCMO",10420,"27",2.301979301,0.000729707,1,175454.457521572,2323918.70340376,175454.457521572,2323918.70340376,0,1.28482100000005
"WCMO",17212,"29",2.301300091,0.000864124,2,151714.595775853,2305488.36354695,151714.595775853,2305488.36354695,0,0.67920999999993
"WCMO",12093,"27",2.300843677,0.000480343,1,192546.55650472,2318064.20462522,192546.55650472,2318064.20462522,0,0.45641399999985
"WCMO",2479,"18",2.299907709,0.000456973,1,193208.762095545,2342756.06232751,193208.762095545,2342756.06232751,0,0.935967999999843
"WCMO",15965,"29",2.299898726,0.00045967,2,162856.437771815,2307836.59755508,162856.437771815,2307836.59755508,0,0.0089830000002955
"WCMO",14096,"23",2.299207888,0.000683759,2,151107.99676901,2314612.02368329,151107.99676901,2314612.02368329,0,0.690837999999694
"WCMO",9078,"27",2.299145959,0.000631129,1,180685.071719069,2326667.17714229,180685.071719069,2326667.17714229,0,0.0619290000001271
"WCMO",9274,"27",2.298893759,0.000729459,1,170817.832231184,2326469.16285203,170817.832231184,2326469.16285204,0,0.252200000000258
"WCMO",3481,"5",2.298439651,0.000696754,3,171550.31460405,2342909.76292031,171550.31460405,2342909.76292031,0,0.454108000000009
"WCMO",4987,"18",2.297400591,0.000728794,1,182839.292292311,2337884.27986922,182839.292292311,2337884.27986922,0,1.03905999999965
"WCMO",10368,"27",2.297368097,0.000497745,1,180371.740543524,2323433.55591339,180371.740543524,2323433.55591339,0,0.0324940000000495
"WCMO",8194,"24",2.29560433,0.000494455,1,197704.036188191,2329141.37804259,197704.036188191,2329141.37804259,0,1.76376699999992
"WCMO",9462,"25",2.293700253,0.000420108,2,161070.409200929,2325923.07441396,161070.409200929,2325923.07441396,0,1.90407700000028
"WCMO",11355,"27",2.292759281,0.000716495,1,185568.406823659,2320019.14986975,185568.406823659,2320019.14986975,0,0.940971999999984
"WCMO",14965,"26",2.290615074,0.000239479,1,202153.743475263,2311537.92514091,202153.743475263,2311537.92514091,0,2.14420699999973
"WCMO",1780,"9",2.290236571,0.000384725,2,185488.629829979,2345790.48225158,185488.629829978,2345790.48225158,0,0.378503000000308
"WCMO",15423,"30",2.28996225,0.000824274,1,163502.483281328,2310292.82148213,163502.483281328,2310292.82148213,0,0.274321000000022
"WCMO",1497,"5",2.289926321,0.000713146,3,167129.453820502,2346716.80679089,167129.453820502,2346716.80679089,0,0.0359290000000456
"WCMO",5135,"18",2.288462445,0.000377437,1,206582.979335652,2335898.70767879,206582.979335652,2335898.70767879,0,1.46387599999986
"WCMO",6637,"14",2.286692515,0.000550691,3,163308.558851239,2335150.55957809,163308.558851239,2335150.55957809,0,1.76993000000003
"WCMO",12611,"24",2.283591464,0.000507965,1,196443.532103795,2318747.93826449,196443.532103795,2318747.93826449,0,3.1010509999998
"WCMO",8189,"24",2.281598526,0.000699578,1,197546.204269068,2329466.45339427,197546.204269068,2329466.45339427,0,1.99293800000033
"WCMO",15921,"30",2.281527108,0.000615333,1,167169.604574973,2309061.24917452,167169.604574973,2309061.24917452,0,0.0714179999996567
"WCMO",7341,"26",2.280443731,0.000653893,1,209619.585173962,2331522.45502259,209619.585173962,2331522.45502259,0,1.08337700000005
"WCMO",8472,"20",2.279537027,0.000596656,2,179394.95462663,2328404.98388169,179394.95462663,2328404.98388169,0,0.906704000000147
"WCMO",5338,"19",2.278697302,0.000577371,3,153123.649569413,2335219.87778852,153123.649569413,2335219.87778852,0,0.839725000000069
"WCMO",9032,"27",2.278582829,0.000705238,1,182502.68393691,2326776.56285405,182502.68393691,2326776.56285405,0,0.114473000000004
"WCMO",17146,"27",2.2775584,0.000442668,1,194756.697973693,2305316.84695326,194756.697973693,2305316.84695326,0,1.02442899999966
"WCMO",8878,"18",2.27742009,0.000706014,1,194261.561770251,2326673.56189935,194261.561770251,2326673.56189935,0,0.138310000000086
"WCMO",6981,"17",2.276773832,0.000731593,2,184992.104818786,2331727.6703416,184992.104818786,2331727.6703416,0,0.646258000000177
"WCMO",2170,"9",2.27623175,0.000602638,2,185480.601779933,2344751.88436221,185480.601779932,2344751.88436221,0,0.542081999999944
"WCMO",13375,"27",2.275989936,0.000391413,1,195160.363745847,2317040.71089703,195160.363745847,2317040.71089703,0,0.241813999999785
"WCMO",10666,"27",2.274980989,0.000710077,1,186263.662487753,2321726.28763137,186263.662487753,2321726.28763137,0,1.00894700000032
"WCMO",8462,"20",2.273771818,0.000597315,2,179118.140490591,2329031.07640741,179118.140490591,2329031.07640741,0,1.20917099999973
