Type,ID,SedRed,Cost,SED_bcr,Duck,Site_ID,River,Zone,HYDSB,SEDSB,SEDSB_R,Watershed,subwatersh,budget_rat,gag_loc_LES,zone_LES,TOPOWAT_LES,HYDSB_LES30SB,area_m2,DA_9_SA_m2,LAND_COVER,FrmlndCls,DrainClass,HydrcRatng,Hydri,PondFCls,Slope,SurfText,Tfactor,compname,KfactorRF,KfactorWS,mean_slope,mean_D_m,total_V_m3,mean_V_m3,MUSYM,CropProdIn,NEAR_FID,NEAR_DIST,NEAR_FC,CPI_depth
WCMO,9426,8.796,11335.076,0.000775998,4.182,9426,COB,2,35,578,522,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,UM,27,6955.992676,62603.93408,Cultivated Crops,Prime farmland if drained,Very poorly drained,All Hydric,1,Frequent,1.5,silty clay,5,Lura,0.28,0.28,0.2601919,0.1864972,1268.926758,1296.424927,211,88,9137,1077.82017,GBER_CONUS_wet_poly,471.8570862
WCMO,9427,184.601,37564.007,0.004914305,19.074,9427,COB,2,35,578,522,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,UM,27,143613.6094,1292522.484,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1,clay,5,Beauford,0.28,0.28,0.5599886,0.6769753,96838.61719,97159.63281,310,82,939,413.3804013,NCED easement_GBERB,121.1270142
WCMO,9428,5.257,5797.891,0.000906709,3.248,9428,COB,2,35,578,522,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,UM,27,4157.161133,37414.4502,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,0.75,silty clay loam,5,Marna,0.28,0.28,0.4107541,0.1152934,466.9381104,478.9812012,319,86,939,849.7473407,NCED easement_GBERB,745.9232788
WCMO,9429,5.207,6398.923,0.000813731,4.288,9429,MAP,2,50,718,734,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,25,7288.651856,65597.8667,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,0.5,clay,5,Beauford,0.28,0.28,0.0725886,0.3005458,2166.634522,2189.140869,310,77,742,1715.247527,NCED easement_GBERB,256.2005615
WCMO,9430,3.343,20804.322,0.000160688,3.278,9430,MAP,2,50,694,692,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,25,4190.665039,37715.98535,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,0.75,silty clay loam,5,Marna,0.28,0.28,0.0978117,0.2257828,932.7086792,945.5670166,310,82,742,346.8314979,NCED easement_GBERB,363.1809387
WCMO,9431,30.042,25336.861,0.001185703,11.676,9431,MAP,2,50,694,692,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,25,53856.96875,484712.7188,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,2.5,clay,5,Beauford,0.28,0.28,0.1742197,0.2654791,14536.57129,14288.5498,310,89,742,1480.018673,NCED easement_GBERB,335.2430115
WCMO,9432,18.465,13479.289,0.001369879,5.891,9432,LES,1,30,650,511,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,LC,18,18127.74414,163149.6973,Cultivated Crops,All areas are prime farmland,Well drained,Partially Hydric,0.5,None,2.333333333,loam,5,Ocheyedan,0.24,0.24,0.171319,0.5070104,9158.128906,9184.041016,L79B,95,10808,365.6471685,GBER_CONUS_wet_poly,187.372879
WCMO,9433,3.39,5638.124,0.000601264,2.525,9433,LES,1,30,650,511,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,LC,18,3324.745606,29922.71045,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1.45,clay loam,5,Canisteo,0.24,0.24,0.2265474,0.2813141,888.6712646,934.5942993,L5A,94,10808,441.7449523,GBER_CONUS_wet_poly,334.1460571
WCMO,9434,142.136,36949.205,0.003846795,16.429,9434,LES,1,30,650,511,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,LC,18,140410.375,1263693.375,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,0.666666667,clay loam,4,Canisteo,0.18,0.18,0.6617426,0.4441835,62027.5625,62321.125,L84A,64,10808,0,GBER_CONUS_wet_poly,144.0845947
WCMO,9435,3.494,5657.773,0.000617557,2.566,9435,LES,1,30,650,511,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,LC,18,3427.121338,30844.09204,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,0.9,clay loam,5,Canisteo,0.24,0.24,1.516899,0.1568506,508.1958923,537.1418457,L107A,91,10808,794.7584963,GBER_CONUS_wet_poly,580.1699219
WCMO,9436,3.249,5717.892,0.000568216,2.68,9436,LES,1,43,670,597,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,3740.351563,33663.16406,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Poorly drained soil,0.24,0.24,0.0265691,0.3534151,1345.451172,1320.901733,L83A,93,10808,1102.268427,GBER_CONUS_wet_poly,263.1466675
WCMO,9437,10.303,6940.561,0.001484462,4.413,9437,LES,1,30,650,511,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,LC,18,10110.68457,90996.16113,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,0.966666667,clay loam,5,Canisteo,0.2266667,0.2266667,0.3190155,0.3916846,4060.985596,3957.220459,L92A,89,11012,1400.396522,GBER_CONUS_wet_poly,227.2236633
WCMO,9438,4.509,5996.505,0.000751938,3.173,9438,LES,1,43,670,597,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,5191.978027,46727.80225,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,0.9,clay loam,5,Canisteo,0.24,0.24,0.2849585,0.3013525,1562.211548,1563.440186,L107A,91,11012,1224.418454,GBER_CONUS_wet_poly,301.9719238
WCMO,9439,45.143,15222.051,0.002965632,10.171,9439,LES,1,30,673,670,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,53258.78906,479329.1016,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1.875,clay loam,5,Canisteo,0.25,0.25,0.2032926,0.646297,34498.6875,34395.13672,L79B,92,5095,749.3759917,GBER_CONUS_wet_poly,142.3494263
WCMO,9452,5.355,11350.802,0.000471773,4.233,9452,MAP,2,50,633,614,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,25,7037.927734,63341.34961,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,0.75,silty clay loam,5,Marna,0.28,0.28,0.1611078,0.2538836,1809.682373,1785.660645,110,84,5259,140.7886278,GBER_CONUS_wet_poly,330.8602905
WCMO,9453,109.704,31323.356,0.003502307,14.643,9453,COB,2,35,578,522,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,UM,27,85047.72656,765429.5391,Cultivated Crops,Prime farmland if drained,Moderately well drained,Not Hydric,0,None,4.428571429,silty clay loam,4.571428571,Guckeen,0.2428571,0.2428571,0.5639485,1.0109813,84837.50781,85925.92969,105D,85,9708,101.7416962,GBER_CONUS_wet_poly,84.0767288
WCMO,9454,4.008,10914.212,0.000367228,3.485,9454,MAP,2,50,633,614,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,25,4763.213379,42868.92041,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,0.75,silty clay loam,5,Marna,0.28,0.28,0.2191179,0.1350942,623.7300415,643.0674438,110,84,5259,0,GBER_CONUS_wet_poly,621.788208
WCMO,9455,3.599,5781.485,0.000622504,3.214,9455,MAP,2,50,633,614,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,25,4071.681397,36645.13257,Cultivated Crops,Farmland of statewide importance,Very poorly drained,All Hydric,1,Frequent,0.75,silt loam,5,Barbert,0.28,0.28,0.0930916,0.2128899,879.447998,866.2575684,110,86,9,377.023031,GBER_CONUS_wet_poly,403.9647522
WCMO,9456,5.883,6522.354,0.000901975,4.512,9456,MAP,2,50,633,614,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,25,7931.749023,71385.74121,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,0.5,clay,5,Beauford,0.28,0.28,1.1313465,0.1516251,1191.318604,1201.878906,211,79,5259,521.1795536,GBER_CONUS_wet_poly,521.0218506
WCMO,9457,5.929,11537.27,0.0005139,4.515,9457,MAP,2,50,633,614,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,25,8009.464844,72085.18359,Cultivated Crops,Prime farmland if drained,Very poorly drained,All Hydric,1,Frequent,0.5,silty clay,5,Lura,0.28,0.28,0.176319,0.1581124,1267.903076,1265.576416,211,81,1786,78.69705563,GBER_CONUS_wet_poly,512.2938843
WCMO,9458,6.442,11703.688,0.000550425,4.758,9458,MAP,2,50,633,614,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,25,8876.53125,79888.78125,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,0.75,silty clay loam,5,Marna,0.28,0.28,0.8716114,0.1302747,1129.090942,1155.639893,110,84,1786,34.39512331,GBER_CONUS_wet_poly,644.7912598
WCMO,9459,6.458,11708.819,0.00055155,4.76,9459,MAP,2,50,633,614,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,25,8903.262695,80129.36426,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,0.75,silty clay loam,5,Marna,0.28,0.28,0.4572016,0.1692488,1535.424561,1505.890015,110,84,9,0,GBER_CONUS_wet_poly,496.3108826
WCMO,9460,17.171,15190.609,0.001130369,8.359,9460,MAP,2,50,633,614,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,25,27044.03711,243396.334,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,0.75,silty clay loam,5,Marna,0.28,0.28,0.8057348,0.3853875,10457.48926,10415.7334,211,84,9011,338.6447902,GBER_CONUS_wet_poly,217.9624634
WCMO,9461,42.073,27938.67,0.001505906,13.212,9461,MAP,2,50,633,614,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,25,67412.88281,606715.9453,Cultivated Crops,Prime farmland if drained,Moderately well drained,Not Hydric,0,None,3.25,silty clay loam,5,Guckeen,0.28,0.28,0.7070321,1.1879604,79577.90625,80032.33594,230,88,775,314.0917736,NCED easement_GBERB,74.0765457
WCMO,9462,126.667,55223.868,0.0022937,23.2,9462,MAP,2,50,633,614,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,25,209573.8438,1886164.594,Cultivated Crops,Farmland of statewide importance,Well drained,Not Hydric,0,None,2.676470588,silty clay,4.647058824,Kamrar,0.2494118,0.2494118,0.7251619,0.931936,195963.7813,195183.375,105C,87,742,0,NCED easement_GBERB,93.3540497
WCMO,9463,11.162,18236.189,0.00061208,6.619,9463,MAP,2,50,633,614,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,25,16861.14648,151750.3184,Cultivated Crops,All areas are prime farmland,Moderately well drained,Not Hydric,0,None,1.5,silty clay loam,4,Shorewood,0.1933333,0.1933333,0.7499593,0.8166897,13825.73926,13761.48047,286,85,824,375.412809,NCED easement_GBERB,104.0787048
WCMO,9464,3.049,5603.182,0.000544155,2.853,9464,MAP,2,50,633,614,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,25,3142.689453,28284.20508,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1,silty clay loam,5,Marna,0.28,0.28,0.6010351,0.3257946,1002.795837,1023.212158,110,87,775,278.9923232,NCED easement_GBERB,267.0393982
WCMO,9465,5.952,11544.634,0.000515564,4.558,9465,MAP,2,50,633,614,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,25,8047.828613,72430.45752,Cultivated Crops,Farmland of statewide importance,Well drained,Not Hydric,0,None,4.75,silty clay,5,Kamrar,0.28,0.28,0.3452097,0.7298121,5852.36377,5869.615234,105C,84,775,85.30083571,NCED easement_GBERB,115.098114
WCMO,9483,3.653,5687.692,0.000642264,2.655,9483,LES,1,30,650,511,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,LC,18,3583.003906,32247.03516,Cultivated Crops,All areas are prime farmland,Well drained,Partially Hydric,0.5,None,1.6,loam,5,Ocheyedan,0.25,0.25,1.00E-05,0.5533457,1927.303223,1981.160523,L83A,92,12950,590.0752087,GBER_CONUS_wet_poly,166.2613373
WCMO,9484,5.373,6076.378,0.000884244,3.326,9484,COB,2,37,676,675,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,UL,20,5608.132324,50473.19092,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Poorly drained soil,0.24,0.24,0.1736976,0.3689481,2062.05127,2067.566895,L83A,93,12950,416.0653535,GBER_CONUS_wet_poly,252.0679474
WCMO,9485,5.429,6022.177,0.000901501,3.235,9485,LES,1,30,650,511,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,LC,18,5325.730957,47931.57861,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,0.9,clay loam,5,Canisteo,0.24,0.24,0.2682019,0.378429,1961.775757,2013.906372,L107A,91,12950,786.2152655,GBER_CONUS_wet_poly,240.4678497
WCMO,9486,13.027,7453.909,0.001747674,4.992,9486,LES,1,30,650,511,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,LC,18,12785.32324,115067.9092,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,0.966666667,clay loam,5,Canisteo,0.24,0.24,0.0809493,0.4205362,5484.212402,5372.665039,L107A,92,11012,0,GBER_CONUS_wet_poly,218.7683258
WCMO,9487,28.686,10408.274,0.002756077,7.399,9487,LES,1,30,650,511,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,LC,18,28178.11328,253603.0195,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1.925,clay loam,5,Poorly drained soil,0.24,0.24,0.1560363,0.695939,19786.24414,19595.54492,L83A,95,11012,418.9462804,GBER_CONUS_wet_poly,136.5062103
WCMO,9488,4.275,5856.44,0.000729966,2.971,9488,COB,2,37,676,675,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,UL,20,4462.211914,40159.90723,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,0.9,clay loam,5,Canisteo,0.24,0.24,0.2569968,0.4592563,1971.587402,2047.771729,L107A,91,4785,590.6943678,GBER_CONUS_wet_poly,198.1464233
WCMO,9489,26.272,10030.315,0.00261926,7.195,9489,COB,2,37,676,675,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,UL,20,26208.87695,235879.8926,Cultivated Crops,All areas are prime farmland,Well drained,Partially Hydric,0.5,None,2.02,loam,5,Ocheyedan,0.24,0.24,0.3835706,0.4564304,11904.61719,11953.61035,L79B,95,12950,424.4632503,GBER_CONUS_wet_poly,208.1368713
WCMO,9490,16.442,8097.818,0.002030424,5.596,9490,LES,1,30,650,511,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,LC,18,16140.20801,145261.8721,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,2.58,clay loam,5,Poorly drained soil,0.248,0.248,0.2069624,0.674408,11034.66504,10876.91602,L78A,93,11012,688.8675143,GBER_CONUS_wet_poly,137.8987122
WCMO,9491,6.727,6347.597,0.001059771,3.722,9491,COB,2,37,676,675,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,UL,20,7021.230469,63191.07422,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,0.95,clay loam,5,Poorly drained soil,0.24,0.24,0.1247936,0.395714,2756.543945,2776.32666,L83A,92,4785,835.6597883,GBER_CONUS_wet_poly,232.4911194
WCMO,9492,3.964,5896.698,0.000672241,3.014,9492,LES,1,30,673,670,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,4671.961914,42047.65723,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1.6,clay loam,5,Poorly drained soil,0.24,0.24,0.0709161,0.2671998,1233.661621,1247.410523,L85A,96,11012,1120.92491,GBER_CONUS_wet_poly,359.2816467
WCMO,9493,187.598,40646.812,0.004615319,19.102,9493,LES,1,30,650,511,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,LC,18,185726.5313,1671538.781,Cultivated Crops,Farmland of statewide importance,Very poorly drained,All Hydric,1,Frequent,0.85,muck,4.25,Klossner,0.185,0.185,0.2110722,0.5641502,104872.6953,104699.3281,L83A,89,11012,695.1733105,GBER_CONUS_wet_poly,157.7594147
WCMO,9494,3.984,5750.05,0.000692864,2.772,9494,LES,1,30,650,511,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,LC,18,3907.900391,35171.10352,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,0.95,silty clay loam,5,Webster,0.24,0.24,0.0027812,0.3254747,1212.71875,1270.972046,L107A,92,11012,1233.272751,GBER_CONUS_wet_poly,282.6640625
WCMO,9495,6.551,11233.56,0.000583163,3.564,9495,LES,1,30,650,511,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,LC,18,6427.076172,57843.68555,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1.8,silty clay loam,5,Webster,0.24,0.24,0.4066328,0.2814791,1846.78418,1807.736694,L85A,97,4936,1014.379859,GBER_CONUS_wet_poly,344.6082153
WCMO,9496,48.154,15904.494,0.003027698,10.522,9496,LES,1,30,673,670,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,56814.44531,511330.0078,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1.575,clay loam,5,Poorly drained soil,0.25,0.25,0.1082709,0.4671428,26562.67188,26520.54102,L107A,91,5095,1259.804835,GBER_CONUS_wet_poly,194.8012695
WCMO,9497,79.482,25023.487,0.003176296,12.446,9497,LES,1,30,650,511,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,LC,18,78275.16406,704476.4766,Cultivated Crops,All areas are prime farmland,Somewhat poorly drained,Partially Hydric,0.5,None,1.46,clay loam,5,Nicollet,0.24,0.24,0.0920065,0.6243251,48648.66016,48832.69531,L83A,95,4785,693.9425737,GBER_CONUS_wet_poly,152.1643066
WCMO,9498,39.249,17403.607,0.002255222,8.713,9498,LES,1,30,650,511,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,LC,18,38574.17188,347167.5469,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,0.833333333,silty clay loam,5,Webster,0.2533333,0.2533333,0.6375283,0.4982225,19088.40039,19204.12695,L107A,90,11012,1242.931852,GBER_CONUS_wet_poly,180.6421661
WCMO,9534,71.082,18780.278,0.003784928,11.938,9534,COB,2,37,676,675,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,UL,20,71797.8125,646180.3125,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1.3,clay loam,5,Canisteo,0.24,0.24,0.3167215,0.5825325,41664.47266,41793.45313,L83A,93,12950,328.5263761,GBER_CONUS_wet_poly,159.6477356
WCMO,9535,80.128,20358.598,0.003935831,12.661,9535,COB,2,37,634,622,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,20,80021.15625,720190.4063,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1.32,loam,4.2,Delft,0.204,0.204,0.0163278,0.9730045,77631.15625,77803.1875,L84A,84,11594,386.2890909,GBER_CONUS_wet_poly,86.3305359
WCMO,9536,4.61,5923.552,0.000778249,3.093,9536,COB,2,37,676,675,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,UL,20,4811.876465,43306.88818,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,0.9,clay loam,5,Canisteo,0.24,0.24,0.3559322,0.4167116,2025.218384,2003.672485,L107A,91,4785,161.8552244,GBER_CONUS_wet_poly,218.3764648
WCMO,9537,14.686,7942.494,0.001849041,5.52,9537,COB,2,37,676,675,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,UL,20,15330.94336,137978.4902,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,0.9,clay loam,5,Canisteo,0.24,0.24,0.4292339,0.3803227,5914.77832,5826.365723,L107A,91,4785,0,GBER_CONUS_wet_poly,239.2704926
WCMO,9538,58.322,16221.427,0.003595368,10.825,9538,COB,2,37,676,675,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,UL,20,58465.72266,526191.5039,Herbaceuous,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,3.05,clay loam,5,Poorly drained soil,0.2466667,0.2466667,0.9063889,1.0328653,60320.36328,60342.40234,L79B,92,11594,255.9832301,GBER_CONUS_wet_poly,89.0726013
WCMO,9539,24.259,9626.862,0.002519928,6.927,9539,COB,2,37,676,675,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,UL,20,24106.8125,216961.3125,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,0.8,clay loam,5,Canisteo,0.1666667,0.1666667,1.0777636,0.3333653,8262.791016,8030.392578,L107A,63,4936,0,GBER_CONUS_wet_poly,188.9819031
WCMO,9540,30.415,10860.78,0.002800443,7.835,9540,COB,2,37,676,675,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,UL,20,30535.75586,274821.8027,Cultivated Crops,All areas are prime farmland,Well drained,Partially Hydric,0.5,None,3.64,loam,4.4,Ocheyedan,0.196,0.196,1.1766968,1.0120484,30658.99414,30880.74219,L79B,91,11594,150.3625183,GBER_CONUS_wet_poly,89.9166489
WCMO,9541,5.332,6068.231,0.000878675,3.345,9541,COB,2,37,676,675,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,UL,20,5565.680664,50091.12598,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,0.8,clay loam,5,Poorly drained soil,0.26,0.26,0.5050274,0.5029239,2770.104981,2797.037109,L84A,90,13250,220.6114426,GBER_CONUS_wet_poly,178.9535065
WCMO,9542,10.789,7161.55,0.001506517,4.731,9542,COB,2,37,676,675,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,UL,20,11262.07617,101358.6855,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1.2,loam,5,Delft,0.2533333,0.2533333,0.170882,0.4490685,5019.687012,5053.674316,L78A,92,4936,360.6654427,GBER_CONUS_wet_poly,204.8685455
WCMO,9543,4.785,5958.611,0.00080304,3.166,9543,COB,2,37,676,675,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,UL,20,4994.541504,44950.87354,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,0.75,clay loam,5,Canisteo,0.26,0.26,0.3044689,0.5116246,2527.937256,2553.433838,L107A,88,13250,435.8410395,GBER_CONUS_wet_poly,172.0011139
WCMO,9553,5.563,5883.348,0.00094555,3.518,9553,MAP,3,13,558,510,Blue Earth,Lower Maple,Map btwn gauges,BT,3,LO,19,4602.406738,41421.66064,Cultivated Crops,Prime farmland if drained,Very poorly drained,All Hydric,1,Frequent,2.25,silty clay,5,Lura,0.325,0.325,1.00E-05,1.5133567,7109.749512,6960.793457,211,80,8978,448.1865292,GBER_CONUS_wet_poly,52.8626213
WCMO,9554,4.441,5600.74,0.000792931,2.895,9554,MAP,3,13,612,510,Le Sueur,Lower Maple,Map AB UG,AB,3,LO,19,3129.968018,28169.71216,Cultivated Crops,Prime farmland if protected from flooding or not frequently flooded during the growing season,Poorly drained,All Hydric,1,None,1,clay loam,5,Comfrey,0.28,0.28,0.5650324,0.0684995,221.9384155,214.268631,18,82,8978,112.8039163,GBER_CONUS_wet_poly,1197.088745
WCMO,9555,81.022,20891.159,0.003878291,15.014,9555,MAP,3,13,558,510,Blue Earth,Lower Maple,Map btwn gauges,BT,3,LO,19,82795.89844,745163.0859,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1.125,clay,5,Beauford,0.28,0.28,0.0614509,0.7782983,64176.92188,64400.65234,229,84,12897,385.5307064,GBER_CONUS_wet_poly,107.9277725
WCMO,9556,168.774,38173.103,0.004421281,21.62,9556,MAP,3,13,558,510,Blue Earth,Lower Maple,Map btwn gauges,BT,3,LO,19,172838.0469,1555542.422,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,2.071428571,clay,5,Beauford,0.3057143,0.3057143,0.6469463,0.8454213,145175.75,146031.25,211,86,13356,361.7369783,GBER_CONUS_wet_poly,101.7244263
WCMO,9557,5.622,6255.126,0.000898783,3.552,9557,MAP,3,13,558,510,Blue Earth,Lower Maple,Map btwn gauges,BT,3,LO,19,4665.401856,41988.6167,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,0.5,clay,5,Beauford,0.28,0.28,1.1800028,0.0586403,270.7424927,273.4124756,211,79,13356,0,GBER_CONUS_wet_poly,1347.19519
WCMO,9558,5.085,786.958,0.00646159,3.355,9558,MAP,3,13,558,510,Blue Earth,Lower Maple,Map btwn gauges,BT,3,LO,19,4100.196777,36901.771,Cultivated Crops,Farmland of statewide importance,Well drained,Not Hydric,0,None,12,loam,5,Clarion,0.24,0.24,1.6817507,0.4257759,1758.880249,1744.705689,102C,84,11197,0,GBER_CONUS_wet_poly,197.2868958
WCMO,9559,5.765,6184.781,0.000932127,3.452,9559,MAP,3,13,612,510,Le Sueur,Lower Maple,Map AB UG,AB,3,LO,19,4403.925293,39635.32764,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,0.5,clay,5,Beauford,0.28,0.28,0.5173441,0.0716689,325.0900269,315.4301453,211,79,13092,34.79541958,GBER_CONUS_wet_poly,1102.291626
WCMO,9560,5.178,5805.728,0.000891878,3.382,9560,MAP,3,13,558,510,Blue Earth,Lower Maple,Map btwn gauges,BT,3,LO,19,4197.990723,37781.9165,Cultivated Crops,Prime farmland if drained,Very poorly drained,All Hydric,1,Frequent,0.5,silty clay,5,Lura,0.28,0.28,0.1309542,0.0940273,388.4266357,394.4842529,211,81,11132,622.4271516,GBER_CONUS_wet_poly,861.4522095
