GeneID,MOs,MOsID,SED_B,SED_BCR,Duck_BCR
2747,TLMO,8105,0.001,1.057082472,0
2748,TLMO,8106,0.005,1.498800961,0
2749,TLMO,8119,0.008,3.502626971,0
2750,TLMO,8137,0.072,4.681708825,0
2751,TLMO,8138,0.035,10.49160672,0
2752,TLMO,8139,0.01,2.195389684,0
2753,TLMO,8140,0.005,1.498800961,0
2754,TLMO,8146,0.012,1.532762807,0
2755,TLMO,8157,0.318,2.758860018,0
2756,TLMO,8158,0.07,10.49160672,0
2757,TLMO,8159,0.032,10.47120419,0
2758,TLMO,8160,0.334,2.749672756,0
2759,TLMO,8161,6.507,3.21357455,0
2760,TLMO,8162,0.676,0.533161292,0
2761,TLMO,8163,54.956,13.61190227,0
2762,TLMO,8164,0.442,0.363855785,0
2763,TLMO,8165,38.266,3.307481801,0
2764,TLMO,8168,0.004,1.872659183,0
2765,TLMO,8180,0.091,5.853595781,0
2766,TLMO,8181,0.004,1.751313492,0
2767,TLMO,8182,0.018,1.522713815,0
2768,TLMO,8189,5.733,10.38722442,0
2769,TLMO,8191,1.926,0.312923853,0
2770,TLMO,8192,13.868,4.936552415,0
2771,TLMO,8193,0.329,0.312886353,0
2772,TLMO,8194,88.707,13.61187967,0
2773,TLMO,8195,5.196,12.431425,0
2774,TLMO,8197,27.951,4.936456217,0
2775,TLMO,8198,0.323,2.230447332,0
2776,TLMO,8227,0.029,3.235523821,0
2777,TLMO,8228,0.206,3.218146598,0
2778,TLMO,8229,0.237,0.659313146,0
2779,TLMO,8230,0.395,0.313433606,0
2780,TLMO,8231,2.691,0.465010428,0
2781,TLMO,8232,1.51,7.36988013,0
2782,TLMO,8233,6.45,4.936442348,0
2783,TLMO,8243,0.442,3.220189569,0
2784,TLMO,8246,0.024,0.67294751,0
2785,TLMO,8247,3.599,0.464965274,0
2786,TLMO,8248,0.126,0.164875284,0
2787,TLMO,8249,0.011,3.29736211,0
2788,TLMO,8253,4.702,0.375383167,0
2789,TLMO,8254,41.198,4.678035602,0
2790,TLMO,8255,15.694,10.3870627,0
2791,TLMO,8259,0.002,0.599520386,0
2792,TLMO,8261,0.03,10.54481547,0
2793,TLMO,8267,1.407,1.996520634,0
2794,TLMO,8268,7.896,1.496232416,0
2795,TLMO,8273,0.133,2.229411469,0
2796,TLMO,8274,2.269,2.227849394,0
2797,TLMO,8275,0.454,1.999136936,0
2798,TLMO,8276,0.356,1.499850436,0
2799,TLMO,8277,0.256,0.669554119,0
2800,TLMO,8278,0.121,1.977091878,0
2801,TLMO,8279,0.018,1.576320169,0
2802,TLMO,8282,7.737,1.530088578,0
2803,TLMO,8297,16.615,10.38716006,0
2804,TLMO,8298,14.744,3.213606301,0
2805,TLMO,8317,1.238,10.39357915,0
2806,TLMO,8319,0.018,1.590668082,0
2807,TLMO,8320,0.001,0.299760197,0
2808,TLMO,8321,0.002,0.230096641,0
2809,TLMO,8323,0.461,0.56314629,0
2810,TLMO,8324,0.346,0.093333405,0
2811,TLMO,8325,1.314,1.374479863,0
2812,TLMO,8326,0.261,1.995962191,0
2813,TLMO,8333,0.002,0.299760193,0
2814,TLMO,8335,0.011,0.094874205,0
2815,TLMO,8336,0.02,5.995203843,0
2816,TLMO,8337,0.002,0.262950303,0
2817,TLMO,8338,0.002,0.260416668,0
2818,TLMO,8339,0.009,1.13880805,0
2819,TLMO,8340,0.008,1.094391245,0
2820,TLMO,8342,0.002,1.128668176,0
2821,TLMO,8345,0.02,5.995203843,0
2822,TLMO,8347,0.001,0.299760197,0
2823,TLMO,8350,0.015,2.248201441,0
2824,TLMO,8353,1.361,0.375446826,0
2825,TLMO,8354,3.81,4.678922743,0
2826,TLMO,8355,6.06,2.976441904,0
2827,TLMO,8356,5.929,5.187058687,0
2828,TLMO,8357,12.446,2.208225008,0
2829,TLMO,8358,0.016,6.194347659,0
2830,TLMO,8366,0.054,0.765143464,0
2831,TLMO,8367,0.979,1.532844201,0
2832,TLMO,8369,11.25,2.976366853,0
2833,TLMO,8370,0.529,1.024741006,0
2834,TLMO,8371,1.264,5.187215811,0
2835,TLMO,8374,0.008,3.502626971,0
2836,TLMO,8375,0.008,0.85106383,0
2837,TLMO,8376,48.496,5.827217054,0
2838,TLMO,8377,0.731,0.559112579,0
2839,TLMO,8387,1.14,2.976454677,0
2840,TLMO,8388,1.624,1.024792533,0
2841,TLMO,8406,0.001,0.149880099,0
2842,TLMO,8413,0.004,0.857816859,0
2843,TLMO,8414,0.003,0.899280583,0
2844,TLMO,8432,0.008,0.799360512,0
2845,TLMO,8442,0.007,2.098321347,0
2846,TLMO,8445,0.003,1.462701134,0
2847,TLMO,8450,0.002,0.9492169,0
2848,TLMO,8452,0.129,1.988439307,0
2849,TLMO,8454,0.001,0.468164803,0
2850,TLMO,8459,1.398,3.21411082,0
2851,TLMO,8460,0.571,0.164535296,0
2852,TLMO,8461,1.076,0.668472453,0
2853,TLMO,8462,12.636,1.974106336,0
2854,TLMO,8463,0.161,1.027827963,0
2855,TLMO,8478,0.095,2.484049786,0
2856,TLMO,8479,30.32,5.827297506,0
2857,TLMO,8480,7.987,2.465819823,0
2858,TLMO,8481,17.976,5.827301048,0
2859,TLMO,8482,0.61,0.164348013,0
2860,TLMO,8483,0.06,2.492211838,0
2861,TLMO,8484,0.336,0.669458735,0
2862,TLMO,8485,0.591,1.97560413,0
2863,TLMO,8486,0.614,1.099148965,0
2864,TLMO,8487,0.057,1.517167953,0
2865,TLMO,8499,0.039,2.741844771,0
2866,TLMO,8500,0.368,0.559201679,0
2867,TLMO,8501,0.785,2.468103302,0
2868,TLMO,8509,0.02,1.498800961,0
2869,TLMO,8510,0.142,1.10455981,0
2870,TLMO,8511,8.334,1.4962341,0
2871,TLMO,8518,1.798,5.828673312,0
2872,TLMO,8519,7.786,0.558855261,0
2873,TLMO,8520,2.186,1.530407217,0
2874,TLMO,8531,0.016,1.598721024,0
2875,TLMO,8533,0.182,1.650464306,0
2876,TLMO,8534,5.236,2.227990298,0
2877,TLMO,8535,0.801,1.199161036,0
2878,TLMO,8537,0.692,0.762511749,0
2879,TLMO,8539,0.65,1.026697289,0
2880,TLMO,8540,5.94,1.532262246,0
2881,TLMO,8547,0.258,5.462398374,0
2882,TLMO,8549,17.554,1.52996101,0
2883,TLMO,8551,2.596,2.228406518,0
2884,TLMO,8552,1.859,1.359331493,0
2885,TLMO,8553,23.064,4.309715789,0
2886,TLMO,8554,1.353,1.198390808,0
2887,TLMO,8558,1.519,5.453553247,0
2888,TLMO,8559,3.781,3.213805167,0
2889,TLMO,8561,0.42,0.856159148,0
2890,TLMO,8562,9.42,1.530043674,0
2891,TLMO,8563,0.004,1.751313492,0
2892,TLMO,8565,0.006,2.626970238,0
2893,TLMO,8566,0.096,1.30012595,0
2894,TLMO,8567,0.754,1.466592235,0
2895,TLMO,8568,20.707,1.359070815,0
2896,TLMO,8569,0.988,1.577692577,0
2897,TLMO,8570,4.284,4.310535658,0
2898,TLMO,8581,5.874,0.854425477,0
2899,TLMO,8582,10.601,4.455991566,0
2900,TLMO,8583,6.801,2.386866025,0
2901,TLMO,8584,2.355,1.530431211,0
2902,TLMO,8585,7.759,1.46491114,0
2903,TLMO,8586,4.008,1.359178524,0
2904,TLMO,8587,1.135,1.578322334,0
2905,TLMO,8599,0.052,10.00962464,0
2906,TLMO,8600,30.126,4.455976268,0
2907,TLMO,8602,0.006,1.798561158,0
2908,TLMO,8616,3.274,4.45722952,0
2909,TLMO,8617,2.526,2.709033113,0
2910,TLMO,8618,0.048,0.568424044,0
2911,TLMO,8619,16.197,1.464915955,0
2912,TLMO,8621,1.782,1.577708799,0
2913,TLMO,8622,0.131,0.083126258,0
2914,TLMO,8636,0.002,0.599520386,0
2915,TLMO,8648,6.597,3.213595208,0
2916,TLMO,8650,0.179,0.138018137,0
2917,TLMO,8651,0.605,0.082805432,0
2918,TLMO,8652,0.005,0.142559804,0
2919,TLMO,8653,0.001,0.959692916,0
2920,TLMO,8654,0.003,0.899280583,0
2921,TLMO,8662,11.809,5.451801486,0
2922,TLMO,8663,18.48,10.38739707,0
2923,TLMO,8665,0.379,5.459207191,0
2924,TLMO,8666,2.2,3.214593084,0
2925,TLMO,8668,2.779,0.479301637,0
2926,TLMO,8669,0.355,0.137691362,0
2927,TLMO,8670,0.038,0.087852943,0
2928,TLMO,8671,4.486,0.595435139,0
2929,TLMO,8672,0.076,0.082807253,0
2930,TLMO,8673,0.002,0.154930669,0
2931,TLMO,8679,0.46,5.45689645,0
2932,TLMO,8680,1.822,2.20815028,0
2933,TLMO,8681,0.098,5.463566929,0
2934,TLMO,8683,1.622,2.208608672,0
2935,TLMO,8685,0.001,0.299760197,0
2936,TLMO,8695,0.173,0.09814762,0
2937,TLMO,8696,0.2,0.085723519,0
2938,TLMO,8697,0.242,0.214957488,0
2939,TLMO,8698,0.664,0.574604721,0
2940,TLMO,8699,0.026,0.070852216,0
2941,TLMO,8700,1.101,0.085721707,0
2942,TLMO,8701,0.051,0.069443688,0
2943,TLMO,8704,9.374,5.186375336,0
2944,TLMO,8705,7.389,2.208417331,0
2945,TLMO,8706,0.091,5.455635493,0
2946,TLMO,8707,0.048,5.472580095,0
2947,TLMO,8708,0.308,0.575392266,0
2948,TLMO,8709,0.043,0.075721156,0
2949,TLMO,8710,0.002,0.067490045,0
2950,TLMO,8713,0.008,0.809634653,0
2951,TLMO,8733,0.019,5.695443645,0
2952,TLMO,8734,0.022,0.075207504,0
2953,TLMO,8748,3.765,0.363500285,0
2954,TLMO,8749,0.914,0.098033579,0
2955,TLMO,8750,0.003,0.105749234,0
2956,TLMO,8751,1.452,0.214532224,0
2957,TLMO,8757,0.02,2.735978115,0
2958,TLMO,8758,0.009,2.697841733,0
2959,TLMO,8760,0.008,0.799360512,0
2960,TLMO,8764,20.601,3.307490138,0
2961,TLMO,8765,17.514,2.469452963,0
2962,TLMO,8770,0.001,5.52486198,0
2963,TLMO,8774,0.122,5.224615648,0
2964,TLMO,8789,3.056,5.452109392,0
2965,TLMO,8790,0.016,7.490636706,0
2966,TLMO,8791,8.947,12.43165508,0
2967,TLMO,8792,7.228,3.30750508,0
2968,TLMO,8793,11.947,2.469367503,0
2969,TLMO,8794,0.112,4.975345388,0
2970,TLMO,8795,2.831,2.69161729,0
2971,TLMO,8796,0.007,1.554519212,0
2972,TLMO,8813,35.62,4.936378644,0
2973,TLMO,8814,4.892,2.691618239,0
2974,TLMO,8821,0.104,2.732671187,0
2975,TLMO,8822,0.006,2.808988775,0
2976,TLMO,8824,43.389,4.936400988,0
2977,TLMO,8826,0.01,0.801603207,0
2978,TLMO,8828,0.008,1.667013962,0
2979,TLMO,8832,27.208,7.367507796,0
2980,TLMO,8833,25.035,4.93643076,0
2981,TLMO,8842,1.141,0.464943239,0
2982,TLMO,8843,0.089,0.164394088,0
2983,TLMO,8844,41.829,7.367420253,0
2984,TLMO,8846,0.003,0.899280583,0
2985,TLMO,8863,21.514,9.976480103,0
2986,TLMO,8865,23.1,3.213571008,0
2987,TLMO,8866,5.665,2.709331099,0
2988,TLMO,8870,0.005,0.916926463,0
2989,TLMO,8877,0.019,5.695443645,0
2990,TLMO,8882,0.004,0.922722034,0
2991,TLMO,8883,0.001,0.299760197,0
2992,TLMO,8889,0.013,5.691768829,0
2993,TLMO,8890,0.001,0.299760197,0
2994,TLMO,8903,0.074,7.394084734,0
2995,TLMO,8904,0.017,2.547961634,0
2996,TLMO,8906,0.002,0.875656746,0
2997,TLMO,8907,0.019,5.695443645,0
2998,TLMO,8908,0.002,0.875656746,0
2999,TLMO,8911,0.042,2.770814093,0
3000,TLMO,8925,0.032,2.398081535,0
3001,TLMO,8926,0.009,2.697841733,0
3002,TLMO,8927,0.158,2.480571474,0
3003,TLMO,8962,0.003,1.404494394,0
3004,TLMO,8967,1.515,0.559047811,0
3005,TLMO,8971,0.02,2.811357888,0
3006,TLMO,8973,0.003,1.404494394,0
3007,TLMO,8976,0.004,0.799520291,0
3008,TLMO,8987,0.001,0.222074177,0
3009,TLMO,8988,0.001,0.468164803,0
3010,TLMO,8996,0.001,0.20820321,0
3011,TLMO,8999,0.161,0.093221899,0
3012,TLMO,9000,0.457,0.184118435,0
3013,TLMO,9002,0.566,0.164601155,0
3014,TLMO,9003,5.832,2.465846212,0
3015,TLMO,9004,8.943,7.367849549,0
3016,TLMO,9007,11.427,4.456164283,0
3017,TLMO,9008,7.429,2.70922065,0
3018,TLMO,9009,0.339,2.388619181,0
3019,TLMO,9011,1.72,0.762325518,0
3020,TLMO,9013,1.602,0.761998987,0
3021,TLMO,9014,0.113,0.093462736,0
3022,TLMO,9015,2.42,1.392228031,0
3023,TLMO,9016,2.536,1.98968908,0
3024,TLMO,9017,1.448,0.183981279,0
3025,TLMO,9018,5.692,1.532326104,0
3026,TLMO,9022,0.006,2.894356017,0
3027,TLMO,9023,2.335,0.76216477,0
3028,TLMO,9024,0.161,1.53902038,0
3029,TLMO,9025,0.011,0.828001505,0
3030,TLMO,9026,0.27,0.764567128,0
3031,TLMO,9036,0.007,2.971137526,0
3032,TLMO,9047,0.718,1.976594696,0
3033,TLMO,9048,0.07,1.033393369,0
3034,TLMO,9049,1.352,1.127071473,0
3035,TLMO,9058,19.614,5.451698243,0
3036,TLMO,9059,0.111,2.407078111,0
3037,TLMO,9061,0.012,2.810304454,0
3038,TLMO,9071,4.734,5.452013871,0
3039,TLMO,9072,2.456,2.398360209,0
3040,TLMO,9073,5.634,5.186493759,0
3041,TLMO,9074,7.421,2.208362137,0
3042,TLMO,9075,4.64,2.010716599,0
3043,TLMO,9079,0.042,1.033388284,0
3044,TLMO,9080,1.916,1.127442817,0
3045,TLMO,9088,0.426,1.025226344,0
3046,TLMO,9089,10.562,5.186392423,0
3047,TLMO,9090,0.026,0.381298762,0
3048,TLMO,9091,0.971,2.011488895,0
3049,TLMO,9099,2.951,2.97704918,0
3050,TLMO,9100,3.69,1.024355225,0
3051,TLMO,9101,7.291,2.753714928,0
3052,TLMO,9102,17.617,5.186399193,0
3053,TLMO,9103,1.666,0.372260805,0
3054,TLMO,9104,0.329,1.774895745,0
3055,TLMO,9107,4.57,0.558822691,0
3056,TLMO,9108,0.377,2.465873488,0
3057,TLMO,9109,0.13,0.846773143,0
3058,TLMO,9111,10.458,1.496284185,0
3059,TLMO,9114,0.002,0.875656746,0
3060,TLMO,9128,11.454,2.753459373,0
3061,TLMO,9132,2.113,1.024444119,0
3062,TLMO,9133,21.705,2.753383948,0
3063,TLMO,9134,0.034,0.380517504,0
3064,TLMO,9135,1.204,1.770747082,0
3065,TLMO,9140,0.116,0.560828092,0
3066,TLMO,9141,0.018,2.697841728,0
3067,TLMO,9142,5.284,1.577413257,0
3068,TLMO,9143,1.076,4.310811082,0
3069,TLMO,9144,2.032,3.911731923,0
3070,TLMO,9150,0.001,0.299760197,0
3071,TLMO,9152,0.504,1.200262915,0
3072,TLMO,9153,12.16,1.902629196,0
3073,TLMO,9154,1.044,1.496143561,0
3074,TLMO,9175,0.606,2.389373204,0
3075,TLMO,9176,6.454,1.529901225,0
3076,TLMO,9177,0.636,1.742165051,0
3077,TLMO,9188,0.001,0.299760197,0
3078,TLMO,9189,0.014,4.196642693,0
3079,TLMO,9190,0.66,1.578841609,0
3080,TLMO,9191,13.631,4.309813323,0
3081,TLMO,9192,0.617,0.887283374,0
3082,TLMO,9193,10.188,1.198217634,0
3083,TLMO,9194,12.296,3.911528703,0
3084,TLMO,9195,3.401,2.060883629,0
3085,TLMO,9214,0.005,1.244709984,0
3086,TLMO,9216,0.005,1.289656952,0
3087,TLMO,9220,0.019,5.695443645,0
3088,TLMO,9223,0.001,0.299760197,0
3089,TLMO,9229,0.003,0.899280583,0
3090,TLMO,9230,0.003,1.459143982,0
3091,TLMO,9236,34.818,5.451790222,0
3092,TLMO,9237,1.567,3.215209768,0
3093,TLMO,9246,15.083,5.451747176,0
3094,TLMO,9247,0.476,2.401069384,0
3095,TLMO,9264,0.061,1.148840801,0
3096,TLMO,9265,0.004,0.57504313,0
3097,TLMO,9266,15.171,2.465627325,0
3098,TLMO,9267,4.07,0.845707432,0
3099,TLMO,9268,9.947,7.367553286,0
3100,TLMO,9269,5.273,3.970489018,0
3101,TLMO,9270,0.11,0.551030427,0
3102,TLMO,9271,16.486,4.93657108,0
3103,TLMO,9272,3.598,2.691634985,0
3104,TLMO,9273,0.007,3.064798604,0
3105,TLMO,9275,9.479,4.93642639,0
3106,TLMO,9276,6.041,2.691603543,0
3107,TLMO,9277,0.009,2.936378473,0
3108,TLMO,9278,0.002,0.118595826,0
3109,TLMO,9279,0.914,0.068740116,0
3110,TLMO,9314,0.003,0.899280583,0
3111,TLMO,9315,0.605,0.075214386,0
3112,TLMO,9316,0.793,0.838611226,0
3113,TLMO,9321,0.004,0.878155876,0
3114,TLMO,9323,0.028,0.075866778,0
3115,TLMO,9324,0.01,2.579313905,0
3116,TLMO,9325,7.185,0.83849951,0
3117,TLMO,9330,32.827,2.469358129,0
3118,TLMO,9331,0.221,2.700094076,0
3119,TLMO,9333,0.273,0.763781642,0
3120,TLMO,9334,0.884,1.127891978,0
3121,TLMO,9339,0.068,1.760244363,0
3122,TLMO,9341,0.105,2.69424202,0
3123,TLMO,9362,0.034,2.767152276,0
3124,TLMO,9385,27.595,3.213583531,0
3125,TLMO,9386,0.638,1.137670628,0
3126,TLMO,9388,0.004,1.199040772,0
3127,TLMO,9389,0.004,1.199040772,0
3128,TLMO,9395,0.004,1.199040772,0
3129,TLMO,9396,0.082,2.720456507,0
3130,TLMO,9399,0.017,1.159538914,0
3131,TLMO,9403,0.166,1.774148729,0
3132,TLMO,9411,0.313,1.744714296,0
3133,TLMO,9412,2.26,2.710131094,0
3134,TLMO,9413,18.486,2.386742078,0
3135,TLMO,9414,0.021,1.58168261,0
3136,TLMO,9415,1.812,1.742936155,0
3137,TLMO,9416,0.279,2.388453241,0
3138,TLMO,9417,2.945,1.530289867,0
3139,TLMO,9418,2.083,1.742324946,0
3140,TLMO,9419,0.299,2.32782648,0
3141,TLMO,9420,0.114,0.561120272,0
3142,TLMO,9421,1.476,0.845735254,0
3143,TLMO,9422,0.005,1.110370865,0
3144,TLMO,9426,2.096,2.710237353,0
3145,TLMO,9427,1.422,1.743065736,0
3146,TLMO,9428,0.088,1.107099274,0
3147,TLMO,9430,24.421,2.709017008,0
3148,TLMO,9431,0.396,1.746247332,0
3149,TLMO,9432,0.053,1.154835055,0
3150,TLMO,9433,0.003,1.355625859,0
3151,TLMO,9434,0.003,1.404494394,0
3152,TLMO,9448,0.006,1.299545164,0
3153,TLMO,9453,0.008,1.199040768,0
3154,TLMO,9459,0.008,1.199040768,0
3155,TLMO,9462,1.987,1.099171003,0
3156,TLMO,9463,3.392,2.466001602,0
3157,TLMO,9464,6.844,7.367386505,0
3158,TLMO,9465,9.322,3.970757302,0
3159,TLMO,9466,0.393,0.847320591,0
3160,TLMO,9467,0.062,1.104244216,0
3161,TLMO,9468,0.004,1.199040772,0
3162,TLMO,9471,0.003,2.527379971,0
3163,TLMO,9473,0.013,1.126126127,0
3164,TLMO,9486,0.004,0.888296695,0
3165,TLMO,9491,0.026,1.80405218,0
3166,TLMO,9492,0.656,1.742280582,0
3167,TLMO,9505,5.639,2.734922521,0
3168,TLMO,9506,3.069,2.469404012,0
3169,TLMO,9507,5.851,2.691643301,0
3170,TLMO,9508,1.03,0.838961024,0
3171,TLMO,9509,1.817,4.502640376,0
3172,TLMO,9510,9.773,2.469491433,0
3173,TLMO,9511,22.457,2.69165147,0
3174,TLMO,9515,36.982,2.69166054,0
3175,TLMO,9520,0.012,2.867383517,0
3176,TLMO,9540,0.708,1.099000034,0
3177,TLMO,9541,7.796,2.691700819,0
3178,TLMO,9544,0.001,0.225479147,0
3179,TLMO,9553,2.458,3.213924741,0
3180,TLMO,9554,7.888,2.709211732,0
3181,TLMO,9555,2.23,1.137821281,0
3182,TLMO,9557,1.701,1.099126902,0
3183,TLMO,9559,0.598,1.099679107,0
3184,TLMO,9560,0.176,2.691501889,0
3185,TLMO,9566,0.008,2.398081535,0
3186,TLMO,9567,0.793,1.744287075,0
3187,TLMO,9568,0.058,1.10773697,0
3188,TLMO,9577,0.037,5.545563551,0
3189,TLMO,9589,0.149,1.530496949,0
3190,TLMO,9590,0.327,3.545445675,0
3191,TLMO,9591,0.707,1.744361051,0
3192,TLMO,9592,1.154,2.327513876,0
3193,TLMO,9593,0.795,0.753788856,0
3194,TLMO,9594,0.141,0.068998759,0
3195,TLMO,9604,0.047,0.855463134,0
3196,TLMO,9622,8.7,1.902600833,0
3197,TLMO,9623,1.767,0.425218361,0
3198,TLMO,9654,0.706,1.579446612,0
3199,TLMO,9655,14.164,3.911635265,0
3200,TLMO,9656,0.03,0.069585064,0
3201,TLMO,9657,0.222,0.517599551,0
3202,TLMO,9658,0.205,1.350203189,0
3203,TLMO,9659,1.78,1.198515995,0
3204,TLMO,9660,22.061,3.911673244,0
3205,TLMO,9661,1.564,0.425427277,0
3206,TLMO,9662,10.306,2.060782898,0
3207,TLMO,9663,1.059,0.98998609,0
3208,TLMO,9664,0.293,0.323457038,0
3209,TLMO,9666,0.001,0.214868934,0
3210,TLMO,9667,0.001,0.437828379,0
3211,TLMO,9675,0.006,0.899280579,0
3212,TLMO,9676,0.006,1.149865853,0
3213,TLMO,9691,0.001,0.103359175,0
3214,TLMO,9692,0.001,0.326797392,0
3215,TLMO,9706,3.923,5.452124703,0
3216,TLMO,9707,16.153,2.398170543,0
3217,TLMO,9708,1.74,2.011607205,0
3218,TLMO,9709,0.003,0.435666574,0
3219,TLMO,9714,0.637,1.90890021,0
3220,TLMO,9715,15.871,2.010794766,0
3221,TLMO,9722,0.578,1.769878987,0
3222,TLMO,9724,0.018,1.798561152,0
3223,TLMO,9726,0.092,0.075693501,0
3224,TLMO,9727,3.746,0.75317011,0
3225,TLMO,9728,0.176,0.069019581,0
3226,TLMO,9732,1.03,1.977783538,0
3227,TLMO,9733,1.612,1.909117933,0
3228,TLMO,9734,0.232,0.37323998,0
3229,TLMO,9735,1.835,2.010958904,0
3230,TLMO,9736,6.079,1.770256831,0
3231,TLMO,9737,59.376,4.708572987,0
3232,TLMO,9738,1.339,1.975106868,0
3233,TLMO,9739,0.143,0.075427113,0
3234,TLMO,9740,5.143,0.838491094,0
3235,TLMO,9741,0.194,2.424484797,0
3236,TLMO,9743,0.634,0.753044247,0
3237,TLMO,9747,0.002,0.032872029,0
3238,TLMO,9759,3,0.838412717,0
3239,TLMO,9760,12.075,2.415879863,0
3240,TLMO,9762,0.001,0.299760197,0
3241,TLMO,9770,0.017,2.027913637,0
3242,TLMO,9771,0.013,0.794815359,0
3243,TLMO,9776,0.002,0.299760193,0
3244,TLMO,9778,0.033,1.750106068,0
3245,TLMO,9795,0.002,0.784621423,0
3246,TLMO,9797,9.61,2.734897376,0
3247,TLMO,9798,0.28,0.839117249,0
3248,TLMO,9799,0.792,2.417198735,0
3249,TLMO,9838,0.006,1.304631447,0
3250,TLMO,9839,3.618,1.099072016,0
3251,TLMO,9840,0.078,0.595592615,0
3252,TLMO,9845,6.153,0.845680084,0
3253,TLMO,9847,0.019,2.847721823,0
3254,TLMO,9849,0.004,1.199040772,0
3255,TLMO,9850,0.004,1.199040772,0
3256,TLMO,9854,0.025,1.178411502,0
3257,TLMO,9857,0.015,4.496402882,0
3258,TLMO,9864,0.004,0.878155876,0
3259,TLMO,9865,0.031,1.101556393,0
3260,TLMO,9874,12.163,4.502070219,0
3261,TLMO,9875,2.37,2.735400234,0
3262,TLMO,9876,3.546,2.692243741,0
3263,TLMO,9881,0.553,1.421871625,0
3264,TLMO,9882,0.714,3.545817525,0
3265,TLMO,9883,1.816,2.326192077,0
3266,TLMO,9884,0.199,0.499810374,0
3267,TLMO,9891,1.948,1.4211022,0
3268,TLMO,9892,3.681,1.742398603,0
3269,TLMO,9894,0.068,1.109189965,0
3270,TLMO,9895,0.672,3.775005196,0
3271,TLMO,9896,0.881,1.099045041,0
3272,TLMO,9897,1.616,0.59366018,0
3273,TLMO,9899,8.487,2.734929369,0
3274,TLMO,9900,0.301,2.422106347,0
3275,TLMO,9901,0.034,1.729311836,0
3276,TLMO,9903,0.032,2.707275804,0
3277,TLMO,9904,7.699,1.742203644,0
3278,TLMO,9905,8.391,1.74223805,0
3279,TLMO,9906,0.004,1.199040772,0
3280,TLMO,9907,0.008,1.199040768,0
3281,TLMO,9910,0.027,1.133548848,0
3282,TLMO,9911,0.004,1.199040772,0
3283,TLMO,9912,0.004,1.199040772,0
3284,TLMO,9914,0.004,0.07249266,0
3285,TLMO,9915,1.125,0.517151502,0
3286,TLMO,9920,0.231,2.713369512,0
3287,TLMO,9921,4.63,1.742419909,0
3288,TLMO,9922,3.526,1.137846965,0
3289,TLMO,9923,0.033,3.44431688,0
3290,TLMO,9924,0.008,1.199040768,0
3291,TLMO,9932,0.002,1.626016266,0
3292,TLMO,9933,0.004,1.199040772,0
3293,TLMO,9934,0.01,1.192890374,0
3294,TLMO,9935,0.004,1.199040772,0
3295,TLMO,9937,0.691,2.735636917,0
3296,TLMO,9938,0.106,1.729962626,0
3297,TLMO,9939,6.826,1.464877282,0
3298,TLMO,9940,6.073,1.577460779,0
3299,TLMO,9941,2.073,0.137947051,0
3300,TLMO,9942,0.365,0.068747759,0
3301,TLMO,9946,0.062,1.101987132,0
3302,TLMO,9947,0.019,1.101257752,0
3303,TLMO,9948,0.004,1.199040772,0
3304,TLMO,9950,1.728,0.137943653,0
3305,TLMO,9951,0.212,0.754295392,0
3306,TLMO,9952,0.644,0.068776085,0
3307,TLMO,9955,72.3,5.451680803,0
3308,TLMO,9956,1.994,2.398785449,0
3309,TLMO,9957,0.902,3.214105004,0
3310,TLMO,9958,22.586,4.223144161,0
3311,TLMO,9959,0.003,1.313485125,0
3312,TLMO,9961,0.003,0.773794177,0
3313,TLMO,9962,0.461,0.138156566,0
3314,TLMO,9963,1.712,0.753346385,0
3315,TLMO,9964,1.004,0.068691097,0
3316,TLMO,9970,1.942,0.753278429,0
3317,TLMO,9975,8.072,2.398234006,0
3318,TLMO,9976,0.011,2.101241643,0
3319,TLMO,9977,0.052,4.224551143,0
3320,TLMO,9978,0.003,1.404494394,0
3321,TLMO,9979,0.259,1.101565158,0
3322,TLMO,9980,0.011,1.109989909,0
3323,TLMO,9990,0.005,2.189141858,0
3324,TLMO,9991,0.063,1.101687506,0
3325,TLMO,9994,0.022,2.411223151,0
3326,TLMO,9996,0.031,1.108092651,0
3327,TLMO,9998,0.275,1.982896616,0
3328,TLMO,9999,6.3,1.770220342,0
3329,TLMO,10000,18.049,4.70876931,0
3330,TLMO,10012,7.939,1.770072903,0
3331,TLMO,10021,0.004,1.199040772,0
3332,TLMO,10022,0.02,0.014969836,0
3333,TLMO,10033,0.389,0.763782944,0
3334,TLMO,10034,0.157,0.031690168,0
3335,TLMO,10035,0.391,0.180931655,0
3336,TLMO,10037,0.014,2.098321347,0
3337,TLMO,10046,4.258,0.762076169,0
3338,TLMO,10047,0.112,0.031597342,0
3339,TLMO,10048,1.238,0.180840649,0
3340,TLMO,10049,1.242,1.127542076,0
3341,TLMO,10067,0.014,0.796858104,0
3342,TLMO,10068,0.029,0.184395089,0
3343,TLMO,10069,0.874,1.099366921,0
3344,TLMO,10071,16.514,1.127042782,0
3345,TLMO,10076,0.715,0.845949617,0
3346,TLMO,10077,0.017,0.213412338,0
3347,TLMO,10079,1.352,1.099343403,0
3348,TLMO,10080,6.34,2.465938735,0
3349,TLMO,10081,20.836,0.845640701,0
3350,TLMO,10082,12.08,1.974093616,0
3351,TLMO,10083,23.183,1.099085057,0
3352,TLMO,10084,2.984,1.496509732,0
3353,TLMO,10085,3.07,1.094632982,0
