ID,Generation,Outlet.Sediment,SedRed,Duck,Cost,sedbcr,duckbcr,Type,lambdaSedBcr0,lambdaSedBcr0.1,lambdaSedBcr0.2,lambdaSedBcr0.3,lambdaSedBcr0.4,lambdaSedBcr0.5,lambdaSedBcr0.6,lambdaSedBcr0.7,lambdaSedBcr0.8,lambdaSedBcr0.9,lambdaSedBcr1
21100,-1,211249.8796,0.5644,0,4105.8584,0.13746212,0,NCMO -311,0,0.013746212,0.027492424,0.041238636,0.054984848,0.06873106,0.082477272,0.096223484,0.109969696,0.123715908,0.13746212
21101,-1,211246.9227,3.5213,0,13490.6775,0.261017284,0,NCMO -310,0,0.026101728,0.052203457,0.078305185,0.104406914,0.130508642,0.15661037,0.182712099,0.208813827,0.234915556,0.261017284
21102,-1,211249.6757,0.7683,0,3812.5828,0.201516935,0,NCMO -309,0,0.020151693,0.040303387,0.06045508,0.080606774,0.100758467,0.120910161,0.141061854,0.161213548,0.181365241,0.201516935
21103,-1,211249.9318,0.5122,0,4692.4096,0.109155006,0,NCMO -308,0,0.010915501,0.021831001,0.032746502,0.043662003,0.054577503,0.065493004,0.076408504,0.087324005,0.098239506,0.109155006
21104,-1,211249.957,0.487,0,3959.2206,0.123004007,0,NCMO -307,0,0.012300401,0.024600801,0.036901202,0.049201603,0.061502004,0.073802404,0.086102805,0.098403206,0.110703607,0.123004007
21105,-1,211249.3308,1.1132,0,6891.9765,0.161521154,0,NCMO -306,0,0.016152115,0.032304231,0.048456346,0.064608462,0.080760577,0.096912693,0.113064808,0.129216923,0.145369039,0.161521154
21106,-1,211249.7482,0.6958,0,3372.6694,0.206305427,0,NCMO -305,0,0.020630543,0.041261085,0.061891628,0.082522171,0.103152713,0.123783256,0.144413799,0.165044341,0.185674884,0.206305427
21107,-1,211249.0525,1.3915,0,5572.2364,0.249720202,0,NCMO -304,0,0.02497202,0.04994404,0.074916061,0.099888081,0.124860101,0.149832121,0.174804141,0.199776162,0.224748182,0.249720202
21108,-1,211249.5395,0.9045,0,4105.8584,0.220294981,0,NCMO -303,0,0.022029498,0.044058996,0.066088494,0.088117993,0.110147491,0.132176989,0.154206487,0.176235985,0.198265483,0.220294981
21109,-1,211247.2436,3.2004,0,8798.2679,0.363753416,0,NCMO -302,0,0.036375342,0.072750683,0.109126025,0.145501366,0.181876708,0.218252049,0.254627391,0.291002732,0.327378074,0.363753416
21110,-1,211250.0961,0.3479,0,2346.2048,0.148282026,0,NCMO -301,0,0.014828203,0.029656405,0.044484608,0.05931281,0.074141013,0.088969215,0.103797418,0.11862562,0.133453823,0.148282026
21111,-1,211249.4063,1.0377,0,7771.8033,0.133521135,0,NCMO -300,0,0.013352114,0.026704227,0.040056341,0.053408454,0.066760568,0.080112681,0.093464795,0.106816908,0.120169022,0.133521135
21112,-1,211244.6505,5.7935,0,17009.9847,0.340594075,0,NCMO -299,0,0.034059407,0.068118815,0.102178222,0.13623763,0.170297037,0.204356445,0.238415852,0.27247526,0.306534667,0.340594075
21113,-1,211244.4776,5.9664,0,12904.1263,0.462363732,0,NCMO -298,0,0.046236373,0.092472746,0.13870912,0.184945493,0.231181866,0.277418239,0.323654613,0.369890986,0.416127359,0.462363732
21114,-1,211250.0961,0.3479,0,2052.9292,0.169465172,0,NCMO -297,0,0.016946517,0.033893034,0.050839552,0.067786069,0.084732586,0.101679103,0.11862562,0.135572138,0.152518655,0.169465172
21115,-1,211246.6393,3.8047,0,8651.6301,0.439766837,0,NCMO -296,0,0.043976684,0.087953367,0.131930051,0.175906735,0.219883418,0.263860102,0.307836786,0.351813469,0.395790153,0.439766837
21116,-1,211249.8387,0.6053,0,3372.6694,0.179472082,0,NCMO -295,0,0.017947208,0.035894416,0.053841625,0.071788833,0.089736041,0.107683249,0.125630458,0.143577666,0.161524874,0.179472082
21117,-1,211250.444,0,0,0,NA,NA,NCMO -294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21118,-1,211249.5409,0.9031,0,4399.134,0.205290405,0,NCMO -293,0,0.02052904,0.041058081,0.061587121,0.082116162,0.102645202,0.123174243,0.143703283,0.164232324,0.184761364,0.205290405
21119,-1,211249.7517,0.6923,0,4399.134,0.157371883,0,NCMO -292,0,0.015737188,0.031474377,0.047211565,0.062948753,0.078685941,0.09442313,0.110160318,0.125897506,0.141634694,0.157371883
21120,-1,211250.0594,0.3846,0,2346.2048,0.163924309,0,NCMO -291,0,0.016392431,0.032784862,0.049177293,0.065569723,0.081962154,0.098354585,0.114747016,0.131139447,0.147531878,0.163924309
21121,-1,211249.7517,0.6923,0,3959.2206,0.174857647,0,NCMO -290,0,0.017485765,0.034971529,0.052457294,0.069943059,0.087428824,0.104914588,0.122400353,0.139886118,0.157371883,0.174857647
21122,-1,211249.9423,0.5017,0,4399.134,0.114045173,0,NCMO -289,0,0.011404517,0.022809035,0.034213552,0.045618069,0.057022587,0.068427104,0.079831621,0.091236139,0.102640656,0.114045173
21123,-1,211249.521,0.923,0,3519.3072,0.262267528,0,NCMO -288,0,0.026226753,0.052453506,0.078680258,0.104907011,0.131133764,0.157360517,0.18358727,0.209814022,0.236040775,0.262267528
21124,-1,211249.444,1,0,4985.6852,0.200574236,0,NCMO -287,0,0.020057424,0.040114847,0.060172271,0.080229694,0.100287118,0.120344542,0.140401965,0.160459389,0.180516812,0.200574236
21125,-1,211248.2133,2.2307,0,6745.3387,0.330702445,0,NCMO -286,0,0.033070244,0.066140489,0.099210733,0.132280978,0.165351222,0.198421467,0.231491711,0.264561956,0.2976322,0.330702445
21126,-1,211248.2903,2.1537,0,7771.8033,0.277117152,0,NCMO -285,0,0.027711715,0.05542343,0.083135146,0.110846861,0.138558576,0.166270291,0.193982007,0.221693722,0.249405437,0.277117152
21127,-1,211249.2571,1.1869,0,5132.323,0.231259802,0,NCMO -284,0,0.02312598,0.04625196,0.069377941,0.092503921,0.115629901,0.138755881,0.161881861,0.185007841,0.208133822,0.231259802
21128,-1,211248.9056,1.5384,0,5132.323,0.299747307,0,NCMO -283,0,0.029974731,0.059949461,0.089924192,0.119898923,0.149873654,0.179848384,0.209823115,0.239797846,0.269772577,0.299747307
21129,-1,211250.444,0,0,3519.3072,0,0,NCMO -282,0,0,0,0,0,0,0,0,0,0,0
21130,-1,211248.71,1.734,0,6452.0631,0.268751246,0,NCMO -281,0,0.026875125,0.053750249,0.080625374,0.107500499,0.134375623,0.161250748,0.188125872,0.215000997,0.241876122,0.268751246
21131,-1,211244.8951,5.5489,0,9971.3703,0.556483195,0,NCMO -280,0,0.055648319,0.111296639,0.166944958,0.222593278,0.278241597,0.333889917,0.389538236,0.445186556,0.500834875,0.556483195
21132,-1,211247.4384,3.0056,0,7331.8899,0.409935234,0,NCMO -279,0,0.040993523,0.081987047,0.12298057,0.163974094,0.204967617,0.24596114,0.286954664,0.327948187,0.36894171,0.409935234
21133,-1,211249.0787,1.3653,0,6012.1498,0.22709015,0,NCMO -278,0,0.022709015,0.04541803,0.068127045,0.09083606,0.113545075,0.13625409,0.158963105,0.18167212,0.204381135,0.22709015
21134,-1,211245.6654,4.7786,0,11877.6617,0.402318244,0,NCMO -277,0,0.040231824,0.080463649,0.120695473,0.160927298,0.201159122,0.241390947,0.281622771,0.321854595,0.36208642,0.402318244
21135,-1,211249.7567,0.6873,0,2639.4804,0.260392159,0,NCMO -276,0,0.026039216,0.052078432,0.078117648,0.104156864,0.13019608,0.156235295,0.182274511,0.208313727,0.234352943,0.260392159
21136,-1,211250.444,0,0,0,NA,NA,NCMO -275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21137,-1,211249.9816,0.4624,0,5278.9608,0.087592997,0,NCMO -274,0,0.0087593,0.017518599,0.026277899,0.035037199,0.043796499,0.052555798,0.061315098,0.070074398,0.078833698,0.087592997
21138,-1,211249.2412,1.2028,0,5425.5986,0.221689824,0,NCMO -273,0,0.022168982,0.044337965,0.066506947,0.08867593,0.110844912,0.133013895,0.155182877,0.177351859,0.199520842,0.221689824
21139,-1,211247.3228,3.1212,0,9678.0947,0.322501494,0,NCMO -272,0,0.032250149,0.064500299,0.096750448,0.129000598,0.161250747,0.193500896,0.225751046,0.258001195,0.290251345,0.322501494
21140,-1,211249.3308,1.1132,0,3519.3072,0.316312256,0,NCMO -271,0,0.031631226,0.063262451,0.094893677,0.126524902,0.158156128,0.189787354,0.221418579,0.253049805,0.28468103,0.316312256
21141,-1,211232.7456,17.6984,0,33726.6937,0.524759413,0,NCMO -270,0,0.052475941,0.104951883,0.157427824,0.209903765,0.262379707,0.314855648,0.367331589,0.419807531,0.472283472,0.524759413
21142,-1,211249.2412,1.2028,0,5278.9608,0.227847875,0,NCMO -269,0,0.022784787,0.045569575,0.068354362,0.09113915,0.113923937,0.136708725,0.159493512,0.1822783,0.205063087,0.227847875
21143,-1,211249.5192,0.9248,0,4105.8584,0.225239136,0,NCMO -268,0,0.022523914,0.045047827,0.067571741,0.090095655,0.112619568,0.135143482,0.157667395,0.180191309,0.202715223,0.225239136
21144,-1,211249.9816,0.4624,0,1906.2914,0.242565224,0,NCMO -267,0,0.024256522,0.048513045,0.072769567,0.09702609,0.121282612,0.145539134,0.169795657,0.194052179,0.218308701,0.242565224
21145,-1,211249.9409,0.5031,0,2052.9292,0.245064467,0,NCMO -266,0,0.024506447,0.049012893,0.07351934,0.098025787,0.122532233,0.14703868,0.171545127,0.196051574,0.22055802,0.245064467
21146,-1,211249.9285,0.5155,0,2639.4804,0.195303591,0,NCMO -265,0,0.019530359,0.039060718,0.058591077,0.078121436,0.097651795,0.117182154,0.136712514,0.156242873,0.175773232,0.195303591
21147,-1,211249.6285,0.8155,0,4692.4096,0.173791308,0,NCMO -264,0,0.017379131,0.034758262,0.052137392,0.069516523,0.086895654,0.104274785,0.121653915,0.139033046,0.156412177,0.173791308
21148,-1,211249.7567,0.6873,0,2639.4804,0.260392159,0,NCMO -263,0,0.026039216,0.052078432,0.078117648,0.104156864,0.13019608,0.156235295,0.182274511,0.208313727,0.234352943,0.260392159
21149,-1,211250.1003,0.3437,0,2199.567,0.156258027,0,NCMO -262,0,0.015625803,0.031251605,0.046877408,0.062503211,0.078129014,0.093754816,0.109380619,0.125006422,0.140632224,0.156258027
21150,-1,211246.8603,3.5837,0,8944.9057,0.400641451,0,NCMO -261,0,0.040064145,0.08012829,0.120192435,0.16025658,0.200320726,0.240384871,0.280449016,0.320513161,0.360577306,0.400641451
21151,-1,211241.8895,8.5545,0,18183.0871,0.470464666,0,NCMO -260,0,0.047046467,0.094092933,0.1411394,0.188185866,0.235232333,0.2822788,0.329325266,0.376371733,0.423418199,0.470464666
21152,-1,211246.7741,3.6699,0,7625.1655,0.481287914,0,NCMO -259,0,0.048128791,0.096257583,0.144386374,0.192515166,0.240643957,0.288772749,0.33690154,0.385030331,0.433159123,0.481287914
21153,-1,211243.7787,6.6653,0,13050.7641,0.510721054,0,NCMO -258,0,0.051072105,0.102144211,0.153216316,0.204288422,0.255360527,0.306432633,0.357504738,0.408576843,0.459648949,0.510721054
21154,-1,211244.2095,6.2345,0,11144.4727,0.559425301,0,NCMO -257,0,0.05594253,0.11188506,0.16782759,0.223770121,0.279712651,0.335655181,0.391597711,0.447540241,0.503482771,0.559425301
21155,-1,211250.127,0.317,0,2932.756,0.108089456,0,NCMO -256,0,0.010808946,0.021617891,0.032426837,0.043235782,0.054044728,0.064853673,0.075662619,0.086471565,0.09728051,0.108089456
21156,-1,211249.5637,0.8803,0,4692.4096,0.187600844,0,NCMO -255,0,0.018760084,0.037520169,0.056280253,0.075040337,0.093800422,0.112560506,0.131320591,0.150080675,0.168840759,0.187600844
21157,-1,211244.2581,6.1859,0,17889.8115,0.345777819,0,NCMO -254,0,0.034577782,0.069155564,0.103733346,0.138311128,0.172888909,0.207466691,0.242044473,0.276622255,0.311200037,0.345777819
21158,-1,211248.6398,1.8042,0,8358.3545,0.215855884,0,NCMO -253,0,0.021585588,0.043171177,0.064756765,0.086342354,0.107927942,0.12951353,0.151099119,0.172684707,0.194270296,0.215855884
21159,-1,211244.7847,5.6593,0,16716.7091,0.338541514,0,NCMO -252,0,0.033854151,0.067708303,0.101562454,0.135416605,0.169270757,0.203124908,0.236979059,0.270833211,0.304687362,0.338541514
21160,-1,211249.1864,1.2576,0,6158.7875,0.204196037,0,NCMO -251,0,0.020419604,0.040839207,0.061258811,0.081678415,0.102098018,0.122517622,0.142937226,0.16335683,0.183776433,0.204196037
21161,-1,211246.5343,3.9097,0,9238.1813,0.423211006,0,NCMO -250,0,0.042321101,0.084642201,0.126963302,0.169284402,0.211605503,0.253926603,0.296247704,0.338568805,0.380889905,0.423211006
21162,-1,211241.0395,9.4045,0,14957.0555,0.628766805,0,NCMO -249,0,0.062876681,0.125753361,0.188630042,0.251506722,0.314383403,0.377260083,0.440136764,0.503013444,0.565890125,0.628766805
21163,-1,211247.2739,3.1701,0,8065.0789,0.393064971,0,NCMO -248,0,0.039306497,0.078612994,0.117919491,0.157225988,0.196532485,0.235838982,0.275145479,0.314451976,0.353758473,0.393064971
21164,-1,211234.3466,16.0974,0,27714.544,0.580828608,0,NCMO -247,0,0.058082861,0.116165722,0.174248582,0.232331443,0.290414304,0.348497165,0.406580025,0.464662886,0.522745747,0.580828608
21165,-1,211249.3873,1.0567,0,5278.9608,0.200171973,0,NCMO -246,0,0.020017197,0.040034395,0.060051592,0.080068789,0.100085987,0.120103184,0.140120381,0.160137579,0.180154776,0.200171973
21166,-1,211249.5986,0.8454,0,3519.3072,0.240217734,0,NCMO -245,0,0.024021773,0.048043547,0.07206532,0.096087094,0.120108867,0.14413064,0.168152414,0.192174187,0.21619596,0.240217734
21167,-1,211249.493,0.951,0,3812.5828,0.249437206,0,NCMO -244,0,0.024943721,0.049887441,0.074831162,0.099774882,0.124718603,0.149662323,0.174606044,0.199549765,0.224493485,0.249437206
21168,-1,211243.4014,7.0426,0,16863.3469,0.417627654,0,NCMO -243,0,0.041762765,0.083525531,0.125288296,0.167051061,0.208813827,0.250576592,0.292339358,0.334102123,0.375864888,0.417627654
21169,-1,211229.3162,21.1278,0,33286.7803,0.634720445,0,NCMO -242,0,0.063472044,0.126944089,0.190416133,0.253888178,0.317360222,0.380832267,0.444304311,0.507776356,0.5712484,0.634720445
21170,-1,211239.5028,10.9412,0,20822.5674,0.525449134,0,NCMO -241,0,0.052544913,0.105089827,0.15763474,0.210179653,0.262724567,0.31526948,0.367814394,0.420359307,0.47290422,0.525449134
21171,-1,211249.5637,0.8803,0,4252.4962,0.207007828,0,NCMO -240,0,0.020700783,0.041401566,0.062102348,0.082803131,0.103503914,0.124204697,0.144905479,0.165606262,0.186307045,0.207007828
21172,-1,211248.8091,1.6349,0,5718.8742,0.285877944,0,NCMO -239,0,0.028587794,0.057175589,0.085763383,0.114351178,0.142938972,0.171526767,0.200114561,0.228702355,0.25729015,0.285877944
21173,-1,211248.306,2.138,0,8065.0789,0.265093501,0,NCMO -238,0,0.02650935,0.0530187,0.07952805,0.1060374,0.13254675,0.1590561,0.185565451,0.212074801,0.238584151,0.265093501
21174,-1,211249.9409,0.5031,0,2346.2048,0.214431409,0,NCMO -237,0,0.021443141,0.042886282,0.064329423,0.085772563,0.107215704,0.128658845,0.150101986,0.171545127,0.192988268,0.214431409
21175,-1,211249.8152,0.6288,0,2639.4804,0.238228706,0,NCMO -236,0,0.023822871,0.047645741,0.071468612,0.095291482,0.119114353,0.142937224,0.166760094,0.190582965,0.214405835,0.238228706
21176,-1,211249.6894,0.7546,0,4105.8584,0.183786172,0,NCMO -235,0,0.018378617,0.036757234,0.055135852,0.073514469,0.091893086,0.110271703,0.128650321,0.147028938,0.165407555,0.183786172
21177,-1,211249.9409,0.5031,0,2052.9292,0.245064467,0,NCMO -234,0,0.024506447,0.049012893,0.07351934,0.098025787,0.122532233,0.14703868,0.171545127,0.196051574,0.22055802,0.245064467
21178,-1,211220.8902,29.5538,0,28301.0952,1.044263474,0,NCMO -233,0,0.104426347,0.208852695,0.313279042,0.41770539,0.522131737,0.626558085,0.730984432,0.835410779,0.939837127,1.044263474
21179,-1,211248.0545,2.3895,0,8504.9923,0.280952635,0,NCMO -232,0,0.028095264,0.056190527,0.084285791,0.112381054,0.140476318,0.168571581,0.196666845,0.224762108,0.252857372,0.280952635
21180,-1,211247.6772,2.7668,0,11291.1105,0.245042328,0,NCMO -231,0,0.024504233,0.049008466,0.073512698,0.098016931,0.122521164,0.147025397,0.171529629,0.196033862,0.220538095,0.245042328
21181,-1,211240.8862,9.5578,0,9824.7325,0.972830558,0,NCMO -230,0,0.097283056,0.194566112,0.291849167,0.389132223,0.486415279,0.583698335,0.680981391,0.778264446,0.875547502,0.972830558
21182,-1,211248.306,2.138,0,7185.2521,0.29755393,0,NCMO -229,0,0.029755393,0.059510786,0.089266179,0.119021572,0.148776965,0.178532358,0.208287751,0.238043144,0.267798537,0.29755393
21183,-1,211246.7969,3.6471,0,9091.5435,0.401153006,0,NCMO -228,0,0.040115301,0.080230601,0.120345902,0.160461202,0.200576503,0.240691803,0.280807104,0.320922404,0.361037705,0.401153006
21184,-1,211249.9409,0.5031,0,3372.6694,0.149169676,0,NCMO -227,0,0.014916968,0.029833935,0.044750903,0.05966787,0.074584838,0.089501805,0.104418773,0.11933574,0.134252708,0.149169676
21185,-1,211247.803,2.641,0,9531.4569,0.27708251,0,NCMO -226,0,0.027708251,0.055416502,0.083124753,0.110833004,0.138541255,0.166249506,0.193957757,0.221666008,0.249374259,0.27708251
21186,-1,211249.6894,0.7546,0,3372.6694,0.223739688,0,NCMO -225,0,0.022373969,0.044747938,0.067121906,0.089495875,0.111869844,0.134243813,0.156617782,0.178991751,0.201365719,0.223739688
21187,-1,211249.1864,1.2576,0,6598.7009,0.190582968,0,NCMO -224,0,0.019058297,0.038116594,0.05717489,0.076233187,0.095291484,0.114349781,0.133408077,0.152466374,0.171524671,0.190582968
21188,-1,211230.5738,19.8702,0,18476.3626,1.07543895,0,NCMO -223,0,0.107543895,0.21508779,0.322631685,0.43017558,0.537719475,0.64526337,0.752807265,0.86035116,0.967895055,1.07543895
21189,-1,211249.9409,0.5031,0,2052.9292,0.245064467,0,NCMO -222,0,0.024506447,0.049012893,0.07351934,0.098025787,0.122532233,0.14703868,0.171545127,0.196051574,0.22055802,0.245064467
21190,-1,211217.1174,33.3266,0,30060.7488,1.108641712,0,NCMO -221,0,0.110864171,0.221728342,0.332592513,0.443456685,0.554320856,0.665185027,0.776049198,0.886913369,0.99777754,1.108641712
21191,-1,211249.5637,0.8803,0,4399.134,0.200107567,0,NCMO -220,0,0.020010757,0.040021513,0.06003227,0.080043027,0.100053783,0.12006454,0.140075297,0.160086053,0.18009681,0.200107567
21192,-1,211249.3121,1.1319,0,5425.5986,0.208622142,0,NCMO -219,0,0.020862214,0.041724428,0.062586643,0.083448857,0.104311071,0.125173285,0.146035499,0.166897713,0.187759928,0.208622142
21193,-1,211249.6894,0.7546,0,3812.5828,0.19792357,0,NCMO -218,0,0.019792357,0.039584714,0.059377071,0.079169428,0.098961785,0.118754142,0.138546499,0.158338856,0.178131213,0.19792357
21194,-1,211215.8598,34.5842,0,26248.166,1.317585389,0,NCMO -217,0,0.131758539,0.263517078,0.395275617,0.527034155,0.658792694,0.790551233,0.922309772,1.054068311,1.18582685,1.317585389
21195,-1,211249.0606,1.3834,0,5865.512,0.235853238,0,NCMO -216,0,0.023585324,0.047170648,0.070755972,0.094341295,0.117926619,0.141511943,0.165097267,0.188682591,0.212267915,0.235853238
21196,-1,211232.3344,18.1096,0,16570.0713,1.092910204,0,NCMO -215,0,0.10929102,0.218582041,0.327873061,0.437164081,0.546455102,0.655746122,0.765037143,0.874328163,0.983619183,1.092910204
21197,-1,211249.9409,0.5031,0,2492.8426,0.201817796,0,NCMO -214,0,0.02018178,0.040363559,0.060545339,0.080727119,0.100908898,0.121090678,0.141272457,0.161454237,0.181636017,0.201817796
21198,-1,211247.6772,2.7668,0,7771.8033,0.356004893,0,NCMO -213,0,0.035600489,0.071200979,0.106801468,0.142401957,0.178002446,0.213602936,0.249203425,0.284803914,0.320404403,0.356004893
21199,-1,211249.5637,0.8803,0,3079.3938,0.285867952,0,NCMO -212,0,0.028586795,0.05717359,0.085760386,0.114347181,0.142933976,0.171520771,0.200107567,0.228694362,0.257281157,0.285867952
21200,-1,211249.3121,1.1319,0,4692.4096,0.241219351,0,NCMO -211,0,0.024121935,0.04824387,0.072365805,0.096487741,0.120609676,0.144731611,0.168853546,0.192975481,0.217097416,0.241219351
21201,-1,211249.9409,0.5031,0,2199.567,0.228726836,0,NCMO -210,0,0.022872684,0.045745367,0.068618051,0.091490734,0.114363418,0.137236101,0.160108785,0.182981469,0.205854152,0.228726836
21202,-1,211249.6894,0.7546,0,3372.6694,0.223739688,0,NCMO -209,0,0.022373969,0.044747938,0.067121906,0.089495875,0.111869844,0.134243813,0.156617782,0.178991751,0.201365719,0.223739688
21203,-1,211249.9409,0.5031,0,2492.8426,0.201817796,0,NCMO -208,0,0.02018178,0.040363559,0.060545339,0.080727119,0.100908898,0.121090678,0.141272457,0.161454237,0.181636017,0.201817796
21204,-1,211249.6894,0.7546,0,3372.6694,0.223739688,0,NCMO -207,0,0.022373969,0.044747938,0.067121906,0.089495875,0.111869844,0.134243813,0.156617782,0.178991751,0.201365719,0.223739688
21205,-1,211247.4257,3.0183,0,10997.8349,0.274444927,0,NCMO -206,0,0.027444493,0.054888985,0.082333478,0.109777971,0.137222464,0.164666956,0.192111449,0.219555942,0.247000435,0.274444927
21206,-1,211249.8152,0.6288,0,2639.4804,0.238228706,0,NCMO -205,0,0.023822871,0.047645741,0.071468612,0.095291482,0.119114353,0.142937224,0.166760094,0.190582965,0.214405835,0.238228706
21207,-1,211231.4541,18.9899,0,18623.0004,1.019701423,0,NCMO -204,0,0.101970142,0.203940285,0.305910427,0.407880569,0.509850711,0.611820854,0.713790996,0.815761138,0.91773128,1.019701423
21208,-1,211249.0606,1.3834,0,7185.2521,0.192533259,0,NCMO -203,0,0.019253326,0.038506652,0.057759978,0.077013303,0.096266629,0.115519955,0.134773281,0.154026607,0.173279933,0.192533259
21209,-1,211248.6833,1.7607,0,7478.5277,0.235434041,0,NCMO -202,0,0.023543404,0.047086808,0.070630212,0.094173617,0.117717021,0.141260425,0.164803829,0.188347233,0.211890637,0.235434041
21210,-1,211249.3121,1.1319,0,4985.6852,0.227029978,0,NCMO -201,0,0.022702998,0.045405996,0.068108993,0.090811991,0.113514989,0.136217987,0.158920984,0.181623982,0.20432698,0.227029978
21211,-1,211249.9409,0.5031,0,2346.2048,0.214431409,0,NCMO -200,0,0.021443141,0.042886282,0.064329423,0.085772563,0.107215704,0.128658845,0.150101986,0.171545127,0.192988268,0.214431409
21212,-1,211248.1803,2.2637,0,6745.3387,0.335594712,0,NCMO -199,0,0.033559471,0.067118942,0.100678414,0.134237885,0.167797356,0.201356827,0.234916299,0.26847577,0.302035241,0.335594712
21213,-1,211201.3973,49.0467,0,37979.1899,1.291409852,0,NCMO -198,0,0.129140985,0.25828197,0.387422956,0.516563941,0.645704926,0.774845911,0.903986896,1.033127881,1.162268867,1.291409852
21214,-1,211249.5353,0.9087,0,3226.0316,0.28167734,0,NCMO -197,0,0.028167734,0.056335468,0.084503202,0.112670936,0.14083867,0.169006404,0.197174138,0.225341872,0.253509606,0.28167734
21215,-1,211248.7781,1.6659,0,4545.7718,0.366472422,0,NCMO -196,0,0.036647242,0.073294484,0.109941727,0.146588969,0.183236211,0.219883453,0.256530695,0.293177937,0.32982518,0.366472422
21216,-1,211249.9409,0.5031,0,2932.756,0.171545127,0,NCMO -195,0,0.017154513,0.034309025,0.051463538,0.068618051,0.085772563,0.102927076,0.120081589,0.137236101,0.154390614,0.171545127
21217,-1,211249.4379,1.0061,0,3812.5828,0.263889351,0,NCMO -194,0,0.026388935,0.05277787,0.079166805,0.10555574,0.131944675,0.15833361,0.184722546,0.211111481,0.237500416,0.263889351
21218,-1,211247.5666,2.8774,0,5425.5986,0.530337795,0,NCMO -193,0,0.05303378,0.106067559,0.159101339,0.212135118,0.265168898,0.318202677,0.371236457,0.424270236,0.477304016,0.530337795
21219,-1,211249.5925,0.8515,0,3226.0316,0.263946578,0,NCMO -192,0,0.026394658,0.052789316,0.079183973,0.105578631,0.131973289,0.158367947,0.184762604,0.211157262,0.23755192,0.263946578
21220,-1,211245.295,5.149,0,7771.8033,0.662523201,0,NCMO -191,0,0.06625232,0.13250464,0.19875696,0.26500928,0.331261601,0.397513921,0.463766241,0.530018561,0.596270881,0.662523201
21221,-1,211221.4583,28.9857,0,21995.6698,1.317791195,0,NCMO -190,0,0.13177912,0.263558239,0.395337359,0.527116478,0.658895598,0.790674717,0.922453837,1.054232956,1.186012076,1.317791195
21222,-1,211247.549,2.895,0,4545.7718,0.63685555,0,NCMO -189,0,0.063685555,0.12737111,0.191056665,0.25474222,0.318427775,0.38211333,0.445798885,0.50948444,0.573169995,0.63685555
21223,-1,211235.2877,15.1563,0,12904.1263,1.174531282,0,NCMO -188,0,0.117453128,0.234906256,0.352359384,0.469812513,0.587265641,0.704718769,0.822171897,0.939625025,1.057078153,1.174531282
21224,-1,211246.1866,4.2574,0,6158.7875,0.69127243,0,NCMO -187,0,0.069127243,0.138254486,0.207381729,0.276508972,0.345636215,0.414763458,0.483890701,0.553017944,0.622145187,0.69127243
21225,-1,211240.2262,10.2178,0,8798.2679,1.161342223,0,NCMO -186,0,0.116134222,0.232268445,0.348402667,0.464536889,0.580671111,0.696805334,0.812939556,0.929073778,1.045208001,1.161342223
21226,-1,211247.7929,2.6511,0,7038.6143,0.376650842,0,NCMO -185,0,0.037665084,0.075330168,0.112995252,0.150660337,0.188325421,0.225990505,0.263655589,0.301320673,0.338985757,0.376650842
21227,-1,211249.5471,0.8969,0,2199.567,0.407762073,0,NCMO -184,0,0.040776207,0.081552415,0.122328622,0.163104829,0.203881037,0.244657244,0.285433451,0.326209659,0.366985866,0.407762073
21228,-1,211247.2626,3.1814,0,8358.3545,0.380625158,0,NCMO -183,0,0.038062516,0.076125032,0.114187547,0.152250063,0.190312579,0.228375095,0.26643761,0.304500126,0.342562642,0.380625158
21229,-1,211249.4722,0.9718,0,3226.0316,0.301236975,0,NCMO -182,0,0.030123697,0.060247395,0.090371092,0.12049479,0.150618487,0.180742185,0.210865882,0.24098958,0.271113277,0.301236975
21230,-1,211248.9168,1.5272,0,2639.4804,0.578598727,0,NCMO -181,0,0.057859873,0.115719745,0.173579618,0.231439491,0.289299364,0.347159236,0.405019109,0.462878982,0.520738855,0.578598727
21231,-1,211249.3471,1.0969,0,3519.3072,0.311680663,0,NCMO -180,0,0.031168066,0.062336133,0.093504199,0.124672265,0.155840331,0.187008398,0.218176464,0.24934453,0.280512596,0.311680663
21232,-1,211249.0557,1.3883,0,4399.134,0.31558484,0,NCMO -179,0,0.031558484,0.063116968,0.094675452,0.126233936,0.15779242,0.189350904,0.220909388,0.252467872,0.284026356,0.31558484
21233,-1,211249.4722,0.9718,0,2639.4804,0.368178525,0,NCMO -178,0,0.036817852,0.073635705,0.110453557,0.14727141,0.184089262,0.220907115,0.257724967,0.29454282,0.331360672,0.368178525
21234,-1,211249.8887,0.5553,0,2639.4804,0.210382316,0,NCMO -177,0,0.021038232,0.042076463,0.063114695,0.084152926,0.105191158,0.12622939,0.147267621,0.168305853,0.189344085,0.210382316
21235,-1,211248.9168,1.5272,0,5425.5986,0.281480462,0,NCMO -176,0,0.028148046,0.056296092,0.084444139,0.112592185,0.140740231,0.168888277,0.197036323,0.22518437,0.253332416,0.281480462
21236,-1,211248.2503,2.1937,0,6452.0631,0.339999775,0,NCMO -175,0,0.033999977,0.067999955,0.101999932,0.13599991,0.169999887,0.203999865,0.237999842,0.27199982,0.305999797,0.339999775
