index,ID,Generation,Outlet.Sediment,SedRed,Duck,Cost,sedbcr,duckbcr,Type,lambdaSedBcr0,lambdaSedBcr0.1,lambdaSedBcr0.2,lambdaSedBcr0.3,lambdaSedBcr0.4,lambdaSedBcr0.5,lambdaSedBcr0.6,lambdaSedBcr0.7,lambdaSedBcr0.8,lambdaSedBcr0.9,lambdaSedBcr1,MOsID,MOs,sedbcr_dist
8485,13112,-1,211247.2848,3.1592,3.4688,1802.6698,1.7525117469999998,0.0019242570000000002,WCMO 1224,1.92425701,1.907082484,1.8899079580000002,1.872733431,1.855558905,1.838384379,1.821209852,1.804035326,1.786860799,1.769686273,1.7525117469999998,1224,WCMO,0.004657457000000198
14220,18847,-1,210692.4257,558.0183,29.3201,318776.1873,1.7505018319999999,9.2e-05,WCMO 6959,0.091977071,0.257829547,0.42368202299999996,0.589534499,0.7553869759999999,0.921239452,1.087091928,1.252944404,1.41879688,1.584649356,1.7505018319999999,6959,WCMO,0.0020099149999999177
12029,16656,-1,211230.3637,20.0803,6.5156,11536.9329,1.740523255,0.00056476,WCMO 4768,0.564760154,0.682336464,0.799912774,0.9174890840000001,1.035065394,1.152641704,1.2702180140000001,1.3877943240000001,1.505370635,1.622946945,1.740523255,4768,WCMO,0.009978576999999822
7847,12474,-1,211235.1857,15.2583,6.3529,8836.5503,1.726725869,0.000718934,WCMO 586,0.718934401,0.819713548,0.920492695,1.021271842,1.122050989,1.222830135,1.323609282,1.424388429,1.5251675759999999,1.6259467230000002,1.726725869,586,WCMO,0.013797386000000023
8129,12756,-1,211233.8322,16.6118,5.0279,9620.8739,1.726641485,0.0005226030000000001,WCMO 868,0.522603253,0.643007077,0.7634109,0.883814723,1.004218546,1.1246223690000001,1.245026192,1.365430016,1.485833839,1.6062376619999998,1.726641485,868,WCMO,8.438399999999291e-05
8378,13005,-1,211242.9782,7.4658,3.6630000000000003,4326.268,1.725690595,0.0008466880000000001,WCMO 1117,0.846688185,0.9345884259999999,1.022488667,1.110388908,1.198289149,1.28618939,1.374089631,1.461989872,1.549890113,1.637790354,1.725690595,1117,WCMO,0.0009508899999999265
7386,12013,-1,211245.707,4.737,3.5483,2747.3718,1.7241932819999999,0.001291525,WCMO 125,1.291525231,1.334792037,1.378058842,1.421325647,1.464592452,1.5078592569999998,1.5511260619999998,1.5943928669999998,1.6376596719999998,1.6809264769999999,1.7241932819999999,125,WCMO,0.0014973130000002222
8267,12894,-1,211227.7666,22.6774,5.8585,13154.9214,1.72387195,0.00044534699999999996,WCMO 1006,0.44534663700000005,0.5731991679999999,0.7010516990000001,0.82890423,0.956756762,1.084609293,1.212461824,1.340314356,1.468166887,1.596019418,1.72387195,1006,WCMO,0.000321331999999952
8255,12882,-1,211243.2455,7.1985,3.3285,4188.2559,1.718734521,0.000794722,WCMO 994,0.7947222140000001,0.8871234440000001,0.979524675,1.071925906,1.1643271370000001,1.2567283679999999,1.3491295980000002,1.441530829,1.53393206,1.626333291,1.718734521,994,WCMO,0.005137428999999916
7715,12342,-1,211247.6703,2.7737,2.6825,1615.5924,1.716831547,0.0016603820000000002,WCMO 454,1.660381666,1.6660266540000002,1.671671642,1.67731663,1.6829616180000002,1.688606606,1.694251595,1.6998965830000001,1.705541571,1.7111865590000002,1.716831547,454,WCMO,0.0019029740000000572
7711,12338,-1,211247.3073,3.1367,2.8510000000000004,1827.0888,1.716774795,0.001560406,WCMO 450,1.5604058219999999,1.5760427190000001,1.591679616,1.607316514,1.622953411,1.6385903080000002,1.6542272059999998,1.669864103,1.685501,1.701137898,1.716774795,450,WCMO,5.675199999988223e-05
7714,12341,-1,211246.1424,4.3016,3.3547,2505.8388,1.716630774,0.0013387529999999998,WCMO 453,1.338753315,1.376541061,1.414328807,1.4521165530000002,1.489904299,1.527692045,1.565479791,1.6032675369999998,1.641055283,1.678843029,1.716630774,453,WCMO,0.0001440210000001052
7716,12343,-1,211241.8108,8.6332,4.7576,5030.8296,1.716058918,0.000945689,WCMO 455,0.945688958,1.022725954,1.09976295,1.176799946,1.253836942,1.3308739379999999,1.407910934,1.48494793,1.561984926,1.639021922,1.716058918,455,WCMO,0.0005718559999998707
8112,12739,-1,211134.6803,115.7637,13.4313,67640.98599999999,1.711443118,0.000198567,WCMO 851,0.19856747800000002,0.349855042,0.501142606,0.65243017,0.803717734,0.955005298,1.106292862,1.2575804259999999,1.40886799,1.560155554,1.711443118,851,WCMO,0.004615800000000059
9690,14317,-1,211098.9494,151.4946,14.9998,88747.7526,1.707024635,0.000169016,WCMO 2429,0.16901611100000002,0.322816963,0.476617816,0.630418668,0.7842195209999999,0.938020373,1.091821225,1.245622078,1.39942293,1.5532237830000002,1.707024635,2429,WCMO,0.004418483000000029
12729,17356,-1,211241.139,9.305,4.4922,5457.7101,1.704927493,0.000823092,WCMO 5468,0.8230924540000001,0.9112759579999999,0.999459462,1.087642966,1.17582647,1.2640099740000001,1.3521934780000002,1.4403769819999999,1.528560485,1.6167439890000002,1.704927493,5468,WCMO,0.0020971419999999963
12886,17513,-1,211237.3834,13.0606,5.3628,7661.1779,1.704777016,0.0006999969999999999,WCMO 5625,0.6999967979999999,0.80047482,0.900952842,1.001430864,1.101908885,1.202386907,1.302864929,1.403342951,1.503820972,1.604298994,1.704777016,5625,WCMO,0.00015047700000003772
12881,17508,-1,211220.0969,30.3471,8.1491,17808.6136,1.704068642,0.000457593,WCMO 5620,0.45759317299999996,0.58224072,0.7068882670000001,0.8315358140000001,0.9561833609999999,1.080830908,1.205478455,1.330126001,1.4547735480000001,1.579421095,1.704068642,5620,WCMO,0.0007083740000000116
12735,17362,-1,211213.3474,37.0966,8.9662,21772.9577,1.703792407,0.000411804,WCMO 5474,0.41180441,0.54100321,0.6702020089999999,0.7994008090000001,0.928599609,1.057798408,1.186997208,1.316196008,1.4453948069999998,1.574593607,1.703792407,5474,WCMO,0.00027623500000006906
12873,17500,-1,211211.2323,39.2117,9.2479,23015.4681,1.7037107319999998,0.000401812,WCMO 5612,0.401812379,0.532002215,0.66219205,0.792381885,0.92257172,1.0527615559999999,1.182951391,1.313141226,1.4433310609999999,1.5735208969999999,1.7037107319999998,5612,WCMO,8.16750000001143e-05
13318,17945,-1,211193.5056,56.9384,11.2015,33434.2154,1.702997941,0.000335031,WCMO 6057,0.33503104100000003,0.47182773100000003,0.608624421,0.745421111,0.8822178009999999,1.0190144909999999,1.155811181,1.292607871,1.429404561,1.5662012509999998,1.702997941,6057,WCMO,0.0007127909999997684
7412,12039,-1,211247.3713,3.0727,2.5753,1806.1848,1.701210197,0.0014258229999999999,WCMO 151,1.425823094,1.453361804,1.480900515,1.508439225,1.535977935,1.5635166459999998,1.591055356,1.618594066,1.6461327769999998,1.6736714869999998,1.701210197,151,WCMO,0.0017877440000000355
8611,13238,-1,211220.4376,30.0064,7.0427,17659.7717,1.6991386130000001,0.00039879900000000003,WCMO 1350,0.39879904,0.5288329970000001,0.658866955,0.788900912,0.9189348690000001,1.048968827,1.1790027840000001,1.309036741,1.439070699,1.569104656,1.6991386130000001,1350,WCMO,0.0020715839999998487
9404,14031,-1,211193.6947,56.7493,9.3909,33431.7328,1.697468101,0.00028089799999999997,WCMO 2143,0.280897794,0.422554825,0.564211856,0.705868886,0.847525917,0.989182948,1.130839978,1.272497009,1.41415404,1.555811071,1.697468101,2143,WCMO,0.001670512000000235
8856,13483,-1,211182.0384,68.4056,11.029000000000002,40514.0239,1.688442505,0.000272227,WCMO 1595,0.272226724,0.41384830200000006,0.55546988,0.6970914579999999,0.8387130359999999,0.9803346140000001,1.121956193,1.263577771,1.405199349,1.546820927,1.688442505,1595,WCMO,0.009025595999999858
14671,19298,-1,211236.5607,13.8833,5.7468,8254.3902,1.681929211,0.0006962110000000001,WCMO 7410,0.6962113320000001,0.79478312,0.893354908,0.9919266959999999,1.090498484,1.189070272,1.28764206,1.3862138480000001,1.484785636,1.5833574240000001,1.681929211,7410,WCMO,0.006513294000000114
8864,13491,-1,211221.2328,29.2112,7.046,17466.4848,1.67241436,0.000403401,WCMO 1603,0.403401147,0.5303024679999999,0.65720379,0.7841051109999999,0.911006432,1.037907753,1.164809075,1.291710396,1.4186117169999999,1.545513039,1.67241436,1603,WCMO,0.009514850999999824
13339,17966,-1,211247.0165,3.4275,2.7897,2051.1855,1.670984901,0.0013600429999999998,WCMO 6078,1.3600427659999998,1.391136979,1.4222311930000002,1.453325406,1.48441962,1.5155138330000002,1.5466080469999999,1.57770226,1.608796474,1.6398906880000002,1.670984901,6078,WCMO,0.0014294590000001328
13331,17958,-1,211242.2709,8.1731,4.3014,4891.5618,1.670856944,0.000879351,WCMO 6070,0.879351049,0.958501638,1.037652228,1.116802817,1.195953407,1.275103996,1.354254586,1.433405175,1.512555765,1.591706354,1.670856944,6070,WCMO,0.00012795699999990084
13328,17955,-1,211223.7989,26.6451,7.7715,15950.803999999998,1.670454981,0.00048721699999999997,WCMO 6067,0.48721682,0.605540636,0.723864452,0.842188268,0.960512085,1.078835901,1.1971597170000001,1.3154835329999999,1.433807349,1.552131165,1.670454981,6067,WCMO,0.0004019630000000607
13326,17953,-1,211219.8795,30.5645,8.3264,18298.0192,1.670372059,0.000455044,WCMO 6065,0.45504379,0.5765766170000001,0.698109443,0.81964227,0.941175097,1.0627079240000001,1.184240751,1.305773578,1.427306405,1.548839232,1.670372059,6065,WCMO,8.29220000000408e-05
12885,17512,-1,211211.995,38.449,9.3502,23020.5338,1.6702045369999998,0.00040616800000000005,WCMO 5624,0.406167819,0.532571491,0.6589751620000001,0.7853788340000001,0.911782506,1.038186178,1.16458985,1.290993522,1.4173971930000002,1.543800865,1.6702045369999998,5624,WCMO,0.00016752200000014206
8627,13254,-1,211213.6992,36.7448,10.1635,22056.1519,1.665966038,0.000460801,WCMO 1366,0.46080114299999997,0.5813176320000001,0.7018341220000001,0.822350611,0.9428671009999999,1.06338359,1.18390008,1.30441657,1.424933059,1.545449549,1.665966038,1366,WCMO,0.004238498999999729
9685,14312,-1,210805.526,444.918,25.9524,267233.1025,1.664906016,9.71e-05,WCMO 2424,0.097115214,0.25389429399999996,0.410673375,0.567452455,0.724231535,0.881010615,1.037789695,1.194568775,1.3513478559999998,1.508126936,1.664906016,2424,WCMO,0.0010600220000001048
13320,17947,-1,211229.6902,20.7538,6.8845,12474.4535,1.663704145,0.000551888,WCMO 6059,0.551887904,0.663069528,0.774251153,0.885432777,0.996614401,1.107796025,1.2189776490000002,1.330159273,1.441340897,1.552522521,1.663704145,6059,WCMO,0.00120187099999991
8182,12809,-1,211202.0882,48.3558,8.9675,29101.6919,1.6616147319999999,0.000308144,WCMO 921,0.308143596,0.44349071,0.578837824,0.7141849370000001,0.849532051,0.9848791640000001,1.120226278,1.255573392,1.390920505,1.526267619,1.6616147319999999,921,WCMO,0.0020894130000002065
7337,11964,-1,211239.5856,10.8584,5.3361,6561.936,1.654755548,0.00081319,WCMO 76,0.8131898879999999,0.897346454,0.98150302,1.065659586,1.149816152,1.233972718,1.318129284,1.40228585,1.486442416,1.570598982,1.654755548,76,WCMO,0.006859183999999852
7565,12192,-1,211246.7444,3.6996,3.1221,2240.1909,1.6514664000000001,0.0013936760000000002,WCMO 304,1.393675869,1.419454922,1.445233975,1.4710130280000002,1.496792081,1.522571134,1.5483501869999998,1.5741292409999998,1.599908294,1.625687347,1.6514664000000001,304,WCMO,0.0032891479999999085
7592,12219,-1,211247.1268,3.3172,3.0628,2009.605,1.650672645,0.001524081,WCMO 331,1.524080603,1.5367398069999998,1.549399011,1.562058215,1.57471742,1.587376624,1.6000358280000002,1.612695032,1.625354236,1.63801344,1.650672645,331,WCMO,0.0007937550000001181
8760,13387,-1,210570.8681,679.5759,43.8508,412816.1381,1.6461950909999998,0.00010622399999999999,WCMO 1499,0.10622356,0.260220713,0.414217867,0.56821502,0.722212173,0.8762093259999999,1.030206479,1.184203632,1.338200785,1.4921979380000001,1.6461950909999998,1499,WCMO,0.004477554000000161
8890,13517,-1,211216.69100000002,33.753,11.9313,20514.1493,1.645352167,0.000581613,WCMO 1629,0.581613199,0.687987096,0.794360993,0.9007348890000001,1.0071087859999999,1.113482683,1.21985658,1.3262304759999999,1.4326043730000002,1.53897827,1.645352167,1629,WCMO,0.0008429239999998561
7376,12003,-1,211135.6567,114.7873,17.2526,69768.5102,1.64525944,0.000247283,WCMO 115,0.24728348,0.387081076,0.526878672,0.666676268,0.8064738640000001,0.94627146,1.086069056,1.2258666520000001,1.365664248,1.505461844,1.64525944,115,WCMO,9.272699999995915e-05
14754,19381,-1,210975.3481,275.0959,26.7015,167302.7531,1.644299899,0.00015959999999999998,WCMO 7493,0.159599884,0.308069886,0.45653988700000003,0.605009889,0.75347989,0.9019498909999999,1.050419893,1.1988898940000001,1.347359896,1.495829897,1.644299899,7493,WCMO,0.0009595410000000637
7704,12331,-1,211246.203,4.2410000000000005,3.3903,2583.0931,1.641830099,0.001312496,WCMO 443,1.3124962470000001,1.3454296319999999,1.3783630180000002,1.4112964030000001,1.4442297880000001,1.477163173,1.510096558,1.543029943,1.5759633290000001,1.6088967140000001,1.641830099,443,WCMO,0.0024697999999998554
7706,12333,-1,211245.8589,4.5851,3.5308,2792.7172,1.641806052,0.0012642880000000001,WCMO 445,1.2642884140000001,1.302040178,1.339791942,1.377543705,1.4152954690000001,1.4530472330000002,1.490798997,1.528550761,1.5663025240000001,1.6040542880000002,1.641806052,445,WCMO,2.404700000013804e-05
7358,11985,-1,211243.1521,7.2919,4.4657,4442.0422,1.6415647740000001,0.001005326,WCMO 97,1.0053258840000001,1.068949773,1.132573662,1.196197551,1.25982144,1.3234453290000001,1.3870692180000002,1.450693107,1.514316996,1.577940885,1.6415647740000001,97,WCMO,0.0002412779999998449
7357,11984,-1,211229.3735,21.0705,7.5579,12844.923999999999,1.640375607,0.000588396,WCMO 96,0.588395852,0.693593827,0.798791803,0.903989778,1.009187754,1.114385729,1.219583705,1.32478168,1.429979656,1.535177631,1.640375607,96,WCMO,0.0011891670000001575
8593,13220,-1,210850.2491,400.1949,25.776,244257.3171,1.638415196,0.000105528,WCMO 1332,0.105528057,0.258816771,0.41210548399999997,0.565394198,0.718682912,0.8719716259999999,1.02526034,1.178549054,1.331837768,1.4851264819999999,1.638415196,1332,WCMO,0.0019604109999999952
8882,13509,-1,211099.5848,150.8592,25.1641,92153.8221,1.637036821,0.000273066,WCMO 1621,0.273066265,0.409463321,0.545860376,0.682257432,0.818654487,0.955051543,1.091448599,1.227845654,1.36424271,1.500639766,1.637036821,1621,WCMO,0.0013783750000000428
7786,12413,-1,211244.3085,6.1355,4.0659,3751.7308,1.63537853,0.00108374,WCMO 525,1.0837398040000001,1.138903676,1.1940675490000001,1.249231421,1.304395294,1.3595591669999998,1.414723039,1.469886912,1.525050785,1.580214657,1.63537853,525,WCMO,0.0016582909999998119
8046,12673,-1,210953.6132,296.8308,22.2955,181986.6139,1.6310584259999998,0.000122512,WCMO 785,0.12251175800000001,0.273366425,0.424221092,0.575075758,0.725930425,0.876785092,1.0276397590000002,1.1784944259999999,1.329349092,1.4802037590000001,1.6310584259999998,785,WCMO,0.004320104000000269
7731,12358,-1,211246.8505,3.5935,2.8252,2210.5231,1.625633317,0.001278069,WCMO 470,1.278068526,1.312825005,1.347581484,1.3823379630000001,1.4170944419999998,1.451850922,1.4866074009999999,1.52136388,1.5561203590000001,1.590876838,1.625633317,470,WCMO,0.005425108999999928
7661,12288,-1,211074.9845,175.4595,22.9667,108075.9097,1.623483906,0.000212505,WCMO 400,0.212505267,0.35360313,0.494700994,0.635798858,0.776896722,0.917994586,1.05909245,1.200190314,1.3412881779999999,1.482386042,1.623483906,400,WCMO,0.00214941099999999
7354,11981,-1,211247.2485,3.1955,2.9872,1969.8709,1.622187525,0.001516445,WCMO 93,1.516444555,1.5270188519999999,1.537593149,1.548167446,1.5587417430000001,1.56931604,1.579890337,1.5904646340000002,1.601038931,1.6116132280000002,1.622187525,93,WCMO,0.0012963809999999576
8249,12876,-1,211232.2704,18.1736,7.2712,11218.2487,1.620003308,0.000648158,WCMO 988,0.64815821,0.74534272,0.84252723,0.939711739,1.036896249,1.1340807590000002,1.231265269,1.328449778,1.4256342880000001,1.522818798,1.620003308,988,WCMO,0.002184216999999933
7583,12210,-1,211247.1015,3.3425,2.7712,2074.1234,1.611524175,0.0013360829999999998,WCMO 322,1.3360825109999999,1.3636266769999998,1.3911708440000001,1.41871501,1.4462591759999999,1.4738033430000002,1.5013475090000001,1.528891675,1.556435842,1.5839800080000002,1.611524175,322,WCMO,0.008479133000000028
7534,12161,-1,211014.3299,236.1141,23.6479,146556.4973,1.6110790330000002,0.00016135700000000002,WCMO 273,0.161356886,0.306329101,0.451301315,0.59627353,0.741245745,0.88621796,1.031190174,1.1761623890000001,1.321134604,1.466106819,1.6110790330000002,273,WCMO,0.00044514199999978743
14991,19618,-1,211078.7351,171.7089,20.9496,106653.4618,1.609970245,0.000196427,WCMO 7730,0.196426817,0.33778116,0.47913550200000005,0.620489845,0.761844188,0.9031985309999999,1.044552874,1.185907216,1.327261559,1.4686159019999998,1.609970245,7730,WCMO,0.0011087880000002492
15134,19761,-1,211219.9221,30.5219,8.6702,18983.5689,1.6078062119999998,0.000456721,WCMO 7873,0.456721286,0.571829779,0.6869382709999999,0.8020467640000001,0.9171552559999999,1.032263749,1.147372241,1.2624807340000002,1.3775892269999999,1.4926977190000001,1.6078062119999998,7873,WCMO,0.0021640330000001207
11627,16254,-1,210861.5823,388.8617,25.6948,242156.1485,1.60583038,0.000106108,WCMO 4366,0.10610839400000001,0.256080593,0.406052791,0.55602499,0.705997188,0.855969387,1.0059415859999998,1.155913784,1.305885983,1.4558581819999998,1.60583038,4366,WCMO,0.001975831999999844
14956,19583,-1,211213.0202,37.4238,9.7059,23336.0927,1.603687493,0.00041591800000000004,WCMO 7695,0.415917957,0.534694911,0.653471864,0.772248818,0.8910257709999999,1.009802725,1.128579679,1.247356632,1.366133586,1.4849105390000001,1.603687493,7695,WCMO,0.0021428869999999822
14498,19125,-1,211219.07,31.374000000000002,6.9018,19588.1495,1.601682691,0.00035234599999999996,WCMO 7237,0.352345687,0.47727938799999997,0.602213088,0.727146788,0.8520804890000001,0.977014189,1.101947889,1.22688159,1.35181529,1.476748991,1.601682691,7237,WCMO,0.0020048020000000832
7719,12346,-1,211245.7158,4.7282,3.6544,2954.0666,1.600573257,0.001237074,WCMO 458,1.237074344,1.273424235,1.309774126,1.346124018,1.382473909,1.4188238000000002,1.4551736919999998,1.4915235830000002,1.527873474,1.564223366,1.600573257,458,WCMO,0.0011094339999999647
7926,12553,-1,211247.2974,3.1466,2.5044,1966.2873,1.6002747919999998,0.0012736689999999998,WCMO 665,1.273669417,1.306329955,1.338990492,1.37165103,1.404311567,1.436972105,1.4696326419999999,1.50229318,1.5349537169999998,1.567614255,1.6002747919999998,665,WCMO,0.00029846500000019205
9395,14022,-1,211246.9126,3.5314,2.5162,2229.8209,1.5837146380000002,0.001128431,WCMO 2134,1.1284314359999998,1.173959756,1.219488076,1.2650163970000001,1.310544717,1.3560730369999998,1.4016013569999999,1.447129678,1.492657998,1.5381863180000002,1.5837146380000002,2134,WCMO,0.01656015399999955
14847,19474,-1,211240.9317,9.5123,4.6662,6014.1691,1.581648245,0.000775868,WCMO 7586,0.775867775,0.8564458220000001,0.937023869,1.017601916,1.098179963,1.17875801,1.259336057,1.339914104,1.420492151,1.501070198,1.581648245,7586,WCMO,0.0020663930000002217
8029,12656,-1,211239.0498,11.3942,5.832000000000001,7204.8767,1.581456626,0.000809452,WCMO 768,0.809451743,0.8866522309999999,0.963852719,1.041053208,1.118253696,1.195454185,1.272654673,1.349855161,1.42705565,1.5042561380000001,1.581456626,768,WCMO,0.00019161899999997623
7455,12082,-1,211041.8845,208.5595,25.3616,132055.8059,1.579328516,0.000192052,WCMO 194,0.19205213899999998,0.330779777,0.469507415,0.608235052,0.74696269,0.8856903279999999,1.024417965,1.163145603,1.301873241,1.440600879,1.579328516,194,WCMO,0.0021281100000001274
15125,19752,-1,211114.8642,135.5798,18.7196,86429.8646,1.56866843,0.00021658700000000002,WCMO 7864,0.216587173,0.351795298,0.48700342399999996,0.62221155,0.7574196759999999,0.8926278009999999,1.027835927,1.163044053,1.298252178,1.433460304,1.56866843,7864,WCMO,0.010660085999999902
10356,14983,-1,211161.0047,89.4393,14.2441,57124.5638,1.5656889790000001,0.000249352,WCMO 3095,0.24935157600000002,0.380985316,0.512619057,0.644252797,0.775886537,0.907520278,1.039154018,1.170787758,1.302421499,1.434055239,1.5656889790000001,3095,WCMO,0.0029794509999998553
7910,12537,-1,211233.7698,16.6742,5.7343,10675.2707,1.56194634,0.000537157,WCMO 649,0.537157339,0.639636239,0.742115139,0.8445940390000001,0.9470729390000001,1.049551839,1.15203074,1.25450964,1.35698854,1.45946744,1.56194634,649,WCMO,0.0037426390000001586
7553,12180,-1,211234.4371,16.0069,6.0026,10274.5789,1.557912996,0.000584219,WCMO 292,0.58421859,0.681588031,0.7789574709999999,0.876326912,0.973696353,1.071065793,1.1684352340000002,1.265804674,1.363174115,1.460543556,1.557912996,292,WCMO,0.004033343999999994
7607,12234,-1,211230.9534,19.4906,6.6374,12515.9724,1.557258148,0.000530314,WCMO 346,0.530314369,0.633008746,0.735703124,0.8383975020000001,0.94109188,1.043786258,1.146480636,1.249175014,1.3518693919999998,1.45456377,1.557258148,346,WCMO,0.0006548479999999302
7606,12233,-1,211215.4136,35.0304,8.8848,22537.2356,1.554334375,0.00039422800000000005,WCMO 345,0.39422758700000005,0.510238265,0.626248944,0.7422596229999999,0.858270302,0.9742809809999999,1.090291659,1.206302338,1.322313017,1.4383236959999999,1.554334375,345,WCMO,0.0029237730000000184
7272,11899,-1,211193.1326,57.3114,12.7842,37050.948,1.5468268180000002,0.000345044,WCMO 11,0.345043803,0.46522210399999997,0.585400406,0.705578707,0.825757009,0.94593531,1.066113612,1.1862919140000001,1.306470215,1.4266485169999998,1.5468268180000002,11,WCMO,0.0075075569999998315
7605,12232,-1,211247.1561,3.2879,2.7218,2126.3213,1.5462855969999998,0.0012800510000000001,WCMO 344,1.280051138,1.306674584,1.33329803,1.359921476,1.386544922,1.413168367,1.439791813,1.4664152590000001,1.493038705,1.519662151,1.5462855969999998,344,WCMO,0.0005412210000004247
7956,12583,-1,211194.2855,56.1585,9.2523,36411.4448,1.5423309980000002,0.000254104,WCMO 695,0.254104171,0.382926854,0.511749537,0.6405722189999999,0.769394902,0.898217585,1.027040267,1.15586295,1.284685633,1.413508315,1.5423309980000002,695,WCMO,0.0039545989999996145
7270,11897,-1,211074.2948,176.1492,23.2207,114640.48599999999,1.536535705,0.000202552,WCMO 9,0.20255235100000002,0.335950687,0.469349022,0.602747358,0.736145693,0.869544028,1.0029423640000001,1.136340699,1.269739034,1.40313737,1.536535705,9,WCMO,0.005795293000000257
7869,12496,-1,211169.9437,80.5003,11.1288,52429.8947,1.535389313,0.000212261,WCMO 608,0.212260583,0.344573456,0.476886329,0.609199202,0.741512075,0.873824948,1.006137821,1.138450694,1.270763567,1.40307644,1.535389313,608,WCMO,0.001146391999999885
8236,12863,-1,210971.9154,278.5286,20.7594,181406.0416,1.535387673,0.000114436,WCMO 975,0.11443610000000001,0.256531258,0.398626415,0.540721572,0.682816729,0.8249118870000001,0.967007044,1.109102201,1.251197358,1.393292515,1.535387673,975,WCMO,1.6400000000249548e-06
7864,12491,-1,211247.3807,3.0633,2.8080000000000003,1996.7403,1.534150435,0.0014062920000000002,WCMO 603,1.406292045,1.419077884,1.4318637230000002,1.444649562,1.457435401,1.47022124,1.483007079,1.495792918,1.5085787569999998,1.521364596,1.534150435,603,WCMO,0.0012372380000000849
8027,12654,-1,211242.1794,8.2646,4.6485,5389.9442,1.533336839,0.0008624389999999999,WCMO 766,0.862439355,0.929529103,0.996618852,1.0637086,1.130798349,1.197888097,1.264977845,1.332067594,1.3991573419999999,1.46624709,1.533336839,766,WCMO,0.000813595999999972
8418,13045,-1,211201.7526,48.6914,8.1547,31763.0147,1.5329590240000002,0.000256736,WCMO 1157,0.256735706,0.38435803799999996,0.511980369,0.639602701,0.767225033,0.894847365,1.022469696,1.150092028,1.27771436,1.4053366919999999,1.5329590240000002,1157,WCMO,0.0003778149999997815
8596,13223,-1,211178.8356,71.6084,9.9253,46842.0317,1.5287210519999999,0.00021188900000000002,WCMO 1335,0.21188876,0.34357198899999997,0.475255218,0.606938448,0.738621677,0.870304906,1.001988135,1.133671365,1.2653545940000002,1.397037823,1.5287210519999999,1335,WCMO,0.004237972000000312
15042,19669,-1,211175.1197,75.3243,13.7172,49276.4211,1.528607361,0.000278372,WCMO 7781,0.278372489,0.403395976,0.528419463,0.653442951,0.7784664379999999,0.903489925,1.0285134120000001,1.1535368990000001,1.2785603859999999,1.403583874,1.528607361,7781,WCMO,0.00011369099999991583
9092,13719,-1,210857.0334,393.4106,26.0976,257481.9022,1.527915541,0.00010135700000000001,WCMO 1831,0.10135702699999999,0.24401287800000002,0.38666873,0.529324581,0.671980432,0.8146362840000001,0.957292135,1.099947987,1.242603838,1.38525969,1.527915541,1831,WCMO,0.0006918199999998986
7771,12398,-1,211247.8612,2.5828,2.5847,1697.1965,1.521803751,0.0015229229999999998,WCMO 510,1.522923244,1.522811295,1.522699346,1.522587396,1.522475447,1.522363498,1.522251548,1.522139599,1.52202765,1.5219156999999999,1.521803751,510,WCMO,0.006111790000000061
8382,13009,-1,211233.0398,17.4042,5.5867,11436.7635,1.521776681,0.000488486,WCMO 1121,0.4884861,0.591815158,0.695144216,0.798473274,0.901802332,1.005131391,1.108460449,1.211789507,1.315118565,1.418447623,1.521776681,1121,WCMO,2.7070000000017913e-05
7447,12074,-1,211128.6335,121.8105,19.0416,80273.1741,1.517449651,0.00023721,WCMO 186,0.237210005,0.365233969,0.493257934,0.621281898,0.749305863,0.8773298279999999,1.005353792,1.133377757,1.261401721,1.389425686,1.517449651,186,WCMO,0.0043270300000000095
8586,13213,-1,211187.7992,62.6448,10.2323,41305.929,1.5166055219999999,0.00024772,WCMO 1325,0.247719885,0.374608449,0.5014970129999999,0.628385576,0.75527414,0.8821627040000001,1.009051267,1.135939831,1.262828394,1.3897169580000002,1.5166055219999999,1325,WCMO,0.0008441290000000823
7420,12047,-1,211232.4418,18.0022,7.3843,11902.2016,1.512510089,0.000620415,WCMO 159,0.62041463,0.7096241759999999,0.798833722,0.888043268,0.977252813,1.066462359,1.155671905,1.244881451,1.3340909970000001,1.423300543,1.512510089,159,WCMO,0.004095432999999815
10624,15251,-1,211232.6944,17.7496,6.4767,11788.7459,1.505639374,0.000549397,WCMO 3363,0.549396862,0.645021113,0.740645364,0.836269615,0.931893867,1.027518118,1.123142369,1.21876662,1.314390872,1.4100151230000002,1.505639374,3363,WCMO,0.006870715000000027
7406,12033,-1,211086.1275,164.3165,23.2796,109507.2117,1.5005084819999999,0.000212585,WCMO 145,0.212585086,0.341377425,0.470169765,0.598962105,0.7277544440000001,0.8565467840000001,0.985339124,1.1141314629999999,1.242923803,1.371716142,1.5005084819999999,145,WCMO,0.0051308920000001645
8015,12642,-1,211237.7154,12.7286,6.3816,8492.6364,1.498780756,0.0007514269999999999,WCMO 754,0.751427437,0.826162768,0.9008980999999999,0.9756334320000001,1.0503687640000001,1.1251040959999998,1.199839428,1.27457476,1.3493100919999998,1.424045424,1.498780756,754,WCMO,0.0017277259999999295
12608,17235,-1,211230.1673,20.2767,6.5295,13549.0425,1.496541176,0.000481916,WCMO 5347,0.481915973,0.583378493,0.6848410140000001,0.7863035340000001,0.8877660540000001,0.989228575,1.090691095,1.192153615,1.293616136,1.395078656,1.496541176,5347,WCMO,0.0022395799999999078
