Join_Count,TARGET_FID,FNODE_,TNODE_,LPOLY_,RPOLY_,LENGTH,DITCHALL_,DITCHALL_I,UNIQUE_ID,MAJOR,MAJOR_NAME,MINOR5,DITCH_NAME,DITCH_TYPE,COUNTY,TWP,RNG,SEC,PEDIGREE,PEDYEAR,ID,SedRed,Cost,Duck,max_flowac,mean_flowl,Join_Cou_1,TARGET_F_1,Subbasin,Area,Elev,ElevMin,ElevMax,SubbasinR,subwatersh,Watershed,budget_rat,Bluff_avgE,River,Subbasin_1,Zone,Subbasin_2,watershed_,Zone_1,gag_loc,Shape_Leng,Shape_Le_1,Le2,X10_,X20_,X30_,X40_,X50_,X60_,X70_,X80_,X90_,Type
4,285,23714,23716,0,0,77.85790065,17071,52,32073CD86,32,LeSueur River,32073,CD86,PUBLIC DITCH OPEN,BLUE EARTH,106,26,4,MSUWRC,1993,1206,0.613,8233.939,0,6965,47780.9,1,1206,285,6580099.913,307.379903,298,314,291,Lower Cobb,Le Sueur,Cobb btwn gauges,0.07,COB,10,3,12,LO,3,BT,17560.00023,78.12474804,78.12474804,1,1,1,1,1,1,1,1,1,ICMO
4,285,23716,23673,0,0,727.8518045,17072,52,32073CD86,32,LeSueur River,32073,CD86,PUBLIC DITCH OPEN,BLUE EARTH,106,26,4,MSUWRC,1993,1207,5.722,76974.683,0,7305,47405.7,2,1207,285,6580099.913,307.379903,298,314,291,Lower Cobb,Le Sueur,Cobb btwn gauges,0.07,COB,10,3,12,LO,3,BT,17560.00023,729.7214947,729.7214947,1,1,1,1,1,1,1,1,1,ICMO
1,291,23673,23720,0,0,1092.165968,17076,51,32073CD86,32,LeSueur River,32073,CD86,PUBLIC DITCH OPEN,BLUE EARTH,106,26,4,MSUWRC,1993,1208,8.586,115503.086,0,15914,46546.4,3,1208,291,836799.9535,302.2443834,297,308,314,Lower Cobb,Le Sueur,Cobb btwn gauges,0.07,COB,10,3,12,LO,3,BT,4980.000037,1090.068249,1090.068249,1,1,1,1,1,1,1,1,1,ICMO
3,314,23720,23672,0,0,1102.892034,17077,51,32073CD86,32,LeSueur River,32073,CD86,PUBLIC DITCH OPEN,BLUE EARTH,106,26,4,MSUWRC,1993,1209,8.671,116637.431,0,23814,45506.4,1,1209,314,4417099.962,304.2414933,292,311,331,Lower Cobb,Le Sueur,Cobb btwn gauges,0.07,COB,10,3,12,LO,3,BT,16900.0002,1101.924009,1101.924009,1,1,1,1,1,1,1,1,1,ICMO
3,343,23774,23775,0,0,222.4537611,17123,20,32071CD66,32,LeSueur River,32071,CD66,PUBLIC DITCH OPEN,BLUE EARTH,106,26,7,MSUWRC,1993,1210,1.411,23525.816,0,3536,41489.6,1,1210,343,3683799.876,305.9662577,289,314,327,Lower Cobb,Le Sueur,Cobb btwn gauges,0.07,COB,10,3,13,LO,3,BT,15879.99995,222.8615153,222.8615153,1,1,1,1,1,1,1,1,1,ICMO
1,415,23811,23812,0,0,933.8528496,17163,444,32062CD97,32,LeSueur River,32062,CD97,PUBLIC DITCH OPEN,BLUE EARTH,106,27,16,MSUWRC,1993,1211,10.215,98760.526,0,15456,42819.8,1,1211,415,4893700,304.3524123,286,308,353,Lower Maple,Blue Earth,Map btwn gauges,0.19,MAP,13,3,19,LO,3,BT,17899.99985,933.2272917,933.2272917,1,1,1,1,1,1,1,1,4,ICMO
4,482,23879,23882,0,0,285.6537878,17229,278,32066CD92,32,LeSueur River,32066,CD92,PUBLIC DITCH OPEN,BLUE EARTH,106,25,30,MSUWRC,1993,1212,3.599,30209.597,0,305,64853.6,1,1212,482,5918200.053,311.4476868,301,317,483,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,35,2,27,LC,1,AB,16059.99976,285.4531736,285.4531736,1,1,1,1,1,1,1,1,4,ICMO
4,482,23882,23884,0,0,769.0773957,17231,278,32066CD92,32,LeSueur River,32066,CD92,PUBLIC DITCH OPEN,BLUE EARTH,106,25,30,MSUWRC,1993,1213,9.691,81334.536,0,3697,64367,1,1213,482,5918200.053,311.4476868,301,317,483,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,35,2,27,LC,1,AB,16059.99976,766.4980308,766.4980308,1,1,1,1,1,1,1,1,4,ICMO
4,482,23884,23890,0,0,1116.582802,17237,278,32066CD92,32,LeSueur River,32066,CD92,PUBLIC DITCH OPEN,BLUE EARTH,106,25,30,MSUWRC,1993,1214,14.07,118085.312,0,7177,63351,1,1214,482,5918200.053,311.4476868,301,317,483,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,35,2,27,LC,1,AB,16059.99976,1114.601794,1114.601794,1,1,1,1,1,1,1,1,4,ICMO
4,482,23890,23892,0,0,193.0885462,17239,278,32066CD92,32,LeSueur River,32066,CD92,PUBLIC DITCH OPEN,BLUE EARTH,106,25,30,MSUWRC,1993,1215,2.429,20420.269,0,7318,62729,1,1215,482,5918200.053,311.4476868,301,317,483,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,35,2,27,LC,1,AB,16059.99976,192.7726493,192.7726493,1,1,1,1,1,1,1,1,4,ICMO
4,482,23892,23880,0,0,44.61790961,17240,278,32066CD92,32,LeSueur River,32066,CD92,PUBLIC DITCH OPEN,BLUE EARTH,106,25,30,MSUWRC,1993,1216,0.554,4718.611,0,7349,62565.1,1,1216,482,5918200.053,311.4476868,301,317,483,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,35,2,27,LC,1,AB,16059.99976,44.4966171,44.4966171,1,1,1,1,1,1,1,1,4,ICMO
2,701,19059,23894,0,0,2065.536211,17242,286,32067CD5,32,LeSueur River,32067,CD5,PUBLIC DITCH OPEN,BLUE EARTH,106,25,23,MSUWRC,1993,1217,20.2,218442.813,0,4899,86223.2,1,1217,624,8006899.976,314.7373515,310,323,563,Little Cobb,Le Sueur,Cobb Little Cobb,0.06,COB,40,2,20,LC,2,AB,17680.00024,2070.514735,2070.514735,1,1,1,1,1,1,1,1,4,ICMO
2,701,23895,23894,0,0,618.1627795,17243,287,32067CD5,32,LeSueur River,32067,CD5,PUBLIC DITCH OPEN,BLUE EARTH,106,25,23,MSUWRC,1993,1218,6.044,65374.412,0,4900,85431.6,1,1218,624,8006899.976,314.7373515,310,323,563,Little Cobb,Le Sueur,Cobb Little Cobb,0.06,COB,40,2,20,LC,2,AB,17680.00024,617.1565703,617.1565703,1,1,1,1,1,1,1,1,4,ICMO
2,681,23894,23896,0,0,1158.036183,17244,286,32067CD5,32,LeSueur River,32067,CD5,PUBLIC DITCH OPEN,BLUE EARTH,106,25,23,MSUWRC,1993,1219,11.324,122469.255,0,8912,84637.3,2,1219,604,7631500.228,317.4595951,310,325,563,Little Cobb,Le Sueur,Cobb Little Cobb,0.06,COB,40,2,20,LC,2,AB,19019.9995,1160.937881,1160.937881,1,1,1,1,1,1,1,1,4,ICMO
2,681,23897,23896,0,0,514.1901438,17245,289,32067CD5,32,LeSueur River,32067,CD5,PUBLIC DITCH OPEN,BLUE EARTH,106,25,23,MSUWRC,1993,1220,5.027,54378.684,0,71,84026.3,1,1220,604,7631500.228,317.4595951,310,325,563,Little Cobb,Le Sueur,Cobb Little Cobb,0.06,COB,40,2,20,LC,2,AB,19019.9995,513.4308218,513.4308218,1,1,1,1,1,1,1,1,4,ICMO
2,681,19059,23898,0,0,1110.756752,17246,288,32067CD5,32,LeSueur River,32067,CD5,PUBLIC DITCH OPEN,BLUE EARTH,106,25,23,MSUWRC,1993,1221,10.862,117469.172,0,4259,86842.9,1,1221,604,7631500.228,317.4595951,310,325,563,Little Cobb,Le Sueur,Cobb Little Cobb,0.06,COB,40,2,20,LC,2,AB,19019.9995,1109.165246,1109.165246,1,1,1,1,1,1,1,1,4,ICMO
2,681,23898,19059,0,0,1987.036195,17247,288,32067CD5,32,LeSueur River,32067,CD5,PUBLIC DITCH OPEN,BLUE EARTH,106,25,23,MSUWRC,1993,1222,19.432,210140.966,0,7933,85207.5,1,1222,604,7631500.228,317.4595951,310,325,563,Little Cobb,Le Sueur,Cobb Little Cobb,0.06,COB,40,2,20,LC,2,AB,19019.9995,1989.055,1989.055,1,1,1,1,1,1,1,1,4,ICMO
2,681,23899,23898,0,0,1063.645186,17248,290,32067CD5,32,LeSueur River,32067,CD5,PUBLIC DITCH OPEN,BLUE EARTH,106,25,23,MSUWRC,1993,1223,10.401,112486.842,0,1869,86889.4,1,1223,604,7631500.228,317.4595951,310,325,563,Little Cobb,Le Sueur,Cobb Little Cobb,0.06,COB,40,2,20,LC,2,AB,19019.9995,1067.711253,1067.711253,1,1,1,1,1,1,1,1,4,ICMO
1,628,19059,23900,0,0,3109.324509,17249,291,32067CD5,32,LeSueur River,32067,CD5,PUBLIC DITCH OPEN,BLUE EARTH,106,25,23,MSUWRC,1993,1224,31.575,328829.67,0,8356,85731.1,2,1224,551,6645499.902,316.3420059,310,324,503,Little Cobb,Le Sueur,Cobb Little Cobb,0.06,COB,40,2,20,LC,2,AB,18879.9999,3110.949315,3110.949315,1,1,1,1,1,1,1,1,4,ICMO
1,628,23901,23900,0,0,200.0495981,17250,292,32067CD5,32,LeSueur River,32067,CD5,PUBLIC DITCH OPEN,BLUE EARTH,106,25,23,MSUWRC,1993,1225,1.956,21156.442,0,10429,84301.8,1,1225,551,6645499.902,316.3420059,310,324,503,Little Cobb,Le Sueur,Cobb Little Cobb,0.06,COB,40,2,20,LC,2,AB,18879.9999,200.8725311,200.8725311,1,1,1,1,1,1,1,1,4,ICMO
3,553,23902,19059,0,0,2032.196299,17251,286,32067CD5,32,LeSueur River,32067,CD5,PUBLIC DITCH OPEN,BLUE EARTH,106,25,23,MSUWRC,1993,1226,19.874,214916.917,0,43783,78765.5,1,1226,503,8498799.875,312.9511225,306,321,441,Little Cobb,Le Sueur,Cobb Little Cobb,0.06,COB,40,2,20,LC,2,AB,18680.00009,2030.416182,2030.416182,1,1,1,1,1,1,1,1,4,ICMO
3,553,23903,23902,0,0,842.4520072,17252,293,32067CD5,32,LeSueur River,32067,CD5,PUBLIC DITCH OPEN,BLUE EARTH,106,25,23,MSUWRC,1993,1227,8.238,89094.34,0,207,80206.7,1,1227,503,8498799.875,312.9511225,306,321,441,Little Cobb,Le Sueur,Cobb Little Cobb,0.06,COB,40,2,20,LC,2,AB,18680.00009,839.6246428,839.6246428,1,1,1,1,1,1,1,1,4,ICMO
4,482,23880,23904,0,0,1559.894478,17253,376,32066CD92,32,LeSueur River,32066,CD92,PUBLIC DITCH OPEN,BLUE EARTH,106,25,30,MSUWRC,1993,1228,19.657,164968.174,0,8654,61787.1,2,1228,482,5918200.053,311.4476868,301,317,483,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,35,2,27,LC,1,AB,16059.99976,1561.136317,1561.136317,1,1,1,1,1,1,1,1,4,ICMO
2,655,23933,23983,0,0,202.6196675,17305,318,32065CD57,32,LeSueur River,32065,CD57,PUBLIC DITCH OPEN,BLUE EARTH,106,26,23,MSUWRC,1993,1229,2.545,21428.242,0,1067,62502.5,1,1229,578,8585000.002,310.3699243,302,317,522,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,35,2,27,UM,1,AB,18300.00027,203.2251047,203.2251047,1,1,1,1,1,1,1,1,4,ICMO
2,655,23950,23984,0,0,184.8922094,17306,318,32065CD57,32,LeSueur River,32065,CD57,PUBLIC DITCH OPEN,BLUE EARTH,106,26,23,MSUWRC,1993,1230,2.319,19553.457,0,236,61602.1,1,1230,578,8585000.002,310.3699243,302,317,522,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,35,2,27,UM,1,AB,18300.00027,185.4982665,185.4982665,1,1,1,1,1,1,1,1,4,ICMO
2,655,23984,23934,0,0,81.13403978,17307,318,32065CD57,32,LeSueur River,32065,CD57,PUBLIC DITCH OPEN,BLUE EARTH,106,26,23,MSUWRC,1993,1231,1.016,8580.41,0,5792,61478.8,1,1231,578,8585000.002,310.3699243,302,317,522,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,35,2,27,UM,1,AB,18300.00027,81.46656267,81.46656267,1,1,1,1,1,1,1,1,4,ICMO
2,655,23983,23985,0,0,559.7549882,17308,318,32065CD57,32,LeSueur River,32065,CD57,PUBLIC DITCH OPEN,BLUE EARTH,106,26,23,MSUWRC,1993,1232,7.054,59197.439,0,4999,62242.4,1,1232,578,8585000.002,310.3699243,302,317,522,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,35,2,27,UM,1,AB,18300.00027,560.149938,560.149938,1,1,1,1,1,1,1,1,4,ICMO
2,655,23985,23986,0,0,280.7972394,17309,318,32065CD57,32,LeSueur River,32065,CD57,PUBLIC DITCH OPEN,BLUE EARTH,106,26,23,MSUWRC,1993,1233,3.537,29695.988,0,153,61924.9,1,1233,578,8585000.002,310.3699243,302,317,522,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,35,2,27,UM,1,AB,18300.00027,280.7241455,280.7241455,1,1,1,1,1,1,1,1,4,ICMO
2,655,23986,23950,0,0,218.4758595,17310,318,32065CD57,32,LeSueur River,32065,CD57,PUBLIC DITCH OPEN,BLUE EARTH,106,26,23,MSUWRC,1993,1234,2.744,23105.129,0,5403,61729.3,1,1234,578,8585000.002,310.3699243,302,317,522,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,35,2,27,UM,1,AB,18300.00027,217.7385059,217.7385059,1,1,1,1,1,1,1,1,4,ICMO
2,655,23942,23991,0,0,11.61007348,17321,319,32065CD57,32,LeSueur River,32065,CD57,PUBLIC DITCH OPEN,BLUE EARTH,106,26,23,MSUWRC,1993,1235,0.146,1227.835,0,7,60736.5,1,1235,578,8585000.002,310.3699243,302,317,522,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,35,2,27,UM,1,AB,18300.00027,11.65770196,11.65770196,1,1,1,1,1,1,1,1,4,ICMO
3,572,23991,23938,0,0,748.6731835,17322,319,32065CD57,32,LeSueur River,32065,CD57,PUBLIC DITCH OPEN,BLUE EARTH,106,26,23,MSUWRC,1993,1236,9.435,79176.669,0,575,60414.6,2,1236,522,8429800.201,309.7091509,298,316,443,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,35,2,27,LO,1,AB,19280.00032,750.0442356,750.0442356,1,1,1,1,1,1,1,1,4,ICMO
2,795,24062,24063,0,0,203.2873692,17390,414,32058CD35,32,LeSueur River,32058,CD35,PUBLIC DITCH OPEN,BLUE EARTH,105,26,22,MSUWRC,1993,1237,2.205,21498.856,0,7246,91047.4,1,1237,718,14704900.08,311.9174017,306,317,734,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,50,2,25,UM,2,AB,27179.99989,203.205427,203.205427,1,1,1,1,1,1,1,1,4,ICMO
2,795,24063,24064,0,0,313.8181154,17391,414,32058CD35,32,LeSueur River,32058,CD35,PUBLIC DITCH OPEN,BLUE EARTH,105,26,22,MSUWRC,1993,1238,2.759,33188.143,0,7411,90782,1,1238,718,14704900.08,311.9174017,306,317,734,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,50,2,25,UM,2,AB,27179.99989,315.1272699,315.1272699,1,1,1,1,1,1,1,1,1,ICMO
2,795,24073,24062,0,0,568.5067853,17400,414,32058CD35,32,LeSueur River,32058,CD35,PUBLIC DITCH OPEN,BLUE EARTH,105,26,22,MSUWRC,1993,1239,4.034,60122.994,0,7212,91639,1,1239,718,14704900.08,311.9174017,306,317,734,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,50,2,25,UM,2,AB,27179.99989,566.5220738,566.5220738,1,1,1,1,1,1,1,1,1,ICMO
2,795,24060,24075,0,0,271.9332674,17403,414,32058CD35,32,LeSueur River,32058,CD35,PUBLIC DITCH OPEN,BLUE EARTH,105,26,22,MSUWRC,1993,1240,2.549,28758.57,0,300,91791.8,1,1240,718,14704900.08,311.9174017,306,317,734,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,50,2,25,UM,2,AB,27179.99989,272.3493582,272.3493582,1,1,1,1,1,1,1,1,4,ICMO
2,795,24075,24073,0,0,154.4805692,17404,414,32058CD35,32,LeSueur River,32058,CD35,PUBLIC DITCH OPEN,BLUE EARTH,105,26,22,MSUWRC,1993,1241,1.961,16337.244,0,1674,91874.7,1,1241,718,14704900.08,311.9174017,306,317,734,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,50,2,25,UM,2,AB,27179.99989,154.3393372,154.3393372,1,1,1,1,1,1,1,1,4,ICMO
2,795,24064,24082,0,0,876.2863033,17413,414,32058CD35,32,LeSueur River,32058,CD35,PUBLIC DITCH OPEN,BLUE EARTH,105,26,22,MSUWRC,1993,1242,5.575,92672.519,0,12664,90042.7,1,1242,718,14704900.08,311.9174017,306,317,734,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,50,2,25,UM,2,AB,27179.99989,876.0830879,876.0830879,1,1,1,1,1,1,1,1,1,ICMO
2,795,24082,24085,0,0,263.5006467,17416,414,32058CD35,32,LeSueur River,32058,CD35,PUBLIC DITCH OPEN,BLUE EARTH,105,26,22,MSUWRC,1993,1243,2.507,27866.77,0,6,89435.1,1,1243,718,14704900.08,311.9174017,306,317,734,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,50,2,25,UM,2,AB,27179.99989,262.5767551,262.5767551,1,1,1,1,1,1,1,1,4,ICMO
2,795,24085,24089,0,0,11.39468892,17423,414,32058CD35,32,LeSueur River,32058,CD35,PUBLIC DITCH OPEN,BLUE EARTH,105,26,22,MSUWRC,1993,1244,0.058,1205.057,0,0,0,1,1244,718,14704900.08,311.9174017,306,317,734,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,50,2,25,UM,2,AB,27179.99989,11.41521601,11.41521601,1,1,1,1,1,1,1,1,1,ICMO
2,795,24089,24092,0,0,865.2577923,17427,414,32058CD35,32,LeSueur River,32058,CD35,PUBLIC DITCH OPEN,BLUE EARTH,105,26,22,MSUWRC,1993,1245,5.52,91506.188,0,1839,88867.7,1,1245,718,14704900.08,311.9174017,306,317,734,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,50,2,25,UM,2,AB,27179.99989,868.8818422,868.8818422,1,1,1,1,1,1,1,1,1,ICMO
2,795,24092,24061,0,0,1040.208186,17428,414,32058CD35,32,LeSueur River,32058,CD35,PUBLIC DITCH OPEN,BLUE EARTH,105,26,22,MSUWRC,1993,1246,6.396,110008.239,0,187,87912.9,1,1246,718,14704900.08,311.9174017,306,317,734,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,50,2,25,UM,2,AB,27179.99989,1042.241325,1042.241325,1,1,1,1,1,1,1,1,1,ICMO
2,795,24061,24096,0,0,1164.825654,17433,431,32058CD95,32,LeSueur River,32058,CD95,PUBLIC DITCH OPEN,FARIBAULT-BLUE EARTH,105,26,28,MSUWRC,1993,1247,7.02,123187.282,0,16281,86795.4,1,1247,718,14704900.08,311.9174017,306,317,734,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,50,2,25,UM,2,AB,27179.99989,1167.879176,1167.879176,1,1,1,1,1,1,1,1,1,ICMO
1,804,24099,19059,0,0,4326.47346,17436,1180,32058CD95,32,LeSueur River,32058,CD95,PUBLIC DITCH OPEN,FARIBAULT-BLUE EARTH,105,26,28,MSUWRC,1993,1248,24.034,457550.454,0,38082,88823.9,2,1248,727,495799.9841,309.5762404,305,312,734,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,50,2,25,UM,2,AB,3879.999984,4326.633785,4326.633785,1,1,1,1,1,1,1,1,1,ICMO
3,809,24098,24101,0,0,699.2140492,17437,1184,32058CD95,32,LeSueur River,32058,CD95,PUBLIC DITCH OPEN,FARIBAULT-BLUE EARTH,105,26,28,MSUWRC,1993,1249,4.688,73946.069,0,55118,85540.7,2,1249,732,7459499.923,312.1667806,302,320,692,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,50,2,25,UM,2,AB,17299.99962,700.336787,700.336787,1,1,1,1,1,1,1,1,1,ICMO
3,816,24104,24105,0,0,266.337328,17440,310,32058CD96,32,LeSueur River,32058,CD96,PUBLIC DITCH OPEN,BLUE EARTH,105,26,25,MSUWRC,1993,1250,2.521,28166.766,0,10412,96625.8,1,1250,739,19402999.85,314.7321909,309,320,750,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,50,2,25,UM,2,AB,29239.99959,266.1465748,266.1465748,1,1,1,1,1,1,1,1,4,ICMO
3,816,24105,24106,0,0,235.1049745,17441,391,32058CD96,32,LeSueur River,32058,CD96,PUBLIC DITCH OPEN,BLUE EARTH,105,26,25,MSUWRC,1993,1251,2.364,24863.758,0,119,96440.1,1,1251,739,19402999.85,314.7321909,309,320,750,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,50,2,25,UM,2,AB,29239.99959,235.0096984,235.0096984,1,1,1,1,1,1,1,1,4,ICMO
3,816,24110,24104,0,0,3824.746719,17445,1170,32058CD96,32,LeSueur River,32058,CD96,PUBLIC DITCH OPEN,BLUE EARTH,105,26,25,MSUWRC,1993,1252,21.523,404489.849,0,10332,98575.6,1,1252,739,19402999.85,314.7321909,309,320,750,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,50,2,25,UM,2,AB,29239.99959,3822.868202,3822.868202,1,1,1,1,1,1,1,1,1,ICMO
3,816,24106,24112,0,0,826.0408622,17446,1178,32058CD96,32,LeSueur River,32058,CD96,PUBLIC DITCH OPEN,BLUE EARTH,105,26,25,MSUWRC,1993,1253,5.323,87358.763,0,13719,95849.5,1,1253,739,19402999.85,314.7321909,309,320,750,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,50,2,25,UM,2,AB,29239.99959,826.0030824,826.0030824,1,1,1,1,1,1,1,1,1,ICMO
3,816,24112,24111,0,0,1724.10357,17447,1178,32058CD96,32,LeSueur River,32058,CD96,PUBLIC DITCH OPEN,BLUE EARTH,105,26,25,MSUWRC,1993,1254,9.82,182334.268,0,18228,94577.1,1,1254,739,19402999.85,314.7321909,309,320,750,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,50,2,25,UM,2,AB,29239.99959,1721.172915,1721.172915,1,1,1,1,1,1,1,1,1,ICMO
2,828,24114,24116,0,0,1590.7623,17449,1181,32058CD95,32,LeSueur River,32058,CD95,PUBLIC DITCH OPEN,FARIBAULT-BLUE EARTH,105,26,28,MSUWRC,1993,1255,9.152,168232.631,0,1781,94940.6,1,1255,751,3628700.164,313.8841183,310,317,750,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,50,2,25,UM,2,AB,10980.00012,1596.642421,1596.642421,1,1,1,1,1,1,1,1,1,ICMO
2,828,24116,24115,0,0,1262.262697,17450,1181,32058CD95,32,LeSueur River,32058,CD95,PUBLIC DITCH OPEN,FARIBAULT-BLUE EARTH,105,26,28,MSUWRC,1993,1256,7.508,133491.832,0,4054,93348.7,1,1256,751,3628700.164,313.8841183,310,317,750,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,50,2,25,UM,2,AB,10980.00012,1261.100663,1261.100663,1,1,1,1,1,1,1,1,1,ICMO
2,828,24117,24116,0,0,208.1145421,17451,1182,32058CD95,32,LeSueur River,32058,CD95,PUBLIC DITCH OPEN,FARIBAULT-BLUE EARTH,105,26,28,MSUWRC,1993,1257,2.229,22009.358,0,344,94128.2,1,1257,751,3628700.164,313.8841183,310,317,750,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,50,2,25,UM,2,AB,10980.00012,207.3697729,207.3697729,1,1,1,1,1,1,1,1,4,ICMO
3,816,24111,24115,0,0,848.4629048,17459,1180,32058CD95,32,LeSueur River,32058,CD95,PUBLIC DITCH OPEN,FARIBAULT-BLUE EARTH,105,26,28,MSUWRC,1993,1258,5.436,89730.029,0,19800,93113.8,2,1258,739,19402999.85,314.7321909,309,320,750,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,50,2,25,UM,2,AB,29239.99959,847.5758173,847.5758173,1,1,1,1,1,1,1,1,1,ICMO
3,827,24115,24099,0,0,1034.696683,17460,1180,32058CD95,32,LeSueur River,32058,CD95,PUBLIC DITCH OPEN,FARIBAULT-BLUE EARTH,105,26,28,MSUWRC,1993,1259,6.368,109425.365,0,24381,92227.2,2,1259,750,9122899.812,312.1876706,306,315,727,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,50,2,25,UM,2,AB,23279.99991,1033.889443,1033.889443,1,1,1,1,1,1,1,1,1,ICMO
3,553,23896,24130,0,0,2598.686504,17462,286,32067CD5,32,LeSueur River,32067,CD5,PUBLIC DITCH OPEN,BLUE EARTH,106,25,23,MSUWRC,1993,1260,26.581,274826.646,0,10376,82958.7,3,1260,503,8498799.875,312.9511225,306,321,441,Little Cobb,Le Sueur,Cobb Little Cobb,0.06,COB,40,2,20,LC,2,AB,18680.00009,2603.328929,2603.328929,1,1,1,1,1,1,1,1,4,ICMO
3,553,24130,23902,0,0,2410.865335,17463,286,32067CD5,32,LeSueur River,32067,CD5,PUBLIC DITCH OPEN,BLUE EARTH,106,25,23,MSUWRC,1993,1261,24.744,254963.434,0,39331,80812.5,1,1261,503,8498799.875,312.9511225,306,321,441,Little Cobb,Le Sueur,Cobb Little Cobb,0.06,COB,40,2,20,LC,2,AB,18680.00009,2417.260708,2417.260708,1,1,1,1,1,1,1,1,4,ICMO
3,553,23900,24130,0,0,2024.462194,17464,291,32067CD5,32,LeSueur River,32067,CD5,PUBLIC DITCH OPEN,BLUE EARTH,106,25,23,MSUWRC,1993,1262,19.798,214098.99,0,15622,83037.5,2,1262,503,8498799.875,312.9511225,306,321,441,Little Cobb,Le Sueur,Cobb Little Cobb,0.06,COB,40,2,20,LC,2,AB,18680.00009,2022.206942,2022.206942,1,1,1,1,1,1,1,1,4,ICMO
3,572,23939,23935,0,0,390.7141273,17509,319,32065CD57,32,LeSueur River,32065,CD57,PUBLIC DITCH OPEN,BLUE EARTH,106,26,23,MSUWRC,1993,1263,4.925,41320.357,0,16125,59263.3,1,1263,522,8429800.201,309.7091509,298,316,443,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,35,2,27,LO,1,AB,19280.00032,392.0913418,392.0913418,1,1,1,1,1,1,1,1,4,ICMO
3,572,23935,23936,0,0,477.0608256,17510,319,32065CD57,32,LeSueur River,32065,CD57,PUBLIC DITCH OPEN,BLUE EARTH,106,26,23,MSUWRC,1993,1264,6.013,50452.037,0,16,59000.2,1,1264,522,8429800.201,309.7091509,298,316,443,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,35,2,27,LO,1,AB,19280.00032,476.6089538,476.6089538,1,1,1,1,1,1,1,1,4,ICMO
3,572,23936,23940,0,0,95.03162055,17511,319,32065CD57,32,LeSueur River,32065,CD57,PUBLIC DITCH OPEN,BLUE EARTH,106,26,23,MSUWRC,1993,1265,1.194,10050.162,0,13,58718.8,1,1265,522,8429800.201,309.7091509,298,316,443,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,35,2,27,LO,1,AB,19280.00032,94.7090081,94.7090081,1,1,1,1,1,1,1,1,4,ICMO
3,572,23940,23937,0,0,20.43759654,17512,319,32065CD57,32,LeSueur River,32065,CD57,PUBLIC DITCH OPEN,BLUE EARTH,106,26,23,MSUWRC,1993,1266,0.256,2161.398,0,20330,58658.8,1,1266,522,8429800.201,309.7091509,298,316,443,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,35,2,27,LO,1,AB,19280.00032,20.36821144,20.36821144,1,1,1,1,1,1,1,1,4,ICMO
