GeneID,MOs,MOsID,SED_B,Cost,SED_BCR_x,Duck_BCR_x,FID_1,Subbasin,Zone,coords_x1,coords_x2,SB574,HydroSB,Zone_1,watershed
16382,NCMO,1699,9.751,5425.5986,1.797220915,0,7197,18,1,181958.66,2340116.798,152,9,2,LES
16383,NCMO,1700,2.018,3519.3072,0.573408344,0,7052,18,1,182013.2283,2340061.814,152,9,2,LES
16384,NCMO,1701,1.345,3226.0316,0.416920849,0,7054,18,1,182059.7934,2340117.991,152,9,2,LES
16385,NCMO,1702,1.345,2786.1182,0.482750551,0,7056,18,1,182150.8579,2340144.989,152,9,2,LES
16386,NCMO,1703,7.061,4105.8584,1.719737994,0,7196,18,1,182249.7062,2340268.199,152,9,2,LES
16387,NCMO,1704,1.682,3519.3072,0.477935003,0,7064,18,1,182350.4549,2340271.694,152,9,2,LES
16388,NCMO,1705,2.018,4105.8584,0.491492887,0,7062,18,1,182396.4774,2340249.861,152,9,2,LES
16389,NCMO,1706,1.345,2052.9292,0.655161479,0,7044,18,1,182461.6771,2339858.75,152,9,2,LES
16390,NCMO,1707,1.682,2346.2048,0.716902402,0,7047,18,1,182447.6471,2339899.684,152,9,2,LES
16391,NCMO,1708,9.079,4545.7718,1.997240513,0,7194,18,1,182605.1955,2339700.885,152,9,2,LES
16392,NCMO,1709,11.769,6452.0631,1.824067744,0,7195,18,1,182641.7453,2339586.288,152,9,2,LES
16393,NCMO,1710,1.682,2786.1182,0.603707381,0,7023,18,1,182669.0136,2339512.593,152,9,2,LES
16394,NCMO,1711,2.018,3519.3072,0.573408344,0,7025,18,1,182635.5823,2339534.04,152,9,2,LES
16395,NCMO,1712,2.125,9971.3703,0.213110134,0,9942,20,2,179335.1553,2330972.199,294,17,2,COB
16396,NCMO,1713,0.416,3079.3938,0.135091515,0,9943,20,2,179577.7883,2331016.789,294,17,2,COB
16397,NCMO,1714,1.525,8504.9923,0.179306459,0,9945,20,2,179487.7774,2331114.342,294,17,2,COB
16398,NCMO,1715,0.647,4399.134,0.147074401,0,9946,20,2,179558.8123,2331151.022,294,17,2,COB
16399,NCMO,1716,4.708,6891.9765,0.683113133,0,7017,18,1,182657.0818,2339406.821,152,9,2,LES
16400,NCMO,1717,1.682,2052.9292,0.81931718,0,7021,18,1,182826.3416,2339511.692,152,9,2,LES
16401,NCMO,1718,21.183,10118.0081,2.093593917,0,7155,18,1,182763.8329,2339479.144,152,9,2,LES
16402,NCMO,1719,1.682,3079.3938,0.546211365,0,7015,18,1,182849.9967,2339428.657,152,9,2,LES
16403,NCMO,1720,0.186,3226.0316,0.057655969,0,9917,20,2,184277.6523,2327350.184,327,20,2,COB
16404,NCMO,1721,0.266,3812.5828,0.069768973,0,9918,20,2,183647.9794,2328802.595,327,20,2,COB
16405,NCMO,1722,0.186,3372.6694,0.055149201,0,9919,20,2,183536.4755,2329154.832,327,20,2,COB
16406,NCMO,1723,0.24,3519.3072,0.068195244,0,9920,20,2,183648.4782,2329171.904,327,20,2,COB
16407,NCMO,1724,0.107,2052.9292,0.052120653,0,9921,20,2,183621.4273,2329195.727,327,20,2,COB
16408,NCMO,1725,0.319,4399.134,0.072514272,0,9922,20,2,183516.205,2329182.48,327,20,2,COB
16409,NCMO,1726,0.372,5132.323,0.072481798,0,9923,20,2,183507.7287,2329244.298,327,20,2,COB
16410,NCMO,1727,0.601,3812.5828,0.157635912,0,9924,20,2,182080.7743,2329423.994,294,17,2,COB
16411,NCMO,1728,0.324,2639.4804,0.122751451,0,9925,20,2,181911.2612,2329529.049,294,17,2,COB
16412,NCMO,1729,0.789,6012.1498,0.131234251,0,9926,20,2,182262.1958,2329548.403,295,20,2,COB
16413,NCMO,1730,1.063,6598.7009,0.161092312,0,9927,20,2,182052.9967,2329575.26,294,17,2,COB
16414,NCMO,1731,0.186,2346.2048,0.07927696,0,9928,20,2,182304.8091,2329596.832,295,20,2,COB
16415,NCMO,1732,0.832,5278.9608,0.157606771,0,9929,20,2,181909.7029,2329583.815,294,17,2,COB
16416,NCMO,1733,0.16,3372.6694,0.047440173,0,9930,20,2,183471.7779,2329653.508,327,20,2,COB
16417,NCMO,1734,1.329,15983.5201,0.083148143,0,9931,20,2,183416.0515,2329721.688,327,20,2,COB
16418,NCMO,1735,0.693,4545.7718,0.152449353,0,9932,20,2,181799.5657,2329831.291,294,17,2,COB
16419,NCMO,1736,0.878,5132.323,0.171072631,0,9933,20,2,181676.2388,2329834.664,294,17,2,COB
16420,NCMO,1737,2.033,10557.9215,0.192556831,0,9934,20,2,181765.2664,2329988.22,294,17,2,COB
16421,NCMO,1738,0.231,3665.945,0.063012402,0,9935,20,2,181749.4098,2330158.347,294,17,2,COB
16422,NCMO,1739,0.278,3519.3072,0.078992824,0,9936,20,2,181448.754,2330314.331,294,17,2,COB
16423,NCMO,1740,0.509,3519.3072,0.144630747,0,9937,20,2,181405.092,2330352.863,294,17,2,COB
16424,NCMO,1741,0.924,6158.7875,0.150029519,0,9938,20,2,181330.2286,2330396.69,294,17,2,COB
16425,NCMO,1742,0.278,2639.4804,0.105323776,0,9939,20,2,181267.8238,2330461.265,294,17,2,COB
16426,NCMO,1743,1.155,7625.1655,0.151472112,0,9940,20,2,180650.814,2330523.009,294,17,2,COB
16427,NCMO,1744,0.37,3519.3072,0.105134335,0,9941,20,2,179916.0749,2330880.097,294,17,2,COB
16428,NCMO,1745,1.214,4692.4096,0.258715671,0,5689,17,2,182840.0577,2334516.59,216,17,2,COB
16429,NCMO,1746,0.557,4545.7718,0.122531442,0,9947,20,2,182385.6996,2329732.941,295,20,2,COB
16430,NCMO,1747,11.432,5132.323,2.22745139,0,7193,18,1,183087.7526,2339252.275,152,9,2,LES
16431,NCMO,1748,8.406,3519.3072,2.388538425,0,7192,18,1,183132.8194,2339260.185,152,9,2,LES
16432,NCMO,1749,4.372,2346.2048,1.863434781,0,7191,18,1,183253.4973,2339337.362,152,9,2,LES
16433,NCMO,1750,2.354,3959.2206,0.594561405,0,7016,18,1,183160.7967,2339438.872,152,9,2,LES
16434,NCMO,1751,1.345,2199.567,0.611483988,0,7022,18,1,183151.6605,2339522.094,152,9,2,LES
16435,NCMO,1752,56.152,24341.8746,2.306806686,0,7031,18,1,183285.2786,2339583.011,152,9,2,LES
16436,NCMO,1753,13.114,6452.0631,2.032528201,0,7190,18,1,183367.3548,2339430.856,152,9,2,LES
16437,NCMO,1754,12.105,4839.0474,2.50152561,0,7189,18,1,183463.1791,2339455.99,152,9,2,LES
16438,NCMO,1755,33.288,16276.7957,2.045119936,0,7030,18,1,183723.1014,2339565.148,152,9,2,LES
16439,NCMO,1756,2.018,2346.2048,0.860112394,0,7027,18,1,183858.7906,2339610.344,152,9,2,LES
16440,NCMO,1757,46.401,21849.032,2.123709645,0,7029,18,1,184001.6238,2339564.609,152,9,2,LES
16441,NCMO,1758,2.69,4105.8584,0.655161479,0,7011,18,1,183969.156,2339437.782,152,9,2,LES
16442,NCMO,1759,47.073,15836.8823,2.972365394,0,7188,18,1,183987.0889,2339349.013,152,9,2,LES
16443,NCMO,1760,36.986,14957.0555,2.472812997,0,7026,18,1,184531.4093,2339589.3,152,9,2,LES
16444,NCMO,1761,22.528,8798.2679,2.560503954,0,7154,18,1,184701.7278,2339413.465,152,9,2,LES
16445,NCMO,1762,0.271,4105.8584,0.066003257,0,5686,17,2,189002.6896,2333391.491,226,17,2,COB
16446,NCMO,1763,0.211,3226.0316,0.065405427,0,5687,17,2,188533.9582,2333391.881,226,17,2,COB
16447,NCMO,1764,0.121,2492.8426,0.048538957,0,5688,17,2,188857.8797,2333457.349,226,17,2,COB
16448,NCMO,1765,17.821,8211.7167,2.170191691,0,7007,18,1,184888.8541,2339347.902,152,9,2,LES
16449,NCMO,1766,0.36,2786.1182,0.129212043,0,13411,26,1,207501.794,2320537.843,407,24,1,LES
16450,NCMO,1767,0.514,3959.2206,0.129823518,0,13412,26,1,207427.9714,2320727.168,407,24,1,LES
16451,NCMO,1768,0.821,5718.8742,0.143559729,0,13413,26,1,207402.7369,2320778.571,407,24,1,LES
16452,NCMO,1769,1.18,6305.4253,0.187140439,0,13414,26,1,207127.582,2320796.106,407,24,1,LES
16453,NCMO,1770,0.257,2346.2048,0.109538595,0,13415,26,1,207364.251,2320838.039,407,24,1,LES
16454,NCMO,1771,0.308,3079.3938,0.100019679,0,13416,26,1,207030.0469,2320925.799,407,24,1,LES
16455,NCMO,1772,0.77,4545.7718,0.16938817,0,13417,26,1,207201.8335,2320931.966,407,24,1,LES
16456,NCMO,1773,1.334,7771.8033,0.171646142,0,13418,26,1,206958.2545,2320986.781,407,24,1,LES
16457,NCMO,1774,0.719,4985.6852,0.144212881,0,13419,26,1,206925.4637,2321084.334,407,24,1,LES
16458,NCMO,1775,0.196,2639.4804,0.074257051,0,11545,24,1,198724.671,2320928.749,411,24,1,LES
16459,NCMO,1776,1.745,8504.9923,0.20517362,0,13420,26,1,206906.331,2321169.97,407,24,1,LES
16460,NCMO,1777,1.437,7038.6143,0.204159512,0,13421,26,1,206906.5917,2321382.215,407,24,1,LES
16461,NCMO,1778,0.196,2786.1182,0.070348779,0,11546,24,1,198574.6574,2321129.216,411,24,1,LES
16462,NCMO,1779,0.052,3812.5828,0.013639047,0,13422,26,1,206792.7289,2321516.303,407,24,1,LES
16463,NCMO,1780,0.052,3079.3938,0.016886439,0,13423,26,1,206568.5027,2321904.883,407,24,1,LES
16464,NCMO,1781,0,1173.1024,0,0,13424,26,1,206477.3833,2322260.965,407,24,1,LES
16465,NCMO,1782,0.154,586.5512,0.262551764,0,13425,26,1,206552.704,2322458.135,407,24,1,LES
16466,NCMO,1783,0.514,4545.7718,0.113072103,0,13426,26,1,206531.7176,2322531.202,407,24,1,LES
16467,NCMO,1784,0.36,3665.945,0.098201146,0,13427,26,1,206538.1694,2322560.124,407,24,1,LES
16468,NCMO,1785,1.95,7331.8899,0.265961437,0,13428,26,1,206578.3689,2322589.669,407,24,1,LES
16469,NCMO,1786,0.667,4692.4096,0.142144442,0,13429,26,1,206609.8383,2323058.611,407,24,1,LES
16470,NCMO,1787,0.565,4105.8584,0.137608266,0,13430,26,1,206602.4669,2323121.653,407,24,1,LES
16471,NCMO,1788,0.719,4839.0474,0.148582975,0,13431,26,1,206586.6949,2323152.787,407,24,1,LES
16472,NCMO,1789,1.591,8944.9057,0.177866598,0,13432,26,1,206553.1435,2323214.194,407,24,1,LES
16473,NCMO,1790,1.386,5865.512,0.236296507,0,13433,26,1,206258.8868,2324381.569,407,24,1,LES
16474,NCMO,1791,0.565,4105.8584,0.137608266,0,13434,26,1,206294.3277,2324513.471,407,24,1,LES
16475,NCMO,1792,3.522,13490.6775,0.261069181,0,13435,26,1,205474.9902,2325131.677,355,26,1,LES
16476,NCMO,1793,0.769,3812.5828,0.201700527,0,13436,26,1,204818.7235,2325524.44,355,26,1,LES
16477,NCMO,1794,0.513,4692.4096,0.109325485,0,13437,26,1,204550.6152,2325541.791,355,26,1,LES
16478,NCMO,1795,0.487,3959.2206,0.123003995,0,13438,26,1,203971.4089,2325900.848,343,24,1,LES
16479,NCMO,1796,1.114,6891.9765,0.16163722,0,13439,26,1,204043.8084,2326237.843,343,24,1,LES
16480,NCMO,1797,0.696,3372.6694,0.206364751,0,13440,26,1,203905.8167,2326313.964,343,24,1,LES
16481,NCMO,1798,1.392,5572.2364,0.249809951,0,13441,26,1,204321.5588,2326969.858,343,24,1,LES
16482,NCMO,1799,0.905,4105.8584,0.22041678,0,13442,26,1,204230.6468,2327262.935,343,24,1,LES
16483,NCMO,1800,3.201,8798.2679,0.363821607,0,13443,26,1,204253.3243,2327398.604,343,24,1,LES
16484,NCMO,1801,0.348,2346.2048,0.148324635,0,13444,26,1,204182.4412,2327622.626,343,24,1,LES
16485,NCMO,1802,1.038,7771.8033,0.133559742,0,11547,24,1,197557.0275,2327651.215,349,18,1,LES
16486,NCMO,1803,5.794,17009.9847,0.340623463,0,11548,24,1,197933.1776,2327637.579,349,18,1,LES
16487,NCMO,1804,5.967,12904.1263,0.46241024,0,11549,24,1,198019.8123,2327846.687,349,18,1,LES
16488,NCMO,1805,0.348,2052.9292,0.169513899,0,13445,26,1,204073.6483,2328141.257,343,24,1,LES
16489,NCMO,1806,3.805,8651.6301,0.439801517,0,11550,24,1,198080.4163,2327942.971,349,18,1,LES
16490,NCMO,1807,0.606,3372.6694,0.179679654,0,11551,24,1,198133.2917,2328064.095,349,18,1,LES
16491,NCMO,1808,0,0,0,0,13446,26,1,204169.4202,2328579.983,309,26,1,LES
16492,NCMO,1809,0.904,4399.134,0.205494991,0,11552,24,1,197893.6376,2328434.894,313,18,1,LES
16493,NCMO,1810,0.693,4399.134,0.157531005,0,13447,26,1,204040.1509,2328840.183,309,26,1,LES
16494,NCMO,1811,0.385,2346.2048,0.164094783,0,13448,26,1,204043.8115,2328975.9,309,26,1,LES
16495,NCMO,1812,0.693,3959.2206,0.175034432,0,13449,26,1,203995.3539,2329149.345,309,26,1,LES
16496,NCMO,1813,0.502,4399.134,0.114113369,0,11553,24,1,198186.1912,2329004.156,313,18,1,LES
16497,NCMO,1814,0.923,3519.3072,0.262267543,0,13450,26,1,204460.8517,2329548.116,309,26,1,LES
16498,NCMO,1815,1,4985.6852,0.200574244,0,13451,26,1,204892.657,2329761.994,309,26,1,LES
16499,NCMO,1816,2.231,6745.3387,0.330746905,0,13452,26,1,204939.0121,2329783.781,309,26,1,LES
16500,NCMO,1817,2.154,7771.8033,0.277155764,0,13453,26,1,205100.3564,2330019.281,309,26,1,LES
16501,NCMO,1818,1.187,5132.323,0.231279286,0,11554,24,1,198716.4128,2329998.438,302,18,1,LES
16502,NCMO,1819,1.539,5132.323,0.299864214,0,13454,26,1,205002.2836,2330353.365,309,26,1,LES
16503,NCMO,1820,0,3519.3072,0,0,6876,18,1,197201.4889,2330314.837,273,18,1,LES
16504,NCMO,1821,1.734,6452.0631,0.268751251,0,6877,18,1,197295.4194,2330339.811,273,18,1,LES
16505,NCMO,1822,5.549,9971.3703,0.55649324,0,6878,18,1,197378.591,2330375.203,273,18,1,LES
16506,NCMO,1823,3.006,7331.8899,0.409989784,0,6879,18,1,197659.4987,2330415.879,273,18,1,LES
16507,NCMO,1824,1.366,6012.1498,0.227206573,0,6880,18,1,198447.9625,2330435.943,270,18,1,LES
16508,NCMO,1825,4.779,11877.6617,0.402351911,0,6881,18,1,198359.7007,2330457.261,270,18,1,LES
16509,NCMO,1826,0.688,2639.4804,0.260657402,0,13455,26,1,204062.3302,2330700.346,268,18,1,LES
16510,NCMO,1827,0,0,0,0,6882,18,1,198218.62,2330548.803,270,18,1,LES
16511,NCMO,1828,0.463,5278.9608,0.087706653,0,6883,18,1,197391.2988,2330534.301,273,18,1,LES
16512,NCMO,1829,1.203,5425.5986,0.22172667,0,13456,26,1,202610.0109,2330726.476,268,18,1,LES
16513,NCMO,1830,3.122,9678.0947,0.322584145,0,6884,18,1,197573.8679,2330560.136,273,18,1,LES
16514,NCMO,1831,1.114,3519.3072,0.316539591,0,13457,26,1,204023.5711,2328508.253,343,24,1,LES
16515,NCMO,1832,17.699,33726.6937,0.524777199,0,13458,26,1,203884.3175,2330738.249,268,18,1,LES
16516,NCMO,1833,1.203,5278.9608,0.227885753,0,13459,26,1,202518.6063,2330753.436,268,18,1,LES
16517,NCMO,1834,0.925,4105.8584,0.225287869,0,6885,18,1,196625.0188,2330679.471,273,18,1,LES
16518,NCMO,1835,0.463,1906.2914,0.242880022,0,6886,18,1,196576.2496,2330687.313,273,18,1,LES
16519,NCMO,1836,0.503,2052.9292,0.24501578,0,6887,18,1,196090.3984,2330813.293,259,17,1,COB
16520,NCMO,1837,0.516,2639.4804,0.195493052,0,13460,26,1,202275.6632,2331054.729,268,18,1,LES
16521,NCMO,1838,0.816,4692.4096,0.173897848,0,13461,26,1,200463.1863,2330988.785,263,24,1,LES
16522,NCMO,1839,0.688,2639.4804,0.260657402,0,13462,26,1,201399.5982,2331035.692,268,18,1,LES
16523,NCMO,1840,0.344,2199.567,0.156394418,0,13463,26,1,202211.9922,2331071.013,268,18,1,LES
16524,NCMO,1841,3.584,8944.9057,0.400674976,0,6888,18,1,196193.9433,2330870.161,273,18,1,LES
16525,NCMO,1842,8.555,18183.0871,0.470492167,0,6889,18,1,196331.0464,2330872.184,273,18,1,LES
16526,NCMO,1843,3.67,7625.1655,0.481300997,0,13464,26,1,200074.0614,2331000.247,263,24,1,LES
16527,NCMO,1844,6.666,13050.7641,0.510774695,0,6890,18,1,196208.8677,2330976.888,259,17,1,COB
16528,NCMO,1845,6.235,11144.4727,0.559470152,0,13465,26,1,199930.8187,2331116.228,267,18,1,LES
16529,NCMO,1846,0.317,2932.756,0.108089456,0,13466,26,1,198892.4167,2331156.469,267,18,1,LES
16530,NCMO,1847,0.881,4692.4096,0.187750005,0,6891,18,1,196102.2925,2331067.85,259,17,1,COB
16531,NCMO,1848,6.186,17889.8115,0.345783418,0,13467,26,1,200996.7346,2331170.581,268,18,1,LES
16532,NCMO,1849,1.805,8358.3545,0.215951584,0,13468,26,1,201108.4494,2331289.184,268,18,1,LES
16533,NCMO,1850,5.66,16716.7091,0.33858339,0,6892,18,1,196156.5941,2331153.4,259,17,1,COB
16534,NCMO,1851,1.258,6158.7875,0.204260968,0,6893,18,1,195978.9319,2331175.742,259,17,1,COB
16535,NCMO,1852,3.91,9238.1813,0.423243493,0,13469,26,1,199778.7242,2331295.581,267,18,1,LES
16536,NCMO,1853,9.405,14957.0555,0.628800255,0,13470,26,1,199447.4137,2331235.068,267,18,1,LES
16537,NCMO,1854,3.171,8065.0789,0.393176558,0,13471,26,1,199276.7669,2331343.51,267,18,1,LES
16538,NCMO,1855,16.098,27714.544,0.580850257,0,6894,18,1,195782.3178,2331195.673,259,17,1,COB
16539,NCMO,1856,1.057,5278.9608,0.200228795,0,13472,26,1,199153.9141,2331415.975,267,18,1,LES
16540,NCMO,1857,0.846,3519.3072,0.240388236,0,13473,26,1,199233.554,2331444.535,267,18,1,LES
16541,NCMO,1858,0.951,3812.5828,0.249437193,0,13474,26,1,199194.2074,2331444.914,267,18,1,LES
16542,NCMO,1859,7.043,16863.3469,0.417651371,0,6895,18,1,195809.8856,2331387.313,259,17,1,COB
16543,NCMO,1860,21.128,33286.7803,0.634726459,0,6896,18,1,195636.1352,2331546.459,259,17,1,COB
16544,NCMO,1861,10.942,20822.5674,0.525487564,0,6897,18,1,195771.4803,2331763.882,259,17,1,COB
16545,NCMO,1862,0.881,4252.4962,0.207172446,0,6898,18,1,195829.1549,2331953.172,259,17,1,COB
16546,NCMO,1863,1.635,5718.8742,0.28589544,0,6899,18,1,195750.2573,2331960.662,259,17,1,COB
16547,NCMO,1864,2.138,8065.0789,0.265093498,0,6900,18,1,195812.2788,2331994.776,259,17,1,COB
16548,NCMO,1865,0.503,2346.2048,0.214388768,0,6901,18,1,195919.5008,2332086.958,259,17,1,COB
16549,NCMO,1866,0.629,2639.4804,0.238304515,0,6902,18,1,195986.4798,2332166.701,259,17,1,COB
16550,NCMO,1867,0.755,4105.8584,0.183883612,0,6903,18,1,195855.7557,2332448.901,259,17,1,COB
16551,NCMO,1868,0.503,2052.9292,0.24501578,0,6904,18,1,196098.8313,2332560.818,259,17,1,COB
16552,NCMO,1869,29.554,28301.0952,1.044270549,0,6905,18,1,195879.098,2332248.163,259,17,1,COB
16553,NCMO,1870,2.39,8504.9923,0.281011434,0,6906,18,1,196138.7147,2332594.066,259,17,1,COB
16554,NCMO,1871,2.767,11291.1105,0.24506003,0,6907,18,1,196206.7624,2332719.604,259,17,1,COB
16555,NCMO,1872,9.558,9824.7325,0.972850865,0,6908,18,1,196556.5306,2332804.606,259,17,1,COB
16556,NCMO,1873,2.138,7185.2521,0.297553934,0,6909,18,1,196232.239,2332889.417,259,17,1,COB
16557,NCMO,1874,3.648,9091.5435,0.401251977,0,6910,18,1,196556.8933,2332913.794,259,17,1,COB
16558,NCMO,1875,0.503,3372.6694,0.149140043,0,6911,18,1,196959.431,2333365.494,259,17,1,COB
16559,NCMO,1876,2.641,9531.4569,0.277082507,0,6912,18,1,197085.1741,2333723.587,259,17,1,COB
16560,NCMO,1877,0.755,3372.6694,0.223858315,0,6913,18,1,197086.1792,2333834.926,259,17,1,COB
16561,NCMO,1878,1.258,6598.7009,0.190643583,0,6914,18,1,197065.9194,2334059.934,259,17,1,COB
16562,NCMO,1879,19.871,18476.3626,1.075482226,0,6915,18,1,197300.4873,2334427.072,259,17,1,COB
16563,NCMO,1880,0.503,2052.9292,0.24501578,0,6916,18,1,197274.1746,2334773.715,259,17,1,COB
16564,NCMO,1881,33.327,30060.7488,1.108655011,0,6917,18,1,197600.2678,2334781.544,259,17,1,COB
16565,NCMO,1882,0.881,4399.134,0.200266689,0,6918,18,1,197534.8189,2334912.493,259,17,1,COB
16566,NCMO,1883,1.132,5425.5986,0.208640557,0,6919,18,1,197656.7642,2334917.922,259,17,1,COB
16567,NCMO,1884,0.755,3812.5828,0.198028476,0,6920,18,1,197726.6283,2334936.962,259,17,1,COB
16568,NCMO,1885,34.585,26248.166,1.317615867,0,6921,18,1,197832.2053,2334930.573,259,17,1,COB
16569,NCMO,1886,1.384,5865.512,0.235955531,0,6922,18,1,197706.6183,2335067.255,259,17,1,COB
16570,NCMO,1887,18.11,16570.0713,1.092934363,0,6923,18,1,197830.3971,2335073.167,259,17,1,COB
16571,NCMO,1888,0.503,2492.8426,0.201777649,0,6924,18,1,197678.5611,2335098.307,259,17,1,COB
16572,NCMO,1889,2.767,7771.8033,0.356030641,0,6925,18,1,197680.919,2335208.605,259,17,1,COB
16573,NCMO,1890,0.881,3079.3938,0.286095251,0,6926,18,1,197742.1735,2335273.675,259,17,1,COB
16574,NCMO,1891,1.132,4692.4096,0.241240642,0,6927,18,1,197840.3199,2335329.029,259,17,1,COB
16575,NCMO,1892,0.503,2199.567,0.228681372,0,6928,18,1,198115.9674,2335374.709,259,17,1,COB
16576,NCMO,1893,0.755,3372.6694,0.223858315,0,6929,18,1,197857.8349,2335372.178,259,17,1,COB
16577,NCMO,1894,0.503,2492.8426,0.201777649,0,6930,18,1,198095.6179,2335387.267,259,17,1,COB
16578,NCMO,1895,0.755,3372.6694,0.223858315,0,6931,18,1,197974.1681,2335396.552,259,17,1,COB
16579,NCMO,1896,3.019,10997.8349,0.274508574,0,6932,18,1,198261.3181,2335393.277,259,17,1,COB
16580,NCMO,1897,0.629,2639.4804,0.238304515,0,6933,18,1,198306.5438,2335531.477,259,17,1,COB
16581,NCMO,1898,18.99,18623.0004,1.019706814,0,6934,18,1,198205.5765,2335336.372,259,17,1,COB
16582,NCMO,1899,1.384,7185.2521,0.192616766,0,6935,18,1,198299.0997,2335679.807,259,17,1,COB
16583,NCMO,1900,1.761,7478.5277,0.235474147,0,6936,18,1,198318.0135,2335760.545,259,17,1,COB
16584,NCMO,1901,1.132,4985.6852,0.227050044,0,6937,18,1,198299.7512,2335850.915,259,17,1,COB
16585,NCMO,1902,0.503,2346.2048,0.214388768,0,6938,18,1,198244.7225,2335915.56,259,17,1,COB
16586,NCMO,1903,2.264,6745.3387,0.335639172,0,6939,18,1,198065.7693,2335992.514,259,17,1,COB
16587,NCMO,1904,49.047,37979.1899,1.291417747,0,6940,18,1,198300.4564,2335902.405,259,17,1,COB
16588,NCMO,1905,0.909,3226.0316,0.281770299,0,6941,18,1,202934.1516,2336425.056,193,18,1,LES
16589,NCMO,1906,1.666,4545.7718,0.366494404,0,6942,18,1,202831.1701,2336469.486,193,18,1,LES
16590,NCMO,1907,0.503,2932.756,0.171511029,0,6943,18,1,198701.5281,2336412.997,259,17,1,COB
16591,NCMO,1908,1.007,3812.5828,0.264125397,0,6944,18,1,198475.7877,2336398.963,259,17,1,COB
16592,NCMO,1909,2.878,5425.5986,0.530448343,0,6945,18,1,202562.5279,2336568.407,193,18,1,LES
16593,NCMO,1910,0.852,3226.0316,0.264101534,0,6946,18,1,200867.6695,2336623.956,185,18,1,LES
16594,NCMO,1911,5.149,7771.8033,0.662523227,0,6947,18,1,202312.3964,2336676.081,193,18,1,LES
16595,NCMO,1912,28.986,21995.6698,1.317804822,0,6948,18,1,198780.8375,2336577.166,188,18,1,LES
16596,NCMO,1913,2.895,4545.7718,0.636855522,0,6949,18,1,200326.0677,2336868.212,185,18,1,LES
16597,NCMO,1914,15.157,12904.1263,1.174585555,0,6950,18,1,200730.6062,2336942.447,185,18,1,LES
16598,NCMO,1915,4.258,6158.7875,0.691369795,0,6951,18,1,200548.2982,2336963.428,185,18,1,LES
16599,NCMO,1916,10.218,8798.2679,1.161364941,0,6952,18,1,200838.6287,2337007.435,185,18,1,LES
16600,NCMO,1917,2.652,7038.6143,0.376778724,0,6953,18,1,198590.5864,2337005.4,188,18,1,LES
16601,NCMO,1918,0.897,2199.567,0.407807537,0,6954,18,1,199003.9635,2337091.011,182,18,1,LES
16602,NCMO,1919,3.182,8358.3545,0.380696919,0,6955,18,1,198525.546,2337211.008,188,18,1,LES
16603,NCMO,1920,0.972,3226.0316,0.301298933,0,6956,18,1,201299.1229,2337805.442,184,18,1,LES
16604,NCMO,1921,1.528,2639.4804,0.578901905,0,6957,18,1,201335.9615,2337808.53,184,18,1,LES
16605,NCMO,1922,1.097,3519.3072,0.311709095,0,6958,18,1,198191.5336,2337713.383,177,18,2,LES
16606,NCMO,1923,1.389,4399.134,0.315743962,0,6959,18,1,201437.9405,2337857.018,184,18,1,LES
16607,NCMO,1924,0.972,2639.4804,0.368254353,0,6960,18,1,201380.5814,2337871.621,184,18,1,LES
16608,NCMO,1925,0.556,2639.4804,0.210647552,0,6961,18,1,201462.7819,2337888.256,184,18,1,LES
16609,NCMO,1926,1.528,5425.5986,0.28162789,0,6962,18,1,201477.4486,2337928.367,184,18,1,LES
16610,NCMO,1927,2.194,6452.0631,0.340046277,0,6963,18,1,198231.8205,2337881.87,177,18,2,LES
16611,NCMO,1928,11.7,13344.0397,0.876795933,0,6964,18,1,198368.8973,2337928.428,177,18,2,LES
16612,NCMO,1929,15.539,19502.8272,0.796756286,0,6965,18,1,197864.8996,2337953.249,177,18,2,LES
16613,NCMO,1930,1.097,3226.0316,0.340046224,0,6966,18,1,198129.805,2338066.934,177,18,2,LES
16614,NCMO,1931,0.732,2492.8426,0.293640634,0,6967,18,1,197950.1428,2338121.777,177,18,2,LES
16615,NCMO,1932,0.732,2492.8426,0.293640634,0,6968,18,1,197660.8968,2338154.726,177,18,2,LES
16616,NCMO,1933,1.463,4252.4962,0.344033245,0,6969,18,1,197553.7099,2338204.799,177,18,2,LES
16617,NCMO,1934,8.227,15250.3311,0.539463701,0,6970,18,1,197702.2531,2338358.222,177,18,2,LES
16618,NCMO,1935,2.377,3959.2206,0.600370628,0,6971,18,1,197455.0459,2338494.818,177,18,2,LES
16619,NCMO,1936,0.987,3079.3938,0.320517608,0,6972,18,1,196825.4332,2338634.065,162,18,2,LES
16620,NCMO,1937,14.992,13197.4019,1.135981158,0,6973,18,1,197146.2529,2338682.133,162,18,2,LES
16621,NCMO,1938,4.813,5865.512,0.820559228,0,6974,18,1,198022.8052,2338740.058,163,18,2,LES
16622,NCMO,1939,3.566,5572.2364,0.639958537,0,6975,18,1,198097.2253,2338752.408,163,18,2,LES
16623,NCMO,1940,1.783,3665.945,0.486368453,0,6976,18,1,198176.4883,2338761.606,163,18,2,LES
16624,NCMO,1941,6.313,6452.0631,0.978446739,0,6977,18,1,197389.1069,2338740.72,162,18,2,LES
16625,NCMO,1942,4.735,7625.1655,0.620970088,0,6978,18,1,196877.0886,2338698.131,162,18,2,LES
16626,NCMO,1943,0.79,2492.8426,0.316907242,0,6979,18,1,196898.8092,2338800.687,162,18,2,LES
