ld,Name_str,mean,std,q25,q50,q75
lambda0.8,NCMO,349.7579061767215,4659.622525210453,1.3533799991117954,4.334894897460699,25.281505245886347
lambda0.8,RAMO,3550.4801270439316,47300.995583290314,13.73849942010254,44.00460408315059,256.63889328043655
lambda0.8,Sub ISO-M-L,229.76051152480002,3060.966560006495,0.8890529002831031,2.847648763495213,16.607749174015314
lambda0.8,Sub ISO-M-M,333.92803085117225,4448.730241331864,1.2921266685203021,4.138699630493698,24.137276426417205
lambda0.8,Sub ISO-M-S,590.7805061153152,7870.627382928253,2.286011285868187,7.3221258369054665,42.70331049207266
lambda0.8,Sub ISO-P-L,167.4790539700013,2231.2266816500482,0.6480562638050545,2.075733196204798,12.105866677333411
lambda0.8,Sub ISO-P-M,270.6200670864915,3605.3148137644744,1.047157990384626,3.3540615587141858,19.561195114864333
lambda0.8,Sub ISO-P-S,517.3093071957336,6891.813044798834,2.0017162081229407,6.411524762041154,37.39260137555468
lambda0.8,Sub InC-M-L,360.93921220513124,4808.5846058701145,1.3966458000431186,4.473475857586334,26.089722135400468
lambda0.8,Sub InC-M-M,1061.524029406268,14142.071390301619,4.107542287404693,13.156514884555941,76.73000336555424
lambda0.8,Sub InC-M-S,4902.573517706448,65314.154708665235,18.970393022900222,60.76243181646226,354.3720839969067
lambda0.8,Sub InC-P-L,243.81659746489603,3248.2276726392797,0.9434425945292452,3.0218597081055845,17.62376340601845
lambda0.8,Sub InC-P-M,691.3889671702342,9210.975787008048,2.6753133617570666,8.569065782411604,49.97557879829742
lambda0.8,Sub InC-P-S,2989.9450431495015,39833.31048751578,11.569522084791448,37.057339612182645,216.12180870931553
lambda0.9,BS,195.02570353288743,3095.303589917995,0.77099086513374,3.110534526797935,16.43938678885073
lambda0.9,BS+CC,444.8006879709269,7059.547235742886,1.7584208697545274,7.094284868167291,37.493778620149435
lambda0.9,BS+CC+FM,395.3201092352668,6274.22812027623,1.5628103757752474,6.305101464261465,33.32289059033373
lambda0.9,BS+FM,147.6957259883969,2344.117224478252,0.5838822959925787,2.3556518285802497,12.449780324335206
lambda0.9,BS+GW,111.24432691500796,1765.587603174421,0.43977977413095004,1.7742754596507766,9.377166625181701
lambda0.9,BS+GW+CC,328.2965707123137,5210.480134031333,1.2978476810429493,5.236119135741568,27.67324619076638
lambda0.9,BS+GW+CC+FM,298.41416370184226,4736.208691758047,1.1797142123978939,4.759513964904549,25.154355408023168
lambda0.9,BS+GW+FM,110.8551165043855,1759.4103436675443,0.4382411170935999,1.7680678039495021,9.344358742084424
lambda0.9,CC,527.8340256574276,8377.390902337103,2.0866747547459568,8.418613195513021,44.49294401153307
lambda0.9,CC+FM,464.3527409812583,7369.862946835509,1.8357155749780072,7.406127537398658,39.14188836225199
lambda0.9,FM,130.2964775343619,2067.9692335926907,0.5150982261225712,2.078145007293559,10.983137876751579
lambda0.9,GW,12.708954210006423,201.70711284578266,0.05024203181333795,0.2026996449883475,1.0712814267830932
lambda0.9,GW+CC,347.380387219732,5513.364341982865,1.3732913171000132,5.540493733930826,29.281886668866292
lambda0.9,GW+CC+FM,310.97305079950866,4935.534050490707,1.2293629871652363,4.959820135977326,26.212987162176656
lambda0.9,GW+FM,72.82690722227285,1155.8547580355926,0.28790502578469845,1.1615423264277036,6.138830291468738
lambda0.9,NCMO,228.25815891087356,3622.744519856366,0.9023680070091525,3.640570814276653,19.240664661486683
lambda0.9,RAMO,2317.1057543991856,36775.387191986265,9.160163700623924,36.956346372494686,195.31680715519906
lambda0.9,Sub ISO-M-L,239.00277783581487,3793.275157245214,0.944844474933166,3.8119405749691553,20.146365516328775
lambda0.9,Sub ISO-M-M,404.3549308027711,6417.622119762296,1.5985275390541085,6.44920105687973,34.0844667499163
lambda0.9,Sub ISO-M-S,787.0831194529471,12492.00059824799,3.1115585494958125,12.5534694871918,66.34594107991644
lambda0.9,Sub ISO-P-L,179.48176003865402,2848.6016258814,0.7095413319434253,2.862618626249701,15.129134372390917
lambda0.9,Sub ISO-P-M,332.57120051161377,5278.323893718693,1.314746481905538,5.304296731510417,28.033569427021195
lambda0.9,Sub ISO-P-S,698.6385947621139,11088.274577395761,2.7619127368030814,11.14283620771397,58.89064813949908
lambda0.9,Sub InC-M-L,284.2765881862764,4511.827559151658,1.1238244430998594,4.53402872901119,23.9626505817012
lambda0.9,Sub InC-M-M,826.0692221944096,13110.759159742996,3.2656814601498154,13.175272749253422,69.63221366217994
lambda0.9,Sub InC-M-S,3832.365621170031,60824.470058048384,15.150407521931772,61.12376660111679,323.04326876628505
lambda0.9,Sub InC-P-L,191.23396810231012,3035.123972166713,0.75600108005915,3.050058785602599,16.119768378481883
lambda0.9,Sub InC-P-M,540.2613144086198,8574.627629536131,2.135803284637057,8.616820457606309,45.54048288880284
lambda0.9,Sub InC-P-S,2362.0972408620664,37489.458758151944,9.338027563916283,37.673931642126334,199.10929416983456
lambda1.0,BS,20.12796626528113,120.67456233522476,0.05262421513371534,0.7744900516773898,5.959359129064013
lambda1.0,BS+CC,682.5991117763963,4092.4327862231357,1.7846434177587478,26.265257720872718,202.0995660784826
lambda1.0,BS+CC+FM,608.6093024672778,3648.8366604165376,1.5911983577130226,23.418255173264917,180.19313798969102
lambda1.0,BS+FM,146.39798532354303,877.7097781682143,0.3827549675546437,5.633146524806777,43.344576338013304
lambda1.0,BS+GW,21.019739796642096,126.02107271688952,0.054955741406483544,0.8088039867906267,6.223389715419906
lambda1.0,BS+GW+CC,486.53464394402897,2916.9541743590594,1.2720363019029817,18.721029067950298,144.0500562143238
lambda1.0,BS+GW+CC+FM,440.6881389922109,2642.0875113915517,1.1521714179939218,16.956933206432048,130.47611713774793
lambda1.0,BS+GW+FM,108.2770567051509,649.1607873657123,0.28308846760767264,4.166317755991958,32.0579763419536
lambda1.0,CC,773.6088330490928,4638.069545450891,2.02258673942334,29.767157654658792,229.04514051714472
lambda1.0,CC+FM,684.0635625279127,4101.212707213243,1.7884721985896006,26.321607305489085,202.53315126240494
lambda1.0,FM,192.70882611268758,1155.3603052980236,0.5038338493746572,7.415109242911883,57.055992990547416
lambda1.0,GW,3.5530820722896777,21.302034113315894,0.009289470823609196,0.13671658037942377,1.0519737466142578
lambda1.0,GW+CC,530.7138786898215,3181.8249390944743,1.387542137071025,20.420971195752657,157.1303606239913
lambda1.0,GW+CC+FM,476.5604406888148,2857.1551565843847,1.2459589222526022,18.337238619737146,141.09695809995387
lambda1.0,GW+FM,139.1064810665408,833.9945277856209,0.3636914574308834,5.352581790427599,41.18575453327259
lambda1.0,Sub ISO-M-L,289.3353456794507,1734.6718365781712,0.7564621917658341,11.133134062029058,85.66455303583766
lambda1.0,Sub ISO-M-M,557.6575936385783,3343.3624221304362,1.457986007717342,21.457719713114724,165.10768289960245
lambda1.0,Sub ISO-M-S,1177.4379321124504,7059.173552950976,3.078390843339241,45.305817431821545,348.6082695668995
lambda1.0,Sub ISO-P-L,241.13375151870386,1445.6855474247786,0.6304399683841039,9.278418356504297,71.39333425439693
lambda1.0,Sub ISO-P-M,446.72384043574425,2678.2737619289856,1.1679516536650847,17.189176775469363,132.2631289015679
lambda1.0,Sub ISO-P-S,1045.5436927978276,6268.419067671278,2.733555665601353,40.23075048882232,309.5578693043388
lambda1.0,Sub InC-M-L,129.5830766340572,776.898214790819,0.33879268340397867,4.98613731740693,38.366126042420824
lambda1.0,Sub InC-M-M,354.50009555924254,2125.358484587536,0.9268342885595401,13.640563269568974,104.95811414236442
lambda1.0,Sub InC-M-S,1701.2534210575893,10199.640107781202,4.447897261291117,65.46135027382135,503.69619920909213
lambda1.0,Sub InC-P-L,85.41624062023192,512.1017850147299,0.2233192645034225,3.2866722718112493,25.28949256977491
lambda1.0,Sub InC-P-M,236.81885562270307,1419.816159186082,0.6191587486663223,9.112388470452641,70.11580755796425
lambda1.0,Sub InC-P-S,1092.5814821147912,6550.427918651528,2.8565351416103097,42.04068495506416,323.4845162135476
