,Name,mean,std,q25,q50,q75
941,Sub087 InC-P-S,1437.047495,8935.495868,0.972977398,3.677817673,32.49534389
942,Sub088 InC-P-S,1789.276371,11125.63898,1.211459937,4.579272629,40.46014568
943,Sub088 InC-P-M,260.873342,1622.098558,0.176628724,0.66764988,5.899017944
944,Sub088 InC-P-L,68.8064546,427.8354006,0.046586578,0.176095498,1.555891097
945,Sub088 InC-M-S,2792.568196,17364.06184,1.890755696,7.146984843,63.14715705
946,Sub088 InC-M-M,385.3114586,2395.849099,0.260881663,0.986122795,8.712884155
947,Sub088 InC-M-L,101.9208736,633.7393497,0.069007257,0.260844817,2.304693372
948,Sub089 InC-M-L,1.587077358,9.868374722,0.001074558,0.004061787,0.035887905
949,Sub089 InC-M-M,6.531207314,40.61074959,0.004422065,0.016715237,0.147687414
950,Sub089 InC-M-S,50.84915023,316.1777,0.03442828,0.130137594,1.14983021
951,Sub089 InC-P-M,4.236841024,26.3444845,0.002868625,0.010843294,0.095805884
952,Sub089 InC-P-S,34.74705217,216.0555877,0.023526081,0.088927696,0.785720314
953,Sub089 InC-P-L,1.049569255,6.526173824,0.000710629,0.002686149,0.023733463
954,Sub090 InC-P-S,2768.928555,17217.07164,1.874750076,7.086484207,62.61260391
955,Sub090 InC-P-M,649.6357032,4039.405212,0.439846879,1.662604527,14.68993589
956,Sub090 InC-P-L,175.0961005,1088.739577,0.118551787,0.448121259,3.959373659
957,Sub090 InC-M-S,4379.980102,27234.51677,2.965539871,11.20962827,99.04262742
958,Sub090 InC-M-M,683.3501662,4249.040208,0.462673829,1.74888953,15.45230671
959,Sub090 InC-M-L,264.9962108,1647.734369,0.179420182,0.678201487,5.992246624
960,Sub091 InC-M-M,7.206527152,44.80985758,0.004879302,0.018443575,0.162958134
961,Sub091 InC-M-L,1.787782152,11.11634799,0.001210448,0.004575448,0.040426358
962,Sub091 InC-M-S,56.64701972,352.2285884,0.038353826,0.144976009,1.280934967
963,Sub091 InC-P-L,1.182823427,7.354742193,0.000800851,0.003027185,0.026746683
964,Sub091 InC-P-M,4.527923169,28.15442002,0.003065707,0.011588257,0.102388001
965,Sub091 InC-P-S,37.76631586,234.8292318,0.025570325,0.09665486,0.85399364
966,Sub092 InC-P-S,462.7991132,2877.663806,0.313345995,1.18443598,10.46507954
967,Sub092 InC-P-M,75.87581826,471.7923819,0.051373011,0.194188032,1.715747612
968,Sub092 InC-P-L,20.12211414,125.1183892,0.013624019,0.051498275,0.45501281
969,Sub092 InC-M-S,470.3048983,2924.334436,0.318427914,1.203645442,10.63480466
970,Sub092 InC-M-M,112.2908528,698.2194081,0.076028428,0.287384575,2.539185302
971,Sub092 InC-M-L,29.80626928,185.3340247,0.020180841,0.076282812,0.673996492
972,Sub093 InC-M-L,0.068793417,0.427754333,4.66E-05,0.000176062,0.001555596
973,Sub093 InC-M-M,0.258636789,1.608191771,0.000175114,0.000661926,0.005848444
974,Sub093 InC-M-S,1.378897895,8.573924302,0.000933606,0.003528996,0.031180432
975,Sub093 InC-P-L,0.050404407,0.313412309,3.41E-05,0.000128999,0.001139773
976,Sub093 InC-P-M,0.181244195,1.126968146,0.000122714,0.000463856,0.004098398
977,Sub093 InC-P-S,0.14089421,0.876073778,9.54E-05,0.000360589,0.003185981
978,Sub094 InC-P-S,5.068328533,31.51463596,0.003431598,0.01297131,0.114607958
979,Sub094 InC-P-M,0.79564217,4.947266772,0.000538703,0.002036277,0.017991518
980,Sub094 InC-P-L,0.211010577,1.312054156,0.000142868,0.000540037,0.004771492
981,Sub094 InC-M-S,7.617700113,47.36651233,0.005157693,0.019495885,0.172255813
982,Sub094 InC-M-M,1.202938887,7.479819205,0.00081447,0.003078666,0.027201545
983,Sub094 InC-M-L,0.319492504,1.986589835,0.000216318,0.000817673,0.007224548
984,Sub096 InC-P-S,4.291425954,26.68389111,0.002905583,0.010982993,0.09704019
985,Sub096 InC-P-M,0.012501881,0.077736124,8.46E-06,3.20E-05,0.0002827
986,Sub096 InC-M-S,6.324562474,39.32584138,0.004282152,0.016186374,0.143014642
987,Sub096 InC-M-M,0.018521305,0.115164628,1.25E-05,4.74E-05,0.000418814
988,Sub097 InC-P-L,72.66382055,451.8203264,0.049198273,0.185967607,1.643116073
989,Sub097 InC-M-L,109.9718201,683.7997684,0.074458287,0.281449503,2.486746002
990,Sub097 InC-M-M,233.0732938,1449.239125,0.15780623,0.596501565,5.270387277
991,Sub097 InC-P-M,274.14768,1704.637787,0.18561634,0.701622727,6.199184905
992,Sub097 InC-P-S,1400.473819,8708.082415,0.94821457,3.584215122,31.6683189
993,Sub097 InC-M-S,1021.59002,6352.200214,0.691684863,2.614542557,23.10078069
994,Sub099 InC-M-M,604.5346134,3758.96869,0.409310421,1.547177872,13.67008413
995,Sub099 InC-M-L,163.950363,1019.43589,0.111005376,0.419596113,3.707339838
996,Sub099 InC-M-S,3585.525452,22294.63394,2.427640865,9.176390425,81.07796226
997,Sub099 InC-P-L,108.3306473,673.5950307,0.073347103,0.27724927,2.449634859
998,Sub099 InC-P-M,407.8554251,2536.026456,0.276145438,1.043819286,9.222661284
999,Sub099 InC-P-S,2309.497733,14360.35171,1.56368464,5.910668652,52.22369011
1000,Sub100 InC-P-S,1388.549102,8633.935068,0.940140738,3.553696342,31.39867035
1001,Sub100 InC-P-M,113.2679376,704.2948769,0.07668998,0.289885216,2.561279705
1002,Sub100 InC-P-L,30.01032113,186.6028099,0.020318997,0.076805039,0.67861063
1003,Sub100 InC-M-S,2163.776468,13454.26352,1.465021584,5.537726041,48.92855711
1004,Sub100 InC-M-M,167.6285486,1042.30668,0.113495754,0.429009647,3.790513084
1005,Sub100 InC-M-L,44.45336672,276.4090095,0.030097906,0.113768945,1.005205078
1006,Sub101 InC-P-S,541.0539401,3364.248755,0.366329754,1.384712579,12.23462266
1007,Sub101 InC-P-M,257.9923795,1604.184865,0.17467812,0.660276669,5.833871965
1008,Sub101 InC-P-L,68.42649004,425.4727983,0.046329317,0.17512306,1.54729912
1009,Sub101 InC-M-S,776.4096474,4827.679822,0.52568133,1.987055496,17.55662118
1010,Sub101 InC-M-M,389.2624299,2420.416058,0.263556735,0.996234466,8.802225789
1011,Sub101 InC-M-L,103.5589044,643.9245506,0.070116314,0.265037008,2.341733466
1012,Sub102 InC-M-L,51.57907484,320.716338,0.034922488,0.132005681,1.166335685
1013,Sub102 InC-M-M,194.2756985,1207.997444,0.131537659,0.497207364,4.393073752
1014,Sub102 InC-M-S,67.50033882,419.7140322,0.04570225,0.172752773,1.526356457
1015,Sub102 InC-P-M,128.4969943,798.9884576,0.087001071,0.32886075,2.905647888
1016,Sub102 InC-P-S,819.0271824,5092.673714,0.554536255,2.09612602,18.52031338
1017,Sub102 InC-P-L,34.08084746,211.9131571,0.023075016,0.087222686,0.77065571
1018,Sub103 InC-P-S,6.016592867,37.4109004,0.004073636,0.015398191,0.136050656
1019,Sub103 InC-P-M,0.944143344,5.870640308,0.000639248,0.002416334,0.021349512
1020,Sub103 InC-P-L,0.250699087,1.558835502,0.00016974,0.000641611,0.005668952
1021,Sub103 InC-M-S,8.867054712,55.13494231,0.00600359,0.022693342,0.200506937
1022,Sub103 InC-M-M,1.397260445,8.688101805,0.000946039,0.003575991,0.031595656
1023,Sub103 InC-M-L,0.371087566,2.307405585,0.000251251,0.00094972,0.008391245
