WCMOid,Percent Wetland,Percent grass,Percent water
13081,0.026683381,0.045308023,0
13082,0.010884998,0.019309039,0
13083,0.048238377,0.067456081,0.009317674
13084,0.049151378,0.06926322,0.009418228
13085,0.039645763,0.063845124,0
13114,0.012931427,0.027410983,9.11E-05
13115,0.011231324,0.028645028,0.00010304
13116,0.010085575,0.023227384,0.000101874
13117,0.012178759,0.026731345,0.00010321
13118,0.010007222,0.02238729,0.000103167
13119,0.013451574,0.029693105,9.96E-05
13120,0.014910801,0.033815568,8.88E-05
13121,0.005635823,0.016190183,0.00010247
13129,0.031528304,0.052001228,0.044835705
13130,0.032172295,0.04068067,0.014180626
13131,0.03670682,0.057384046,0.035853173
13132,0.032211677,0.046496021,0.018119068
13133,0.032918946,0.049428145,0.012630532
13134,0.038961967,0.062410638,0.072562196
13135,0.116037445,0.155128073,0.103178685
13136,0.037734174,0.059486815,0.011187073
13137,0.082484725,0.112386595,0.068505832
13138,0.033141936,0.056714012,0.006346328
13139,0.105398722,0.132701422,0.049660004
13140,0.144943706,0.172634141,0.079115529
13141,0.012869882,0.033238752,0.000202675
13142,0.020835472,0.052242636,0.000102638
13143,0.017898505,0.044746262,0.000105285
13144,0.016431687,0.038239172,0.00010143
13145,0.016213389,0.040184798,8.72E-05
13146,0.015910735,0.03616076,0
13147,0.015615305,0.03557394,0
13148,0.010507552,0.027676142,0
13152,0.029042225,0.08177137,0.000205973
13153,0.028273245,0.072675522,0.000189753
13154,0.027151211,0.063387636,0.000208855
13155,0.025090325,0.055901244,0.000200723
13156,0.023149528,0.049677099,0.000198708
13157,0.022352941,0.055475113,9.05E-05
13158,0.020273109,0.044222689,0.000210084
13159,0.016998342,0.033478441,0.000103648
13160,0.01642797,0.035593934,0.000105307
13161,0.01582246,0.03452173,0
13162,0.016326955,0.035253744,0
13163,0.010017029,0.018531504,0
13164,0.018609912,0.038659264,0
13185,0.073577415,0.105425673,0.009175121
13186,0.066395077,0.086417613,0.008407732
13187,0.053359507,0.080485411,0.011421433
13188,0.074227659,0.095065312,0.01161103
13189,0.050186061,0.070501861,0.01538771
13190,0.043031527,0.066742777,0.011592167
13191,0.045777944,0.064313799,0.01432316
13192,0.046035287,0.059622795,0.015514095
13193,0.057218611,0.072442696,0.013085871
13194,0.032877272,0.040943435,0.015621809
13195,0.024305556,0.031150794,0.007440476
13196,0.030377668,0.037561576,0.01570197
13197,0.042397359,0.053744584,0.015782959
13198,0.028109628,0.037044473,0.014054814
13199,0.020403957,0.026896125,0.006492168
13200,0.027931277,0.040992666,0.00994675
13201,0.022932884,0.03460972,0.00704818
13202,0.029157895,0.044315789,0.012736842
13203,0.021107628,0.028735632,0.006583072
13204,0.012961117,0.017048853,0.006380857
13205,0.033072326,0.050896353,0.012981661
13206,0.015048601,0.021021197,0.004040286
13207,0.004426145,0.008440556,0.000102934
13208,0.008106385,0.013024866,0.003187904
13209,0.029959361,0.050562329,0.008600321
13210,0.016212453,0.047543266,9.95E-05
13211,0.022001859,0.050821196,0.000103295
13212,0.021741319,0.047005536,0.000100654
13213,0.023340249,0.049585062,0.000103734
13214,0.005156234,0.012581211,0
13215,0.003127932,0.007819831,0
13216,0.002716025,0.007041545,0
13217,0.007989348,0.01618355,0
13218,0.003445755,0.009188681,0
13219,0.004082915,0.00931742,0
13220,0.002368448,0.008341057,0
13221,0.005578659,0.01217162,0
13222,0.003642619,0.012243246,0
13223,0.003868472,0.012894907,0
13224,0.003651539,0.012519562,0
13227,0.015154385,0.031729494,0.001136579
13230,0.012319921,0.029210134,0.000496771
13232,0.019154818,0.03485387,0.000394945
13233,0.028571429,0.043064182,0.000724638
13235,0.039139344,0.067622951,0.004918033
13236,0.033755274,0.058188598,0.001570013
13237,0.038159173,0.066425227,0.008744811
13238,0.043169174,0.073665774,0.009272615
13239,0.022758565,0.029318863,0.000971896
13240,0.004311612,0.008231259,0
13241,0.018024324,0.024236591,0.005512293
13242,0.008817295,0.017210682,0.000254345
13243,0.017931476,0.024095421,0.005283381
13244,0.00716159,0.015533589,0.000201735
13245,0.005614537,0.009391588,0.000204165
13246,0.011546504,0.01581962,0.005364124
13247,0.005376344,0.009408602,0.000206782
13248,0.004194713,0.006828602,9.76E-05
13249,0.018463643,0.024086316,0.000683839
13250,0.005384385,0.009173397,0.000199422
13252,0.007035073,0.014172104,0
13253,0.015637611,0.043079096,0
13254,0.005621034,0.013236627,0
13255,0.015592711,0.042832989,9.39E-05
13256,0.013667208,0.040332601,0
13257,0.002618856,0.008763094,0
13258,0.005141388,0.015127546,0
13259,0.0046797,0.013207155,0
13260,0.002601728,0.007284837,0
13261,0.00374456,0.009513207,0
13262,0.004426601,0.011220918,0
13263,0.003043831,0.008015422,0
13264,0.002568845,0.006884505,0
13265,0.004002874,0.01067433,0
13266,0.0038153,0.010174134,0
13267,0.004541502,0.012175089,0
13268,0.005008978,0.013703809,9.45E-05
13269,0.00541272,0.015282974,7.96E-05
13270,0.005857403,0.018481115,0.00010099
13271,0.005936211,0.015796358,0.000100614
13279,0.006025942,0.021346134,0
13280,0.004570747,0.017686804,0
13281,0.005325141,0.02140297,0
13282,0.008601087,0.029362333,0
13283,0.008446298,0.023879041,0.000104275
13284,0.010670873,0.028486592,9.28E-05
13285,0.008101266,0.024506329,0.000101266
13286,0.010418734,0.026592578,9.92E-05
13287,0.007471853,0.023336745,0.000102354
13288,0.007496548,0.022292365,9.86E-05
13289,0.006882591,0.018825911,0.000101215
13301,0.004817491,0.025013897,0
13302,0.007895284,0.031061708,0
13303,0.008365456,0.029853194,0
13304,0.009692246,0.027777778,0
13305,0.024720244,0.061241099,0.015157681
13306,0.016029593,0.050863132,0.005651459
13307,0.010952805,0.042564559,0.000445236
13308,0.03329933,0.064339843,0.018580589
13309,0.011859728,0.042429199,0.003373888
13310,0.030992274,0.070318604,0.014584599
13311,0.009448287,0.029778978,8.44E-05
13324,0.011073424,0.023244214,0.000299282
13325,0.012419872,0.026041667,0.000300481
13326,0.014637658,0.027275636,0.000239962
13327,0.015892328,0.030948217,0.00015208
13328,0.003781095,0.016517413,0
13329,0.006198347,0.02035124,0.000206612
13330,0.008850382,0.022731507,0.000186324
13331,0.004566684,0.018681889,0
13332,0.005636155,0.019622169,0.000208746
13333,0.005472491,0.021303626,0
13334,0.009945217,0.02638011,0.000168563
13335,0.0056926,0.01697238,0
13336,0.008907784,0.026116004,0
13337,0.008951049,0.026573427,0
13338,0.044468969,0.074850688,0.019475461
13339,0.043987374,0.082781794,0.025659301
13340,0.043082022,0.082125104,0.026097763
13341,0.041431851,0.081820079,0.026299311
13342,0.041514042,0.08028083,0.025539276
13343,0.042112496,0.080887406,0.02473741
13344,0.038226622,0.078664701,0.023272957
13345,0.031243898,0.069517672,0.016891232
13346,0.033664459,0.071743929,0.018855776
13374,0.017087895,0.031106109,0.002148777
13375,0.058680805,0.085549964,0.030283968
13376,0.018249018,0.032879033,0.005159005
13377,0.020555728,0.033777502,0.001549427
13378,0.047797563,0.066333437,0.027595543
13379,0.010425354,0.025646372,0.001563803
13380,0.044080605,0.062867338,0.027497901
13381,0.021494157,0.035267112,0.001565109
13382,0.023287244,0.037218006,0.004262397
13383,0.037279087,0.056056701,0.024208395
13384,0.041263644,0.074629515,0.023604579
13385,0.028124683,0.041831658,0.01675297
13386,0.041421916,0.062082236,0.026635609
13387,0.029146371,0.044318454,0.019484149
13388,0.010277172,0.02304578,0.000934288
13389,0.036923077,0.057948718,0.026358974
13390,0.018059516,0.031000951,0.001242963
13391,0.02048146,0.033488643,0.001747234
13392,0.009628467,0.022919937,0.000104657
13393,0.007968942,0.017674704,0.000102166
13394,0.009403741,0.021287589,0.000103338
13395,0.00941834,0.021527634,0.000103498
13396,0.011143211,0.025072225,0.000103178
13397,0.017315114,0.041410243,0
13398,0.016606171,0.0323049,0.000272232
13399,0.025903066,0.056258221,0.000202368
13400,0.018656716,0.037111739,0.000201694
13401,0.026517678,0.052701801,0.000250167
13402,0.01616738,0.033571089,0.000285307
13403,0.024139795,0.04665826,0.000360295
13404,0.03542573,0.065568676,0.000414336
13405,0.013767091,0.031494578,0.000282885
13406,0.013424882,0.036585366,0.00010248
13407,0.014036456,0.034701238,0.000194951
13408,0.013694399,0.036758649,0.000205931
13409,0.014202172,0.034670008,0.000208855
13410,0.015120763,0.039577836,0.000202963
13411,0.007865866,0.020803146,0.000206996
13412,0.013870741,0.037792743,0.000201025
13413,0.013014389,0.036843552,9.17E-05
13414,0.013368146,0.03770235,0.000104439
13415,0.01360329,0.034271855,0.000210904
13416,0.014691993,0.039773324,0.000104943
13417,0.013639059,0.032022139,0.000197668
13418,0.009675256,0.023948654,0.000191589
13419,0.01219258,0.028449354,0.00020842
13420,0.011588069,0.026400645,0.000201532
13421,0.012743927,0.031063321,0.000159299
13422,0.012190402,0.038312693,9.67E-05
13423,0.011851246,0.03318349,8.17E-05
13424,0.011149317,0.03105137,0.000208398
13425,0.014104808,0.031813034,0.00020591
13426,0.005885998,0.023337464,0
13427,0.006663196,0.029463821,0.000104112
13428,0.005416585,0.021272405,0
13429,0.005732302,0.025890895,9.55E-05
13430,0.005270773,0.026457214,0.000103348
13431,0.003848554,0.020074891,0.000104015
13432,0.005095751,0.020383003,8.22E-05
13433,0.005617551,0.02102786,0
13434,0.00361809,0.016683417,0
13435,0.003630329,0.017321855,0
13436,0.029925187,0.061512884,0.002701579
13437,0.048307753,0.095336482,0.013872491
13438,0.026483268,0.060254568,0.000307945
13439,0.008759421,0.015787329,0
13440,0.030077369,0.067408124,0.004448743
13441,0.006193149,0.013160441,0
13442,0.046608903,0.065531322,0.008863659
13443,0.052823886,0.072763336,0.010021923
13444,0.053912508,0.075066749,0.010679811
13445,0.042833608,0.060955519,0.005329974
13446,0.051708123,0.074207865,0.009908143
13447,0.047212689,0.066691402,0.008904554
13448,0.029763152,0.046216726,0.005135192
13449,0.050029662,0.071188452,0.009491794
13450,0.077554745,0.126013788,0.001317924
13451,0.089840075,0.137441204,0.003951082
13452,0.02463355,0.047943811,0.000407166
13453,0.038674611,0.072018397,0.001254312
13454,0.035233066,0.06673343,0.000819374
13455,0.081786661,0.137976749,0.002345503
13456,0.074650078,0.133955417,0.003732504
13457,0.067961165,0.126314725,0.003640777
13458,0.043941782,0.079632891,0.000370817
13459,0.075409836,0.136372951,0.013012295
13460,0.077982541,0.135596508,0.016100873
13461,0.056096571,0.092310814,0.012680057
13486,0.035587549,0.14316131,0.004258339
13487,0.023809524,0.098972923,0.004014939
13488,0.017613636,0.065719697,0.002556818
13489,0.028031103,0.129307862,0.004031871
13490,0.026194145,0.113405239,0.00431433
13491,0.021229926,0.051155503,0.000861731
13492,0.021128126,0.065031983,0.001744524
13493,0.024499339,0.052759988,0.000508285
13494,0.021360842,0.064603522,0.001667188
13495,0.020182908,0.054556922,0.00147167
13496,0.024737533,0.065879265,0.001181102
13497,0.021992912,0.072649573,0.001250782
13498,0.020772443,0.062943633,0.00125261
13499,0.023236428,0.076586433,0.000416797
13500,0.017493013,0.046993065,0.000517545
13501,0.01787037,0.051481481,0.000462963
13502,0.018340798,0.042368664,0.000284353
13503,0.021384929,0.053360489,0.000407332
13504,0.021152374,0.051780245,0.000382848
13505,0.02351987,0.050689376,0.000506894
13506,0.020887116,0.045763905,0.001016976
13507,0.022536365,0.047326368,0.000307314
13508,0.022461024,0.048797675,0.000880824
13509,0.02200489,0.042151589,0.001075795
13510,0.021025094,0.044472435,0.00029067
13583,0.095306269,0.121893854,0.078331118
13584,0.092653061,0.119285714,0.093061224
13585,0.076580772,0.10431543,0.039325261
13586,0.062587185,0.096624198,0.019715428
13587,0.094146604,0.142758249,0.008845473
13588,0.050448092,0.083576679,0.01198268
13589,0.081159057,0.122930256,0.015491721
13590,0.079300113,0.137317098,0.01012995
13591,0.079111657,0.138163955,0.008903899
13592,0.036126443,0.055694932,0.002910186
13623,0.008208496,0.023291607,0.000102606
13624,0.016302105,0.032191498,0.000206356
13625,0.003453039,0.014996054,9.87E-05
13626,0.015749621,0.03291267,0.000100959
13627,0.006165541,0.024493243,0.002956081
13628,0.002895499,0.009300693,8.77E-05
13629,0.017248502,0.035942987,0.000309853
13630,0.004798046,0.02303062,0.003140539
13631,0.018596962,0.035437545,0.000103316
13632,0.004037685,0.020706077,0.00010353
13633,0.021050501,0.04017812,0.000506022
13634,0.005828163,0.017578492,0.000188005
13635,0.004999,0.022695461,0.00019996
13636,0.003442637,0.017471383,0.000172132
13637,0.003079431,0.013042297,9.06E-05
13638,0.002420857,0.012942272,9.31E-05
13639,0.007144255,0.021726365,0.0002936
13640,0.004469001,0.021126188,0.002925165
13641,0.002782194,0.012519873,9.94E-05
13642,0.004510638,0.02,0.000170213
13643,0.005111621,0.02253286,0.000312956
13644,0.007337526,0.033647799,0.000314465
13645,0.008951661,0.035806644,0.000397852
13646,0.01279872,0.030746925,0.000549945
13647,0.005553841,0.023860948,0.000205698
13648,0.022215999,0.046392234,0.00102679
13649,0.002364532,0.017044335,0.000197044
13650,0.005918619,0.027044801,8.22E-05
13651,0.003655193,0.031881409,0.000203066
13652,0.008282762,0.035181237,0.00065606
13653,0.021011751,0.038836885,0.000995818
13654,0.02146312,0.040709391,0.00120919
13655,0.020554881,0.037160794,0.001113811
13656,0.005227309,0.031997466,0.000158403
13657,0.006831934,0.026351747,9.76E-05
13658,0.010922906,0.037913567,0.000870666
13659,0.017601348,0.036232562,0.00112349
13660,0.020661157,0.039049587,0.001136364
13661,0.010506859,0.043681292,0.001167429
13662,0.006929638,0.03335364,0.000304599
13663,0.006656581,0.03308119,0.002521432
13664,0.006361066,0.02907916,0.000100969
13868,0.067974972,0.108361775,0.149127797
13869,0.101955723,0.136007148,0.079221682
13870,0.052900668,0.09015025,0.103401503
13871,0.088544711,0.122345607,0.070231833
13872,0.111896104,0.161142857,0.031272727
13873,0.056987788,0.088717253,0.028807014
13874,0.023150994,0.040258144,0
13875,0.100592885,0.151284585,0.024011858
13876,0.050025368,0.087163876,0
13877,0.036611873,0.063782095,0
13878,0.046440844,0.073932253,0
13879,0.082657548,0.12222765,0
13894,0.016113744,0.033838863,0
13895,0.014820593,0.031201248,0
13896,0.01163028,0.022750459,0
13897,0.006790822,0.014301883,0
13898,0.007663217,0.014231688,0
13899,0.009602615,0.019613852,0
13900,0.010461985,0.021752641,0
13901,0.010658113,0.021419702,0
13902,0.008555927,0.019407346,0
13903,0.007979275,0.016787565,0
13904,0.010027855,0.019312906,0
13905,0.00907778,0.017330307,0
13906,0.005988024,0.012774451,0
13907,0.008225856,0.015943942,0
13908,0.005452342,0.011510501,0
13909,0.007492005,0.014527181,0
13910,0.005531782,0.011063563,0
13911,0.006954689,0.0113804,0
13912,0.004705176,0.009610572,0
13913,0.005874793,0.011290619,0
13924,0.006307663,0.018075692,0
13925,0.006554019,0.014644137,0
13926,0.006989359,0.017629877,0
13927,0.007111203,0.018654025,0
13928,0.005944311,0.013452915,0
13929,0.006658946,0.015730554,0
13930,0.005818108,0.011534143,0
13931,0.006672826,0.014269582,0
13933,0.043170706,0.075626755,0.002184542
13934,0.024234584,0.029581716,0.001034929
13935,0.033642359,0.055433432,0.001242473
13937,0.045623145,0.105897626,0.001669139
13938,0.030474622,0.049212396,0.001338412
13939,0.035977614,0.080660922,0.001154837
13944,0.00597166,0.018623482,0.000101215
13945,0.006920762,0.018054162,0.000100301
13946,0.006832037,0.019234812,0.000105108
13947,0.009656652,0.021849395,9.75E-05
13948,0.012154804,0.026254376,9.72E-05
13949,0.009820126,0.023529412,9.72E-05
13950,0.010545906,0.02429694,0.000103391
13951,0.009928638,0.020788086,0.000103423
13952,0.01049949,0.022222222,0.000101937
13953,0.009494001,0.021909233,0.00010433
13954,0.01095918,0.022421074,0.000100543
13955,0.010910962,0.022233659,0.000102934
13965,0.009272765,0.029589498,0
13966,0.009613459,0.029941919,0
13967,0.008899345,0.026595745,0.000102291
13968,0.011502516,0.031734621,0
13969,0.011278195,0.033123349,0.000101605
13970,0.009251559,0.023596674,0.00010395
13971,0.011693127,0.031752068,9.51E-05
13972,0.012175488,0.030589656,0
13973,0.012748011,0.028850762,9.58E-05
13980,0.006313393,0.017905196,0
13981,0.0084111,0.023084479,0
13989,0.008259033,0.022430784,9.39E-05
13990,0.006066311,0.020709131,0
13991,0.008158979,0.021972696,8.08E-05
13999,0.014662757,0.038905181,0
14000,0.009407629,0.031841207,0
14001,0.01286935,0.03922578,0
14002,0.015676485,0.045132302,0
14003,0.020306672,0.052320763,0
14004,0.014833365,0.039491427,9.63E-05
14005,0.024804844,0.053403371,0.000145911
14006,0.030010277,0.068036999,0
14007,0.018305492,0.047014104,0
14008,0.028723072,0.069934436,0
14009,0.04137377,0.094496887,0
14010,0.047895501,0.102322206,0
14011,0.03668365,0.08216767,0
14012,0.047192916,0.1066315,0
14013,0.04298551,0.099328098,0
14021,0.072460859,0.112003212,0.114512244
14022,0.08254222,0.115119416,0.093034876
14023,0.078579858,0.125590087,0.025275374
14024,0.07135607,0.11682907,0.025984572
14025,0.07516878,0.114770295,0.042483122
14026,0.055686114,0.089199959,0.023296209
14027,0.066986623,0.105687736,0.026039007
14028,0.054747568,0.083371931,0.022325151
14029,0.04071066,0.065482234,0.016142132
14030,0.038575972,0.059402893,0.005745358
14031,0.037578078,0.058230909,0.003425348
14032,0.051446281,0.073243802,0.002995868
14033,0.054761656,0.077292166,0.00302493
14034,0.050278858,0.07368599,0.002450566
14035,0.066162184,0.090602311,0.003067798
14036,0.064792899,0.086686391,0.002859961
14038,0.010538397,0.027858932,0.000417362
14039,0.010099378,0.028843823,0.00032318
14040,0.007537688,0.020309883,0.000279174
14041,0.003002702,0.007506756,0.00020018
14042,0.004117243,0.018135477,0
14043,0.004986477,0.022058824,8.45E-05
14044,0.003452459,0.016422506,0
14045,0.003960396,0.019072434,0
14046,0.003423947,0.018572318,0
14047,0.003859043,0.019701432,0
14048,0.003590112,0.018771156,0
14049,0.006573933,0.020102896,0.001905488
14050,0.003860198,0.01961398,0
14051,0.007322383,0.018404908,0.001979022
14052,0.004259388,0.019819193,0.000782337
14053,0.004295452,0.015687739,0
14054,0.00828061,0.024097507,0.001860811
14055,0.006330992,0.015135028,0.001978435
14056,0.009058157,0.025012867,0.002058672
14057,0.004603683,0.01591273,0
14058,0.006543075,0.016357688,0.00198275
14067,0.040386917,0.064319904,0
14068,0.033146354,0.051300357,0
14069,0.043666985,0.061724108,0.008334057
14070,0.017658979,0.02644022,0.008588247
14071,0.045737123,0.06660746,0.008880995
14072,0.042332849,0.063499273,0
14073,0.026344459,0.042586907,9.90E-05
14074,0.035874439,0.056105955,0
14075,0.036948127,0.058135894,0
14076,0.043175628,0.06738626,0
14077,0.032925098,0.049343273,0.008342208
14078,0.045831202,0.070485934,0
14079,0.014745869,0.024994771,0.007529805
14080,0.025270241,0.041234161,0.002863483
14081,0.01292884,0.022091011,0.005497302
14082,0.020365535,0.038120104,0
14083,0.010420687,0.018043227,0.003763026
14084,0.016723384,0.027904716,0.008847837
14085,0.014262622,0.024151374,0.0077969
14086,0.013163143,0.027423215,0
14087,0.031964286,0.058392857,0
14088,0.012669963,0.028739184,0.000103008
14089,0.010909508,0.027733119,0.00149288
14090,0.01486332,0.035339362,0.002806361
14091,0.005765981,0.017695596,0
14092,0.013316816,0.031279034,0.002787241
14093,0.014585415,0.031868132,0.002797203
14094,0.015419177,0.032676402,0.002757071
14095,0.010109072,0.03245544,8.87E-05
14096,0.003209061,0.007645116,0
14097,0.004239534,0.008655715,0.001236531
14098,0.008200722,0.013667871,0.003124085
14099,0.03744987,0.054317056,0.048773296
14101,0.006117455,0.009991843,0.000101958
14102,0.005354752,0.008988334,0.000191241
14103,0.024636391,0.029286633,0.001088355
14104,0.025170208,0.031050134,0.001134723
14105,0.023237018,0.028894726,0.001010305
14106,0.008351893,0.013084633,0.002969562
14107,0.012573414,0.016957565,0.000330879
14108,0.021019771,0.027783559,0.00062435
14109,0.024894639,0.03783201,0.000980104
14110,0.010661649,0.017351312,0.000209052
14111,0.009041779,0.013718562,0.003325712
14112,0.022344689,0.046993988,0.000400802
14113,0.008466514,0.012461948,0.002949011
14114,0.025190686,0.053793657,0.007426736
14133,0.019240558,0.039193729,0.000203604
14134,0.028819622,0.061420542,0.000102197
14135,0.028554432,0.060182431,9.91E-05
14136,0.029374202,0.061499165,9.82E-05
14137,0.016307757,0.036901526,0.000104537
14138,0.029235461,0.061310338,0.000105164
14139,0.027889515,0.057834987,8.94E-05
14140,0.02088923,0.042065926,9.58E-05
14141,0.014078921,0.032619473,9.91E-05
14142,0.031068555,0.068554548,0.000101864
14209,0.007000927,0.043241017,0.00020591
14210,0.007955518,0.030367836,8.55E-05
14211,0.004113111,0.035064267,0.000205656
14212,0.007293529,0.036753665,0.000286021
14213,0.007100345,0.026939543,0.000104417
14214,0.008225751,0.033931224,0.000799726
14215,0.007382344,0.028196452,0.000102533
14216,0.00466128,0.037911746,0.000414336
14217,0.005878713,0.035581683,0.000825083
14218,0.005628641,0.035735323,0.000196348
14219,0.006768351,0.0392755,0.000381316
14220,0.006717557,0.039796438,0.000407125
14221,0.004199099,0.033490373,0.000307251
14222,0.004687988,0.035628711,0.00041671
14223,0.007586811,0.038128587,0.005349674
14224,0.007306477,0.04156793,0.000296209
14390,0.010109432,0.020948411,0.000104221
14391,0.011952191,0.028685259,0.000199203
14392,0.010952236,0.02251293,0.00010141
14393,0.011772588,0.0268951,0.000191424
14394,0.011779293,0.023971895,0.000103327
14395,0.01283265,0.025770485,0.000105186
14396,0.011935651,0.023871303,0.000103788
14397,0.014389234,0.026915114,0.00010352
14398,0.014680648,0.026978074,9.53E-05
14399,0.017413442,0.032281059,0.000101833
14400,0.018030794,0.035960292,0.002836305
14401,0.014764634,0.028226507,8.69E-05
14402,0.017387704,0.033636928,0.000103498
14403,0.016451933,0.031912785,9.91E-05
14404,0.015534431,0.030837004,0.002164
14405,0.015553236,0.029749478,0.000104384
14406,0.028524354,0.060035012,0
14407,0.019677251,0.046434149,0
14408,0.036448116,0.068766133,0
14409,0.017455591,0.03799158,0.002772359
14410,0.016176471,0.036078431,0.001862745
14411,0.017710893,0.038390663,0.002764128
14412,0.017831074,0.038477581,0.002815433
14413,0.018632911,0.038582278,0.002936709
14414,0.0547705,0.106446622,0.014337287
14415,0.0267124,0.065169941,0.004677268
14428,0.021654912,0.038442436,0.000993345
14429,0.020100503,0.036432161,0.000987078
14430,0.01497006,0.02994012,0.00113566
14431,0.011886305,0.04630491,0.001136951
14432,0.011496255,0.043720606,0.001045114
14433,0.009407243,0.039652033,0.006676108
14434,0.011178437,0.039072294,0.010760552
14435,0.016488285,0.056522997,0.006421753
14450,0.046395506,0.085925309,0
14451,0.011601409,0.027449762,0
14452,0.01302578,0.030755314,0
14453,0.011292475,0.024638128,0
14454,0.011663933,0.028339712,0
14455,0.011458656,0.023227005,0
14456,0.0105461,0.020674533,0
14457,0.009440595,0.017676007,0
14458,0.009714454,0.019428908,0
14459,0.007341537,0.013649054,0
14460,0.006482834,0.011961286,0
14461,0.005435692,0.008278976,0
14462,0.006884166,0.0094782,0.012770628
14463,0.006092524,0.008570838,0.006505576
14464,0.017535218,0.021771254,0.020786129
14465,0.024553802,0.029196327,0.021768286
14466,0.025052192,0.030584551,0.022025052
14467,0.023596747,0.028717743,0.021186866
14468,0.025201297,0.03084806,0.023319042
14469,0.024415693,0.029737062,0.02201586
14470,0.024487233,0.029510255,0.022080368
14471,0.018660812,0.022629401,0.017816432
14472,0.005184571,0.007673165,0.00072584
14473,0.035826772,0.059645669,0.006200787
14474,0.191689008,0.230047432,0.085790885
14475,0.138010471,0.172356021,0.02973822
14476,0.133929403,0.162801527,0.060352054
14477,0.114862733,0.138845062,0.059429894
14478,0.19742624,0.229284369,0.110954175
14479,0.137160605,0.160905721,0.112413586
14480,0.084521282,0.108583561,0.15124861
14481,0.09992855,0.127079718,0.162702868
14482,0.054624394,0.075121163,0.116013732
14483,0.062182082,0.083774525,0.136821343
14484,0.080814537,0.101177975,0.108848507
14501,0.006266872,0.013208639,0
14502,0.006672826,0.015296171,0
14503,0.006335479,0.011866452,0
14504,0.007084071,0.014376498,0
14505,0.006596042,0.013991605,0
14506,0.006413419,0.015786877,0
14507,0.006869991,0.012282711,0
14508,0.006199817,0.010976725,0
14509,0.00646419,0.011286682,0
14510,0.005924171,0.011650869,0
14511,0.006413072,0.017130809,0
14518,0.011007269,0.022949117,0.000103842
14519,0.010660556,0.022317426,9.96E-05
14520,0.010981042,0.022480058,0.000103595
14521,0.012420538,0.025525672,0
14522,0.009404097,0.015642458,0
14523,0.009107468,0.019165281,7.92E-05
14524,0.009362508,0.020302967,0
14525,0.010968002,0.02575971,0
14526,0.009320279,0.015533798,0
14527,0.007026447,0.01268664,0
14528,0.012043549,0.025532325,0
14529,0.014254948,0.030458415,0
14530,0.010669999,0.02153225,0
14539,0.010949282,0.025204008,0.000103295
14540,0.013275175,0.029774322,9.48E-05
14541,0.009944638,0.023887636,0
14542,0.011344713,0.03091174,0
14543,0.012377782,0.033596838,0
14544,0.015200416,0.039458615,0
14545,0.01362651,0.031898421,0
14546,0.014701347,0.038963709,0
14547,0.01487027,0.037432058,0
14548,0.015637776,0.039349959,0
14549,0.015539939,0.038404434,0
14550,0.015350647,0.034381243,0
14558,0.008350515,0.034123711,0.000103093
14559,0.011138361,0.028305743,0.000102187
14560,0.00920773,0.030658707,0.000101184
14561,0.008605495,0.038880249,0.000103681
14562,0.008956467,0.039262654,0.000104145
14589,0.009332376,0.025535842,0.000102554
14590,0.006756054,0.02369816,0.000103939
14591,0.006833713,0.023967515,9.90E-05
14592,0.008903899,0.030293726,0.000102344
14593,0.016578593,0.047352606,0.000414465
14594,0.010529423,0.029718559,9.84E-05
14624,0.045021735,0.080314635,0.011488305
14625,0.06116208,0.107415902,0.018807339
14626,0.026307645,0.05333746,0.010316723
14627,0.016311038,0.035904801,0.005949938
14628,0.019227248,0.04642007,0.003204541
14629,0.02259887,0.047740113,0.009416196
14630,0.077362727,0.133088385,0.025719535
14631,0.0753142,0.133558432,0.02363534
14632,0.06779661,0.118853317,0.025737602
14633,0.066467265,0.114739116,0.021020273
14634,0.070481093,0.121065136,0.024945555
14635,0.065321512,0.110873331,0.025476409
14636,0.067523155,0.118115726,0.02439996
14637,0.055343314,0.089106866,0.025193598
14638,0.051427454,0.089949159,0.024736019
14639,0.042174042,0.067023067,0.024156024
14640,0.017046024,0.022861727,0.022460644
14641,0.012683119,0.019860387,0.021335169
14642,0.011928831,0.022139102,0.021835827
14643,0.011882168,0.019060979,0.017905768
14644,0.046504466,0.061903295,0
14645,0.034526773,0.053736678,0.000127641
14646,0.043969342,0.060609117,0.000201694
14648,0.039983427,0.062979076,0.000310752
14649,0.046376055,0.067606369,0.000696076
14650,0.024594595,0.046756757,0.00036036
14651,0.010229417,0.030390307,0.000397259
14652,0.030550731,0.053131705,0.000613058
14653,0.022828923,0.044446515,0.000372717
14654,0.028775489,0.042128144,0.000414036
14655,0.018926848,0.024699536,0.000189268
14656,0.026420484,0.035091299,0.000408038
14657,0.027864098,0.037704578,0.000414336
14658,0.027740948,0.039571647,0.000305966
14659,0.02466397,0.044010179,0.000293619
14660,0.024795041,0.047090582,0.00029994
14661,0.016693646,0.029239174,0.000101174
14662,0.018343575,0.039255251,0.000183436
14663,0.017086147,0.04215265,0.000204625
14664,0.012639029,0.031749242,0.000101112
14665,0.008455115,0.022442589,0.000104384
14666,0.008158743,0.019943594,0.000100725
14667,0.016619944,0.042150581,0.00020024
14668,0.008347245,0.01846828,0.000104341
14669,0.005582291,0.010683349,9.62E-05
14670,0.026051751,0.039429678,0.000264038
14671,0.021316033,0.031603336,0.000278035
14672,0.008534432,0.022660388,0
