Subbasin,WLD_w,CC_w,NM_w,ASC_w,GW_w,Buffer_w
182,267.1064237,82.60749044,97.36010955,47.49372663,1.76,1.82
183,267.0968614383868,82.59787011946793,97.35054704900213,47.48414479630109,1.7600000000000005,1.8200000000000003
184,267.1064237,82.60749044,97.36010955,47.49372663,1.76,1.82
185,267.1064237,82.60749044,97.36010955,47.49372663,1.76,1.82
186,267.1058093424479,82.60687235227022,97.35949517706793,47.49311101497778,1.7599999999999998,1.8199999999999998
187,239.72598861030386,55.0443036716604,69.98655739325956,20.045396024373943,1.76,1.8200000000000003
188,224.4531704142815,39.69478298078808,54.70600745058384,4.752827495231528,1.76,1.8199999999999998
189,256.7114849530503,72.14943703157849,86.96491057294656,37.0775114696293,1.7600000000000002,1.8200000000000005
190,253.01241294068467,68.4279054662032,83.265745956871,33.37086817788206,1.76,1.8200000000000003
191,254.2281711677934,69.41623315780556,84.49495175954407,34.45323082054725,1.7599999999999998,1.8199999999999998
192,253.38119535896257,68.57158046226188,83.64578175570125,33.59604804899952,1.76,1.82
193,253.15591490000003,68.34691791,83.41991768,33.36805272,1.76,1.82
194,253.15591490000003,68.34691791,83.41991768,33.36805272,1.76,1.82
195,246.53162590621218,61.7747889106738,76.80686295184067,26.818440671572873,1.7600000000000002,1.8200000000000003
196,252.9384173650783,68.1311329619276,83.20278900354491,33.153007078639476,1.76,1.82
197,244.1725952846226,59.44125251310897,74.4460434502677,24.465383208219123,1.7600000000000002,1.8200000000000003
198,251.0600800920808,66.27488187341886,81.32378149536932,31.281513574574067,1.7599999999999998,1.82
199,244.30363251235912,59.59580253841637,74.56646391983922,24.555223649843413,1.76,1.8200000000000003
200,235.1596242567765,50.540403438720446,65.41875078472408,15.447282994334968,1.7599999999999998,1.82
201,246.79471725977658,62.05903779655972,77.05797555706559,27.035388669687826,1.7599999999999998,1.8199999999999998
202,248.36049246871073,63.60676628342827,78.62393401648782,28.5941404861365,1.7600000000000002,1.8200000000000003
203,243.8139225,59.11259891,74.07683194,24.06796447,1.76,1.82
204,243.8139225,59.11259891,74.07683194,24.06796447,1.76,1.82
205,243.8139225,59.11259891,74.07683194,24.06796447,1.76,1.82
206,243.8139225,59.11259891,74.07683194,24.06796447,1.76,1.82
207,243.8139225,59.11259891,74.07683194,24.06796447,1.76,1.82
208,243.47131537593475,58.77165972672508,73.73440897073506,23.726945887332395,1.7599999999999998,1.8199999999999998
209,231.664662409803,46.95978128788156,61.94747979567764,11.95687273603605,1.76,1.82
210,234.31018027548103,49.70887361066756,64.56151227104262,14.61790422242674,1.7600000000000002,1.8200000000000003
211,233.32801716902696,48.71679493086724,63.5835013913975,13.636595323619183,1.76,1.82
212,233.7713403,49.17832665,64.02132331,14.08271563,1.76,1.82
213,233.7713403,49.17832665,64.02132331,14.08271563,1.76,1.82
214,245.9904663742393,61.264056499734494,76.25363054603291,26.234745306861186,1.76,1.8199999999999998
215,243.8139225,59.11259891,74.07683194,24.06796447,1.76,1.82
216,243.8139225,59.11259891,74.07683194,24.06796447,1.76,1.82
217,243.8139225,59.11259891,74.07683194,24.06796447,1.76,1.82
218,235.32974867829492,50.71992748670981,65.58173761231052,15.632227014792635,1.7599999999999998,1.82
219,239.89842556743085,55.23933088125171,70.15629512864211,20.174821210096233,1.7599999999999998,1.8199999999999998
220,231.23983043499604,46.65779644932916,61.497243567486834,11.542715224867521,1.7599999999999998,1.8199999999999998
221,243.8139225,59.11259891,74.07683194,24.06796447,1.76,1.82
222,239.78471481011815,55.12525027466321,70.04348325491944,20.059516011423604,1.7600000000000002,1.8200000000000003
223,226.74097077392094,42.20454061907718,56.99450305673842,7.065440054062443,1.7599999999999998,1.82
224,233.85077676844443,49.2569063906667,64.10086202604654,14.161698593603582,1.76,1.8199999999999998
225,233.7713403,49.17832665,64.02132331,14.08271563,1.76,1.82
226,230.26457670244946,45.527529931549175,60.55807526563303,10.553825885152664,1.7600000000000002,1.8200000000000003
227,230.169958,45.42902496,60.46463069,10.45861018,1.76,1.82
228,230.9435789760678,46.23113962631372,61.22951738919713,11.236645424390874,1.7599999999999998,1.82
229,245.3499519,60.7537017,75.58256866,25.66624544,1.76,1.82
230,239.76634097850354,55.17165155595705,70.00733235080729,20.080262785862477,1.7599999999999998,1.8199999999999998
231,237.99870792893768,53.404512609911016,68.2423504962644,18.311878904431673,1.7599999999999998,1.82
232,233.7713403,49.17832665,64.02132331,14.08271563,1.76,1.82
233,233.7713403,49.17832665,64.02132331,14.08271563,1.76,1.82
234,233.7713403,49.17832665,64.02132331,14.08271563,1.76,1.82
235,233.7713403,49.17832665,64.02132331,14.08271563,1.76,1.82
236,234.2774823179994,49.68432718696478,64.52670618786031,14.589072640333534,1.7600000000000002,1.8200000000000005
237,245.3499519,60.7537017,75.58256866,25.66624544,1.76,1.82
238,244.20291819045354,59.60698861887438,74.43725533583711,24.518724508595234,1.7599999999999998,1.8199999999999998
239,245.3499519,60.7537017,75.58256866,25.66624544,1.76,1.82
240,236.5892650091323,51.99546366933562,66.83502153786924,16.901837300042885,1.7599999999999998,1.8199999999999998
241,245.3064700249305,60.71023197934654,75.53915200148141,25.622745095272787,1.76,1.82
242,240.96847947519498,56.373454020878356,71.20766781286993,21.28291191109729,1.7600000000000002,1.8200000000000003
243,245.3499519,60.7537017,75.58256866,25.66624544,1.76,1.82
244,245.3499519,60.7537017,75.58256866,25.66624544,1.76,1.82
245,244.92858641129405,60.27236092068985,75.21181695037015,25.281136220644257,1.7599999999999998,1.8199999999999998
246,241.02771913523964,56.364512360136914,71.32915049418506,21.378322512109783,1.7599999999999998,1.8199999999999998
247,230.40634918785457,45.74619581929708,60.66244127982848,10.706263959591672,1.76,1.82
248,239.9594359,55.29384572,70.2707165,20.31938607,1.76,1.82
249,239.9594359,55.29384572,70.2707165,20.31938607,1.76,1.82
250,239.9594359,55.29384572,70.2707165,20.31938607,1.76,1.82
251,232.7030641621564,48.041603697094004,62.972424454934114,13.01741240470072,1.76,1.8200000000000003
252,229.14529,44.48585432,59.39409691,9.437279774,1.76,1.82
253,229.14529,44.48585432,59.39409691,9.437279774,1.76,1.82
254,229.14529,44.48585432,59.39409691,9.437279774,1.76,1.82
255,230.2162883487372,45.55624314678346,60.471282452755894,10.515008702532299,1.7599999999999998,1.82
256,229.14529,44.48585432,59.39409691,9.437279774,1.76,1.82
257,229.14529,44.48585432,59.39409691,9.437279774,1.76,1.82
258,229.14529,44.48585432,59.39409691,9.437279774,1.76,1.82
259,228.11983877698898,43.439124681433334,58.36946496998307,8.413518047483725,1.76,1.8199999999999998
260,225.88234597691644,41.15520324532774,56.1337598120326,6.179711659946271,1.7599999999999998,1.8199999999999998
261,224.41046886163738,39.6527842454587,54.66305865116539,4.710259556380148,1.7600000000000002,1.8200000000000005
262,238.8744165007762,54.112614909462934,69.1693271740811,19.13826352274034,1.76,1.82
263,230.96529173443787,46.20536258882087,61.23712772734201,11.24877826762808,1.7600000000000002,1.82
264,224.3774624,39.61909289,54.63007856,4.677307475,1.76,1.82
265,229.18406169942227,44.505684889764865,59.43633423040501,9.475201437370286,1.76,1.82
266,224.6804783151772,39.922037067676136,54.933978516788066,4.979570957431019,1.76,1.82
267,224.3774624,39.61909289,54.63007856,4.677307475,1.76,1.82
268,224.3774624,39.61909289,54.63007856,4.677307475,1.76,1.82
269,267.1064237,82.60749044,97.36010955,47.49372663,1.76,1.82
270,267.1064237,82.60749044,97.36010955,47.49372663,1.76,1.82
271,266.82540711454664,82.32476761393374,97.07908592949076,47.21213485837232,1.76,1.8199999999999998
272,224.3774624,39.61909289,54.63007856,4.677307475,1.76,1.82
273,224.3774624,39.61909289,54.63007856,4.677307475,1.76,1.82
274,224.3774624,39.61909289,54.63007856,4.677307475,1.76,1.82
275,267.1064237,82.60749044,97.36010955,47.49372663,1.76,1.82
276,267.1064237,82.60749044,97.36010955,47.49372663,1.76,1.82
277,266.66260018609324,82.1581441876069,96.9166647317598,47.04648563330726,1.7600000000000002,1.8200000000000003
278,224.3774624,39.61909289,54.63007856,4.677307475,1.76,1.82
279,266.8406489020839,82.34010194460994,97.09432809859562,47.22740784287772,1.7600000000000002,1.8200000000000003
280,245.57280417497878,60.94312583415937,75.82595094570401,25.91603198317037,1.76,1.82
281,230.53054666560166,45.81757273118042,60.783126497407295,10.8206491081209,1.7600000000000002,1.8200000000000003
282,252.80843742786698,68.22011355414597,83.06256079327686,33.150050233348715,1.7600000000000002,1.8200000000000003
283,233.35349370798735,48.66139661166169,63.606055688548324,13.638987398874788,1.76,1.8200000000000003
284,238.78617691552725,54.10237342368062,69.04233969180413,19.05891406290446,1.76,1.82
285,267.1064237,82.60749044,97.36010955,47.49372663,1.76,1.82
286,265.7782766520787,81.20739911791907,96.0401198102124,46.155477211100106,1.7599999999999998,1.82
287,258.313384353885,73.61988493627123,88.58536548221906,38.633171328766,1.7600000000000002,1.8200000000000003
288,260.33116291228157,75.74870374235482,90.59052852529953,40.66677904152813,1.76,1.82
289,257.4929470772687,72.760512415991,87.76926923014356,37.80648113645694,1.76,1.82
290,243.13905213304565,58.4276027830062,73.40209134892841,23.394763841843634,1.7599999999999998,1.8199999999999998
291,247.80263852884661,63.06351099490124,78.07279375690956,28.041308697783162,1.7599999999999998,1.8199999999999998
292,246.42634056943604,61.69538130445726,76.6943957499794,26.67003996578381,1.76,1.8200000000000003
293,221.98049751921397,37.26360798834433,52.256557301090325,2.248644192709069,1.7599999999999998,1.8199999999999998
294,224.18761886863416,39.47787902842293,54.46004427252787,4.457728079423596,1.76,1.8199999999999998
295,236.2611352,51.59050599,66.51367963,16.54197999,1.76,1.82
296,236.43544330997238,51.7645577764268,66.6909954611968,16.718343078440068,1.76,1.82
297,247.8033607,63.06422888,78.07351703,28.04202823,1.76,1.82
298,247.8033607,63.06422888,78.07351703,28.04202823,1.76,1.82
299,247.78219551118045,63.0432252875907,78.05244631929108,28.02106485216773,1.76,1.82
300,239.00765074236585,54.33362480644734,69.30772980996888,19.321442568257666,1.7599999999999998,1.82
301,239.4442679,54.76895783,69.75173792,19.76263974,1.76,1.82
302,239.4442679,54.76895783,69.75173792,19.76263974,1.76,1.82
303,237.10158841088327,52.429723297706246,67.36863502876724,17.3923415938533,1.7600000000000002,1.8200000000000003
304,242.83315750860845,58.13032168742228,73.11968123401559,23.113503055155405,1.7600000000000002,1.8200000000000003
305,244.53392865021232,59.8197589738224,74.81867921632153,24.80377035567073,1.76,1.8199999999999998
306,241.74994039851794,57.06667065482549,72.05496102150929,22.076790949838834,1.76,1.82
307,242.62255894391393,57.92437955163862,72.91697759405672,22.91503827387791,1.7599999999999998,1.82
308,247.8033607,63.06422888,78.07351703,28.04202823,1.76,1.82
309,250.65853865443813,65.94451462489505,80.9540954391303,31.018149340051583,1.76,1.82
310,247.8033607,63.06422888,78.07351703,28.04202823,1.76,1.82
311,254.74154231031835,70.01341132103383,85.03275217626918,35.116131021445504,1.7600000000000002,1.8200000000000005
312,251.78735239704662,67.05453739328068,82.06959793386369,32.10406758960102,1.76,1.8200000000000003
313,229.14328906068647,44.48384187579557,59.3922296879057,9.435577762595287,1.7599999999999998,1.8199999999999998
314,229.10658657621494,44.44634778874749,59.355424408267815,9.398640116581763,1.7599999999999998,1.8199999999999998
315,229.14529,44.48585432,59.39409691,9.437279774,1.76,1.82
316,229.14529,44.48585432,59.39409691,9.437279774,1.76,1.82
317,229.14529,44.48585432,59.39409691,9.437279774,1.76,1.82
318,229.1388773558063,44.47930861154652,59.38768938918054,9.430877695047903,1.76,1.82
319,228.53393990981925,43.870989122656056,58.82360164907941,8.917261591166985,1.7599999999999998,1.8199999999999998
320,228.3531314,43.68914101,58.65487607,8.76346475,1.76,1.82
321,226.15025002988847,41.43396504363923,56.42477304752747,6.499362850057298,1.7600000000000002,1.82
322,227.32918036005856,42.63205986897618,57.579438248622864,7.62416229087872,1.7600000000000002,1.8200000000000003
323,225.8328000139053,41.10462918895983,56.08425343370769,6.130247327078955,1.7599999999999998,1.8199999999999998
