OBJECTID,HRU_ID,HRU_GIS,Area
15459,2369,003470008,26.55892605610
15460,2370,003470009,4.68526474684
15565,2371,003480001,19.28086580360
15112,2372,003480002,39.14747942910
15143,2373,003480003,6.11446071910
21538,2374,003490001,16.34853755310
21539,2375,003490002,3.61857202219
21505,2377,003490004,40.19766210480
21506,2376,003490003,6.34847271656
4924,318,000350008,1.02721217293
5349,317,000350007,0.77884361120
5341,319,000350009,4.88410316186
5331,320,000350010,0.86570082499
5242,321,000350011,5.38299376996
5256,322,000350012,3.55971010871
5161,311,000350001,8.65054779594
5160,312,000350002,9.50476336952
4872,313,000350003,7.38717014091
4871,314,000350004,18.72670242310
5244,316,000350006,7.32328342994
5274,315,000350005,10.05820892180
21603,2379,003500002,59.75848091150
21601,2378,003500001,12.16000992970
21611,2380,003500003,8.03824033018
21610,2381,003500004,5.44903396556
21530,2382,003510001,42.16451140870
21531,2383,003510002,9.36837600903
21456,2384,003520001,20.51553033010
21458,2385,003520002,4.31271190424
21347,2386,003520003,5.65146152166
21350,2387,003520004,0.82693810148
21377,2389,003520006,15.46273753820
21378,2388,003520005,4.68598257505
21368,2390,003530001,40.64845822260
21367,2391,003530002,14.66307690880
21327,2392,003540001,10.07974376820
21326,2393,003540002,1.46795869577
20922,2394,003540003,6.04698486707
20926,2395,003540004,1.96972061672
21039,2397,003540006,33.49745356380
21040,2396,003540005,5.49641062763
21437,2399,003550002,48.76135268700
21438,2398,003550001,10.17019012310
21329,2400,003550003,17.38508149280
21333,2401,003550004,2.43559112701
21556,2403,003560002,36.47787630460
21558,2402,003560001,7.22350530832
21465,2405,003570002,61.40230751950
21464,2404,003570001,18.72167762560
21277,2407,003570004,11.45653828090
21262,2406,003570003,3.49223425668
21288,2408,003580001,40.20842952800
21289,2409,003580002,8.20692996025
21335,2411,003580004,23.48159650660
21336,2410,003580003,3.52740783912
21473,2413,003590002,9.77107763658
21476,2412,003590001,2.37170441605
21302,2415,003590004,44.14499944860
21303,2414,003590003,7.65994486188
5859,328,000360006,3.00698238463
5855,327,000360005,4.61994237944
5447,330,000360008,19.33039595030
5503,329,000360007,3.55540313943
5419,331,000360009,7.14239072024
5741,323,000360001,9.32817762910
5739,324,000360002,21.62816406040
5452,325,000360003,4.65583379010
5513,326,000360004,2.49445304049
21267,2417,003600002,16.33920578630
21268,2416,003600001,4.45340623401
21134,2418,003600003,12.16790604010
21140,2419,003600004,1.50313227821
21054,2421,003610002,35.78158293790
21053,2420,003610001,7.94564049069
20802,2422,003620001,23.40622454420
20816,2423,003620002,11.76089744330
20822,2424,003620003,3.14336974512
20108,2425,003630001,16.82732897120
20130,2426,003630002,1.93382920606
19979,2427,003630003,20.53060472260
20012,2429,003640002,84.19335328510
20034,2428,003640001,21.13429824980
20462,2430,003650001,59.06505885770
20464,2431,003650002,20.23773081160
20796,2433,003650004,19.93480730570
20795,2432,003650003,22.67260411040
21242,2434,003660001,9.47892155385
21243,2435,003660002,3.19936034574
20891,2436,003660003,25.64369508440
20892,2437,003660004,22.08542063210
20874,2438,003660005,24.84188097040
20877,2439,003660006,5.56316865144
20612,2440,003670001,10.07112982960
20616,2441,003670002,1.44929516223
20646,2443,003670004,18.63912738110
20649,2442,003670003,4.12607656884
20621,2445,003670006,32.10702031510
20622,2444,003670005,4.38808386662
20873,2446,003670007,19.48903598540
20879,2447,003670008,3.49079860025
20702,2448,003670009,9.34827681907
20703,2449,003670010,3.93010946667
20502,2451,003680002,15.12535827800
20499,2450,003680001,2.57197848750
20424,2452,003680003,21.25704687420
20427,2453,003680004,3.58268061153
20360,2454,003680005,15.92860804850
20371,2455,003680006,3.58985889366
20525,2456,003690001,44.45725472130
20526,2457,003690002,5.87542392414
20392,2458,003690003,26.63788715950
4919,337,000370006,1.28347684500
4934,336,000370005,1.95464622424
4834,338,000370007,18.72454893840
4861,339,000370008,3.34866861406
4909,332,000370001,4.07582859392
4964,333,000370002,12.92736828950
4836,335,000370004,6.71887207452
4912,334,000370003,6.38508195543
21398,2465,003700007,9.48538200777
21399,2466,003700008,2.45569031698
21115,2468,003700010,9.78974117012
21114,2467,003700009,1.45360213151
21126,2469,003700011,5.26383428659
21144,2470,003700012,1.51748884247
21402,2459,003700001,1.34736355597
21418,2460,003700002,0.15648655045
21215,2461,003700003,1.40909678229
21216,2462,003700004,0.23042285640
21189,2464,003700006,1.30429386318
21186,2463,003700005,0.27349254919
21360,2472,003710002,30.35982644440
21361,2471,003710001,15.17775973760
21059,2474,003710004,12.68330669710
21068,2473,003710003,5.05135713551
21066,2475,003710005,14.36661385680
21064,2476,003710006,8.08777047688
20747,2477,003720001,32.26637817840
20746,2478,003720002,7.81427792769
20910,2479,003720003,8.14878587499
20923,2480,003720004,2.56551803358
20774,2482,003720006,4.21652292369
20773,2481,003720005,3.08522565986
20389,2483,003730001,6.63273268895
20355,2484,003730002,14.80089992570
20642,2485,003730003,7.65061309511
20304,2486,003730004,7.73531682425
20599,2487,003730005,8.29450500225
20307,2488,003730006,12.17723780690
20309,2489,003730007,4.19427024908
20623,2490,003740001,12.08822710840
20630,2491,003740002,2.43487329880
20606,2493,003740004,17.24079802200
20609,2492,003740003,7.67430142614
20577,2499,003750006,8.29737631510
20578,2498,003750005,1.00639515475
20562,2500,003750007,22.75802566780
20561,2501,003750008,4.78791418131
20559,2503,003750010,11.68408982450
20558,2502,003750009,5.25234903518
20563,2495,003750002,6.20921404322
20565,2494,003750001,1.04444005005
20575,2497,003750004,3.04718076457
20573,2496,003750003,2.84044623920
20496,2508,003760005,7.54078537851
20511,2509,003760006,1.13057943562
20235,2510,003760007,37.00691569760
20239,2511,003760008,5.73616525080
20314,2513,003760010,20.10277910760
20312,2512,003760009,7.07706835285
20260,2505,003760002,5.59331743639
20266,2504,003760001,0.88221087389
20318,2507,003760004,2.70334105050
20311,2506,003760003,1.18298089517
20323,2524,003770011,21.86504737070
20167,2526,003770013,19.21841474900
20166,2525,003770012,2.33796649003
20223,2528,003770015,17.24582281950
20242,2527,003770014,3.97461481588
20231,2530,003770017,10.11204603780
20234,2529,003770016,5.04274319695
20327,2515,003770002,2.36667961856
20331,2514,003770001,0.31225527269
20188,2516,003770003,1.46580521113
20191,2517,003770004,0.20314538431
20275,2519,003770006,4.44838143652
20274,2518,003770005,0.80109628581
20421,2521,003770008,1.28491250143
20437,2520,003770007,0.55488120872
20222,2522,003770009,1.50600359106
20221,2523,003770010,0.84631946323
20541,2531,003780001,5.23224984521
20596,2532,003780002,1.81682320733
20536,2533,003780003,13.89069375150
20538,2534,003780004,1.56989030203
20600,2535,003780005,40.24719225150
20640,2536,003790001,16.35356235060
20657,2537,003790002,3.35943603726
20848,2538,003790003,55.39408537590
20855,2539,003790004,7.53576058102
20900,2540,003790005,14.92508420660
20899,2541,003790006,3.11537444481
4737,340,000380001,36.30775101810
4846,341,000380002,13.56623539920
4847,342,000380003,2.41908107811
20114,2549,003800008,50.53725968610
20113,2551,003800010,27.09299024660
20171,2550,003800009,3.56760621905
20037,2552,003800011,7.54652800421
20028,2553,003800012,6.17978308649
19994,2542,003800001,2.02140424806
20177,2543,003800002,6.25946201814
20180,2544,003800003,0.77884361120
20148,2546,003800005,1.62516307444
20185,2545,003800004,0.43931086641
20031,2548,003800007,2.76938124610
20032,2547,003800006,1.66751493901
19613,2554,003810001,55.41633805050
19731,2555,003810002,34.29783202140
19756,2556,003810003,11.35891364390
20005,2557,003820001,40.10147312430
20338,2559,003820003,9.39708913756
20377,2558,003820002,2.66457832699
20000,2561,003820005,11.26774946090
20048,2560,003820004,3.34795078585
19860,2563,003830002,27.81225411620
19865,2562,003830001,3.26109357207
20096,2564,003830003,23.25404496300
20098,2565,003830004,3.73127105164
19996,2567,003830006,35.66314128270
20006,2566,003830005,20.74954232760
19390,2568,003840001,67.31792982350
19701,2569,003840002,11.01507392990
19403,2570,003840003,21.95980069480
19564,2571,003840004,7.99445280918
19861,2572,003850001,46.42625750980
19918,2573,003850002,20.60238754390
19919,2574,003850003,7.51996836033
20181,2575,003860001,33.97696281020
20083,2576,003860002,5.56388647966
20153,2577,003860003,9.16881976579
20154,2578,003860004,1.17221347198
20015,2579,003870001,7.12588067134
19877,2580,003870002,20.46815366800
19910,2581,003870003,4.71469570357
19849,2582,003870004,18.29456983880
19858,2583,003870005,2.45712597341
19887,2585,003870007,12.45862646640
19886,2584,003870006,3.16634024794
19173,2586,003880001,18.51566092840
19511,2588,003880003,5.15041742892
19512,2587,003880002,0.61876791968
19391,2590,003880005,9.20901814573
19395,2589,003880004,1.08679191462
19244,2592,003880007,9.60310583471
19248,2591,003880006,2.85982760095
19522,2594,003880009,7.16105425378
19524,2593,003880008,1.11335155850
19227,2595,003890001,29.24862837050
19668,2596,003890002,18.54868102620
5224,358,000390016,6.80716494473
5179,359,000390017,3.08235434701
5180,360,000390018,0.54913858301
5078,362,000390020,3.53817526232
5105,361,000390019,0.81114588079
5230,363,000390021,6.71815424631
4996,348,000390006,0.44218217926
4994,349,000390007,0.41777602002
5252,350,000390008,1.04372222183
5259,351,000390009,0.25123987458
5222,352,000390010,1.51605318604
5231,353,000390011,0.52545025198
5112,355,000390013,1.18657003624
5115,354,000390012,1.28706598607
5288,356,000390014,0.94250844379
5378,357,000390015,0.31010178806
5225,343,000390001,0.73218477735
5185,344,000390002,2.62940474455
5118,346,000390004,0.48094490277
5125,345,000390003,0.15433306581
5245,347,000390005,1.25907068576
19109,2597,003900001,19.34116337350
19548,2599,003900003,14.26037528120
19562,2598,003900002,1.85415027441
18585,2600,003910001,14.08378954080
18600,2601,003910002,3.05938384419
18631,2602,003910003,17.81577842070
18793,2603,003910004,3.27688579275
19047,2604,003910005,11.99634509720
18913,2605,003920001,15.58046136510
18936,2606,003920002,1.89793779541
18993,2607,003920003,19.99654053200
19660,2608,003920004,5.73472959437
18946,2610,003920006,7.96286836780
18940,2609,003920005,3.76572680587
18920,2611,003920007,0.57282691405
18976,2612,003920008,0.76807618801
19110,2614,003920010,0.36322107582
19033,2613,003920009,0.90877051777
18924,2615,003920011,4.57400137381
18930,2616,003920012,4.56323395061
18591,2617,003930001,24.47578858170
17161,2618,003930002,12.85558546820
17166,2619,003930003,1.92234395465
17855,2620,003930004,18.04404779240
17280,2621,003930005,18.01389900750
17413,2622,003930006,9.16307714009
16926,2633,003940011,8.09064178973
16932,2632,003940010,1.61152433839
16925,2634,003940012,3.41183749681
16761,2635,003940013,2.23101008628
16760,2636,003940014,0.71782821309
16755,2637,003940015,5.28321564834
16745,2638,003940016,4.61994237945
16958,2629,003940007,0.12131296801
16936,2630,003940008,0.77453664192
16721,2631,003940009,6.39800286327
16927,2624,003940002,1.12196549706
16940,2623,003940001,0.40557294040
16600,2625,003940003,1.34592789954
16598,2626,003940004,0.78889320619
16687,2628,003940006,1.52538495282
16695,2627,003940005,1.72637685248
18311,2639,003950001,19.43448104120
18324,2640,003950002,3.52310086984
18088,2642,003950004,48.14976304940
18087,2641,003950003,23.75365339930
18654,2647,003960005,15.61850626040
18680,2648,003960006,3.50802647737
18678,2649,003960007,2.73636114830
18699,2650,003960008,2.43918026808
18655,2644,003960002,2.42697718846
18736,2643,003960001,0.60441135542
18709,2646,003960004,0.62235706075
18700,2645,003960003,0.56205949085
17738,2652,003970002,41.29235012980
17739,2651,003970001,4.84892957942
18035,2653,003970003,5.76128923826
18032,2654,003970004,2.97898708432
17447,2655,003980001,36.54319867200
17927,2657,003990002,7.79489656594
17937,2656,003990001,1.34521007133
18137,2659,003990004,10.81551768660
18138,2658,003990003,3.19146423540
17962,2660,003990005,6.97944371587
1051,29,000040009,2.16784120353
1050,28,000040008,1.01429126510
931,30,000040010,3.86622275570
932,31,000040011,1.91157653146
900,32,000040012,2.91151123229
899,33,000040013,5.09658031294
1024,21,000040001,8.75606854327
1026,22,000040002,10.92032060570
936,23,000040003,3.82961351683
939,24,000040004,2.40687799849
918,25,000040005,6.59396996544
978,27,000040007,3.43409017142
977,26,000040006,17.34416528470
4692,368,000400005,4.90850932111
4693,369,000400006,1.72494119605
4449,371,000400008,26.39669687990
4452,370,000400007,7.09501405818
4691,364,000400001,1.26912028074
4694,365,000400002,1.49451833965
4490,366,000400003,2.38965012138
4491,367,000400004,2.48942824299
17543,2662,004000002,34.20810349480
17570,2661,004000001,4.74125534746
17669,2663,004000003,19.85656403050
17667,2664,004000004,6.76122393909
17253,2666,004010002,33.84272893430
17254,2665,004010001,5.23368550164
17548,2668,004010004,3.92867381024
17560,2667,004010003,1.42345334656
17005,2669,004020001,28.30037730110
16955,2670,004020002,17.05631617120
18358,2671,004030001,21.84925515000
18284,2673,004030003,19.76683550380
18285,2672,004030002,3.82099957828
18154,2674,004030004,11.51468236620
18168,2675,004030005,1.34736355597
17617,2676,004040001,14.45347107060
18010,2677,004040002,55.75084599780
18866,2678,004050001,12.71560896670
18576,2679,004050002,49.43970034830
17698,2684,004060005,30.38136129080
17711,2685,004060006,10.59083745590
18458,2686,004060007,8.60317113388
17998,2680,004060001,2.06303828442
17712,2682,004060003,0.72069952594
17720,2681,004060002,0.15217958118
18472,2683,004060004,4.90492018004
18744,2688,004070002,59.12463859930
18764,2687,004070001,10.26925041650
18741,2690,004070004,20.71436874510
18739,2689,004070003,8.32321813077
19105,2691,004070005,11.09044589220
19104,2692,004070006,1.79959533022
19152,2693,004080001,59.49934492660
19221,2694,004080002,9.48394635134
19240,2696,004080004,17.57602379750
19253,2695,004080003,5.62274839313
19279,2697,004090001,45.95608003020
19269,2698,004090002,11.72931300190
19260,2699,004090003,1.89219516970
19431,2700,004090004,7.17684647447
19430,2701,004090005,4.10382389423
3608,374,000410003,15.17417059650
3609,375,000410004,6.45183997925
2900,376,000410005,49.70673244360
3623,372,000410001,10.31160228100
3170,373,000410002,4.23159731616
3610,377,000410006,6.37144321938
3617,378,000410007,1.33444264813
2910,379,000410008,8.49047210442
18974,2702,004100001,49.26813940540
18782,2704,004100003,28.31760517820
18784,2703,004100002,4.31845452995
18867,2705,004110001,14.38527739030
18658,2706,004110002,5.54522294612
18643,2707,004110003,8.65198345237
18140,2708,004120001,10.45229661080
18139,2709,004120002,1.58568252271
17875,2711,004120004,41.24784478060
17878,2710,004120003,5.84527513919
19519,2712,004130001,25.76285456780
19614,2713,004130002,10.87868656940
19592,2714,004130003,2.60356292888
19397,2715,004140001,30.74888933590
19518,2717,004140003,7.49699785751
19530,2716,004140002,1.93239354964
19101,2718,004150001,9.09990825734
19102,2719,004150002,1.54835545563
19350,2720,004150003,14.52956086110
19353,2721,004150004,2.37529355711
19593,2722,004150005,3.57980929868
19595,2723,004150006,2.27264412264
19169,2724,004160001,11.36250278500
19452,2726,004160003,25.47356979790
19459,2725,004160002,2.95242744044
19780,2727,004160004,4.51801077319
19779,2728,004160005,1.54907328385
18859,2729,004170001,10.77747279130
18875,2730,004170002,26.08013463800
18313,2732,004180002,62.18258678710
18319,2731,004180001,7.41516544122
18383,2734,004180004,12.60793473470
18387,2733,004180003,1.59070732021
18701,2735,004180005,10.28360698070
18459,2736,004190001,19.35336645310
18460,2737,004190002,3.01559632319
18373,2738,004190003,6.68656980493
18372,2739,004190004,1.48949354216
18328,2741,004190006,3.73701367734
18321,2740,004190005,2.95601658150
3018,380,000420001,8.28876237655
3028,381,000420002,3.20869211251
2800,383,000420004,57.88638493180
2810,382,000420003,9.25065218209
16835,2743,004200002,19.56153663490
16837,2742,004200001,3.59416586294
16443,2744,004200003,11.37470586460
16447,2745,004200004,1.39832935910
16496,2746,004200005,62.18402244350
17448,2747,004210001,4.96737123458
17311,2748,004210002,14.63436378030
17164,2749,004210003,8.69648880158
17320,2751,004210005,7.49556220108
17338,2750,004210004,1.55912287883
17126,2752,004220001,10.30585965530
17127,2753,004220002,2.07452353583
16786,2754,004220003,44.71926201910
17932,2756,004230002,17.17188651350
17930,2755,004230001,3.11537444481
17267,2757,004230003,39.15681119580
17100,2758,004230004,12.95105662060
17105,2759,004230005,2.02642904555
17847,2760,004240001,38.36432884860
17356,2761,004250001,12.70197023060
17355,2762,004250002,17.11661374110
17850,2763,004250003,9.77466677764
17460,2764,004250004,5.50287108155
17461,2765,004250005,3.08379000343
18653,2766,004260001,12.93885354090
18657,2767,004260002,10.67697684150
19581,2769,004260004,7.87026852831
19580,2768,004260003,4.91138063396
18713,2771,004260006,44.02799344990
18714,2770,004260005,23.59214205140
18615,2773,004270002,79.58417832880
18616,2772,004270001,23.79744092030
19224,2775,004270004,12.10043018810
19225,2774,004270003,1.73857993210
18193,2776,004280001,12.96254187200
18197,2777,004280002,6.42097336609
18304,2778,004280003,57.16712106220
18303,2779,004280004,29.75039029150
17968,2787,004290008,5.79718064891
17967,2786,004290007,4.04137283969
18049,2788,004290009,8.85082186739
18048,2789,004290010,8.54215573577
17862,2791,004290012,12.28562986700
17848,2790,004290011,9.12718572943
17996,2780,004290001,0.99778121619
17995,2781,004290002,0.67332286388
18063,2782,004290003,1.81251623805
18072,2783,004290004,3.01272501034
17942,2784,004290005,0.30938395984
17971,2785,004290006,0.63671362501
3222,387,000430004,9.96345559768
3223,386,000430003,5.88906266019
3032,388,000430005,12.03797913350
3091,389,000430006,3.34149033193
3271,384,000430001,6.50783057987
3103,385,000430002,1.73642644746
16856,2797,004300006,20.45738624480
16849,2796,004300005,7.42162589513
16961,2799,004300008,14.89565324980
16960,2798,004300007,2.80168351569
16846,2792,004300001,2.76076730754
16850,2793,004300002,0.83698769646
16969,2795,004300004,2.38677880852
16968,2794,004300003,0.71567472845
17102,2800,004310001,35.63299249780
17109,2801,004310002,13.12046407890
17470,2802,004310003,24.77584077480
17507,2803,004310004,5.42606346274
18044,2804,004310005,17.37790321070
18042,2805,004310006,4.45412406222
18452,2806,004320001,24.43702585820
18521,2807,004320002,5.19922974741
18432,2808,004330001,36.94015767380
18431,2809,004330002,5.87327043950
18501,2810,004330003,56.15139414070
18041,2811,004340001,46.66744778940
18053,2812,004340002,10.45803923650
18250,2813,004340003,34.68402360010
17858,2814,004350001,15.43115309680
17758,2816,004350003,19.62470551770
17766,2815,004350002,5.00900527094
17983,2817,004350004,6.52721194162
18008,2818,004350005,1.34305658669
19785,2819,004360001,11.92025530660
19787,2820,004360002,8.81134131568
19603,2822,004360004,18.10506319050
19602,2821,004360003,8.31460419222
19477,2823,004360005,22.38403716880
19484,2824,004360006,3.14552322976
19966,2826,004370002,5.72467999939
19965,2825,004370001,6.21711015357
19822,2827,004370003,7.70373238288
19836,2828,004370004,2.48153213265
19255,2829,004370005,54.79398098980
18839,2830,004380001,74.40935474070
19020,2831,004380002,11.19740229600
18413,2833,004390002,24.47219944070
18419,2832,004390001,4.24164691115
18498,2834,004390003,37.81231895270
3944,394,000440005,14.07086863300
3949,395,000440006,5.68304596303
3970,396,000440007,8.35839171322
3976,397,000440008,1.00926646760
4083,393,000440004,3.95092648485
4001,392,000440003,4.71900267285
3981,391,000440002,4.65080899261
4054,390,000440001,0.92384491025
3953,399,000440010,4.93219765214
3964,398,000440009,1.00424167011
3982,400,000440011,0.80683891151
3977,401,000440012,0.11772382695
18172,2835,004400001,19.75176111140
18173,2836,004400002,2.39682840351
17290,2837,004400003,19.31819287070
17343,2839,004400005,9.73518622592
17441,2838,004400004,1.08176711713
17286,2840,004400006,8.50339301226
17284,2841,004400007,4.16196797949
19829,2842,004410001,4.49934723965
19828,2843,004410002,1.32726436600
19899,2844,004410003,13.12046407890
19898,2845,004410004,5.32126054363
20208,2847,004410006,22.25698157510
20253,2846,004410005,2.85336714703
19680,2848,004420001,15.44838097390
19697,2850,004420003,11.88651738060
19698,2849,004420002,2.02355773270
19926,2851,004420004,13.92443167750
19925,2852,004420005,3.94733734378
19177,2853,004430001,10.69707603150
19314,2854,004430002,30.37490083690
19115,2855,004430003,17.28386771480
19114,2856,004430004,2.34227345931
19709,2860,004440004,15.32635017770
19818,2861,004440005,30.12078964950
19723,2857,004440001,1.03510828327
19819,2859,004440003,4.69603217003
19862,2858,004440002,0.52401459556
19560,2862,004450001,15.65511549930
19549,2863,004450002,26.90491925480
19735,2864,004460001,21.10127815200
20262,2865,004460002,9.54783306230
20001,2866,004460003,18.45392770210
19770,2867,004470001,22.89943782580
20103,2869,004470003,38.43036904420
20106,2868,004470002,11.68408982450
19598,2870,004480001,24.41118404250
19647,2871,004480002,3.41399098145
19379,2872,004480003,25.89565278720
20102,2873,004480004,10.98277166030
20129,2874,004480005,3.40035224540
19479,2876,004490002,27.77420922090
19355,2877,004490003,17.36641795930
19466,2875,004490001,6.25730853350
5805,412,000450011,1.98264152455
5848,413,000450012,0.34958233978
6030,415,000450014,3.53673960589
6163,414,000450013,0.60512918364
6025,416,000450015,0.92312708203
6034,417,000450016,0.40700859682
5806,402,000450001,3.09886439591
5832,403,000450002,2.43271981416
6115,404,000450003,7.02107775223
6126,405,000450004,7.10793496601
6020,406,000450005,2.78948043607
6022,407,000450006,6.11517854731
6376,409,000450008,2.96247703542
6393,408,000450007,3.70471140776
6148,411,000450010,2.66027135771
6161,410,000450009,3.64584949428
18580,2879,004500002,18.13449414730
18693,2878,004500001,3.21802387928
18610,2880,004500003,66.19955346760
18972,2881,004510001,32.25848206800
18961,2882,004510002,21.99066730800
18090,2883,004520001,23.79169829460
18091,2884,004520002,5.43324174488
17454,2885,004520003,10.96339029850
17453,2886,004520004,1.38756193590
18486,2887,004520005,12.09899453160
17203,2888,004520006,8.47539771195
17205,2889,004520007,5.77349231788
16511,2891,004530002,19.55148703990
16512,2890,004530001,13.72487543430
16339,2893,004530004,4.80729554306
16338,2892,004530003,4.96306426530
16246,2900,004540007,4.78288938382
16245,2899,004540006,3.76859811872
16138,2902,004540009,13.88136198470
16133,2901,004540008,12.21671835860
16244,2896,004540003,0.56708428834
16241,2895,004540002,1.10473761994
16150,2897,004540004,2.37601138533
16186,2898,004540005,3.56114576514
16250,2894,004540001,10.34605803530
16647,2903,004550001,33.76735697190
16648,2904,004550002,18.16679641690
17270,2905,004550003,10.28791395000
17271,2906,004550004,1.52107798354
16716,2907,004550005,12.22246098430
16698,2908,004550006,4.71182439072
16765,2910,004560002,27.93643839700
16793,2909,004560001,9.08196255201
16986,2911,004560003,26.60271357710
16018,2914,004570003,20.99360392000
16039,2913,004570002,8.77544990502
16159,2912,004570001,8.20405864740
15996,2915,004580001,29.41444668780
15995,2916,004580002,10.31519142210
16972,2923,004590007,8.45099155270
16542,2925,004590009,16.34853755310
16578,2924,004590008,6.22141712285
16787,2927,004590011,23.65602876240
16832,2926,004590010,2.73923246115
16804,2928,004590012,5.45334093484
16801,2929,004590013,5.01618355307
16538,2918,004590002,5.40309295993
16550,2917,004590001,1.34664572776
16771,2919,004590003,2.12046454147
16788,2920,004590004,0.31010178806
16699,2921,004590005,0.89297829708
16802,2922,004590006,1.72853033712
6473,422,000460005,4.30840493496
6472,423,000460006,4.50437203714
6287,424,000460007,8.03608684554
6295,425,000460008,7.20555960299
6228,427,000460010,5.48995017371
6237,426,000460009,0.68767942814
6468,418,000460001,9.00156579214
6469,419,000460002,20.57223875890
6341,421,000460004,6.25443722065
6342,420,000460003,12.11478675230
14194,2934,004600005,21.44296438140
14209,2935,004600006,11.99778075360
13949,2937,004600008,53.71939215480
13960,2936,004600007,15.56969394190
14259,2931,004600002,2.22742094522
14267,2930,004600001,4.08157121963
13971,2932,004600003,6.31258130591
13989,2933,004600004,6.56238552406
13094,2938,004610001,23.97689797360
13101,2939,004610002,10.25920082150
12484,2945,004620006,65.29796123190
12485,2944,004620005,25.68030432330
13701,2946,004620007,8.26866318658
13700,2947,004620008,5.82948291850
12491,2941,004620002,5.84240382634
12492,2940,004620001,4.51155031927
13740,2942,004620003,1.88645254400
13741,2943,004620004,2.24823796340
12984,2952,004630005,21.29293828490
13019,2953,004630006,6.11517854731
13642,2955,004630008,10.42358348230
13659,2954,004630007,2.08026616153
13174,2949,004630002,2.52890879471
13199,2948,004630001,2.24680230697
13747,2950,004630003,1.27127376538
13746,2951,004630004,1.07243535036
11769,2956,004640001,37.14258522990
11406,2957,004650001,69.06440586600
12307,2960,004660003,40.92338642820
12318,2958,004660001,4.88051402080
12372,2959,004660002,0.61948574790
11539,2961,004670001,54.10845504630
12740,2962,004680001,46.53536739820
12745,2963,004680002,8.33470338218
13495,2964,004680003,26.74771487610
13494,2965,004680004,6.32478438553
12998,2966,004690001,33.01650866110
13414,2968,004690003,28.18265347410
13431,2967,004690002,6.45327563568
6196,431,000470004,2.69185579909
6197,432,000470005,2.61002338279
6043,434,000470007,6.85095246573
6068,433,000470006,1.71848074214
5826,435,000470008,4.78001807096
5852,436,000470009,0.70849644632
6004,437,000470010,11.83339809280
6170,428,000470001,6.93350271023
6171,429,000470002,16.59690611480
6062,430,000470003,2.93376390690
13273,2970,004700002,10.47670277000
13276,2969,004700001,1.24830326256
13524,2972,004700004,21.47598447920
13525,2971,004700003,3.29483149808
14005,2974,004710002,24.71554320490
14006,2973,004710001,4.10741303530
14037,2976,004710004,31.36837508380
14040,2975,004710003,13.33150557350
13684,2977,004720001,92.08443883160
13703,2978,004720002,13.71482583930
13253,2979,004730001,15.66588292250
13443,2980,004730002,18.63051344250
13004,2981,004730003,9.28654359274
11737,2982,004740001,91.07947933320
11747,2983,004740002,11.67547588590
12085,2984,004750001,87.27140066280
12094,2985,004750002,9.77897374692
13140,2998,004760013,5.66653591413
12321,2999,004760014,23.67756360880
12627,3000,004760015,16.88906219760
12872,3002,004760017,3.70327575133
12873,3001,004760016,2.54613667183
13142,2987,004760002,0.27636386204
13138,2986,004760001,0.84847294787
12681,2988,004760003,1.06166792716
12709,2989,004760004,1.20020877229
12875,2990,004760005,1.03223697042
12874,2991,004760006,5.59188177997
12343,2993,004760008,1.59214297663
12360,2992,004760007,0.22611588712
12662,2994,004760009,2.24536665054
12671,2995,004760010,1.04300439362
12905,2997,004760012,1.48590440110
12876,2996,004760011,4.16340363592
13816,3003,004770001,36.97533125620
13839,3004,004770002,5.92638972727
14095,3005,004770003,14.30846977150
13860,3006,004770004,11.38762677250
13122,3022,004780016,13.66529569260
13193,3023,004780017,3.46854592565
13069,3024,004780018,3.51305127486
13068,3025,004780019,3.09742873948
13848,3026,004780020,11.07824281260
13887,3027,004780021,2.43200198595
13188,3008,004780002,0.49027666954
13187,3007,004780001,0.66040195604
13143,3010,004780004,2.66314267056
13204,3009,004780003,1.95105708318
13088,3011,004780005,3.81525695257
13162,3013,004780007,1.25332806005
13244,3012,004780006,0.66470892532
14352,3014,004780008,1.06669272465
14351,3015,004780009,0.79463583189
13211,3016,004780010,1.58998949199
13205,3017,004780011,1.72565902427
13079,3018,004780012,0.47879141813
13080,3019,004780013,2.68467751696
13836,3021,004780015,1.11119807386
13932,3020,004780014,0.80827456794
11999,3041,004790014,22.01579129550
12010,3040,004790013,10.51115852430
12068,3043,004790016,2.96678400470
12067,3042,004790015,1.93670051892
12046,3028,004790001,0.58072302439
12050,3029,004790002,2.03647864054
12055,3031,004790004,2.79953003105
12062,3030,004790003,0.47520227707
12074,3032,004790005,0.72644215165
12063,3033,004790006,5.94505326081
11998,3034,004790007,2.68539534517
12007,3035,004790008,2.40974931134
12056,3036,004790009,1.62013827694
12058,3037,004790010,0.49960843631
12103,3038,004790011,0.79391800368
12100,3039,004790012,2.79665871820
6846,442,000480005,5.96084548150
6896,443,000480006,3.85545533250
6581,445,000480008,12.72565856170
6609,444,000480007,3.36015386547
6497,446,000480009,8.32824292827
6845,439,000480002,2.63514737025
6861,438,000480001,5.33633493611
6582,441,000480004,3.99040703657
6670,440,000480003,4.51011466284
10365,3044,004800001,133.72206433200
11266,3045,004810001,38.70960421910
10438,3046,004820001,68.48152935700
10555,3047,004830001,42.45666749140
10696,3049,004840002,11.59651478250
10699,3050,004840003,1.39761153089
10979,3051,004840004,6.57674208833
