Subbasin,Label,Practices,Select,subbasin
Sub077,Sub077 ISO-M-L, ISO-M-L,0,77
Sub078,Sub078 ISO-P-S, ISO-P-S,0,78
Sub078,Sub078 ISO-P-M, ISO-P-M,1,78
Sub078,Sub078 ISO-P-L, ISO-P-L,1,78
Sub078,Sub078 ISO-M-S, ISO-M-S,1,78
Sub078,Sub078 ISO-M-M, ISO-M-M,1,78
Sub078,Sub078 ISO-M-L, ISO-M-L,1,78
Sub079,Sub079 ISO-P-S, ISO-P-S,0,79
Sub079,Sub079 ISO-P-M, ISO-P-M,1,79
Sub079,Sub079 ISO-P-L, ISO-P-L,0,79
Sub079,Sub079 ISO-M-S, ISO-M-S,1,79
Sub079,Sub079 ISO-M-M, ISO-M-M,1,79
Sub079,Sub079 ISO-M-L, ISO-M-L,1,79
Sub080,Sub080 ISO-P-S, ISO-P-S,0,80
Sub080,Sub080 ISO-P-M, ISO-P-M,0,80
Sub080,Sub080 ISO-P-L, ISO-P-L,0,80
Sub080,Sub080 ISO-M-S, ISO-M-S,1,80
Sub080,Sub080 ISO-M-M, ISO-M-M,1,80
Sub080,Sub080 ISO-M-L, ISO-M-L,0,80
Sub081,Sub081 ISO-P-S, ISO-P-S,0,81
Sub081,Sub081 ISO-P-M, ISO-P-M,1,81
Sub081,Sub081 ISO-P-L, ISO-P-L,1,81
Sub081,Sub081 ISO-M-S, ISO-M-S,1,81
Sub081,Sub081 ISO-M-M, ISO-M-M,1,81
Sub081,Sub081 ISO-M-L, ISO-M-L,0,81
Sub082,Sub082 ISO-P-S, ISO-P-S,1,82
Sub082,Sub082 ISO-P-M, ISO-P-M,1,82
Sub082,Sub082 ISO-P-L, ISO-P-L,1,82
Sub082,Sub082 ISO-M-S, ISO-M-S,1,82
Sub082,Sub082 ISO-M-M, ISO-M-M,1,82
Sub082,Sub082 ISO-M-L, ISO-M-L,1,82
Sub083,Sub083 ISO-P-S, ISO-P-S,0,83
Sub083,Sub083 ISO-P-M, ISO-P-M,0,83
Sub083,Sub083 ISO-P-L, ISO-P-L,0,83
Sub083,Sub083 ISO-M-S, ISO-M-S,0,83
Sub083,Sub083 ISO-M-M, ISO-M-M,0,83
Sub083,Sub083 ISO-M-L, ISO-M-L,1,83
Sub084,Sub084 ISO-P-S, ISO-P-S,1,84
Sub084,Sub084 ISO-P-M, ISO-P-M,0,84
Sub084,Sub084 ISO-P-L, ISO-P-L,0,84
Sub084,Sub084 ISO-M-S, ISO-M-S,0,84
Sub084,Sub084 ISO-M-M, ISO-M-M,1,84
Sub084,Sub084 ISO-M-L, ISO-M-L,0,84
Sub085,Sub085 ISO-P-S, ISO-P-S,0,85
Sub085,Sub085 ISO-P-M, ISO-P-M,1,85
Sub085,Sub085 ISO-P-L, ISO-P-L,0,85
Sub085,Sub085 ISO-M-S, ISO-M-S,1,85
Sub085,Sub085 ISO-M-M, ISO-M-M,1,85
Sub085,Sub085 ISO-M-L, ISO-M-L,1,85
Sub086,Sub086 ISO-P-S, ISO-P-S,0,86
Sub086,Sub086 ISO-P-M, ISO-P-M,1,86
Sub086,Sub086 ISO-P-L, ISO-P-L,1,86
Sub086,Sub086 ISO-M-S, ISO-M-S,1,86
Sub086,Sub086 ISO-M-M, ISO-M-M,1,86
Sub086,Sub086 ISO-M-L, ISO-M-L,0,86
Sub087,Sub087 ISO-P-S, ISO-P-S,1,87
Sub087,Sub087 ISO-P-M, ISO-P-M,0,87
Sub087,Sub087 ISO-P-L, ISO-P-L,0,87
Sub087,Sub087 ISO-M-S, ISO-M-S,0,87
Sub087,Sub087 ISO-M-M, ISO-M-M,0,87
Sub087,Sub087 ISO-M-L, ISO-M-L,0,87
Sub088,Sub088 ISO-P-S, ISO-P-S,0,88
Sub088,Sub088 ISO-P-M, ISO-P-M,0,88
Sub088,Sub088 ISO-P-L, ISO-P-L,1,88
Sub088,Sub088 ISO-M-S, ISO-M-S,0,88
Sub088,Sub088 ISO-M-M, ISO-M-M,0,88
Sub088,Sub088 ISO-M-L, ISO-M-L,0,88
Sub089,Sub089 ISO-P-S, ISO-P-S,1,89
Sub089,Sub089 ISO-P-M, ISO-P-M,0,89
Sub089,Sub089 ISO-P-L, ISO-P-L,1,89
Sub089,Sub089 ISO-M-S, ISO-M-S,0,89
Sub089,Sub089 ISO-M-M, ISO-M-M,0,89
Sub089,Sub089 ISO-M-L, ISO-M-L,1,89
Sub090,Sub090 ISO-P-S, ISO-P-S,1,90
Sub090,Sub090 ISO-P-M, ISO-P-M,1,90
Sub090,Sub090 ISO-P-L, ISO-P-L,0,90
Sub090,Sub090 ISO-M-S, ISO-M-S,1,90
Sub090,Sub090 ISO-M-M, ISO-M-M,0,90
Sub090,Sub090 ISO-M-L, ISO-M-L,0,90
Sub091,Sub091 ISO-P-S, ISO-P-S,1,91
Sub091,Sub091 ISO-P-M, ISO-P-M,1,91
Sub091,Sub091 ISO-P-L, ISO-P-L,1,91
Sub091,Sub091 ISO-M-S, ISO-M-S,1,91
Sub091,Sub091 ISO-M-M, ISO-M-M,0,91
Sub091,Sub091 ISO-M-L, ISO-M-L,1,91
Sub092,Sub092 ISO-P-S, ISO-P-S,1,92
Sub092,Sub092 ISO-P-M, ISO-P-M,1,92
Sub092,Sub092 ISO-P-L, ISO-P-L,0,92
Sub092,Sub092 ISO-M-S, ISO-M-S,1,92
Sub092,Sub092 ISO-M-M, ISO-M-M,0,92
Sub092,Sub092 ISO-M-L, ISO-M-L,0,92
Sub093,Sub093 ISO-P-S, ISO-P-S,1,93
Sub093,Sub093 ISO-P-M, ISO-P-M,0,93
Sub093,Sub093 ISO-P-L, ISO-P-L,1,93
Sub093,Sub093 ISO-M-S, ISO-M-S,1,93
Sub093,Sub093 ISO-M-M, ISO-M-M,0,93
Sub093,Sub093 ISO-M-L, ISO-M-L,0,93
Sub094,Sub094 ISO-P-S, ISO-P-S,0,94
Sub094,Sub094 ISO-P-M, ISO-P-M,0,94
Sub094,Sub094 ISO-P-L, ISO-P-L,1,94
Sub094,Sub094 ISO-M-S, ISO-M-S,1,94
Sub094,Sub094 ISO-M-M, ISO-M-M,0,94
Sub094,Sub094 ISO-M-L, ISO-M-L,0,94
Sub095,Sub095 ISO-P-S, ISO-P-S,0,95
Sub095,Sub095 ISO-P-M, ISO-P-M,0,95
Sub095,Sub095 ISO-P-L, ISO-P-L,0,95
Sub095,Sub095 ISO-M-S, ISO-M-S,1,95
Sub095,Sub095 ISO-M-M, ISO-M-M,0,95
Sub095,Sub095 ISO-M-L, ISO-M-L,0,95
Sub096,Sub096 ISO-P-S, ISO-P-S,1,96
Sub096,Sub096 ISO-P-M, ISO-P-M,0,96
Sub096,Sub096 ISO-P-L, ISO-P-L,1,96
Sub096,Sub096 ISO-M-S, ISO-M-S,0,96
Sub096,Sub096 ISO-M-M, ISO-M-M,1,96
Sub096,Sub096 ISO-M-L, ISO-M-L,1,96
Sub097,Sub097 ISO-P-S, ISO-P-S,0,97
Sub097,Sub097 ISO-P-M, ISO-P-M,0,97
Sub097,Sub097 ISO-P-L, ISO-P-L,1,97
Sub097,Sub097 ISO-M-S, ISO-M-S,1,97
Sub097,Sub097 ISO-M-M, ISO-M-M,1,97
Sub097,Sub097 ISO-M-L, ISO-M-L,0,97
Sub098,Sub098 ISO-P-S, ISO-P-S,1,98
Sub098,Sub098 ISO-P-M, ISO-P-M,0,98
Sub098,Sub098 ISO-P-L, ISO-P-L,0,98
Sub098,Sub098 ISO-M-S, ISO-M-S,1,98
Sub098,Sub098 ISO-M-M, ISO-M-M,1,98
Sub098,Sub098 ISO-M-L, ISO-M-L,1,98
Sub099,Sub099 ISO-P-S, ISO-P-S,1,99
Sub099,Sub099 ISO-P-M, ISO-P-M,1,99
Sub099,Sub099 ISO-P-L, ISO-P-L,1,99
Sub099,Sub099 ISO-M-S, ISO-M-S,1,99
Sub099,Sub099 ISO-M-M, ISO-M-M,1,99
Sub099,Sub099 ISO-M-L, ISO-M-L,0,99
Sub100,Sub100 ISO-P-S, ISO-P-S,0,100
Sub100,Sub100 ISO-P-M, ISO-P-M,0,100
Sub100,Sub100 ISO-P-L, ISO-P-L,1,100
Sub100,Sub100 ISO-M-S, ISO-M-S,1,100
Sub100,Sub100 ISO-M-M, ISO-M-M,0,100
Sub100,Sub100 ISO-M-L, ISO-M-L,1,100
Sub101,Sub101 ISO-P-S, ISO-P-S,0,101
Sub101,Sub101 ISO-P-M, ISO-P-M,1,101
Sub101,Sub101 ISO-P-L, ISO-P-L,1,101
Sub101,Sub101 ISO-M-S, ISO-M-S,0,101
Sub101,Sub101 ISO-M-M, ISO-M-M,0,101
Sub101,Sub101 ISO-M-L, ISO-M-L,1,101
Sub102,Sub102 ISO-P-S, ISO-P-S,1,102
Sub102,Sub102 ISO-P-M, ISO-P-M,0,102
Sub102,Sub102 ISO-P-L, ISO-P-L,0,102
Sub102,Sub102 ISO-M-S, ISO-M-S,0,102
Sub102,Sub102 ISO-M-M, ISO-M-M,0,102
Sub102,Sub102 ISO-M-L, ISO-M-L,0,102
Sub103,Sub103 ISO-P-S, ISO-P-S,0,103
Sub103,Sub103 ISO-P-M, ISO-P-M,1,103
Sub103,Sub103 ISO-P-L, ISO-P-L,1,103
Sub103,Sub103 ISO-M-S, ISO-M-S,0,103
Sub103,Sub103 ISO-M-M, ISO-M-M,0,103
Sub103,Sub103 ISO-M-L, ISO-M-L,0,103
Sub104,Sub104 ISO-P-S, ISO-P-S,1,104
Sub104,Sub104 ISO-P-M, ISO-P-M,1,104
Sub104,Sub104 ISO-P-L, ISO-P-L,0,104
Sub104,Sub104 ISO-M-S, ISO-M-S,1,104
Sub104,Sub104 ISO-M-M, ISO-M-M,1,104
Sub104,Sub104 ISO-M-L, ISO-M-L,0,104
Sub105,Sub105 ISO-P-S, ISO-P-S,0,105
Sub105,Sub105 ISO-P-M, ISO-P-M,1,105
Sub105,Sub105 ISO-P-L, ISO-P-L,0,105
Sub105,Sub105 ISO-M-S, ISO-M-S,0,105
Sub105,Sub105 ISO-M-M, ISO-M-M,1,105
Sub105,Sub105 ISO-M-L, ISO-M-L,0,105
Sub106,Sub106 ISO-P-S, ISO-P-S,1,106
Sub106,Sub106 ISO-P-M, ISO-P-M,0,106
Sub106,Sub106 ISO-P-L, ISO-P-L,1,106
Sub106,Sub106 ISO-M-S, ISO-M-S,0,106
Sub106,Sub106 ISO-M-M, ISO-M-M,0,106
Sub106,Sub106 ISO-M-L, ISO-M-L,1,106
Sub107,Sub107 ISO-P-S, ISO-P-S,0,107
Sub107,Sub107 ISO-P-M, ISO-P-M,1,107
Sub107,Sub107 ISO-P-L, ISO-P-L,1,107
Sub107,Sub107 ISO-M-S, ISO-M-S,1,107
Sub107,Sub107 ISO-M-M, ISO-M-M,1,107
Sub107,Sub107 ISO-M-L, ISO-M-L,0,107
Sub108,Sub108 ISO-P-S, ISO-P-S,1,108
Sub108,Sub108 ISO-P-M, ISO-P-M,0,108
Sub108,Sub108 ISO-P-L, ISO-P-L,0,108
Sub108,Sub108 ISO-M-S, ISO-M-S,0,108
Sub108,Sub108 ISO-M-M, ISO-M-M,1,108
Sub108,Sub108 ISO-M-L, ISO-M-L,1,108
Sub109,Sub109 ISO-P-S, ISO-P-S,0,109
Sub109,Sub109 ISO-P-M, ISO-P-M,1,109
Sub109,Sub109 ISO-P-L, ISO-P-L,1,109
Sub109,Sub109 ISO-M-S, ISO-M-S,0,109
Sub109,Sub109 ISO-M-M, ISO-M-M,1,109
Sub109,Sub109 ISO-M-L, ISO-M-L,0,109
Sub110,Sub110 ISO-P-S, ISO-P-S,0,110
Sub110,Sub110 ISO-P-M, ISO-P-M,0,110
Sub110,Sub110 ISO-P-L, ISO-P-L,0,110
Sub110,Sub110 ISO-M-S, ISO-M-S,0,110
Sub110,Sub110 ISO-M-M, ISO-M-M,0,110
Sub110,Sub110 ISO-M-L, ISO-M-L,1,110
Sub111,Sub111 ISO-P-S, ISO-P-S,0,111
Sub111,Sub111 ISO-P-M, ISO-P-M,0,111
Sub111,Sub111 ISO-P-L, ISO-P-L,0,111
Sub111,Sub111 ISO-M-S, ISO-M-S,0,111
Sub111,Sub111 ISO-M-M, ISO-M-M,0,111
Sub111,Sub111 ISO-M-L, ISO-M-L,1,111
Sub112,Sub112 ISO-P-S, ISO-P-S,0,112
Sub112,Sub112 ISO-P-M, ISO-P-M,0,112
Sub112,Sub112 ISO-P-L, ISO-P-L,1,112
Sub112,Sub112 ISO-M-S, ISO-M-S,0,112
Sub112,Sub112 ISO-M-M, ISO-M-M,0,112
Sub112,Sub112 ISO-M-L, ISO-M-L,0,112
Sub113,Sub113 ISO-P-S, ISO-P-S,0,113
Sub113,Sub113 ISO-P-M, ISO-P-M,0,113
Sub113,Sub113 ISO-P-L, ISO-P-L,0,113
Sub113,Sub113 ISO-M-S, ISO-M-S,1,113
Sub113,Sub113 ISO-M-M, ISO-M-M,0,113
Sub113,Sub113 ISO-M-L, ISO-M-L,1,113
Sub114,Sub114 ISO-P-S, ISO-P-S,0,114
Sub114,Sub114 ISO-P-M, ISO-P-M,0,114
Sub114,Sub114 ISO-P-L, ISO-P-L,0,114
Sub114,Sub114 ISO-M-S, ISO-M-S,1,114
Sub114,Sub114 ISO-M-M, ISO-M-M,0,114
Sub114,Sub114 ISO-M-L, ISO-M-L,1,114
Sub115,Sub115 ISO-P-S, ISO-P-S,1,115
Sub115,Sub115 ISO-P-M, ISO-P-M,1,115
Sub115,Sub115 ISO-P-L, ISO-P-L,0,115
Sub115,Sub115 ISO-M-S, ISO-M-S,1,115
Sub115,Sub115 ISO-M-M, ISO-M-M,0,115
Sub115,Sub115 ISO-M-L, ISO-M-L,1,115
Sub116,Sub116 ISO-P-S, ISO-P-S,1,116
Sub116,Sub116 ISO-P-M, ISO-P-M,0,116
Sub116,Sub116 ISO-P-L, ISO-P-L,1,116
Sub116,Sub116 ISO-M-S, ISO-M-S,1,116
Sub116,Sub116 ISO-M-M, ISO-M-M,0,116
Sub116,Sub116 ISO-M-L, ISO-M-L,1,116
Sub117,Sub117 ISO-P-S, ISO-P-S,1,117
Sub117,Sub117 ISO-P-M, ISO-P-M,1,117
Sub117,Sub117 ISO-P-L, ISO-P-L,0,117
Sub117,Sub117 ISO-M-S, ISO-M-S,1,117
Sub117,Sub117 ISO-M-M, ISO-M-M,0,117
Sub117,Sub117 ISO-M-L, ISO-M-L,0,117
Sub118,Sub118 ISO-P-S, ISO-P-S,0,118
Sub118,Sub118 ISO-P-M, ISO-P-M,1,118
Sub118,Sub118 ISO-P-L, ISO-P-L,1,118
Sub118,Sub118 ISO-M-S, ISO-M-S,1,118
Sub118,Sub118 ISO-M-M, ISO-M-M,1,118
Sub118,Sub118 ISO-M-L, ISO-M-L,0,118
Sub119,Sub119 ISO-P-S, ISO-P-S,0,119
Sub119,Sub119 ISO-P-M, ISO-P-M,0,119
Sub119,Sub119 ISO-P-L, ISO-P-L,0,119
Sub119,Sub119 ISO-M-S, ISO-M-S,0,119
Sub119,Sub119 ISO-M-M, ISO-M-M,0,119
Sub119,Sub119 ISO-M-L, ISO-M-L,1,119
Sub120,Sub120 ISO-P-S, ISO-P-S,0,120
Sub120,Sub120 ISO-P-M, ISO-P-M,0,120
Sub120,Sub120 ISO-P-L, ISO-P-L,0,120
Sub120,Sub120 ISO-M-S, ISO-M-S,1,120
Sub120,Sub120 ISO-M-M, ISO-M-M,0,120
Sub120,Sub120 ISO-M-L, ISO-M-L,1,120
Sub121,Sub121 ISO-P-S, ISO-P-S,1,121
Sub121,Sub121 ISO-P-M, ISO-P-M,0,121
Sub121,Sub121 ISO-P-L, ISO-P-L,1,121
Sub121,Sub121 ISO-M-S, ISO-M-S,0,121
Sub121,Sub121 ISO-M-M, ISO-M-M,1,121
Sub121,Sub121 ISO-M-L, ISO-M-L,1,121
Sub122,Sub122 ISO-P-S, ISO-P-S,0,122
Sub122,Sub122 ISO-P-M, ISO-P-M,0,122
Sub122,Sub122 ISO-P-L, ISO-P-L,0,122
Sub122,Sub122 ISO-M-S, ISO-M-S,0,122
Sub122,Sub122 ISO-M-M, ISO-M-M,0,122
Sub122,Sub122 ISO-M-L, ISO-M-L,0,122
Sub123,Sub123 ISO-P-S, ISO-P-S,1,123
Sub123,Sub123 ISO-P-M, ISO-P-M,0,123
Sub123,Sub123 ISO-P-L, ISO-P-L,0,123
Sub123,Sub123 ISO-M-S, ISO-M-S,0,123
Sub123,Sub123 ISO-M-M, ISO-M-M,0,123
Sub123,Sub123 ISO-M-L, ISO-M-L,1,123
Sub124,Sub124 ISO-P-S, ISO-P-S,1,124
Sub124,Sub124 ISO-P-M, ISO-P-M,0,124
Sub124,Sub124 ISO-P-L, ISO-P-L,1,124
Sub124,Sub124 ISO-M-S, ISO-M-S,1,124
Sub124,Sub124 ISO-M-M, ISO-M-M,1,124
Sub124,Sub124 ISO-M-L, ISO-M-L,0,124
Sub125,Sub125 ISO-P-S, ISO-P-S,1,125
Sub125,Sub125 ISO-P-M, ISO-P-M,1,125
Sub125,Sub125 ISO-P-L, ISO-P-L,0,125
Sub125,Sub125 ISO-M-S, ISO-M-S,1,125
Sub125,Sub125 ISO-M-M, ISO-M-M,0,125
Sub125,Sub125 ISO-M-L, ISO-M-L,1,125
Sub126,Sub126 ISO-P-S, ISO-P-S,1,126
Sub126,Sub126 ISO-P-M, ISO-P-M,1,126
Sub126,Sub126 ISO-P-L, ISO-P-L,1,126
Sub126,Sub126 ISO-M-S, ISO-M-S,1,126
Sub126,Sub126 ISO-M-M, ISO-M-M,1,126
Sub126,Sub126 ISO-M-L, ISO-M-L,0,126
Sub127,Sub127 ISO-P-S, ISO-P-S,1,127
Sub127,Sub127 ISO-P-M, ISO-P-M,0,127
Sub127,Sub127 ISO-P-L, ISO-P-L,0,127
Sub127,Sub127 ISO-M-S, ISO-M-S,1,127
Sub127,Sub127 ISO-M-M, ISO-M-M,1,127
Sub127,Sub127 ISO-M-L, ISO-M-L,0,127
Sub128,Sub128 ISO-P-S, ISO-P-S,0,128
Sub128,Sub128 ISO-P-M, ISO-P-M,0,128
Sub128,Sub128 ISO-P-L, ISO-P-L,0,128
Sub128,Sub128 ISO-M-S, ISO-M-S,0,128
Sub128,Sub128 ISO-M-M, ISO-M-M,0,128
Sub128,Sub128 ISO-M-L, ISO-M-L,0,128
Sub129,Sub129 ISO-P-S, ISO-P-S,1,129
Sub129,Sub129 ISO-P-M, ISO-P-M,0,129
Sub129,Sub129 ISO-P-L, ISO-P-L,0,129
Sub129,Sub129 ISO-M-S, ISO-M-S,0,129
Sub129,Sub129 ISO-M-M, ISO-M-M,0,129
Sub129,Sub129 ISO-M-L, ISO-M-L,1,129
Sub130,Sub130 ISO-P-S, ISO-P-S,0,130
Sub130,Sub130 ISO-P-M, ISO-P-M,0,130
Sub130,Sub130 ISO-P-L, ISO-P-L,1,130
Sub130,Sub130 ISO-M-S, ISO-M-S,0,130
Sub130,Sub130 ISO-M-M, ISO-M-M,1,130
Sub130,Sub130 ISO-M-L, ISO-M-L,0,130
Sub131,Sub131 ISO-P-S, ISO-P-S,1,131
Sub131,Sub131 ISO-P-M, ISO-P-M,0,131
Sub131,Sub131 ISO-P-L, ISO-P-L,1,131
Sub131,Sub131 ISO-M-S, ISO-M-S,0,131
Sub131,Sub131 ISO-M-M, ISO-M-M,0,131
Sub131,Sub131 ISO-M-L, ISO-M-L,1,131
Sub132,Sub132 ISO-P-S, ISO-P-S,0,132
Sub132,Sub132 ISO-P-M, ISO-P-M,1,132
Sub132,Sub132 ISO-P-L, ISO-P-L,0,132
Sub132,Sub132 ISO-M-S, ISO-M-S,1,132
Sub132,Sub132 ISO-M-M, ISO-M-M,1,132
Sub132,Sub132 ISO-M-L, ISO-M-L,0,132
Sub133,Sub133 ISO-P-S, ISO-P-S,1,133
Sub133,Sub133 ISO-P-M, ISO-P-M,0,133
Sub133,Sub133 ISO-P-L, ISO-P-L,0,133
Sub133,Sub133 ISO-M-S, ISO-M-S,0,133
Sub133,Sub133 ISO-M-M, ISO-M-M,0,133
Sub133,Sub133 ISO-M-L, ISO-M-L,1,133
Sub134,Sub134 ISO-P-S, ISO-P-S,0,134
Sub134,Sub134 ISO-P-M, ISO-P-M,1,134
Sub134,Sub134 ISO-P-L, ISO-P-L,1,134
Sub134,Sub134 ISO-M-S, ISO-M-S,0,134
Sub134,Sub134 ISO-M-M, ISO-M-M,1,134
Sub134,Sub134 ISO-M-L, ISO-M-L,1,134
Sub135,Sub135 ISO-P-S, ISO-P-S,1,135
Sub135,Sub135 ISO-P-M, ISO-P-M,1,135
Sub135,Sub135 ISO-P-L, ISO-P-L,1,135
Sub135,Sub135 ISO-M-S, ISO-M-S,1,135
Sub135,Sub135 ISO-M-M, ISO-M-M,0,135
Sub135,Sub135 ISO-M-L, ISO-M-L,1,135
Sub136,Sub136 ISO-P-S, ISO-P-S,1,136
Sub136,Sub136 ISO-P-M, ISO-P-M,1,136
Sub136,Sub136 ISO-P-L, ISO-P-L,0,136
Sub136,Sub136 ISO-M-S, ISO-M-S,1,136
Sub136,Sub136 ISO-M-M, ISO-M-M,1,136
Sub136,Sub136 ISO-M-L, ISO-M-L,1,136
Sub137,Sub137 ISO-P-S, ISO-P-S,0,137
Sub137,Sub137 ISO-P-M, ISO-P-M,0,137
Sub137,Sub137 ISO-P-L, ISO-P-L,1,137
Sub137,Sub137 ISO-M-S, ISO-M-S,0,137
Sub137,Sub137 ISO-M-M, ISO-M-M,0,137
Sub137,Sub137 ISO-M-L, ISO-M-L,1,137
Sub138,Sub138 ISO-P-S, ISO-P-S,0,138
Sub138,Sub138 ISO-P-M, ISO-P-M,1,138
Sub138,Sub138 ISO-P-L, ISO-P-L,1,138
Sub138,Sub138 ISO-M-S, ISO-M-S,1,138
Sub138,Sub138 ISO-M-M, ISO-M-M,0,138
Sub138,Sub138 ISO-M-L, ISO-M-L,1,138
Sub139,Sub139 ISO-P-S, ISO-P-S,0,139
Sub139,Sub139 ISO-P-M, ISO-P-M,0,139
Sub139,Sub139 ISO-P-L, ISO-P-L,0,139
Sub139,Sub139 ISO-M-S, ISO-M-S,1,139
Sub139,Sub139 ISO-M-M, ISO-M-M,1,139
Sub139,Sub139 ISO-M-L, ISO-M-L,1,139
Sub140,Sub140 ISO-P-S, ISO-P-S,1,140
Sub140,Sub140 ISO-P-M, ISO-P-M,1,140
Sub140,Sub140 ISO-P-L, ISO-P-L,1,140
Sub140,Sub140 ISO-M-S, ISO-M-S,1,140
Sub140,Sub140 ISO-M-M, ISO-M-M,1,140
Sub140,Sub140 ISO-M-L, ISO-M-L,0,140
Sub141,Sub141 ISO-P-S, ISO-P-S,0,141
Sub141,Sub141 ISO-P-M, ISO-P-M,1,141
Sub141,Sub141 ISO-P-L, ISO-P-L,1,141
Sub141,Sub141 ISO-M-S, ISO-M-S,0,141
Sub141,Sub141 ISO-M-M, ISO-M-M,1,141
Sub141,Sub141 ISO-M-L, ISO-M-L,0,141
Sub142,Sub142 ISO-P-S, ISO-P-S,1,142
Sub142,Sub142 ISO-P-M, ISO-P-M,1,142
Sub142,Sub142 ISO-P-L, ISO-P-L,0,142
Sub142,Sub142 ISO-M-S, ISO-M-S,0,142
Sub142,Sub142 ISO-M-M, ISO-M-M,0,142
Sub142,Sub142 ISO-M-L, ISO-M-L,1,142
Sub143,Sub143 ISO-P-S, ISO-P-S,1,143
Sub143,Sub143 ISO-P-M, ISO-P-M,0,143
Sub143,Sub143 ISO-P-L, ISO-P-L,0,143
Sub143,Sub143 ISO-M-S, ISO-M-S,1,143
Sub143,Sub143 ISO-M-M, ISO-M-M,1,143
Sub143,Sub143 ISO-M-L, ISO-M-L,1,143
Sub144,Sub144 ISO-P-S, ISO-P-S,1,144
Sub144,Sub144 ISO-P-M, ISO-P-M,1,144
Sub144,Sub144 ISO-P-L, ISO-P-L,0,144
Sub144,Sub144 ISO-M-S, ISO-M-S,0,144
Sub144,Sub144 ISO-M-M, ISO-M-M,1,144
Sub144,Sub144 ISO-M-L, ISO-M-L,1,144
Sub145,Sub145 ISO-P-S, ISO-P-S,1,145
Sub145,Sub145 ISO-P-M, ISO-P-M,1,145
Sub145,Sub145 ISO-P-L, ISO-P-L,1,145
Sub145,Sub145 ISO-M-S, ISO-M-S,1,145
Sub145,Sub145 ISO-M-M, ISO-M-M,0,145
Sub145,Sub145 ISO-M-L, ISO-M-L,0,145
Sub146,Sub146 ISO-P-S, ISO-P-S,1,146
Sub146,Sub146 ISO-P-M, ISO-P-M,0,146
Sub146,Sub146 ISO-P-L, ISO-P-L,0,146
Sub146,Sub146 ISO-M-S, ISO-M-S,1,146
Sub146,Sub146 ISO-M-M, ISO-M-M,0,146
Sub146,Sub146 ISO-M-L, ISO-M-L,1,146
Sub147,Sub147 ISO-P-S, ISO-P-S,0,147
Sub147,Sub147 ISO-P-M, ISO-P-M,1,147
Sub147,Sub147 ISO-P-L, ISO-P-L,1,147
Sub147,Sub147 ISO-M-S, ISO-M-S,1,147
Sub147,Sub147 ISO-M-M, ISO-M-M,0,147
Sub147,Sub147 ISO-M-L, ISO-M-L,0,147
Sub148,Sub148 ISO-P-S, ISO-P-S,1,148
Sub148,Sub148 ISO-P-M, ISO-P-M,1,148
Sub148,Sub148 ISO-P-L, ISO-P-L,0,148
Sub148,Sub148 ISO-M-S, ISO-M-S,0,148
Sub148,Sub148 ISO-M-M, ISO-M-M,0,148
Sub148,Sub148 ISO-M-L, ISO-M-L,1,148
Sub149,Sub149 ISO-P-S, ISO-P-S,1,149
Sub149,Sub149 ISO-P-M, ISO-P-M,1,149
Sub149,Sub149 ISO-P-L, ISO-P-L,0,149
Sub149,Sub149 ISO-M-S, ISO-M-S,1,149
Sub149,Sub149 ISO-M-M, ISO-M-M,0,149
Sub149,Sub149 ISO-M-L, ISO-M-L,1,149
Sub150,Sub150 ISO-P-S, ISO-P-S,0,150
Sub150,Sub150 ISO-P-M, ISO-P-M,1,150
Sub150,Sub150 ISO-P-L, ISO-P-L,1,150
Sub150,Sub150 ISO-M-S, ISO-M-S,0,150
Sub150,Sub150 ISO-M-M, ISO-M-M,1,150
Sub150,Sub150 ISO-M-L, ISO-M-L,1,150
Sub151,Sub151 ISO-P-S, ISO-P-S,0,151
Sub151,Sub151 ISO-P-M, ISO-P-M,0,151
Sub151,Sub151 ISO-P-L, ISO-P-L,0,151
Sub151,Sub151 ISO-M-S, ISO-M-S,1,151
Sub151,Sub151 ISO-M-M, ISO-M-M,1,151
Sub151,Sub151 ISO-M-L, ISO-M-L,1,151
Sub152,Sub152 ISO-P-S, ISO-P-S,1,152
Sub152,Sub152 ISO-P-M, ISO-P-M,0,152
Sub152,Sub152 ISO-P-L, ISO-P-L,1,152
Sub152,Sub152 ISO-M-S, ISO-M-S,0,152
Sub152,Sub152 ISO-M-M, ISO-M-M,1,152
Sub152,Sub152 ISO-M-L, ISO-M-L,1,152
Sub153,Sub153 ISO-P-S, ISO-P-S,0,153
Sub153,Sub153 ISO-P-M, ISO-P-M,1,153
Sub153,Sub153 ISO-P-L, ISO-P-L,1,153
Sub153,Sub153 ISO-M-S, ISO-M-S,1,153
Sub153,Sub153 ISO-M-M, ISO-M-M,0,153
Sub153,Sub153 ISO-M-L, ISO-M-L,1,153
Sub154,Sub154 ISO-P-S, ISO-P-S,0,154
Sub154,Sub154 ISO-P-M, ISO-P-M,1,154
Sub154,Sub154 ISO-P-L, ISO-P-L,0,154
Sub154,Sub154 ISO-M-S, ISO-M-S,0,154
Sub154,Sub154 ISO-M-M, ISO-M-M,0,154
Sub154,Sub154 ISO-M-L, ISO-M-L,1,154
Sub155,Sub155 ISO-P-S, ISO-P-S,1,155
Sub155,Sub155 ISO-P-M, ISO-P-M,0,155
