ID,Label,Genome section,Cost,NitRed,SedRed,WithinSectionID,AlleleCombo
22943,BS+CC+FM1940 229-2,HRU,1785629.874,22855.566,17378.2,1940,BS+CC+FM
22944,GW+CC+FM1940 229-2,HRU,1784854.424,22900.2954,17385.3,1940,GW+CC+FM
22945,BS+GW+CC+FM1940 229-2,HRU,1808402.05,22900.2954,17385.3,1940,BS+GW+CC+FM
22946,BS1941 229-3,HRU,22433.7153,443.0829,0,1941,BS
22947,GW1941 229-3,HRU,21694.9876,328.668,0,1941,GW
22948,CC1941 229-3,HRU,748032.1798,18688.1306,9980.3,1941,CC
22949,FM1941 229-3,HRU,930606.9581,5395.9414,-233.8,1941,FM
22950,BS+GW1941 229-3,HRU,44128.7029,328.668,0,1941,BS+GW
22951,BS+CC1941 229-3,HRU,770465.8951,19090.8685,9980.3,1941,BS+CC
22952,BS+FM1941 229-3,HRU,953040.6733,5839.7651,-233.8,1941,BS+FM
22953,GW+CC1941 229-3,HRU,769727.1674,19593.9587,9989.1,1941,GW+CC
22954,GW+FM1941,HRU,952301.9457,5728.0698,-233.8,1941,GW+FM
22955,CC+FM1941 229-3,HRU,1678639.138,23726.6809,-216533.1,1941,CC+FM
22956,BS+GW+CC1941 229-3,HRU,792160.8827,19593.9587,9989.1,1941,BS+GW+CC
22957,BS+GW+FM1941 229-3,HRU,974735.661,5728.0698,-233.8,1941,BS+GW+FM
22958,BS+CC+FM1941 229-3,HRU,1701072.853,24079.8078,9412.9,1941,BS+CC+FM
22959,GW+CC+FM1941 229-3,HRU,1700334.126,24536.2797,9371.9,1941,GW+CC+FM
22960,BS+GW+CC+FM1941 229-3,HRU,1722767.841,24536.2797,9371.9,1941,BS+GW+CC+FM
22961,BS1942 230-1,HRU,12732.5282,102.5826,-36224.9,1942,BS
22962,GW1942 230-1,HRU,12313.4361,0.453600001,3870.4,1942,GW
22963,CC1942 230-1,HRU,385386.403,10332.1457,10491.1,1942,CC
22964,FM1942 230-1,HRU,489011.5835,3800.7556,164,1942,FM
22965,BS+GW1942 230-1,HRU,25045.9643,0.453600001,3870.4,1942,BS+GW
22966,BS+CC1942 230-1,HRU,398118.9312,10376.0964,33930.4,1942,BS+CC
22967,BS+FM1942 230-1,HRU,501744.1117,3829.7793,27510.9,1942,BS+FM
22968,GW+CC1942 230-1,HRU,397699.8391,10350.8961,24568.5,1942,GW+CC
22969,GW+FM1942,HRU,501325.0196,3801.2113,4030.8,1942,GW+FM
22970,CC+FM1942 230-1,HRU,874397.9865,14459.7411,8505.2,1942,CC+FM
22971,BS+GW+CC1942 230-1,HRU,410432.3673,10350.8961,24568.5,1942,BS+GW+CC
22972,BS+GW+FM1942 230-1,HRU,514057.5478,3801.2113,4030.8,1942,BS+GW+FM
22973,BS+CC+FM1942 230-1,HRU,887130.5147,14495.6338,32767.9,1942,BS+CC+FM
22974,GW+CC+FM1942 230-1,HRU,886711.4226,14478.5016,23156.2,1942,GW+CC+FM
22975,BS+GW+CC+FM1942 230-1,HRU,899443.9508,14478.5016,23156.2,1942,BS+GW+CC+FM
22976,BS1943 230-2,HRU,10815.8381,79.7089,132065.6,1943,BS
22977,GW1943 230-2,HRU,10459.9336,44.9456,94320.4,1943,GW
22978,CC1943 230-2,HRU,327283.6819,10268.4151,54148.4,1943,CC
22979,FM1943 230-2,HRU,415285.0142,1905.9817,0.6,1943,FM
22980,BS+GW1943 230-2,HRU,21275.7717,44.9456,94320.4,1943,BS+GW
22981,BS+CC1943 230-2,HRU,338099.52,10364.0147,163537.5,1943,BS+CC
22982,BS+FM1943 230-2,HRU,426100.8523,1977.7954,131991.1,1943,BS+FM
22983,GW+CC1943 230-2,HRU,337743.6155,10378.4036,148817.9,1943,GW+CC
22984,GW+FM1943,HRU,425744.9478,1950.8757,94208.2,1943,GW+FM
22985,CC+FM1943 230-2,HRU,742568.6961,12152.5532,54104.3,1943,CC+FM
22986,BS+GW+CC1943 230-2,HRU,348559.4536,10378.4036,148817.9,1943,BS+GW+CC
22987,BS+GW+FM1943 230-2,HRU,436560.7859,1950.8757,94208.2,1943,BS+GW+FM
22988,BS+CC+FM1943 230-2,HRU,753384.5342,12239.5429,163514.4,1943,BS+CC+FM
22989,GW+CC+FM1943 230-2,HRU,753028.6297,12260.9191,148800,1943,GW+CC+FM
22990,BS+GW+CC+FM1943 230-2,HRU,763844.4678,12260.9191,148800,1943,BS+GW+CC+FM
22991,BS1944 230-3,HRU,7769.3505,320.9856,284413.7,1944,BS
22992,GW1944 230-3,HRU,7513.8798,83.1836,215552.9,1944,GW
22993,CC1944 230-3,HRU,234932.1755,4295.9816,96570.9,1944,CC
22994,FM1944 230-3,HRU,298100.1455,686.1334,-11279.9,1944,FM
22995,BS+GW1944 230-3,HRU,15283.2303,83.1836,215552.9,1944,BS+GW
22996,BS+CC1944 230-3,HRU,242701.526,4651.7197,340165.6,1944,BS+CC
22997,BS+FM1944 230-3,HRU,305869.496,968.1781,278872,1944,BS+FM
22998,GW+CC1944 230-3,HRU,242446.0553,4447.0466,317879,1944,GW+CC
22999,GW+FM1944,HRU,305614.0253,768.2364,209894.8,1944,GW+FM
23000,CC+FM1944 230-3,HRU,533032.321,5015.7389,95325.1,1944,CC+FM
23001,BS+GW+CC1944 230-3,HRU,250215.4059,4447.0466,317879,1944,BS+GW+CC
23002,BS+GW+FM1944 230-3,HRU,313383.3758,768.2364,209894.8,1944,BS+GW+FM
23003,BS+CC+FM1944 230-3,HRU,540801.6715,5328.2225,339555.8,1944,BS+CC+FM
23004,GW+CC+FM1944 230-3,HRU,540546.2008,5164.8427,317020,1944,GW+CC+FM
23005,BS+GW+CC+FM1944 230-3,HRU,548315.5513,5164.8427,317020,1944,BS+GW+CC+FM
23006,BS1945 231-1,HRU,13193.4831,1.367500003,16683.7,1945,BS
23007,GW1945 231-1,HRU,12759.1364,0.275600001,8317,1945,GW
23008,CC1945 231-1,HRU,386619.1631,7141.3241,5746,1945,CC
23009,FM1945 231-1,HRU,494031.8226,723.5814,-105.3,1945,FM
23010,BS+GW1945 231-1,HRU,25952.6195,0.275600001,8317,1945,BS+GW
23011,BS+CC1945 231-1,HRU,399812.6462,7142.4527,21391,1945,BS+CC
23012,BS+FM1945 231-1,HRU,507225.3057,724.959,16641.9,1945,BS+FM
23013,GW+CC1945 231-1,HRU,399378.2995,7138.6297,17316.4,1945,GW+CC
23014,GW+FM1945,HRU,506790.9589,723.8718,8306.6,1945,GW+FM
23015,CC+FM1945 231-1,HRU,880650.9857,7832.031,5598,1945,CC+FM
23016,BS+GW+CC1945 231-1,HRU,412571.7826,7138.6297,17316.4,1945,BS+GW+CC
23017,BS+GW+FM1945 231-1,HRU,519984.442,723.8718,8306.6,1945,BS+GW+FM
23018,BS+CC+FM1945 231-1,HRU,893844.4688,7833.1727,21327.2,1945,BS+CC+FM
23019,GW+CC+FM1945 231-1,HRU,893410.1221,7828.9235,17251.5,1945,GW+CC+FM
23020,BS+GW+CC+FM1945 231-1,HRU,906603.6052,7828.9235,17251.5,1945,BS+GW+CC+FM
23021,BS1946 231-2,HRU,61085.5237,156.147,291780.3,1946,BS
23022,GW1946 231-2,HRU,59072.3169,82.963,122557.2,1946,GW
23023,CC1946 231-2,HRU,1791921.863,20883.5149,154942.4,1946,CC
23024,FM1946 231-2,HRU,2289781.93,2460.6999,-2168.9,1946,FM
23025,BS+GW1946 231-2,HRU,120157.8407,82.963,122557.2,1946,BS+GW
23026,BS+CC1946 231-2,HRU,1853007.386,21036.2755,395942.3,1946,BS+CC
23027,BS+FM1946 231-2,HRU,2350867.454,2616.5882,290496.6,1946,BS+FM
23028,GW+CC1946 231-2,HRU,1850994.18,21123.3527,351254.8,1946,GW+CC
23029,GW+FM1946,HRU,2348854.247,2544.2266,121344.1,1946,GW+FM
23030,CC+FM1946 231-2,HRU,4081703.793,23207.9014,152613,1946,CC+FM
23031,BS+GW+CC1946 231-2,HRU,1912079.703,21123.3527,351254.8,1946,BS+GW+CC
23032,BS+GW+FM1946 231-2,HRU,2409939.771,2544.2266,121344.1,1946,BS+GW+FM
23033,BS+CC+FM1946 231-2,HRU,4142789.317,23359.848,393991,1946,BS+CC+FM
23034,GW+CC+FM1946 231-2,HRU,4140776.11,23447.7139,349777.8,1946,GW+CC+FM
23035,BS+GW+CC+FM1946 231-2,HRU,4201861.633,23447.7139,349777.8,1946,BS+GW+CC+FM
23036,BS1947 232-1,HRU,17966.625,14.9477,65480.8,1947,BS
23037,GW1947 232-1,HRU,17374.7824,2.998000003,51708.9,1947,GW
23038,CC1947 232-1,HRU,485110.794,10495.9368,30769.2,1947,CC
23039,FM1947 232-1,HRU,631522.5222,613.6599,-76.4,1947,FM
23040,BS+GW1947 232-1,HRU,35341.4074,2.998000003,51708.9,1947,BS+GW
23041,BS+CC1947 232-1,HRU,503077.419,10519.5483,80460,1947,BS+CC
23042,BS+FM1947 232-1,HRU,649489.1473,628.5377,65463.2,1947,BS+FM
23043,GW+CC1947 232-1,HRU,502485.5764,10515.4337,71370.5,1947,GW+CC
23044,GW+FM1947,HRU,648897.3046,616.63,51731.7,1947,GW+FM
23045,CC+FM1947 232-1,HRU,1116633.316,11073.4864,35975.8,1947,CC+FM
23046,BS+GW+CC1947 232-1,HRU,520452.2014,10515.4337,71370.5,1947,BS+GW+CC
23047,BS+GW+FM1947 232-1,HRU,666863.9296,616.63,51731.7,1947,BS+GW+FM
23048,BS+CC+FM1947 232-1,HRU,1134599.941,11097.2019,82601,1947,BS+CC+FM
23049,GW+CC+FM1947 232-1,HRU,1134008.099,11094.5582,70981.1,1947,GW+CC+FM
23050,BS+GW+CC+FM1947 232-1,HRU,1151974.724,11094.5582,70981.1,1947,BS+GW+CC+FM
23051,BS1948 232-2,HRU,43539.6456,447.2347,721099.4,1948,BS
23052,GW1948 232-2,HRU,42104.7355,157.1147,543654.5,1948,GW
23053,CC1948 232-2,HRU,1176120.901,16888.6336,429742,1948,CC
23054,FM1948 232-2,HRU,1531093.07,868.9729,4788.2,1948,FM
23055,BS+GW1948 232-2,HRU,85644.381,157.1147,543654.5,1948,BS+GW
23056,BS+CC1948 232-2,HRU,1219660.546,17391.6341,942893.8,1948,BS+CC
23057,BS+FM1948 232-2,HRU,1574632.715,1314.5785,722796.2,1948,BS+FM
23058,GW+CC1948 232-2,HRU,1218225.636,-165864.2619,626934.4,1948,GW+CC
23059,GW+FM1948,HRU,1573197.805,1025.9819,545962,1948,GW+FM
23060,CC+FM1948 232-2,HRU,2707213.97,17641.8466,430343.3,1948,CC+FM
23061,BS+GW+CC1948 232-2,HRU,1261765.282,17273.8614,839690.3,1948,BS+GW+CC
23062,BS+GW+FM1948 232-2,HRU,1616737.451,1025.9819,545962,1948,BS+GW+FM
23063,BS+CC+FM1948 232-2,HRU,2750753.616,18142.5399,943115.5,1948,BS+CC+FM
23064,GW+CC+FM1948 232-2,HRU,2749318.706,18022.3065,840050,1948,GW+CC+FM
23065,BS+GW+CC+FM1948 232-2,HRU,2792858.351,18022.3065,840050,1948,BS+GW+CC+FM
23066,BS1949 232-3,HRU,9452.7781,17.0899,16432.4,1949,BS
23067,GW1949 232-3,HRU,9141.612,11.5807,10439.8,1949,GW
23068,CC1949 232-3,HRU,255057.6298,3228.9557,7061.1,1949,CC
23069,FM1949 232-3,HRU,332034.7885,786.2522,51.7,1949,FM
23070,BS+GW1949 232-3,HRU,18594.39,11.5807,10439.8,1949,BS+GW
23071,BS+CC1949 232-3,HRU,264510.4079,3360.9776,-336877.1,1949,BS+CC
23072,BS+FM1949 232-3,HRU,341487.5665,803.32,16445,1949,BS+FM
23073,GW+CC1949 232-3,HRU,264199.2418,3250.2388,15167.9,1949,GW+CC
23074,GW+FM1949,HRU,341176.4005,999.6667,54689.6,1949,GW+FM
23075,CC+FM1949 232-3,HRU,587092.4183,3787.245,7065.6,1949,CC+FM
23076,BS+GW+CC1949 232-3,HRU,273652.0199,3250.2388,15167.9,1949,BS+GW+CC
23077,BS+GW+FM1949 232-3,HRU,350629.1785,797.8246,10471.5,1949,BS+GW+FM
23078,BS+CC+FM1949 232-3,HRU,596545.1964,3808.6847,20363.1,1949,BS+CC+FM
23079,GW+CC+FM1949 232-3,HRU,596234.0303,3808.6486,15169.3,1949,GW+CC+FM
23080,BS+GW+CC+FM1949 232-3,HRU,605686.8083,3808.6486,15169.3,1949,BS+GW+CC+FM
23081,BS1950 233-1,HRU,23511.934,0.001600001,0,1950,BS
23082,GW1950 233-1,HRU,22737.2788,0,0,1950,GW
23083,CC1950 233-1,HRU,634950.9173,2561.4811,-0.3,1950,CC
23084,FM1950 233-1,HRU,826587.3418,742.1227,-0.4,1950,FM
23085,BS+GW1950 233-1,HRU,46249.2128,0,0,1950,BS+GW
23086,BS+CC1950 233-1,HRU,658462.8514,2561.4824,-0.3,1950,BS+CC
23087,BS+FM1950 233-1,HRU,850099.2758,742.1243,-0.4,1950,BS+FM
23088,GW+CC1950 233-1,HRU,657688.1961,2561.4875,-0.4,1950,GW+CC
23089,GW+FM1950,HRU,849324.6206,742.1235,-0.4,1950,GW+FM
23090,CC+FM1950 233-1,HRU,1461538.259,3190.3257,0.2,1950,CC+FM
23091,BS+GW+CC1950 233-1,HRU,681200.1301,2561.4875,-0.4,1950,BS+GW+CC
23092,BS+GW+FM1950 233-1,HRU,872836.5546,742.1235,-0.4,1950,BS+GW+FM
23093,BS+CC+FM1950 233-1,HRU,1485050.193,3190.3278,0.2,1950,BS+CC+FM
23094,GW+CC+FM1950 233-1,HRU,1484275.538,3190.3267,0.2,1950,GW+CC+FM
23095,BS+GW+CC+FM1950 233-1,HRU,1507787.472,3190.3267,0.2,1950,BS+GW+CC+FM
23096,BS1951 233-2,HRU,7063.7163,0.0064,111.2,1951,BS
23097,GW1951 233-2,HRU,6831.3106,0,0.2,1951,GW
23098,CC1951 233-2,HRU,190502.6514,1866.0809,297.6,1951,CC
23099,FM1951 233-2,HRU,247995.8479,180.4031,47.3,1951,FM
23100,BS+GW1951 233-2,HRU,13895.0269,0,0.2,1951,BS+GW
23101,BS+CC1951 233-2,HRU,197566.3677,1866.0858,297.6,1951,BS+CC
23102,BS+FM1951 233-2,HRU,255059.5642,180.4087,140.8,1951,BS+FM
23103,GW+CC1951 233-2,HRU,197333.962,1866.0816,297.4,1951,GW+CC
23104,GW+FM1951,HRU,254827.1585,180.4031,47.5,1951,GW+FM
23105,CC+FM1951 233-2,HRU,438498.4993,2037.7385,298.4,1951,CC+FM
23106,BS+GW+CC1951 233-2,HRU,204397.6783,1866.0816,297.4,1951,BS+GW+CC
23107,BS+GW+FM1951 233-2,HRU,261890.8749,180.4031,47.5,1951,BS+GW+FM
23108,BS+CC+FM1951 233-2,HRU,445562.2156,2037.7432,298.4,1951,BS+CC+FM
23109,GW+CC+FM1951 233-2,HRU,445329.8099,2037.7398,298.6,1951,GW+CC+FM
23110,BS+GW+CC+FM1951 233-2,HRU,452393.5262,2037.7398,298.6,1951,BS+GW+CC+FM
23111,BS1952 233-3,HRU,23504.5647,0.010100003,0,1952,BS
23112,GW1952 233-3,HRU,22730.1525,0,0,1952,GW
23113,CC1952 233-3,HRU,634751.7922,4258.1553,-0.7,1952,CC
23114,FM1952 233-3,HRU,826328.1168,1021.1585,0.7,1952,FM
23115,BS+GW1952 233-3,HRU,46234.7172,0,0,1952,BS+GW
23116,BS+CC1952 233-3,HRU,658256.357,4258.171,-0.7,1952,BS+CC
23117,BS+FM1952 233-3,HRU,849832.6816,1021.1688,0.7,1952,BS+FM
23118,GW+CC1952 233-3,HRU,657481.9447,4258.1622,-0.4,1952,GW+CC
23119,GW+FM1952,HRU,849058.2693,1021.1585,0.7,1952,GW+FM
23120,CC+FM1952 233-3,HRU,1461079.909,5274.2563,0,1952,CC+FM
23121,BS+GW+CC1952 233-3,HRU,680986.5095,4279.6543,80,1952,BS+GW+CC
23122,BS+GW+FM1952 233-3,HRU,872562.8341,1021.1585,0.7,1952,BS+GW+FM
23123,BS+CC+FM1952 233-3,HRU,1484584.474,5274.272,0,1952,BS+CC+FM
23124,GW+CC+FM1952 233-3,HRU,1483810.062,5274.2621,-0.5,1952,GW+CC+FM
23125,BS+GW+CC+FM1952 233-3,HRU,1507314.626,5196.1639,-56.9,1952,BS+GW+CC+FM
23126,BS1953 234-1,HRU,5977.0082,0.038900003,0,1953,BS
23127,GW1953 234-1,HRU,5780.428,0.009000003,0,1953,GW
23128,CC1953 234-1,HRU,161138.6451,937.8452,0.3,1953,CC
23129,FM1953 234-1,HRU,209769.2069,93.459,0.2,1953,FM
23130,BS+GW1953 234-1,HRU,11757.4362,0.009000003,0,1953,BS+GW
23131,BS+CC1953 234-1,HRU,167115.6532,937.9345,0.3,1953,BS+CC
23132,BS+FM1953 234-1,HRU,215746.2151,93.4975,0.2,1953,BS+FM
23133,GW+CC1953 234-1,HRU,166919.0731,937.8558,0.3,1953,GW+CC
23134,GW+FM1953,HRU,215549.6349,92.2927,-1926.7,1953,GW+FM
23135,CC+FM1953 234-1,HRU,370907.852,952.6186,-0.4,1953,CC+FM
23136,BS+GW+CC1953 234-1,HRU,172896.0812,937.8558,0.3,1953,BS+GW+CC
23137,BS+GW+FM1953 234-1,HRU,221526.6431,93.468,0.2,1953,BS+GW+FM
23138,BS+CC+FM1953 234-1,HRU,376884.8601,952.7067,-0.4,1953,BS+CC+FM
23139,GW+CC+FM1953 234-1,HRU,376688.28,952.6304,-0.5,1953,GW+CC+FM
23140,BS+GW+CC+FM1953 234-1,HRU,382665.2882,952.6304,-0.5,1953,BS+GW+CC+FM
23141,BS1954 234-2,HRU,4937.5154,0.000500001,0,1954,BS
23142,GW1954 234-2,HRU,4775.2042,0,0,1954,GW
23143,CC1954 234-2,HRU,133050.4485,332.1219,-0.7,1954,CC
23144,FM1954 234-2,HRU,173203.4402,101.5668,0.4,1954,FM
23145,BS+GW1954 234-2,HRU,9712.7196,0,0,1954,BS+GW
23146,BS+CC1954 234-2,HRU,137987.9638,331.2756,35.1,1954,BS+CC
23147,BS+FM1954 234-2,HRU,178140.9556,101.5673,0.4,1954,BS+FM
23148,GW+CC1954 234-2,HRU,137825.6527,332.1237,-0.6,1954,GW+CC
23149,GW+FM1954,HRU,177978.6444,101.5668,0.4,1954,GW+FM
23150,CC+FM1954 234-2,HRU,306253.8887,388.56,-0.2,1954,CC+FM
23151,BS+GW+CC1954 234-2,HRU,142763.1681,332.1237,-0.6,1954,BS+GW+CC
23152,BS+GW+FM1954 234-2,HRU,182916.1598,101.5668,0.4,1954,BS+GW+FM
23153,BS+CC+FM1954 234-2,HRU,311191.404,388.5608,-0.2,1954,BS+CC+FM
23154,GW+CC+FM1954 234-2,HRU,311029.0929,388.5612,-0.5,1954,GW+CC+FM
23155,BS+GW+CC+FM1954 234-2,HRU,315966.6083,388.5612,-0.5,1954,BS+GW+CC+FM
23156,BS1955 234-3,HRU,9882.4416,136.581,-309365.8,1955,BS
23157,GW1955 234-3,HRU,9557.1108,0,0,1955,GW
23158,CC1955 234-3,HRU,266667.5949,381.8089,876.1,1955,CC
23159,FM1955 234-3,HRU,347148.8694,11.1125,27.1,1955,FM
23160,BS+GW1955 234-3,HRU,19439.5524,0,0,1955,BS+GW
23161,BS+CC1955 234-3,HRU,276550.0366,382.068,876.1,1955,BS+CC
23162,BS+FM1955 234-3,HRU,357031.311,11.3544,271.6,1955,BS+FM
23163,GW+CC1955 234-3,HRU,276224.7057,381.8892,875.9,1955,GW+CC
23164,GW+FM1955,HRU,356705.9802,11.1125,27.1,1955,GW+FM
23165,CC+FM1955 234-3,HRU,613816.4643,385.0389,875.9,1955,CC+FM
23166,BS+GW+CC1955 234-3,HRU,286107.1474,381.8892,875.9,1955,BS+GW+CC
23167,BS+GW+FM1955 234-3,HRU,366588.4218,11.1125,27.1,1955,BS+GW+FM
23168,BS+CC+FM1955 234-3,HRU,623698.906,385.2983,875.9,1955,BS+CC+FM
23169,GW+CC+FM1955 234-3,HRU,623373.5751,385.1934,875.6,1955,GW+CC+FM
23170,BS+GW+CC+FM1955 234-3,HRU,633256.0168,385.1934,875.6,1955,BS+GW+CC+FM
23171,BS1956 235-1,HRU,2037.0324,0.668700002,0,1956,BS
23172,GW1956 235-1,HRU,1970.3417,0.669000003,0,1956,GW
23173,CC1956 235-1,HRU,54676.3262,4.843000002,12.1,1956,CC
23174,FM1956 235-1,HRU,71174.4663,-0.1965,-0.5,1956,FM
23175,BS+GW1956 235-1,HRU,4007.3741,0.669000003,0,1956,BS+GW
23176,BS+CC1956 235-1,HRU,56713.3586,5.920100003,12.2,1956,BS+CC
23177,BS+FM1956 235-1,HRU,73211.4987,0.462900002,-0.5,1956,BS+FM
23178,GW+CC1956 235-1,HRU,56646.6679,6.498500001,12,1956,GW+CC
23179,GW+FM1956,HRU,73144.808,0.4639,-0.5,1956,GW+FM
23180,CC+FM1956 235-1,HRU,125850.7925,4.564000003,11,1956,CC+FM
23181,BS+GW+CC1956 235-1,HRU,58683.7003,6.498500001,12,1956,BS+GW+CC
23182,BS+GW+FM1956 235-1,HRU,75181.8404,0.4639,-0.5,1956,BS+GW+FM
23183,BS+CC+FM1956 235-1,HRU,127887.8249,5.6435,11.1,1956,BS+CC+FM
23184,GW+CC+FM1956 235-1,HRU,127821.1342,6.2258,11.2,1956,GW+CC+FM
23185,BS+GW+CC+FM1956 235-1,HRU,129858.1666,6.2258,11.2,1956,BS+GW+CC+FM
23186,BS1957 235-2,HRU,15549.2552,0,0,1957,BS
23187,GW1957 235-2,HRU,15037.1061,0,0,1957,GW
23188,CC1957 235-2,HRU,419790.9006,717.9525,-0.2,1957,CC
23189,FM1957 235-2,HRU,546487.8003,209.8946,0.9,1957,FM
23190,BS+GW1957 235-2,HRU,30586.3613,0,0,1957,BS+GW
23191,BS+CC1957 235-2,HRU,435340.1558,717.9525,-0.2,1957,BS+CC
23192,BS+FM1957 235-2,HRU,562037.0555,209.8946,0.9,1957,BS+FM
23193,GW+CC1957 235-2,HRU,434828.0067,717.9541,-0.0999999,1957,GW+CC
23194,GW+FM1957,HRU,561524.9064,209.8946,0.9,1957,GW+FM
23195,CC+FM1957 235-2,HRU,966278.7009,895.235,0.7,1957,CC+FM
23196,BS+GW+CC1957 235-2,HRU,450377.2619,717.9541,-0.0999999,1957,BS+GW+CC
23197,BS+GW+FM1957 235-2,HRU,577074.1616,209.8946,0.9,1957,BS+GW+FM
23198,BS+CC+FM1957 235-2,HRU,981827.9561,895.235,0.7,1957,BS+CC+FM
23199,GW+CC+FM1957 235-2,HRU,981315.807,895.2369,0.6,1957,GW+CC+FM
23200,BS+GW+CC+FM1957 235-2,HRU,996865.0622,895.2369,0.6,1957,BS+GW+CC+FM
23201,BS1958 235-3,HRU,10446.9101,0,0,1958,BS
23202,GW1958 235-3,HRU,10102.9704,0,0,1958,GW
23203,CC1958 235-3,HRU,281920.132,565.6134,-0.2,1958,CC
23204,FM1958 235-3,HRU,367004.9222,82.2871,0.7,1958,FM
23205,BS+GW1958 235-3,HRU,20549.8806,0,0,1958,BS+GW
23206,BS+CC1958 235-3,HRU,292367.0422,565.6134,-0.2,1958,BS+CC
23207,BS+FM1958 235-3,HRU,377451.8323,82.2871,0.7,1958,BS+FM
23208,GW+CC1958 235-3,HRU,292023.1025,565.6573,-0.0999999,1958,GW+CC
23209,GW+FM1958,HRU,377107.8926,82.2871,0.7,1958,GW+FM
23210,CC+FM1958 235-3,HRU,648925.0542,655.3781,-0.9,1958,CC+FM
23211,BS+GW+CC1958 235-3,HRU,302470.0126,565.6573,-0.0999999,1958,BS+GW+CC
23212,BS+GW+FM1958 235-3,HRU,387554.8028,82.2871,0.7,1958,BS+GW+FM
23213,BS+CC+FM1958 235-3,HRU,659371.9644,655.3781,-0.9,1958,BS+CC+FM
23214,GW+CC+FM1958 235-3,HRU,659028.0246,655.4297,0.1,1958,GW+CC+FM
23215,BS+GW+CC+FM1958 235-3,HRU,669474.9348,655.4297,0.1,1958,BS+GW+CC+FM
23216,BS1959 235-4,HRU,6730.4913,0,0,1959,BS
23217,GW1959 235-4,HRU,6509.071,0,0,1959,GW
23218,CC1959 235-4,HRU,181498.5579,536.1825,-0.5,1959,CC
23219,FM1959 235-4,HRU,236274.1419,146.9614,-1,1959,FM
23220,BS+GW1959 235-4,HRU,13239.5623,0,0,1959,BS+GW
23221,BS+CC1959 235-4,HRU,188229.0492,536.1825,-0.5,1959,BS+CC
23222,BS+FM1959 235-4,HRU,243004.6333,146.9614,-1,1959,BS+FM
23223,GW+CC1959 235-4,HRU,188007.629,536.1774,-0.2,1959,GW+CC
23224,GW+FM1959,HRU,242783.213,149.8634,-4156.1,1959,GW+FM
23225,CC+FM1959 235-4,HRU,417772.6999,673.9573,0.2,1959,CC+FM
23226,BS+GW+CC1959 235-4,HRU,194738.1203,536.1774,-0.2,1959,BS+GW+CC
23227,BS+GW+FM1959 235-4,HRU,249513.7043,146.9614,-1,1959,BS+GW+FM
23228,BS+CC+FM1959 235-4,HRU,424503.1912,673.9573,0.2,1959,BS+CC+FM
23229,GW+CC+FM1959 235-4,HRU,424281.7709,673.9715,0,1959,GW+CC+FM
23230,BS+GW+CC+FM1959 235-4,HRU,431012.2622,673.9715,0,1959,BS+GW+CC+FM
23231,BS1960 236-1,HRU,5496.6673,0,0,1960,BS
23232,GW1960 236-1,HRU,5315.9393,0,0,1960,GW
23233,CC1960 236-1,HRU,149670.2911,-4385.5766,130945,1960,CC
23234,FM1960 236-1,HRU,194377.4831,1109.6449,1,1960,FM
23235,BS+GW1960 236-1,HRU,10812.6066,0,0,1960,BS+GW
23236,BS+CC1960 236-1,HRU,155166.9585,1659.5068,0.3,1960,BS+CC
23237,BS+FM1960 236-1,HRU,199874.1504,1109.6449,1,1960,BS+FM
23238,GW+CC1960 236-1,HRU,154986.2304,1659.4745,0.3,1960,GW+CC
23239,GW+FM1960,HRU,199693.4224,1109.6449,1,1960,GW+FM
23240,CC+FM1960 236-1,HRU,344047.7742,3111.2605,0.3,1960,CC+FM
23241,BS+GW+CC1960 236-1,HRU,160482.8978,1659.4745,0.3,1960,BS+GW+CC
23242,BS+GW+FM1960 236-1,HRU,205190.0897,1109.6449,1,1960,BS+GW+FM
23243,BS+CC+FM1960 236-1,HRU,349544.4415,3111.2605,0.3,1960,BS+CC+FM
23244,GW+CC+FM1960 236-1,HRU,349363.7135,3111.2605,0.3,1960,GW+CC+FM
23245,BS+GW+CC+FM1960 236-1,HRU,354860.3808,3111.2605,0.3,1960,BS+GW+CC+FM
23246,BS1961 236-2,HRU,12081.7677,0,0,1961,BS
23247,GW1961 236-2,HRU,11683.9482,0,0,1961,GW
23248,CC1961 236-2,HRU,329437.4837,4946.4134,-1.5,1961,CC
23249,FM1961 236-2,HRU,427847.1827,1855.064,-0.8,1961,FM
23250,BS+GW1961 236-2,HRU,23765.7159,0,0,1961,BS+GW
23251,BS+CC1961 236-2,HRU,341519.2514,4946.4134,-1.5,1961,BS+CC
23252,BS+FM1961 236-2,HRU,439928.9504,1855.064,-0.8,1961,BS+FM
23253,GW+CC1961 236-2,HRU,341121.432,4946.4071,-1.4,1961,GW+CC
23254,GW+FM1961,HRU,439531.1309,1855.064,-0.8,1961,GW+FM
23255,CC+FM1961 236-2,HRU,757284.6664,6835.0944,-0.0999999,1961,CC+FM
23256,BS+GW+CC1961 236-2,HRU,353203.1997,4946.4071,-1.4,1961,BS+GW+CC
23257,BS+GW+FM1961 236-2,HRU,451612.8986,1855.064,-0.8,1961,BS+GW+FM
23258,BS+CC+FM1961 236-2,HRU,769366.4341,6835.0944,-0.0999999,1961,BS+CC+FM
23259,GW+CC+FM1961 236-2,HRU,768968.6146,6835.0746,0,1961,GW+CC+FM
