ID,Label,Cost,NitRed,SedRed,Name
354,Sub059 ISO-M-M,328776.4071,972.2479,3591.2,ISO-M-M
355,Sub059 ISO-M-L,546023.535,986.6439,3634.6,ISO-M-L
356,Sub060 ISO-P-S,104723.0657,447.1876,2791.2,ISO-P-S
357,Sub060 ISO-P-M,310402.5645,608.9184,3646.9,ISO-P-M
358,Sub060 ISO-P-L,515994.1465,608.9184,3646.9,ISO-P-L
359,Sub060 ISO-M-S,77814.1185,445.1221,2766.5,ISO-M-S
360,Sub060 ISO-M-M,229675.723,605.3285,3603.4,ISO-M-M
361,Sub060 ISO-M-L,381449.4106,607.4227,3624.4,ISO-M-L
362,Sub061 ISO-P-S,313175.4845,253.1362,1034.9,ISO-P-S
363,Sub061 ISO-P-M,928353.2841,757.8551,3047.7,ISO-P-M
364,Sub061 ISO-P-L,1543270.291,1273.0614,5079.8,ISO-P-L
365,Sub061 ISO-M-S,233353.9922,253.1362,1034.9,ISO-M-S
366,Sub061 ISO-M-M,688888.8074,757.8551,3047.7,ISO-M-M
367,Sub061 ISO-M-L,1144162.83,1273.0614,5079.8,ISO-M-L
368,Sub062 ISO-P-S,352430.0059,215.8578,432.7,ISO-P-S
369,Sub062 ISO-P-M,1044546.621,410.4528,792.9,ISO-P-M
370,Sub062 ISO-P-L,1736365.793,585.1693,1129.9,ISO-P-L
371,Sub062 ISO-M-S,261390.76,215.8578,432.7,ISO-M-S
372,Sub062 ISO-M-M,771428.8837,410.4528,792.9,ISO-M-M
373,Sub062 ISO-M-L,1281169.564,585.1693,1129.9,ISO-M-L
374,Sub063 ISO-P-S,373909.2616,987.5095,3173.2,ISO-P-S
375,Sub063 ISO-P-M,1108587.391,987.5095,3173.2,ISO-P-M
376,Sub063 ISO-P-L,1842958.81,987.5095,3173.2,ISO-P-L
377,Sub063 ISO-M-S,280033.8514,820.2738,1711.1,ISO-M-S
378,Sub063 ISO-M-M,826961.1604,870.8622,2185.9,ISO-M-M
379,Sub063 ISO-M-L,1373581.759,917.4544,2459.6,ISO-M-L
380,Sub064 ISO-P-S,288607.8985,3.7764,161.6,ISO-P-S
381,Sub064 ISO-P-M,855708.0201,3.7764,161.6,ISO-P-M
382,Sub064 ISO-P-L,1422572.032,3.7764,161.6,ISO-P-L
383,Sub064 ISO-M-S,216341.1772,3.7764,161.6,ISO-M-S
384,Sub064 ISO-M-M,638907.8562,3.7764,161.6,ISO-M-M
385,Sub064 ISO-M-L,1061238.425,3.7764,161.6,ISO-M-L
386,Sub065 ISO-P-S,449081.5847,151.2918,885.8000001,ISO-P-S
387,Sub065 ISO-P-M,1331302.142,445.7561,2807.9,ISO-P-M
388,Sub065 ISO-P-L,2213150.584,747.8388,4604.5,ISO-P-L
389,Sub065 ISO-M-S,335187.0373,151.2918,885.8000001,ISO-M-S
390,Sub065 ISO-M-M,989618.5002,445.7561,2807.9,ISO-M-M
391,Sub065 ISO-M-L,1643677.847,747.8388,4604.5,ISO-M-L
392,Sub066 ISO-P-S,262082.2966,195.7351,222.4,ISO-P-S
393,Sub066 ISO-P-M,776770.3456,274.2488,395.2,ISO-P-M
394,Sub066 ISO-P-L,1291237.203,274.2488,395.2,ISO-P-L
395,Sub066 ISO-M-S,194381.5497,195.7351,222.4,ISO-M-S
396,Sub066 ISO-M-M,573668.1047,274.2488,395.2,ISO-M-M
397,Sub066 ISO-M-L,952733.4677,274.2488,395.2,ISO-M-L
398,Sub067 ISO-P-S,146331.2226,0.507900003,38.4000001,ISO-P-S
399,Sub067 ISO-P-M,433923.8628,0.507900003,38.4000001,ISO-P-M
400,Sub067 ISO-P-L,721398.1686,0.507900003,38.4000001,ISO-P-L
401,Sub067 ISO-M-S,110112.3674,0.507900003,38.4000001,ISO-M-S
402,Sub067 ISO-M-M,325267.2971,0.507900003,38.4000001,ISO-M-M
403,Sub067 ISO-M-L,540303.8924,0.507900003,38.4000001,ISO-M-L
404,Sub068 ISO-P-S,464560.2559,46.9996,223.1,ISO-P-S
405,Sub068 ISO-P-M,1377460.842,144.5924,668.7,ISO-P-M
406,Sub068 ISO-P-L,2289982.84,239.5546,1113.1,ISO-P-L
407,Sub068 ISO-M-S,348684.5712,46.9996,223.1,ISO-M-S
408,Sub068 ISO-M-M,1029833.788,144.5924,668.7,ISO-M-M
409,Sub068 ISO-M-L,1710604.416,239.5546,1113.1,ISO-M-L
410,Sub069 ISO-P-S,441903.3682,0,0,ISO-P-S
411,Sub069 ISO-P-M,1310772.268,0,0,ISO-P-M
412,Sub069 ISO-P-L,2179292.504,0,0,ISO-P-L
413,Sub069 ISO-M-S,335186.9705,0,0,ISO-M-S
414,Sub069 ISO-M-M,990623.0754,0,0,ISO-M-M
415,Sub069 ISO-M-L,1645710.516,0,0,ISO-M-L
416,Sub070 ISO-P-S,196931.9151,0,0,ISO-P-S
417,Sub070 ISO-P-M,584138.777,0,0,ISO-P-M
418,Sub070 ISO-P-L,971190.2586,0,0,ISO-P-L
419,Sub070 ISO-M-S,149374.313,0,0,ISO-M-S
420,Sub070 ISO-M-M,441465.9706,0,0,ISO-M-M
421,Sub070 ISO-M-L,733402.248,0,0,ISO-M-L
422,Sub071 ISO-P-S,167849.8589,0,0,ISO-P-S
423,Sub071 ISO-P-M,497875.6807,0,0,ISO-P-M
424,Sub071 ISO-P-L,827769.0682,0,0,ISO-P-L
425,Sub071 ISO-M-S,127315.3584,0,0,ISO-M-S
426,Sub071 ISO-M-M,376272.1794,0,0,ISO-M-M
427,Sub071 ISO-M-L,625096.5659,0,0,ISO-M-L
428,Sub072 ISO-P-S,220586.0394,0,0,ISO-P-S
429,Sub072 ISO-P-M,654241.7797,0,0,ISO-P-M
430,Sub072 ISO-P-L,1087722.081,0,0,ISO-P-L
431,Sub072 ISO-M-S,166889.0672,-90344.5087,3948552.3,ISO-M-S
432,Sub072 ISO-M-M,493150.8629,0,0,ISO-M-M
433,Sub072 ISO-M-L,819237.2198,0,0,ISO-M-L
434,Sub073 ISO-P-S,460538.4465,0,0,ISO-P-S
435,Sub073 ISO-P-M,1366013.612,0,0,ISO-P-M
436,Sub073 ISO-P-L,2271124.617,0,0,ISO-P-L
437,Sub073 ISO-M-S,349079.1865,0,0,ISO-M-S
438,Sub073 ISO-M-M,1031635.832,0,0,ISO-M-M
439,Sub073 ISO-M-L,1713828.318,0,0,ISO-M-L
440,Sub074 ISO-P-S,150799.0441,0,0,ISO-P-S
441,Sub074 ISO-P-M,447174.577,0,0,ISO-P-M
442,Sub074 ISO-P-L,743428.2103,0,0,ISO-P-L
443,Sub074 ISO-M-S,113488.9363,0,0,ISO-M-S
444,Sub074 ISO-M-M,335244.2536,0,0,ISO-M-M
445,Sub074 ISO-M-L,556877.6713,0,0,ISO-M-L
446,Sub075 ISO-P-S,192124.3138,0,0,ISO-P-S
447,Sub075 ISO-P-M,569878.4864,0,0,ISO-P-M
448,Sub075 ISO-P-L,947481.072,0,0,ISO-P-L
449,Sub075 ISO-M-S,145727.7119,0,0,ISO-M-S
450,Sub075 ISO-M-M,430688.6806,0,0,ISO-M-M
451,Sub075 ISO-M-L,715498.0623,0,0,ISO-M-L
452,Sub076 ISO-P-S,212459.8656,0,0,ISO-P-S
453,Sub076 ISO-P-M,630134.5966,0,0,ISO-P-M
454,Sub076 ISO-P-L,1047640.222,0,0,ISO-P-L
455,Sub076 ISO-M-S,160701.344,0,0,ISO-M-S
456,Sub076 ISO-M-M,474859.0318,0,0,ISO-M-M
457,Sub076 ISO-M-L,788847.6141,0,0,ISO-M-L
458,Sub077 ISO-P-S,317208.812,0,0,ISO-P-S
459,Sub077 ISO-P-M,940571.73,0,0,ISO-P-M
460,Sub077 ISO-P-L,1563676.62,0,0,ISO-P-L
461,Sub077 ISO-M-S,238233.6247,0,0,ISO-M-S
462,Sub077 ISO-M-M,703646.168,0,0,ISO-M-M
463,Sub077 ISO-M-L,1168800.683,0,0,ISO-M-L
464,Sub078 ISO-P-S,383098.9007,0,0,ISO-P-S
465,Sub078 ISO-P-M,1135945.426,0,0,ISO-P-M
466,Sub078 ISO-P-L,1888480.318,0,0,ISO-P-L
467,Sub078 ISO-M-S,287716.9378,0,0,ISO-M-S
468,Sub078 ISO-M-M,849799.5368,0,0,ISO-M-M
469,Sub078 ISO-M-L,1411570.504,0,0,ISO-M-L
470,Sub079 ISO-P-S,412422.6905,0,0,ISO-P-S
471,Sub079 ISO-P-M,1222750.03,0,0,ISO-P-M
472,Sub079 ISO-P-L,2032738.505,0,0,ISO-P-L
473,Sub079 ISO-M-S,308705.3228,0,0,ISO-M-S
474,Sub079 ISO-M-M,911597.9273,0,0,ISO-M-M
475,Sub079 ISO-M-L,1514151.666,0,0,ISO-M-L
476,Sub080 ISO-P-S,480178.8182,170.0796,-86.79999995,ISO-P-S
477,Sub080 ISO-P-M,1423377.407,170.0796,-86.79999995,ISO-P-M
478,Sub080 ISO-P-L,2366175.487,170.0796,-86.79999995,ISO-P-L
479,Sub080 ISO-M-S,357594.0136,170.0796,-86.79999995,ISO-M-S
480,Sub080 ISO-M-M,1055622.993,170.0796,-86.79999995,ISO-M-M
481,Sub080 ISO-M-L,1753251.464,170.0796,-86.79999995,ISO-M-L
482,Sub081 ISO-P-S,339788.6179,2.969100002,14.60000002,ISO-P-S
483,Sub081 ISO-P-M,1007228.475,9.853700001,45.4000001,ISO-P-M
484,Sub081 ISO-P-L,1674385.033,10.3512,47.20000005,ISO-P-L
485,Sub081 ISO-M-S,253078.7802,2.969100002,14.60000002,ISO-M-S
486,Sub081 ISO-M-M,747098.9616,9.853700001,45.4000001,ISO-M-M
487,Sub081 ISO-M-L,1240835.845,10.3512,47.20000005,ISO-M-L
488,Sub082 ISO-P-S,159762.7039,0,0,ISO-P-S
489,Sub082 ISO-P-M,473579.0388,0,0,ISO-P-M
490,Sub082 ISO-P-L,787262.1183,0,0,ISO-P-L
491,Sub082 ISO-M-S,118976.8985,0,0,ISO-M-S
492,Sub082 ISO-M-M,351221.6226,0,0,ISO-M-M
493,Sub082 ISO-M-L,583333.0913,0,0,ISO-M-L
494,Sub083 ISO-P-S,257324.3104,3.590100002,-22.39999998,ISO-P-S
495,Sub083 ISO-P-M,762777.5234,5.562000003,-27.79999995,ISO-P-M
496,Sub083 ISO-P-L,1268016.107,5.562000003,-27.79999995,ISO-P-L
497,Sub083 ISO-M-S,191632.0118,3.590100002,-22.39999998,ISO-M-S
498,Sub083 ISO-M-M,565700.6276,5.562000003,-27.79999995,ISO-M-M
499,Sub083 ISO-M-L,939554.6134,5.562000003,-27.79999995,ISO-M-L
500,Sub084 ISO-P-S,294616.2993,2.967400003,-44.29999995,ISO-P-S
501,Sub084 ISO-P-M,873320.872,2.967400003,-44.29999995,ISO-P-M
502,Sub084 ISO-P-L,1451779.71,2.967400003,-44.29999995,ISO-P-L
503,Sub084 ISO-M-S,219403.7324,2.967400003,-44.29999995,ISO-M-S
504,Sub084 ISO-M-M,647683.1713,2.967400003,-44.29999995,ISO-M-M
505,Sub084 ISO-M-L,1075716.876,2.967400003,-44.29999995,ISO-M-L
506,Sub085 ISO-P-S,153499.2083,79.0077,1090.6,ISO-P-S
507,Sub085 ISO-P-M,455015.9853,99.4718,1662,ISO-P-M
508,Sub085 ISO-P-L,756404.8153,121.5962,1883.2,ISO-P-L
509,Sub085 ISO-M-S,114338.1924,79.0077,1090.6,ISO-M-S
510,Sub085 ISO-M-M,337532.9374,99.4718,1662,ISO-M-M
511,Sub085 ISO-M-L,560599.7356,121.5962,1883.2,ISO-M-L
512,Sub086 ISO-P-S,287119.0441,32.2131,863.8000001,ISO-P-S
513,Sub086 ISO-P-M,851234.8005,32.2131,863.8000001,ISO-P-M
514,Sub086 ISO-P-L,1415114.292,-89368.4545,2311683.1,ISO-P-L
515,Sub086 ISO-M-S,214804.77,32.2131,863.8000001,ISO-M-S
516,Sub086 ISO-M-M,634291.9782,32.2131,863.8000001,ISO-M-M
517,Sub086 ISO-M-L,1053542.921,32.2131,863.8000001,ISO-M-L
518,Sub087 ISO-P-S,173739.4257,-1040.8975,-26436.7,ISO-P-S
519,Sub087 ISO-P-M,515033.377,378.2265,583.9,ISO-P-M
520,Sub087 ISO-P-L,856182.9666,378.2265,583.9,ISO-P-L
521,Sub087 ISO-M-S,129554.2942,378.2265,583.9,ISO-M-S
522,Sub087 ISO-M-M,382477.9825,378.2265,583.9,ISO-M-M
523,Sub087 ISO-M-L,635257.3091,378.2265,583.9,ISO-M-L
524,Sub088 ISO-P-S,94509.3761,10.1823,55.5,ISO-P-S
525,Sub088 ISO-P-M,280186.396,34.9567,235.9,ISO-P-M
526,Sub088 ISO-P-L,465785.4165,61.1048,512.4,ISO-P-L
527,Sub088 ISO-M-S,70635.929,10.1823,55.5,ISO-M-S
528,Sub088 ISO-M-M,208566.0547,34.9567,235.9,ISO-M-M
529,Sub088 ISO-M-L,346418.1809,61.1048,512.4,ISO-M-L
530,Sub089 ISO-P-S,330137.8496,161.1762,-2838.1,ISO-P-S
531,Sub089 ISO-P-M,978616.1709,321.2593,-4596.3,ISO-P-M
532,Sub089 ISO-P-L,1626819.13,481.6234,-6078.9,ISO-P-L
533,Sub089 ISO-M-S,245856.9896,161.1762,-2838.1,ISO-M-S
534,Sub089 ISO-M-M,725773.5907,317.9941,-4546.7,ISO-M-M
535,Sub089 ISO-M-L,1205414.829,471.9669,-5816.1,ISO-M-L
536,Sub090 ISO-P-S,369684.654,37.8722,5874.6,ISO-P-S
537,Sub090 ISO-P-M,1096019.244,77.3139,21444.9,ISO-P-M
538,Sub090 ISO-P-L,1822049.59,114.7996,93863.4,ISO-P-L
539,Sub090 ISO-M-S,276564.1941,37.8823,5974.7,ISO-M-S
540,Sub090 ISO-M-M,816657.8639,77.3537,21917.4,ISO-M-M
541,Sub090 ISO-M-L,1356447.29,114.8358,94079.1,ISO-M-L
542,Sub091 ISO-P-S,149260.3915,0,0,ISO-P-S
543,Sub091 ISO-P-M,442551.6042,0,0,ISO-P-M
544,Sub091 ISO-P-L,735720.7536,0,0,ISO-P-L
545,Sub091 ISO-M-S,111900.1677,0,0,ISO-M-S
546,Sub091 ISO-M-M,330470.9329,0,0,ISO-M-M
547,Sub091 ISO-M-L,548919.6347,0,0,ISO-M-L
548,Sub092 ISO-P-S,278025.876,111.7916,1264.6,ISO-P-S
549,Sub092 ISO-P-M,824336.5583,-67324.6899,2182988.8,ISO-P-M
550,Sub092 ISO-P-L,1370419.874,-145589.1101,1894650.1,ISO-P-L
551,Sub092 ISO-M-S,208435.3514,111.8012,1259.4,ISO-M-S
552,Sub092 ISO-M-M,615564.9846,111.7916,1264.6,ISO-M-M
553,Sub092 ISO-M-L,1022467.252,111.7916,1264.6,ISO-M-L
554,Sub093 ISO-P-S,310085.4797,9157.091,12562.1,ISO-P-S
555,Sub093 ISO-P-M,920121.7007,10873.6412,15192.5,ISO-P-M
556,Sub093 ISO-P-L,1529921.367,11799.8543,15931.1,ISO-P-L
557,Sub093 ISO-M-S,237682.5729,7013.8828,10074,ISO-M-S
558,Sub093 ISO-M-M,702912.9805,8159.9822,12106.2,ISO-M-M
559,Sub093 ISO-M-L,1167906.833,8848.9141,12634.1,ISO-M-L
560,Sub094 ISO-P-S,293617.5705,5836.6206,8048.3,ISO-P-S
561,Sub094 ISO-P-M,870746.5612,8019.226,12669.8,ISO-P-M
562,Sub094 ISO-P-L,1447639.664,8958.4009,13873,ISO-P-L
563,Sub094 ISO-M-S,221418.8967,3048.4129,7661.8,ISO-M-S
564,Sub094 ISO-M-M,654150.5397,3679.4171,9407,ISO-M-M
565,Sub094 ISO-M-L,1086646.295,4336.1604,10463.8,ISO-M-L
566,Sub095 ISO-P-S,160870.2651,9983.8719,6772.1,ISO-P-S
567,Sub095 ISO-P-M,477506.01,9941.1068,6747.2,ISO-P-M
568,Sub095 ISO-P-L,794022.6042,9967.3934,6719.9,ISO-P-L
569,Sub095 ISO-M-S,124401.5104,6665.3754,5434.3,ISO-M-S
570,Sub095 ISO-M-M,368099.7461,7030.8893,5637.8,ISO-M-M
571,Sub095 ISO-M-L,611678.8311,7380.5393,5821.2,ISO-M-L
572,Sub096 ISO-P-S,245872.7738,12184.3687,9834.9,ISO-P-S
573,Sub096 ISO-P-M,729944.4111,12969.0418,10231.9,ISO-P-M
574,Sub096 ISO-P-L,1213836.932,13950.1413,10441,ISO-P-L
575,Sub096 ISO-M-S,191050.1045,7619.3928,8956.8,ISO-M-S
576,Sub096 ISO-M-M,565476.4032,8539.2582,9241.9,ISO-M-M
577,Sub096 ISO-M-L,939723.5851,9457.4271,9470.3,ISO-M-L
578,Sub097 ISO-P-S,205735.7386,3772.3225,7232.9,ISO-P-S
579,Sub097 ISO-P-M,610135.4056,4594.4188,8950.8,ISO-P-M
580,Sub097 ISO-P-L,1014370.01,4578.9665,8988.7,ISO-P-L
581,Sub097 ISO-M-S,155214.4917,1409.4955,5404.1,ISO-M-S
582,Sub097 ISO-M-M,458571.6648,-54467.0717,694339.5,ISO-M-M
583,Sub097 ISO-M-L,761763.7748,1890.915,6806,ISO-M-L
584,Sub098 ISO-P-S,205434.1727,5925.7814,3669.8,ISO-P-S
585,Sub098 ISO-P-M,609291.8497,7213.864,4000.9,ISO-P-M
586,Sub098 ISO-P-L,1012985.891,8189.7081,4493.2,ISO-P-L
587,Sub098 ISO-M-S,155349.7251,5048.1431,3314.1,ISO-M-S
588,Sub098 ISO-M-M,459038.507,5935.6914,3759.2,ISO-M-M
589,Sub098 ISO-M-L,762563.6529,6590.3655,3930.6,ISO-M-L
590,Sub099 ISO-P-S,146909.494,8640.7685,6569.9,ISO-P-S
591,Sub099 ISO-P-M,436045.2786,8781.5827,6669.4,ISO-P-M
592,Sub099 ISO-P-L,725071.7525,8494.2047,6656.4,ISO-P-L
593,Sub099 ISO-M-S,113452.5327,5524.555,6010.9,ISO-M-S
594,Sub099 ISO-M-M,335674.3947,6316.9027,6295.5,ISO-M-M
595,Sub099 ISO-M-L,557786.9461,7077.3975,6440.6,ISO-M-L
596,Sub100 ISO-P-S,248975.5444,7818.3237,9237.2,ISO-P-S
597,Sub100 ISO-P-M,738525.0247,9581.8624,11008.8,ISO-P-M
598,Sub100 ISO-P-L,1227878.403,9581.8624,11008.8,ISO-P-L
599,Sub100 ISO-M-S,188954.1746,5214.1353,8589.2,ISO-M-S
600,Sub100 ISO-M-M,558460.9152,5908.3608,10026.3,ISO-M-M
601,Sub100 ISO-M-L,927771.554,6958.1246,10393.2,ISO-M-L
602,Sub101 ISO-P-S,276515.2189,2962.7332,9473.7,ISO-P-S
603,Sub101 ISO-P-M,820107.928,3836.8698,11936.2,ISO-P-M
604,Sub101 ISO-P-L,1363480.351,4537.3906,14306.3,ISO-P-L
605,Sub101 ISO-M-S,209091.7729,2263.8467,8227.3,ISO-M-S
606,Sub101 ISO-M-M,617837.5902,2924.5183,10262,ISO-M-M
607,Sub101 ISO-M-L,1026363.122,-191142.5039,6612517.1,ISO-M-L
608,Sub102 ISO-P-S,165314.3966,2699.5311,3715.5,ISO-P-S
609,Sub102 ISO-P-M,490258.8768,3818.3422,4703.7,ISO-P-M
610,Sub102 ISO-P-L,815070.6796,4457.5276,5920.5,ISO-P-L
611,Sub102 ISO-M-S,124705.477,2385.9829,3578.3,ISO-M-S
612,Sub102 ISO-M-M,368432.1182,3179.4197,4358.8,ISO-M-M
613,Sub102 ISO-M-L,612026.0818,3647.1098,5468.6,ISO-M-L
614,Sub103 ISO-P-S,189251.7519,3076.5015,1451.7,ISO-P-S
615,Sub103 ISO-P-M,561130.2113,3076.5015,1451.7,ISO-P-M
616,Sub103 ISO-P-L,932854.0355,3076.5015,1451.7,ISO-P-L
617,Sub103 ISO-M-S,141922.2144,2784.12,1275.2,ISO-M-S
618,Sub103 ISO-M-M,419141.5988,-177943.6249,6432297.6,ISO-M-M
619,Sub103 ISO-M-L,696206.348,3073.8231,1447.9,ISO-M-L
620,Sub104 ISO-P-S,146475.443,1806.6132,4636.4,ISO-P-S
621,Sub104 ISO-P-M,434819.8643,2097.8103,5132.9,ISO-P-M
622,Sub104 ISO-P-L,723056.7661,2097.8103,5132.9,ISO-P-L
623,Sub104 ISO-M-S,113566.7057,1426.0426,3494.6,ISO-M-S
624,Sub104 ISO-M-M,336093.6523,106.6595,11045.2,ISO-M-M
625,Sub104 ISO-M-L,558513.0795,1785.5968,4172.1,ISO-M-L
626,Sub105 ISO-P-S,334051.4625,3799.0426,5560.2,ISO-P-S
627,Sub105 ISO-P-M,991710.209,3924.872,5699.9,ISO-P-M
628,Sub105 ISO-P-L,1649125.178,3924.872,5699.9,ISO-P-L
629,Sub105 ISO-M-S,259437.9038,3187.1973,4088.9,ISO-M-S
630,Sub105 ISO-M-M,767869.5329,3448.4716,4485.7,ISO-M-M
631,Sub105 ISO-M-L,1276057.385,3624.869,4798.3,ISO-M-L
632,Sub106 ISO-P-S,342590.634,8155.7716,2300.7,ISO-P-S
633,Sub106 ISO-P-M,1016742.04,9686.8883,2639.7,ISO-P-M
634,Sub106 ISO-P-L,1690635.998,9686.8883,2639.7,ISO-P-L
635,Sub106 ISO-M-S,263792.9354,7098.2264,2205.8,ISO-M-S
636,Sub106 ISO-M-M,780348.9443,8406.195,2527.9,ISO-M-M
637,Sub106 ISO-M-L,1296647.505,8867.8407,2580.8,ISO-M-L
638,Sub107 ISO-P-S,284269.4832,1944.0883,-632,ISO-P-S
639,Sub107 ISO-P-M,843730.8092,3031.4711,-2012.7,ISO-P-M
640,Sub107 ISO-P-L,1402980.254,4137.7463,-3135.1,ISO-P-L
641,Sub107 ISO-M-S,219418.5184,1742.7848,-653.1999999,ISO-M-S
642,Sub107 ISO-M-M,649177.9146,2545.4402,-2063.2,ISO-M-M
643,Sub107 ISO-M-L,1078725.43,3346.6383,-3217.4,ISO-M-L
644,Sub108 ISO-P-S,296393.0004,455.8083,795.7,ISO-P-S
645,Sub108 ISO-P-M,879023.7421,455.8083,795.7,ISO-P-M
646,Sub108 ISO-P-L,1461417.45,455.8083,795.7,ISO-P-L
647,Sub108 ISO-M-S,223843.4917,455.8083,795.7,ISO-M-S
648,Sub108 ISO-M-M,661375.216,455.8083,795.7,ISO-M-M
649,Sub108 ISO-M-L,1098669.906,455.8083,795.7,ISO-M-L
650,Sub109 ISO-P-S,147249.164,273.8312,687.3,ISO-P-S
651,Sub109 ISO-P-M,436500.8191,273.8312,687.3,ISO-P-M
652,Sub109 ISO-P-L,725630.0116,273.8312,687.3,ISO-P-L
653,Sub109 ISO-M-S,109766.7585,273.8312,687.3,ISO-M-S
654,Sub109 ISO-M-M,324053.6026,273.8312,687.3,ISO-M-M
655,Sub109 ISO-M-L,538217.9841,273.8312,687.3,ISO-M-L
656,Sub110 ISO-P-S,194523.7363,3170.3801,1525.5,ISO-P-S
657,Sub110 ISO-P-M,576853.5456,3170.3801,1525.5,ISO-P-M
658,Sub110 ISO-P-L,959026.5579,3170.3801,1525.5,ISO-P-L
659,Sub110 ISO-M-S,146532.5261,2954.5762,1503.5,ISO-M-S
660,Sub110 ISO-M-M,432879.9148,3056.5372,1513.9,ISO-M-M
661,Sub110 ISO-M-L,719070.5065,3134.1116,1521.9,ISO-M-L
662,Sub111 ISO-P-S,363746.0096,5465.4569,5226.3,ISO-P-S
663,Sub111 ISO-P-M,1079885.213,7481.9929,7242.2,ISO-P-M
664,Sub111 ISO-P-L,1795759.431,9661.1521,9299.4,ISO-P-L
665,Sub111 ISO-M-S,282641.1163,3799.657,4781.1,ISO-M-S
666,Sub111 ISO-M-M,836570.5332,4746.0829,6340.3,ISO-M-M
667,Sub111 ISO-M-L,1390234.964,5681.5563,7849.5,ISO-M-L
668,Sub112 ISO-P-S,149423.0638,1280.6215,1848.9,ISO-P-S
669,Sub112 ISO-P-M,443605.5731,1966.309,3116.6,ISO-P-M
670,Sub112 ISO-P-L,737679.2289,2817.575,4418.5,ISO-P-L
671,Sub112 ISO-M-S,116106.0202,1064.1687,1715.3,ISO-M-S
672,Sub112 ISO-M-M,343654.4424,1736.5035,2888.9,ISO-M-M
673,Sub112 ISO-M-L,571094.0111,2340.7598,3993.2,ISO-M-L
674,Sub113 ISO-P-S,201437.0734,4262.1862,1157,ISO-P-S
675,Sub113 ISO-P-M,597098.766,4262.1862,1157,ISO-P-M
676,Sub113 ISO-P-L,992592.1127,4262.1862,1157,ISO-P-L
677,Sub113 ISO-M-S,149911.0608,4258.219,1156.1,ISO-M-S
678,Sub113 ISO-M-M,442520.7283,4262.1862,1157,ISO-M-M
679,Sub113 ISO-M-L,734962.0499,4262.1862,1157,ISO-M-L
680,Sub114 ISO-P-S,458257.8902,14580.9472,16468.4,ISO-P-S
681,Sub114 ISO-P-M,1358971.775,14580.9472,16468.4,ISO-P-M
682,Sub114 ISO-P-L,2259316.829,14580.9472,16468.4,ISO-P-L
683,Sub114 ISO-M-S,345368.6272,13554.3473,15304.3,ISO-M-S
684,Sub114 ISO-M-M,1020303.987,13877.7207,15617.1,ISO-M-M
685,Sub114 ISO-M-L,1694870.514,14209.7887,15885.3,ISO-M-L
686,Sub115 ISO-P-S,311116.376,466.5913,1920.7,ISO-P-S
687,Sub115 ISO-P-M,922099.5772,466.5913,1920.7,ISO-P-M
688,Sub115 ISO-P-L,1532820.203,466.5913,1920.7,ISO-P-L
689,Sub115 ISO-M-S,230749.2115,466.5913,1920.7,ISO-M-S
690,Sub115 ISO-M-M,680998.0836,466.5913,1920.7,ISO-M-M
691,Sub115 ISO-M-L,1130984.38,466.5913,1920.7,ISO-M-L
692,Sub116 ISO-P-S,358927.8992,1067.7527,2378.6,ISO-P-S
693,Sub116 ISO-P-M,1063805.346,1067.7527,2378.6,ISO-P-M
694,Sub116 ISO-P-L,1768379.866,1067.7527,2378.6,ISO-P-L
695,Sub116 ISO-M-S,266210.1262,858.4351,2282.2,ISO-M-S
696,Sub116 ISO-M-M,785652.0273,973.3481,2333,ISO-M-M
697,Sub116 ISO-M-L,1304791.001,-11402.293,625073.9,ISO-M-L
698,Sub117 ISO-P-S,118364.0458,137.2878,-137.5,ISO-P-S
699,Sub117 ISO-P-M,350812.2522,350.4432,-137.3,ISO-P-M
700,Sub117 ISO-P-L,583160.5618,572.791,-377.2,ISO-P-L
701,Sub117 ISO-M-S,87788.4044,137.2878,-137.5,ISO-M-S
702,Sub117 ISO-M-M,259085.328,350.4432,-137.3,ISO-M-M
703,Sub117 ISO-M-L,430282.3549,572.791,-377.2,ISO-M-L
704,Sub118 ISO-P-S,411695.506,393.326,230.9000001,ISO-P-S
705,Sub118 ISO-P-M,1220684.527,653.5931,-1546.1,ISO-P-M
706,Sub118 ISO-P-L,2029337.391,909.0928,-2537.8,ISO-P-L
707,Sub118 ISO-M-S,308807.2023,393.326,230.9000001,ISO-M-S
708,Sub118 ISO-M-M,912019.6157,653.5931,-1546.1,ISO-M-M
709,Sub118 ISO-M-L,1514895.872,-59949.9955,-399745.8,ISO-M-L
710,Sub119 ISO-P-S,175178.6968,38.6309,-152.0999999,ISO-P-S
711,Sub119 ISO-P-M,519201.8638,106.6163,-1050.3,ISO-P-M
712,Sub119 ISO-P-L,863077.1835,176.372,-2344.7,ISO-P-L
713,Sub119 ISO-M-S,129926.7711,38.6309,-152.0999999,ISO-M-S
714,Sub119 ISO-M-M,383446.0865,106.6163,-1050.3,ISO-M-M
715,Sub119 ISO-M-L,636817.5548,176.372,-2344.7,ISO-M-L
716,Sub120 ISO-P-S,301814.2339,191.1217,-778.9,ISO-P-S
717,Sub120 ISO-P-M,894529.5038,464.0384,-1719.7,ISO-P-M
718,Sub120 ISO-P-L,1486990.049,735.7839,-3435,ISO-P-L
719,Sub120 ISO-M-S,223849.9862,191.1217,-778.9,ISO-M-S
720,Sub120 ISO-M-M,660636.7609,464.0384,-1719.7,ISO-M-M
