Label,Practice,subbasin,HRU
BS+GW+CC1229 50-9,BS+GW+CC203,50,9
BS+GW+FM1229 50-9,BS+GW+FM203,50,9
BS+CC+FM1229 50-9,BS+CC+FM203,50,9
GW+CC+FM1229 50-9,GW+CC+FM203,50,9
BS+GW+CC+FM1229 50-9,BS+GW+CC+FM203,50,9
BS1230 50-10,BS204,50,10
GW1230 50-10,GW204,50,10
CC1230 50-10,CC204,50,10
FM1230 50-10,FM204,50,10
BS+GW1230 50-10,BS+GW204,50,10
BS+CC1230 50-10,BS+CC204,50,10
BS+FM1230 50-10,BS+FM204,50,10
GW+CC1230 50-10,GW+CC204,50,10
GW+FM1230,GW+FM204,50,10
CC+FM1230 50-10,CC+FM204,50,10
BS+GW+CC1230 50-10,BS+GW+CC204,50,10
BS+GW+FM1230 50-10,BS+GW+FM204,50,10
BS+CC+FM1230 50-10,BS+CC+FM204,50,10
GW+CC+FM1230 50-10,GW+CC+FM204,50,10
BS+GW+CC+FM1230 50-10,BS+GW+CC+FM204,50,10
BS1231 50-11,BS205,50,11
GW1231 50-11,GW205,50,11
CC1231 50-11,CC205,50,11
FM1231 50-11,FM205,50,11
BS+GW1231 50-11,BS+GW205,50,11
BS+CC1231 50-11,BS+CC205,50,11
BS+FM1231 50-11,BS+FM205,50,11
GW+CC1231 50-11,GW+CC205,50,11
GW+FM1231,GW+FM205,50,11
CC+FM1231 50-11,CC+FM205,50,11
BS+GW+CC1231 50-11,BS+GW+CC205,50,11
BS+GW+FM1231 50-11,BS+GW+FM205,50,11
BS+CC+FM1231 50-11,BS+CC+FM205,50,11
GW+CC+FM1231 50-11,GW+CC+FM205,50,11
BS+GW+CC+FM1231 50-11,BS+GW+CC+FM205,50,11
BS1232 50-12,BS206,50,12
GW1232 50-12,GW206,50,12
CC1232 50-12,CC206,50,12
FM1232 50-12,FM206,50,12
BS+GW1232 50-12,BS+GW206,50,12
BS+CC1232 50-12,BS+CC206,50,12
BS+FM1232 50-12,BS+FM206,50,12
GW+CC1232 50-12,GW+CC206,50,12
GW+FM1232,GW+FM206,50,12
CC+FM1232 50-12,CC+FM206,50,12
BS+GW+CC1232 50-12,BS+GW+CC206,50,12
BS+GW+FM1232 50-12,BS+GW+FM206,50,12
BS+CC+FM1232 50-12,BS+CC+FM206,50,12
GW+CC+FM1232 50-12,GW+CC+FM206,50,12
BS+GW+CC+FM1232 50-12,BS+GW+CC+FM206,50,12
BS1233 50-13,BS207,50,13
GW1233 50-13,GW207,50,13
CC1233 50-13,CC207,50,13
FM1233 50-13,FM207,50,13
BS+GW1233 50-13,BS+GW207,50,13
BS+CC1233 50-13,BS+CC207,50,13
BS+FM1233 50-13,BS+FM207,50,13
GW+CC1233 50-13,GW+CC207,50,13
GW+FM1233,GW+FM207,50,13
CC+FM1233 50-13,CC+FM207,50,13
BS+GW+CC1233 50-13,BS+GW+CC207,50,13
BS+GW+FM1233 50-13,BS+GW+FM207,50,13
BS+CC+FM1233 50-13,BS+CC+FM207,50,13
GW+CC+FM1233 50-13,GW+CC+FM207,50,13
BS+GW+CC+FM1233 50-13,BS+GW+CC+FM207,50,13
BS1234 50-14,BS208,50,14
GW1234 50-14,GW208,50,14
CC1234 50-14,CC208,50,14
FM1234 50-14,FM208,50,14
BS+GW1234 50-14,BS+GW208,50,14
BS+CC1234 50-14,BS+CC208,50,14
BS+FM1234 50-14,BS+FM208,50,14
GW+CC1234 50-14,GW+CC208,50,14
GW+FM1234,GW+FM208,50,14
CC+FM1234 50-14,CC+FM208,50,14
BS+GW+CC1234 50-14,BS+GW+CC208,50,14
BS+GW+FM1234 50-14,BS+GW+FM208,50,14
BS+CC+FM1234 50-14,BS+CC+FM208,50,14
GW+CC+FM1234 50-14,GW+CC+FM208,50,14
BS+GW+CC+FM1234 50-14,BS+GW+CC+FM208,50,14
BS1235 51-7,BS209,51,7
GW1235 51-7,GW209,51,7
CC1235 51-7,CC209,51,7
FM1235 51-7,FM209,51,7
BS+GW1235 51-7,BS+GW209,51,7
BS+CC1235 51-7,BS+CC209,51,7
BS+FM1235 51-7,BS+FM209,51,7
GW+CC1235 51-7,GW+CC209,51,7
GW+FM1235,GW+FM209,51,7
CC+FM1235 51-7,CC+FM209,51,7
BS+GW+CC1235 51-7,BS+GW+CC209,51,7
BS+GW+FM1235 51-7,BS+GW+FM209,51,7
BS+CC+FM1235 51-7,BS+CC+FM209,51,7
GW+CC+FM1235 51-7,GW+CC+FM209,51,7
BS+GW+CC+FM1235 51-7,BS+GW+CC+FM209,51,7
BS1236 51-8,BS210,51,8
GW1236 51-8,GW210,51,8
CC1236 51-8,CC210,51,8
FM1236 51-8,FM210,51,8
BS+GW1236 51-8,BS+GW210,51,8
BS+CC1236 51-8,BS+CC210,51,8
BS+FM1236 51-8,BS+FM210,51,8
GW+CC1236 51-8,GW+CC210,51,8
GW+FM1236,GW+FM210,51,8
CC+FM1236 51-8,CC+FM210,51,8
BS+GW+CC1236 51-8,BS+GW+CC210,51,8
BS+GW+FM1236 51-8,BS+GW+FM210,51,8
BS+CC+FM1236 51-8,BS+CC+FM210,51,8
GW+CC+FM1236 51-8,GW+CC+FM210,51,8
BS+GW+CC+FM1236 51-8,BS+GW+CC+FM210,51,8
BS1237 51-9,BS211,51,9
GW1237 51-9,GW211,51,9
CC1237 51-9,CC211,51,9
FM1237 51-9,FM211,51,9
BS+GW1237 51-9,BS+GW211,51,9
BS+CC1237 51-9,BS+CC211,51,9
BS+FM1237 51-9,BS+FM211,51,9
GW+CC1237 51-9,GW+CC211,51,9
GW+FM1237,GW+FM211,51,9
CC+FM1237 51-9,CC+FM211,51,9
BS+GW+CC1237 51-9,BS+GW+CC211,51,9
BS+GW+FM1237 51-9,BS+GW+FM211,51,9
BS+CC+FM1237 51-9,BS+CC+FM211,51,9
GW+CC+FM1237 51-9,GW+CC+FM211,51,9
BS+GW+CC+FM1237 51-9,BS+GW+CC+FM211,51,9
BS1238 51-10,BS212,51,10
GW1238 51-10,GW212,51,10
CC1238 51-10,CC212,51,10
FM1238 51-10,FM212,51,10
BS+GW1238 51-10,BS+GW212,51,10
BS+CC1238 51-10,BS+CC212,51,10
BS+FM1238 51-10,BS+FM212,51,10
GW+CC1238 51-10,GW+CC212,51,10
GW+FM1238,GW+FM212,51,10
CC+FM1238 51-10,CC+FM212,51,10
BS+GW+CC1238 51-10,BS+GW+CC212,51,10
BS+GW+FM1238 51-10,BS+GW+FM212,51,10
BS+CC+FM1238 51-10,BS+CC+FM212,51,10
GW+CC+FM1238 51-10,GW+CC+FM212,51,10
BS+GW+CC+FM1238 51-10,BS+GW+CC+FM212,51,10
BS1239 51-11,BS213,51,11
GW1239 51-11,GW213,51,11
CC1239 51-11,CC213,51,11
FM1239 51-11,FM213,51,11
BS+GW1239 51-11,BS+GW213,51,11
BS+CC1239 51-11,BS+CC213,51,11
BS+FM1239 51-11,BS+FM213,51,11
GW+CC1239 51-11,GW+CC213,51,11
GW+FM1239,GW+FM213,51,11
CC+FM1239 51-11,CC+FM213,51,11
BS+GW+CC1239 51-11,BS+GW+CC213,51,11
BS+GW+FM1239 51-11,BS+GW+FM213,51,11
BS+CC+FM1239 51-11,BS+CC+FM213,51,11
GW+CC+FM1239 51-11,GW+CC+FM213,51,11
BS+GW+CC+FM1239 51-11,BS+GW+CC+FM213,51,11
BS1240 53-5,BS214,53,5
GW1240 53-5,GW214,53,5
CC1240 53-5,CC214,53,5
FM1240 53-5,FM214,53,5
BS+GW1240 53-5,BS+GW214,53,5
BS+CC1240 53-5,BS+CC214,53,5
BS+FM1240 53-5,BS+FM214,53,5
GW+CC1240 53-5,GW+CC214,53,5
GW+FM1240,GW+FM214,53,5
CC+FM1240 53-5,CC+FM214,53,5
BS+GW+CC1240 53-5,BS+GW+CC214,53,5
BS+GW+FM1240 53-5,BS+GW+FM214,53,5
BS+CC+FM1240 53-5,BS+CC+FM214,53,5
GW+CC+FM1240 53-5,GW+CC+FM214,53,5
BS+GW+CC+FM1240 53-5,BS+GW+CC+FM214,53,5
BS1241 53-6,BS215,53,6
GW1241 53-6,GW215,53,6
CC1241 53-6,CC215,53,6
FM1241 53-6,FM215,53,6
BS+GW1241 53-6,BS+GW215,53,6
BS+CC1241 53-6,BS+CC215,53,6
BS+FM1241 53-6,BS+FM215,53,6
GW+CC1241 53-6,GW+CC215,53,6
GW+FM1241,GW+FM215,53,6
CC+FM1241 53-6,CC+FM215,53,6
BS+GW+CC1241 53-6,BS+GW+CC215,53,6
BS+GW+FM1241 53-6,BS+GW+FM215,53,6
BS+CC+FM1241 53-6,BS+CC+FM215,53,6
GW+CC+FM1241 53-6,GW+CC+FM215,53,6
BS+GW+CC+FM1241 53-6,BS+GW+CC+FM215,53,6
BS1242 53-7,BS216,53,7
GW1242 53-7,GW216,53,7
CC1242 53-7,CC216,53,7
FM1242 53-7,FM216,53,7
BS+GW1242 53-7,BS+GW216,53,7
BS+CC1242 53-7,BS+CC216,53,7
BS+FM1242 53-7,BS+FM216,53,7
GW+CC1242 53-7,GW+CC216,53,7
GW+FM1242,GW+FM216,53,7
CC+FM1242 53-7,CC+FM216,53,7
BS+GW+CC1242 53-7,BS+GW+CC216,53,7
BS+GW+FM1242 53-7,BS+GW+FM216,53,7
BS+CC+FM1242 53-7,BS+CC+FM216,53,7
GW+CC+FM1242 53-7,GW+CC+FM216,53,7
BS+GW+CC+FM1242 53-7,BS+GW+CC+FM216,53,7
BS1243 53-8,BS217,53,8
GW1243 53-8,GW217,53,8
CC1243 53-8,CC217,53,8
FM1243 53-8,FM217,53,8
BS+GW1243 53-8,BS+GW217,53,8
BS+CC1243 53-8,BS+CC217,53,8
BS+FM1243 53-8,BS+FM217,53,8
GW+CC1243 53-8,GW+CC217,53,8
GW+FM1243,GW+FM217,53,8
CC+FM1243 53-8,CC+FM217,53,8
BS+GW+CC1243 53-8,BS+GW+CC217,53,8
BS+GW+FM1243 53-8,BS+GW+FM217,53,8
BS+CC+FM1243 53-8,BS+CC+FM217,53,8
GW+CC+FM1243 53-8,GW+CC+FM217,53,8
BS+GW+CC+FM1243 53-8,BS+GW+CC+FM217,53,8
BS1244 53-9,BS218,53,9
GW1244 53-9,GW218,53,9
CC1244 53-9,CC218,53,9
FM1244 53-9,FM218,53,9
BS+GW1244 53-9,BS+GW218,53,9
BS+CC1244 53-9,BS+CC218,53,9
BS+FM1244 53-9,BS+FM218,53,9
GW+CC1244 53-9,GW+CC218,53,9
GW+FM1244,GW+FM218,53,9
CC+FM1244 53-9,CC+FM218,53,9
BS+GW+CC1244 53-9,BS+GW+CC218,53,9
BS+GW+FM1244 53-9,BS+GW+FM218,53,9
BS+CC+FM1244 53-9,BS+CC+FM218,53,9
GW+CC+FM1244 53-9,GW+CC+FM218,53,9
BS+GW+CC+FM1244 53-9,BS+GW+CC+FM218,53,9
BS1245 53-10,BS219,53,10
GW1245 53-10,GW219,53,10
CC1245 53-10,CC219,53,10
FM1245 53-10,FM219,53,10
BS+GW1245 53-10,BS+GW219,53,10
BS+CC1245 53-10,BS+CC219,53,10
BS+FM1245 53-10,BS+FM219,53,10
GW+CC1245 53-10,GW+CC219,53,10
GW+FM1245,GW+FM219,53,10
CC+FM1245 53-10,CC+FM219,53,10
BS+GW+CC1245 53-10,BS+GW+CC219,53,10
BS+GW+FM1245 53-10,BS+GW+FM219,53,10
BS+CC+FM1245 53-10,BS+CC+FM219,53,10
GW+CC+FM1245 53-10,GW+CC+FM219,53,10
BS+GW+CC+FM1245 53-10,BS+GW+CC+FM219,53,10
BS1246 54-3,BS220,54,3
GW1246 54-3,GW220,54,3
CC1246 54-3,CC220,54,3
FM1246 54-3,FM220,54,3
BS+GW1246 54-3,BS+GW220,54,3
BS+CC1246 54-3,BS+CC220,54,3
BS+FM1246 54-3,BS+FM220,54,3
GW+CC1246 54-3,GW+CC220,54,3
GW+FM1246,GW+FM220,54,3
CC+FM1246 54-3,CC+FM220,54,3
BS+GW+CC1246 54-3,BS+GW+CC220,54,3
BS+GW+FM1246 54-3,BS+GW+FM220,54,3
BS+CC+FM1246 54-3,BS+CC+FM220,54,3
GW+CC+FM1246 54-3,GW+CC+FM220,54,3
BS+GW+CC+FM1246 54-3,BS+GW+CC+FM220,54,3
BS1247 54-4,BS221,54,4
GW1247 54-4,GW221,54,4
CC1247 54-4,CC221,54,4
FM1247 54-4,FM221,54,4
BS+GW1247 54-4,BS+GW221,54,4
BS+CC1247 54-4,BS+CC221,54,4
BS+FM1247 54-4,BS+FM221,54,4
GW+CC1247 54-4,GW+CC221,54,4
GW+FM1247,GW+FM221,54,4
CC+FM1247 54-4,CC+FM221,54,4
BS+GW+CC1247 54-4,BS+GW+CC221,54,4
BS+GW+FM1247 54-4,BS+GW+FM221,54,4
BS+CC+FM1247 54-4,BS+CC+FM221,54,4
GW+CC+FM1247 54-4,GW+CC+FM221,54,4
BS+GW+CC+FM1247 54-4,BS+GW+CC+FM221,54,4
BS1248 54-5,BS222,54,5
GW1248 54-5,GW222,54,5
CC1248 54-5,CC222,54,5
FM1248 54-5,FM222,54,5
BS+GW1248 54-5,BS+GW222,54,5
BS+CC1248 54-5,BS+CC222,54,5
BS+FM1248 54-5,BS+FM222,54,5
GW+CC1248 54-5,GW+CC222,54,5
GW+FM1248,GW+FM222,54,5
CC+FM1248 54-5,CC+FM222,54,5
BS+GW+CC1248 54-5,BS+GW+CC222,54,5
BS+GW+FM1248 54-5,BS+GW+FM222,54,5
BS+CC+FM1248 54-5,BS+CC+FM222,54,5
GW+CC+FM1248 54-5,GW+CC+FM222,54,5
BS+GW+CC+FM1248 54-5,BS+GW+CC+FM222,54,5
BS1249 54-6,BS223,54,6
GW1249 54-6,GW223,54,6
CC1249 54-6,CC223,54,6
FM1249 54-6,FM223,54,6
BS+GW1249 54-6,BS+GW223,54,6
BS+CC1249 54-6,BS+CC223,54,6
BS+FM1249 54-6,BS+FM223,54,6
GW+CC1249 54-6,GW+CC223,54,6
GW+FM1249,GW+FM223,54,6
CC+FM1249 54-6,CC+FM223,54,6
BS+GW+CC1249 54-6,BS+GW+CC223,54,6
BS+GW+FM1249 54-6,BS+GW+FM223,54,6
BS+CC+FM1249 54-6,BS+CC+FM223,54,6
GW+CC+FM1249 54-6,GW+CC+FM223,54,6
BS+GW+CC+FM1249 54-6,BS+GW+CC+FM223,54,6
BS1250 55-3,BS224,55,3
GW1250 55-3,GW224,55,3
CC1250 55-3,CC224,55,3
FM1250 55-3,FM224,55,3
BS+GW1250 55-3,BS+GW224,55,3
BS+CC1250 55-3,BS+CC224,55,3
BS+FM1250 55-3,BS+FM224,55,3
GW+CC1250 55-3,GW+CC224,55,3
GW+FM1250,GW+FM224,55,3
CC+FM1250 55-3,CC+FM224,55,3
BS+GW+CC1250 55-3,BS+GW+CC224,55,3
BS+GW+FM1250 55-3,BS+GW+FM224,55,3
BS+CC+FM1250 55-3,BS+CC+FM224,55,3
GW+CC+FM1250 55-3,GW+CC+FM224,55,3
BS+GW+CC+FM1250 55-3,BS+GW+CC+FM224,55,3
BS1251 55-4,BS225,55,4
GW1251 55-4,GW225,55,4
CC1251 55-4,CC225,55,4
FM1251 55-4,FM225,55,4
BS+GW1251 55-4,BS+GW225,55,4
BS+CC1251 55-4,BS+CC225,55,4
BS+FM1251 55-4,BS+FM225,55,4
GW+CC1251 55-4,GW+CC225,55,4
GW+FM1251,GW+FM225,55,4
CC+FM1251 55-4,CC+FM225,55,4
BS+GW+CC1251 55-4,BS+GW+CC225,55,4
BS+GW+FM1251 55-4,BS+GW+FM225,55,4
BS+CC+FM1251 55-4,BS+CC+FM225,55,4
GW+CC+FM1251 55-4,GW+CC+FM225,55,4
BS+GW+CC+FM1251 55-4,BS+GW+CC+FM225,55,4
BS1252 55-5,BS226,55,5
GW1252 55-5,GW226,55,5
CC1252 55-5,CC226,55,5
FM1252 55-5,FM226,55,5
BS+GW1252 55-5,BS+GW226,55,5
BS+CC1252 55-5,BS+CC226,55,5
BS+FM1252 55-5,BS+FM226,55,5
GW+CC1252 55-5,GW+CC226,55,5
GW+FM1252,GW+FM226,55,5
CC+FM1252 55-5,CC+FM226,55,5
BS+GW+CC1252 55-5,BS+GW+CC226,55,5
BS+GW+FM1252 55-5,BS+GW+FM226,55,5
BS+CC+FM1252 55-5,BS+CC+FM226,55,5
GW+CC+FM1252 55-5,GW+CC+FM226,55,5
BS+GW+CC+FM1252 55-5,BS+GW+CC+FM226,55,5
BS1253 55-6,BS227,55,6
GW1253 55-6,GW227,55,6
CC1253 55-6,CC227,55,6
FM1253 55-6,FM227,55,6
BS+GW1253 55-6,BS+GW227,55,6
BS+CC1253 55-6,BS+CC227,55,6
BS+FM1253 55-6,BS+FM227,55,6
GW+CC1253 55-6,GW+CC227,55,6
GW+FM1253,GW+FM227,55,6
CC+FM1253 55-6,CC+FM227,55,6
BS+GW+CC1253 55-6,BS+GW+CC227,55,6
BS+GW+FM1253 55-6,BS+GW+FM227,55,6
BS+CC+FM1253 55-6,BS+CC+FM227,55,6
GW+CC+FM1253 55-6,GW+CC+FM227,55,6
BS+GW+CC+FM1253 55-6,BS+GW+CC+FM227,55,6
BS1254 55-7,BS228,55,7
GW1254 55-7,GW228,55,7
CC1254 55-7,CC228,55,7
FM1254 55-7,FM228,55,7
BS+GW1254 55-7,BS+GW228,55,7
BS+CC1254 55-7,BS+CC228,55,7
BS+FM1254 55-7,BS+FM228,55,7
GW+CC1254 55-7,GW+CC228,55,7
GW+FM1254,GW+FM228,55,7
CC+FM1254 55-7,CC+FM228,55,7
BS+GW+CC1254 55-7,BS+GW+CC228,55,7
BS+GW+FM1254 55-7,BS+GW+FM228,55,7
BS+CC+FM1254 55-7,BS+CC+FM228,55,7
GW+CC+FM1254 55-7,GW+CC+FM228,55,7
BS+GW+CC+FM1254 55-7,BS+GW+CC+FM228,55,7
BS1255 55-8,BS229,55,8
GW1255 55-8,GW229,55,8
CC1255 55-8,CC229,55,8
FM1255 55-8,FM229,55,8
BS+GW1255 55-8,BS+GW229,55,8
BS+CC1255 55-8,BS+CC229,55,8
BS+FM1255 55-8,BS+FM229,55,8
GW+CC1255 55-8,GW+CC229,55,8
GW+FM1255,GW+FM229,55,8
CC+FM1255 55-8,CC+FM229,55,8
BS+GW+CC1255 55-8,BS+GW+CC229,55,8
BS+GW+FM1255 55-8,BS+GW+FM229,55,8
BS+CC+FM1255 55-8,BS+CC+FM229,55,8
GW+CC+FM1255 55-8,GW+CC+FM229,55,8
BS+GW+CC+FM1255 55-8,BS+GW+CC+FM229,55,8
BS1256 55-9,BS230,55,9
GW1256 55-9,GW230,55,9
CC1256 55-9,CC230,55,9
FM1256 55-9,FM230,55,9
BS+GW1256 55-9,BS+GW230,55,9
BS+CC1256 55-9,BS+CC230,55,9
BS+FM1256 55-9,BS+FM230,55,9
GW+CC1256 55-9,GW+CC230,55,9
GW+FM1256,GW+FM230,55,9
CC+FM1256 55-9,CC+FM230,55,9
BS+GW+CC1256 55-9,BS+GW+CC230,55,9
BS+GW+FM1256 55-9,BS+GW+FM230,55,9
BS+CC+FM1256 55-9,BS+CC+FM230,55,9
GW+CC+FM1256 55-9,GW+CC+FM230,55,9
BS+GW+CC+FM1256 55-9,BS+GW+CC+FM230,55,9
BS1257 56-5,BS231,56,5
GW1257 56-5,GW231,56,5
CC1257 56-5,CC231,56,5
FM1257 56-5,FM231,56,5
BS+GW1257 56-5,BS+GW231,56,5
BS+CC1257 56-5,BS+CC231,56,5
BS+FM1257 56-5,BS+FM231,56,5
GW+CC1257 56-5,GW+CC231,56,5
GW+FM1257,GW+FM231,56,5
CC+FM1257 56-5,CC+FM231,56,5
BS+GW+CC1257 56-5,BS+GW+CC231,56,5
BS+GW+FM1257 56-5,BS+GW+FM231,56,5
BS+CC+FM1257 56-5,BS+CC+FM231,56,5
GW+CC+FM1257 56-5,GW+CC+FM231,56,5
BS+GW+CC+FM1257 56-5,BS+GW+CC+FM231,56,5
BS1258 56-6,BS232,56,6
GW1258 56-6,GW232,56,6
CC1258 56-6,CC232,56,6
FM1258 56-6,FM232,56,6
BS+GW1258 56-6,BS+GW232,56,6
BS+CC1258 56-6,BS+CC232,56,6
BS+FM1258 56-6,BS+FM232,56,6
GW+CC1258 56-6,GW+CC232,56,6
GW+FM1258,GW+FM232,56,6
CC+FM1258 56-6,CC+FM232,56,6
BS+GW+CC1258 56-6,BS+GW+CC232,56,6
BS+GW+FM1258 56-6,BS+GW+FM232,56,6
BS+CC+FM1258 56-6,BS+CC+FM232,56,6
GW+CC+FM1258 56-6,GW+CC+FM232,56,6
BS+GW+CC+FM1258 56-6,BS+GW+CC+FM232,56,6
BS1259 56-7,BS233,56,7
GW1259 56-7,GW233,56,7
CC1259 56-7,CC233,56,7
FM1259 56-7,FM233,56,7
BS+GW1259 56-7,BS+GW233,56,7
BS+CC1259 56-7,BS+CC233,56,7
BS+FM1259 56-7,BS+FM233,56,7
GW+CC1259 56-7,GW+CC233,56,7
GW+FM1259,GW+FM233,56,7
CC+FM1259 56-7,CC+FM233,56,7
BS+GW+CC1259 56-7,BS+GW+CC233,56,7
BS+GW+FM1259 56-7,BS+GW+FM233,56,7
BS+CC+FM1259 56-7,BS+CC+FM233,56,7
GW+CC+FM1259 56-7,GW+CC+FM233,56,7
BS+GW+CC+FM1259 56-7,BS+GW+CC+FM233,56,7
BS1260 56-8,BS234,56,8
GW1260 56-8,GW234,56,8
CC1260 56-8,CC234,56,8
FM1260 56-8,FM234,56,8
BS+GW1260 56-8,BS+GW234,56,8
BS+CC1260 56-8,BS+CC234,56,8
BS+FM1260 56-8,BS+FM234,56,8
GW+CC1260 56-8,GW+CC234,56,8
GW+FM1260,GW+FM234,56,8
CC+FM1260 56-8,CC+FM234,56,8
BS+GW+CC1260 56-8,BS+GW+CC234,56,8
BS+GW+FM1260 56-8,BS+GW+FM234,56,8
BS+CC+FM1260 56-8,BS+CC+FM234,56,8
GW+CC+FM1260 56-8,GW+CC+FM234,56,8
BS+GW+CC+FM1260 56-8,BS+GW+CC+FM234,56,8
BS1261 57-1,BS235,57,1
GW1261 57-1,GW235,57,1
CC1261 57-1,CC235,57,1
FM1261 57-1,FM235,57,1
BS+GW1261 57-1,BS+GW235,57,1
BS+CC1261 57-1,BS+CC235,57,1
BS+FM1261 57-1,BS+FM235,57,1
GW+CC1261 57-1,GW+CC235,57,1
GW+FM1261,GW+FM235,57,1
CC+FM1261 57-1,CC+FM235,57,1
BS+GW+CC1261 57-1,BS+GW+CC235,57,1
BS+GW+FM1261 57-1,BS+GW+FM235,57,1
BS+CC+FM1261 57-1,BS+CC+FM235,57,1
GW+CC+FM1261 57-1,GW+CC+FM235,57,1
BS+GW+CC+FM1261 57-1,BS+GW+CC+FM235,57,1
BS1262 57-2,BS236,57,2
GW1262 57-2,GW236,57,2
CC1262 57-2,CC236,57,2
FM1262 57-2,FM236,57,2
BS+GW1262 57-2,BS+GW236,57,2
BS+CC1262 57-2,BS+CC236,57,2
BS+FM1262 57-2,BS+FM236,57,2
GW+CC1262 57-2,GW+CC236,57,2
GW+FM1262,GW+FM236,57,2
CC+FM1262 57-2,CC+FM236,57,2
BS+GW+CC1262 57-2,BS+GW+CC236,57,2
BS+GW+FM1262 57-2,BS+GW+FM236,57,2
BS+CC+FM1262 57-2,BS+CC+FM236,57,2
GW+CC+FM1262 57-2,GW+CC+FM236,57,2
BS+GW+CC+FM1262 57-2,BS+GW+CC+FM236,57,2
BS1263 57-3,BS237,57,3
GW1263 57-3,GW237,57,3
CC1263 57-3,CC237,57,3
FM1263 57-3,FM237,57,3
BS+GW1263 57-3,BS+GW237,57,3
BS+CC1263 57-3,BS+CC237,57,3
BS+FM1263 57-3,BS+FM237,57,3
GW+CC1263 57-3,GW+CC237,57,3
GW+FM1263,GW+FM237,57,3
CC+FM1263 57-3,CC+FM237,57,3
BS+GW+CC1263 57-3,BS+GW+CC237,57,3
BS+GW+FM1263 57-3,BS+GW+FM237,57,3
BS+CC+FM1263 57-3,BS+CC+FM237,57,3
GW+CC+FM1263 57-3,GW+CC+FM237,57,3
BS+GW+CC+FM1263 57-3,BS+GW+CC+FM237,57,3
BS1264 57-4,BS238,57,4
GW1264 57-4,GW238,57,4
CC1264 57-4,CC238,57,4
FM1264 57-4,FM238,57,4
BS+GW1264 57-4,BS+GW238,57,4
BS+CC1264 57-4,BS+CC238,57,4
BS+FM1264 57-4,BS+FM238,57,4
GW+CC1264 57-4,GW+CC238,57,4
GW+FM1264,GW+FM238,57,4
CC+FM1264 57-4,CC+FM238,57,4
BS+GW+CC1264 57-4,BS+GW+CC238,57,4
BS+GW+FM1264 57-4,BS+GW+FM238,57,4
BS+CC+FM1264 57-4,BS+CC+FM238,57,4
GW+CC+FM1264 57-4,GW+CC+FM238,57,4
BS+GW+CC+FM1264 57-4,BS+GW+CC+FM238,57,4
BS1265 58-11,BS239,58,11
GW1265 58-11,GW239,58,11
CC1265 58-11,CC239,58,11
FM1265 58-11,FM239,58,11
BS+GW1265 58-11,BS+GW239,58,11
BS+CC1265 58-11,BS+CC239,58,11
BS+FM1265 58-11,BS+FM239,58,11
GW+CC1265 58-11,GW+CC239,58,11
GW+FM1265,GW+FM239,58,11
CC+FM1265 58-11,CC+FM239,58,11
BS+GW+CC1265 58-11,BS+GW+CC239,58,11
BS+GW+FM1265 58-11,BS+GW+FM239,58,11
BS+CC+FM1265 58-11,BS+CC+FM239,58,11
GW+CC+FM1265 58-11,GW+CC+FM239,58,11
BS+GW+CC+FM1265 58-11,BS+GW+CC+FM239,58,11
BS1266 58-12,BS240,58,12
GW1266 58-12,GW240,58,12
CC1266 58-12,CC240,58,12
FM1266 58-12,FM240,58,12
BS+GW1266 58-12,BS+GW240,58,12
BS+CC1266 58-12,BS+CC240,58,12
BS+FM1266 58-12,BS+FM240,58,12
GW+CC1266 58-12,GW+CC240,58,12
GW+FM1266,GW+FM240,58,12
CC+FM1266 58-12,CC+FM240,58,12
BS+GW+CC1266 58-12,BS+GW+CC240,58,12
BS+GW+FM1266 58-12,BS+GW+FM240,58,12
BS+CC+FM1266 58-12,BS+CC+FM240,58,12
GW+CC+FM1266 58-12,GW+CC+FM240,58,12
BS+GW+CC+FM1266 58-12,BS+GW+CC+FM240,58,12
BS1267 58-13,BS241,58,13
GW1267 58-13,GW241,58,13
CC1267 58-13,CC241,58,13
FM1267 58-13,FM241,58,13
BS+GW1267 58-13,BS+GW241,58,13
BS+CC1267 58-13,BS+CC241,58,13
BS+FM1267 58-13,BS+FM241,58,13
GW+CC1267 58-13,GW+CC241,58,13
GW+FM1267,GW+FM241,58,13
CC+FM1267 58-13,CC+FM241,58,13
BS+GW+CC1267 58-13,BS+GW+CC241,58,13
BS+GW+FM1267 58-13,BS+GW+FM241,58,13
BS+CC+FM1267 58-13,BS+CC+FM241,58,13
GW+CC+FM1267 58-13,GW+CC+FM241,58,13
BS+GW+CC+FM1267 58-13,BS+GW+CC+FM241,58,13
BS1268 58-14,BS242,58,14
GW1268 58-14,GW242,58,14
CC1268 58-14,CC242,58,14
FM1268 58-14,FM242,58,14
BS+GW1268 58-14,BS+GW242,58,14
BS+CC1268 58-14,BS+CC242,58,14
BS+FM1268 58-14,BS+FM242,58,14
GW+CC1268 58-14,GW+CC242,58,14
GW+FM1268,GW+FM242,58,14
CC+FM1268 58-14,CC+FM242,58,14
BS+GW+CC1268 58-14,BS+GW+CC242,58,14
BS+GW+FM1268 58-14,BS+GW+FM242,58,14
BS+CC+FM1268 58-14,BS+CC+FM242,58,14
GW+CC+FM1268 58-14,GW+CC+FM242,58,14
BS+GW+CC+FM1268 58-14,BS+GW+CC+FM242,58,14
BS1269 58-15,BS243,58,15
GW1269 58-15,GW243,58,15
CC1269 58-15,CC243,58,15
