Label,ld0.0top10,ld0.0top30,ld0.0top60,ld0.5top10,ld0.5top30,ld0.5top60,ld1.0top10,ld1.0top30,ld1.0top60
Sub073 ISO-M-L,0,0,0,0,0,0,0,0,1
Sub074 ISO-P-S,0,0,0,0,0,0,0,1,1
Sub074 ISO-P-M,0,0,0,0,0,0,0,0,1
Sub074 ISO-P-L,0,0,0,0,0,0,0,0,1
Sub074 ISO-M-S,0,0,0,0,0,0,0,0,1
Sub074 ISO-M-M,0,0,0,0,0,0,0,1,1
Sub074 ISO-M-L,0,0,0,0,0,0,0,0,1
Sub075 ISO-P-S,0,0,0,0,0,0,0,0,1
Sub075 ISO-P-M,0,0,0,0,0,0,0,0,1
Sub075 ISO-P-L,0,0,0,0,0,0,0,0,1
Sub075 ISO-M-S,0,0,0,0,0,0,0,1,1
Sub075 ISO-M-M,0,0,0,0,0,0,0,0,1
Sub075 ISO-M-L,0,0,0,0,0,0,0,0,1
Sub076 ISO-P-S,0,0,0,0,0,0,0,1,1
Sub076 ISO-P-M,0,0,0,0,0,0,0,0,1
Sub076 ISO-P-L,0,0,0,0,0,0,0,0,1
Sub076 ISO-M-S,0,0,0,0,0,0,0,1,1
Sub076 ISO-M-M,0,0,0,0,0,0,0,0,1
Sub076 ISO-M-L,0,0,0,0,0,0,0,0,1
Sub077 ISO-P-S,0,0,0,0,0,0,0,0,1
Sub077 ISO-P-M,0,0,0,0,0,0,0,0,1
Sub077 ISO-P-L,0,0,0,0,0,0,0,0,1
Sub077 ISO-M-S,0,0,0,0,0,0,0,1,1
Sub077 ISO-M-M,0,0,0,0,0,0,0,0,1
Sub077 ISO-M-L,0,0,0,0,0,0,0,0,1
Sub078 ISO-P-S,0,0,0,0,0,0,0,0,1
Sub078 ISO-P-M,0,0,0,0,0,0,0,0,1
Sub078 ISO-P-L,0,0,0,0,0,0,0,0,1
Sub078 ISO-M-S,0,0,0,0,0,0,0,1,1
Sub078 ISO-M-M,0,0,0,0,0,0,0,0,1
Sub078 ISO-M-L,0,0,0,0,0,0,0,0,1
Sub079 ISO-P-S,0,0,0,0,0,0,0,0,1
Sub079 ISO-P-M,0,0,0,0,0,0,0,0,1
Sub079 ISO-P-L,0,0,0,0,0,0,0,0,1
Sub079 ISO-M-S,0,0,0,0,0,0,0,1,1
Sub079 ISO-M-M,0,0,0,0,0,0,0,0,1
Sub079 ISO-M-L,0,0,0,0,0,0,0,0,1
Sub080 ISO-P-S,0,0,0,0,0,0,0,0,0
Sub080 ISO-P-M,0,0,0,0,0,0,0,0,0
Sub080 ISO-P-L,0,0,0,0,0,0,0,0,0
Sub080 ISO-M-S,0,0,0,0,0,0,0,0,0
Sub080 ISO-M-M,0,0,0,0,0,0,0,0,0
Sub080 ISO-M-L,0,0,0,0,0,0,0,0,0
Sub081 ISO-P-S,0,0,0,0,0,0,0,0,0
Sub081 ISO-P-M,0,0,0,0,0,0,0,0,0
Sub081 ISO-P-L,0,0,0,0,0,0,0,0,0
Sub081 ISO-M-S,0,0,0,0,0,0,0,0,0
Sub081 ISO-M-M,0,0,0,0,0,0,0,0,0
Sub081 ISO-M-L,0,0,0,0,0,0,0,0,0
Sub082 ISO-P-S,0,0,0,0,0,0,0,0,1
Sub082 ISO-P-M,0,0,0,0,0,0,0,0,1
Sub082 ISO-P-L,0,0,0,0,0,0,0,0,1
Sub082 ISO-M-S,0,0,0,0,0,0,0,0,1
Sub082 ISO-M-M,0,0,0,0,0,0,0,1,1
Sub082 ISO-M-L,0,0,0,0,0,0,0,0,1
Sub083 ISO-P-S,0,0,0,0,0,0,0,0,0
Sub083 ISO-P-M,0,0,0,0,0,0,0,0,0
Sub083 ISO-P-L,0,0,0,0,0,0,0,0,0
Sub083 ISO-M-S,0,0,0,0,0,0,0,0,0
Sub083 ISO-M-M,0,0,0,0,0,0,0,0,0
Sub083 ISO-M-L,0,0,0,0,0,0,0,0,0
Sub084 ISO-P-S,0,0,0,0,0,0,0,0,0
Sub084 ISO-P-M,0,0,0,0,0,0,0,0,0
Sub084 ISO-P-L,0,0,0,0,0,0,0,0,0
Sub084 ISO-M-S,0,0,0,0,0,0,0,0,0
Sub084 ISO-M-M,0,0,0,0,0,0,0,0,0
Sub084 ISO-M-L,0,0,0,0,0,0,0,0,0
Sub085 ISO-P-S,0,0,0,0,0,0,0,0,1
Sub085 ISO-P-M,0,0,0,0,0,0,0,0,1
Sub085 ISO-P-L,0,0,0,0,0,0,0,0,1
Sub085 ISO-M-S,0,0,0,0,0,0,0,0,1
Sub085 ISO-M-M,0,0,0,0,0,0,0,0,1
Sub085 ISO-M-L,0,0,0,0,0,0,0,0,1
Sub086 ISO-P-S,0,0,0,0,0,0,0,0,1
Sub086 ISO-P-M,0,0,0,0,0,0,0,0,1
Sub086 ISO-P-L,0,0,0,0,0,0,0,1,1
Sub086 ISO-M-S,0,0,0,0,0,0,0,0,1
Sub086 ISO-M-M,0,0,0,0,0,0,0,0,1
Sub086 ISO-M-L,0,0,0,0,0,0,0,0,1
Sub087 ISO-P-S,0,0,0,0,0,0,0,0,0
Sub087 ISO-P-M,0,0,0,0,0,0,0,0,1
Sub087 ISO-P-L,0,0,0,0,0,0,0,0,0
Sub087 ISO-M-S,0,0,1,0,0,0,0,0,1
Sub087 ISO-M-M,0,0,0,0,0,0,0,0,1
Sub087 ISO-M-L,0,0,0,0,0,0,0,0,1
Sub088 ISO-P-S,0,0,0,0,0,0,0,0,0
Sub088 ISO-P-M,0,0,0,0,0,0,0,0,1
Sub088 ISO-P-L,0,0,0,0,0,0,0,0,1
Sub088 ISO-M-S,0,0,0,0,0,0,0,0,1
Sub088 ISO-M-M,0,0,0,0,0,0,0,0,1
Sub088 ISO-M-L,0,0,0,0,0,0,0,0,1
Sub089 ISO-P-S,0,0,0,0,0,0,0,0,0
Sub089 ISO-P-M,0,0,0,0,0,0,0,0,0
Sub089 ISO-P-L,0,0,0,0,0,0,0,0,0
Sub089 ISO-M-S,0,0,0,0,0,0,0,0,0
Sub089 ISO-M-M,0,0,0,0,0,0,0,0,0
Sub089 ISO-M-L,0,0,0,0,0,0,0,0,0
Sub090 ISO-P-S,0,0,0,0,0,0,0,0,1
Sub090 ISO-P-M,0,0,0,0,0,0,0,0,1
Sub090 ISO-P-L,0,0,0,0,0,0,0,0,1
Sub090 ISO-M-S,0,0,0,0,0,0,0,0,1
Sub090 ISO-M-M,0,0,0,0,0,0,0,0,1
Sub090 ISO-M-L,0,0,0,0,0,0,0,0,1
Sub091 ISO-P-S,0,0,0,0,0,0,0,1,1
Sub091 ISO-P-M,0,0,0,0,0,0,0,0,1
Sub091 ISO-P-L,0,0,0,0,0,0,0,0,1
Sub091 ISO-M-S,0,0,0,0,0,0,0,1,1
Sub091 ISO-M-M,0,0,0,0,0,0,0,1,1
Sub091 ISO-M-L,0,0,0,0,0,0,0,0,1
Sub092 ISO-P-S,0,0,0,0,0,0,0,0,1
Sub092 ISO-P-M,0,0,0,0,0,0,0,1,1
Sub092 ISO-P-L,0,0,0,0,0,0,0,1,1
Sub092 ISO-M-S,0,0,0,0,0,0,0,0,1
Sub092 ISO-M-M,0,0,0,0,0,0,0,0,1
Sub092 ISO-M-L,0,0,0,0,0,0,0,0,1
Sub093 ISO-P-S,0,1,1,0,1,1,0,0,1
Sub093 ISO-P-M,0,1,1,0,0,1,0,0,1
Sub093 ISO-P-L,0,0,1,0,0,1,0,0,1
Sub093 ISO-M-S,0,1,1,0,1,1,0,0,1
Sub093 ISO-M-M,0,1,1,0,0,1,0,0,1
Sub093 ISO-M-L,0,0,1,0,0,1,0,0,1
Sub094 ISO-P-S,0,1,1,0,1,1,0,0,1
Sub094 ISO-P-M,0,0,1,0,0,1,0,0,1
Sub094 ISO-P-L,0,0,1,0,0,1,0,0,1
Sub094 ISO-M-S,0,1,1,0,0,1,0,0,1
Sub094 ISO-M-M,0,0,1,0,0,1,0,0,1
Sub094 ISO-M-L,0,0,1,0,0,1,0,0,1
Sub095 ISO-P-S,0,1,1,0,1,1,0,0,1
Sub095 ISO-P-M,0,1,1,0,1,1,0,0,1
Sub095 ISO-P-L,0,1,1,0,0,1,0,0,1
Sub095 ISO-M-S,0,1,1,0,1,1,0,0,1
Sub095 ISO-M-M,0,1,1,0,1,1,0,0,1
Sub095 ISO-M-L,0,1,1,0,0,1,0,0,1
Sub096 ISO-P-S,0,1,1,0,1,1,0,0,1
Sub096 ISO-P-M,0,1,1,0,1,1,0,0,1
Sub096 ISO-P-L,0,1,1,0,0,1,0,0,1
Sub096 ISO-M-S,0,1,1,0,1,1,0,0,1
Sub096 ISO-M-M,0,1,1,0,1,1,0,0,1
Sub096 ISO-M-L,0,0,1,0,0,1,0,0,1
Sub097 ISO-P-S,0,1,1,0,1,1,0,0,1
Sub097 ISO-P-M,0,0,1,0,0,1,0,0,1
Sub097 ISO-P-L,0,0,1,0,0,1,0,0,1
Sub097 ISO-M-S,0,0,1,0,0,1,0,0,1
Sub097 ISO-M-M,0,0,0,0,0,0,0,1,1
Sub097 ISO-M-L,0,0,1,0,0,0,0,0,1
Sub098 ISO-P-S,0,1,1,0,1,1,0,0,1
Sub098 ISO-P-M,0,1,1,0,0,1,0,0,1
Sub098 ISO-P-L,0,0,1,0,0,1,0,0,1
Sub098 ISO-M-S,0,1,1,0,1,1,0,0,1
Sub098 ISO-M-M,0,1,1,0,0,1,0,0,1
Sub098 ISO-M-L,0,0,1,0,0,1,0,0,1
Sub099 ISO-P-S,0,1,1,0,1,1,0,0,1
Sub099 ISO-P-M,0,1,1,0,1,1,0,0,1
Sub099 ISO-P-L,0,1,1,0,0,1,0,0,1
Sub099 ISO-M-S,0,1,1,0,1,1,0,0,1
Sub099 ISO-M-M,0,1,1,0,1,1,0,0,1
Sub099 ISO-M-L,0,1,1,0,0,1,0,0,1
Sub100 ISO-P-S,0,1,1,0,1,1,0,0,1
Sub100 ISO-P-M,0,1,1,0,0,1,0,0,1
Sub100 ISO-P-L,0,0,1,0,0,1,0,0,1
Sub100 ISO-M-S,0,1,1,0,1,1,0,0,1
Sub100 ISO-M-M,0,0,1,0,0,1,0,0,1
Sub100 ISO-M-L,0,0,1,0,0,1,0,0,1
Sub101 ISO-P-S,0,0,1,0,0,1,0,0,1
Sub101 ISO-P-M,0,0,1,0,0,1,0,0,1
Sub101 ISO-P-L,0,0,1,0,0,1,0,0,1
Sub101 ISO-M-S,0,0,1,0,0,1,0,0,1
Sub101 ISO-M-M,0,0,1,0,0,1,0,0,1
Sub101 ISO-M-L,0,0,0,0,0,0,0,1,1
Sub102 ISO-P-S,0,1,1,0,1,1,0,0,1
Sub102 ISO-P-M,0,0,1,0,0,1,0,0,1
Sub102 ISO-P-L,0,0,1,0,0,1,0,0,1
Sub102 ISO-M-S,0,1,1,0,1,1,0,0,1
Sub102 ISO-M-M,0,0,1,0,0,1,0,0,1
Sub102 ISO-M-L,0,0,1,0,0,1,0,0,1
Sub103 ISO-P-S,0,1,1,0,1,1,0,0,1
Sub103 ISO-P-M,0,0,1,0,0,1,0,0,1
Sub103 ISO-P-L,0,0,1,0,0,1,0,0,1
Sub103 ISO-M-S,0,1,1,0,1,1,0,0,1
Sub103 ISO-M-M,0,0,0,0,0,0,1,1,1
Sub103 ISO-M-L,0,0,1,0,0,1,0,0,1
Sub104 ISO-P-S,0,1,1,0,0,1,0,0,1
Sub104 ISO-P-M,0,0,1,0,0,1,0,0,1
Sub104 ISO-P-L,0,0,1,0,0,0,0,0,1
Sub104 ISO-M-S,0,1,1,0,0,1,0,0,1
Sub104 ISO-M-M,0,0,0,0,0,0,0,0,1
Sub104 ISO-M-L,0,0,1,0,0,1,0,0,1
Sub105 ISO-P-S,0,1,1,0,0,1,0,0,1
Sub105 ISO-P-M,0,0,1,0,0,1,0,0,1
Sub105 ISO-P-L,0,0,1,0,0,0,0,0,1
Sub105 ISO-M-S,0,1,1,0,0,1,0,0,1
Sub105 ISO-M-M,0,0,1,0,0,1,0,0,1
Sub105 ISO-M-L,0,0,1,0,0,0,0,0,1
Sub106 ISO-P-S,0,1,1,0,1,1,0,0,1
Sub106 ISO-P-M,0,0,1,0,0,1,0,0,1
Sub106 ISO-P-L,0,0,1,0,0,1,0,0,1
Sub106 ISO-M-S,0,1,1,0,1,1,0,0,1
Sub106 ISO-M-M,0,0,1,0,0,1,0,0,1
Sub106 ISO-M-L,0,0,1,0,0,1,0,0,1
Sub107 ISO-P-S,0,0,1,0,0,1,0,0,0
Sub107 ISO-P-M,0,0,1,0,0,1,0,0,0
Sub107 ISO-P-L,0,0,1,0,0,0,0,0,0
Sub107 ISO-M-S,0,0,1,0,0,1,0,0,0
Sub107 ISO-M-M,0,0,1,0,0,1,0,0,0
Sub107 ISO-M-L,0,0,1,0,0,1,0,0,0
Sub108 ISO-P-S,0,0,0,0,0,0,0,0,1
Sub108 ISO-P-M,0,0,0,0,0,0,0,0,1
Sub108 ISO-P-L,0,0,0,0,0,0,0,0,0
Sub108 ISO-M-S,0,0,0,0,0,0,0,0,1
Sub108 ISO-M-M,0,0,0,0,0,0,0,0,1
Sub108 ISO-M-L,0,0,0,0,0,0,0,0,1
Sub109 ISO-P-S,0,0,0,0,0,0,0,0,1
Sub109 ISO-P-M,0,0,0,0,0,0,0,0,1
Sub109 ISO-P-L,0,0,0,0,0,0,0,0,1
Sub109 ISO-M-S,0,0,1,0,0,0,0,0,1
Sub109 ISO-M-M,0,0,0,0,0,0,0,0,1
Sub109 ISO-M-L,0,0,0,0,0,0,0,0,1
Sub110 ISO-P-S,0,1,1,0,1,1,0,0,1
Sub110 ISO-P-M,0,0,1,0,0,1,0,0,1
Sub110 ISO-P-L,0,0,1,0,0,1,0,0,1
Sub110 ISO-M-S,0,1,1,0,1,1,0,0,1
Sub110 ISO-M-M,0,0,1,0,0,1,0,0,1
Sub110 ISO-M-L,0,0,1,0,0,1,0,0,1
Sub111 ISO-P-S,0,1,1,0,1,1,0,0,1
Sub111 ISO-P-M,0,0,1,0,0,1,0,0,1
Sub111 ISO-P-L,0,0,1,0,0,1,0,0,1
Sub111 ISO-M-S,0,1,1,0,0,1,0,0,1
Sub111 ISO-M-M,0,0,1,0,0,1,0,0,1
Sub111 ISO-M-L,0,0,1,0,0,1,0,0,1
Sub112 ISO-P-S,0,0,1,0,0,1,0,0,1
Sub112 ISO-P-M,0,0,1,0,0,1,0,0,1
Sub112 ISO-P-L,0,0,1,0,0,1,0,0,1
Sub112 ISO-M-S,0,0,1,0,0,1,0,0,1
Sub112 ISO-M-M,0,0,1,0,0,1,0,0,1
Sub112 ISO-M-L,0,0,1,0,0,1,0,0,1
Sub113 ISO-P-S,0,1,1,0,1,1,0,0,1
Sub113 ISO-P-M,0,0,1,0,0,1,0,0,1
Sub113 ISO-P-L,0,0,1,0,0,1,0,0,1
Sub113 ISO-M-S,0,1,1,0,1,1,0,0,1
Sub113 ISO-M-M,0,0,1,0,0,1,0,0,1
Sub113 ISO-M-L,0,0,1,0,0,1,0,0,1
Sub114 ISO-P-S,0,1,1,0,1,1,0,0,1
Sub114 ISO-P-M,0,0,1,0,0,1,0,0,1
Sub114 ISO-P-L,0,0,1,0,0,1,0,0,1
Sub114 ISO-M-S,0,1,1,0,1,1,0,0,1
Sub114 ISO-M-M,0,1,1,0,0,1,0,0,1
Sub114 ISO-M-L,0,0,1,0,0,1,0,0,1
Sub115 ISO-P-S,0,0,0,0,0,0,0,0,1
Sub115 ISO-P-M,0,0,0,0,0,0,0,0,1
Sub115 ISO-P-L,0,0,0,0,0,0,0,0,1
Sub115 ISO-M-S,0,0,0,0,0,0,0,0,1
Sub115 ISO-M-M,0,0,0,0,0,0,0,0,1
Sub115 ISO-M-L,0,0,0,0,0,0,0,0,1
Sub116 ISO-P-S,0,0,1,0,0,0,0,0,1
Sub116 ISO-P-M,0,0,0,0,0,0,0,0,1
Sub116 ISO-P-L,0,0,0,0,0,0,0,0,1
Sub116 ISO-M-S,0,0,1,0,0,1,0,0,1
Sub116 ISO-M-M,0,0,0,0,0,0,0,0,1
Sub116 ISO-M-L,0,0,0,0,0,0,0,1,1
Sub117 ISO-P-S,0,0,0,0,0,0,0,0,0
Sub117 ISO-P-M,0,0,0,0,0,0,0,0,0
Sub117 ISO-P-L,0,0,0,0,0,0,0,0,0
Sub117 ISO-M-S,0,0,0,0,0,0,0,0,0
Sub117 ISO-M-M,0,0,0,0,0,0,0,0,0
Sub117 ISO-M-L,0,0,0,0,0,0,0,0,0
Sub118 ISO-P-S,0,0,0,0,0,0,0,0,0
Sub118 ISO-P-M,0,0,0,0,0,0,0,0,0
Sub118 ISO-P-L,0,0,0,0,0,0,0,0,0
Sub118 ISO-M-S,0,0,0,0,0,0,0,0,1
Sub118 ISO-M-M,0,0,0,0,0,0,0,0,0
Sub118 ISO-M-L,0,0,0,0,0,0,0,0,0
Sub119 ISO-P-S,0,0,0,0,0,0,0,0,0
Sub119 ISO-P-M,0,0,0,0,0,0,0,0,0
Sub119 ISO-P-L,0,0,0,0,0,0,0,0,0
Sub119 ISO-M-S,0,0,0,0,0,0,0,0,0
Sub119 ISO-M-M,0,0,0,0,0,0,0,0,0
Sub119 ISO-M-L,0,0,0,0,0,0,0,0,0
Sub120 ISO-P-S,0,0,0,0,0,0,0,0,0
Sub120 ISO-P-M,0,0,0,0,0,0,0,0,0
Sub120 ISO-P-L,0,0,0,0,0,0,0,0,0
Sub120 ISO-M-S,0,0,0,0,0,0,0,0,0
Sub120 ISO-M-M,0,0,0,0,0,0,0,0,0
Sub120 ISO-M-L,0,0,0,0,0,0,0,0,0
Sub121 ISO-P-S,0,0,1,0,0,1,0,0,0
Sub121 ISO-P-M,0,0,0,0,0,0,0,0,0
Sub121 ISO-P-L,0,0,0,0,0,0,0,0,0
Sub121 ISO-M-S,0,0,1,0,0,1,0,0,0
Sub121 ISO-M-M,0,0,1,0,0,0,0,0,0
Sub121 ISO-M-L,0,0,0,0,0,0,0,0,0
Sub122 ISO-P-S,0,0,1,0,0,1,0,0,1
Sub122 ISO-P-M,0,0,0,0,0,0,0,0,1
Sub122 ISO-P-L,0,0,0,0,0,0,0,0,1
Sub122 ISO-M-S,0,0,1,0,0,1,0,0,1
Sub122 ISO-M-M,0,0,1,0,0,0,0,0,1
Sub122 ISO-M-L,0,0,0,0,0,0,0,0,1
Sub123 ISO-P-S,0,0,0,0,0,0,0,0,1
Sub123 ISO-P-M,0,0,0,0,0,0,0,0,0
Sub123 ISO-P-L,0,0,0,0,0,0,0,0,0
Sub123 ISO-M-S,0,0,0,0,0,0,0,0,1
Sub123 ISO-M-M,0,0,0,0,0,0,0,0,0
Sub123 ISO-M-L,0,0,0,0,0,0,0,0,0
Sub124 ISO-P-S,0,0,0,0,0,0,0,0,0
Sub124 ISO-P-M,0,0,0,0,0,0,0,0,0
Sub124 ISO-P-L,0,0,0,0,0,0,0,0,0
Sub124 ISO-M-S,0,0,0,0,0,0,0,0,1
Sub124 ISO-M-M,0,0,0,0,0,0,0,0,0
Sub124 ISO-M-L,0,0,0,0,0,0,0,0,0
Sub125 ISO-P-S,0,0,0,0,0,0,0,0,0
Sub125 ISO-P-M,0,0,0,0,0,0,0,0,0
Sub125 ISO-P-L,0,0,0,0,0,0,0,0,0
Sub125 ISO-M-S,0,0,0,0,0,0,0,0,0
Sub125 ISO-M-M,0,0,0,0,0,0,0,0,0
Sub125 ISO-M-L,0,0,0,0,0,0,0,0,0
Sub126 ISO-P-S,0,0,0,0,0,0,0,0,1
Sub126 ISO-P-M,0,0,0,0,0,0,0,0,1
Sub126 ISO-P-L,0,0,0,0,0,0,0,0,1
Sub126 ISO-M-S,0,0,0,0,0,0,0,0,1
Sub126 ISO-M-M,0,0,0,0,0,0,0,0,1
Sub126 ISO-M-L,0,0,0,0,0,0,0,0,1
Sub127 ISO-P-S,0,0,0,0,0,0,0,0,1
Sub127 ISO-P-M,0,0,0,0,0,0,0,1,1
Sub127 ISO-P-L,0,0,0,0,0,0,0,0,1
Sub127 ISO-M-S,0,0,0,0,0,0,0,0,1
Sub127 ISO-M-M,0,0,0,0,0,0,0,0,1
Sub127 ISO-M-L,0,0,0,0,0,0,0,0,1
Sub128 ISO-P-S,0,0,0,0,0,0,0,0,1
Sub128 ISO-P-M,0,0,0,0,0,0,0,0,1
Sub128 ISO-P-L,0,0,0,0,0,0,0,0,1
Sub128 ISO-M-S,0,0,0,0,0,0,0,0,1
Sub128 ISO-M-M,0,0,0,0,0,0,0,0,1
Sub128 ISO-M-L,0,0,0,0,0,0,0,0,1
Sub129 ISO-P-S,0,0,0,0,0,0,0,1,1
Sub129 ISO-P-M,0,0,0,0,0,0,0,1,1
Sub129 ISO-P-L,0,0,0,0,0,0,0,1,1
Sub129 ISO-M-S,0,0,0,0,0,0,0,1,1
Sub129 ISO-M-M,0,0,0,0,0,0,0,1,1
Sub129 ISO-M-L,0,0,0,0,0,0,0,1,1
Sub130 ISO-P-S,0,0,0,0,0,0,0,0,1
Sub130 ISO-P-M,0,0,0,0,0,0,0,0,1
Sub130 ISO-P-L,0,0,0,0,0,0,0,0,1
Sub130 ISO-M-S,0,0,1,0,0,0,0,1,1
Sub130 ISO-M-M,0,0,0,0,0,0,0,0,1
Sub130 ISO-M-L,0,0,0,0,0,0,0,0,1
Sub131 ISO-P-S,0,0,0,0,0,1,0,1,1
Sub131 ISO-P-M,0,0,0,0,0,1,0,1,1
Sub131 ISO-P-L,0,0,0,0,0,1,0,1,1
Sub131 ISO-M-S,0,0,0,0,0,1,0,1,1
Sub131 ISO-M-M,0,0,0,0,0,1,0,1,1
Sub131 ISO-M-L,0,0,0,0,0,1,0,1,1
Sub132 ISO-P-S,0,0,1,0,0,1,0,0,1
Sub132 ISO-P-M,0,0,0,0,0,0,0,0,1
Sub132 ISO-P-L,0,0,0,0,0,0,0,0,1
Sub132 ISO-M-S,0,0,1,0,0,1,0,1,1
Sub132 ISO-M-M,0,0,1,0,0,0,0,0,1
Sub132 ISO-M-L,0,0,1,0,0,0,0,0,1
Sub133 ISO-P-S,0,1,1,0,0,1,0,1,1
Sub133 ISO-P-M,0,0,1,0,0,1,0,1,1
Sub133 ISO-P-L,0,0,1,0,0,1,0,1,1
Sub133 ISO-M-S,0,0,1,0,0,1,0,1,1
Sub133 ISO-M-M,0,0,1,0,0,1,0,1,1
Sub133 ISO-M-L,0,0,1,0,0,1,0,1,1
Sub134 ISO-P-S,0,0,0,0,0,0,0,1,1
Sub134 ISO-P-M,0,0,0,0,0,0,0,1,1
Sub134 ISO-P-L,0,0,0,0,0,0,0,1,1
Sub134 ISO-M-S,0,0,0,0,0,0,0,1,1
Sub134 ISO-M-M,0,0,0,0,0,0,0,1,1
Sub134 ISO-M-L,0,0,0,0,0,0,0,1,1
Sub135 ISO-P-S,0,1,1,0,1,1,0,1,1
Sub135 ISO-P-M,0,0,1,0,0,1,0,1,1
Sub135 ISO-P-L,0,0,1,0,0,1,0,1,1
Sub135 ISO-M-S,0,1,1,0,1,1,0,1,1
Sub135 ISO-M-M,0,0,1,0,0,1,0,1,1
Sub135 ISO-M-L,0,0,1,0,0,1,0,1,1
Sub136 ISO-P-S,0,1,1,0,1,1,0,1,1
Sub136 ISO-P-M,0,0,1,0,0,1,0,1,1
Sub136 ISO-P-L,0,0,1,0,0,1,0,1,1
Sub136 ISO-M-S,0,1,1,0,1,1,0,1,1
Sub136 ISO-M-M,0,0,1,0,0,1,0,1,1
Sub136 ISO-M-L,0,0,1,0,0,1,0,1,1
Sub137 ISO-P-S,0,1,1,0,1,1,0,1,1
Sub137 ISO-P-M,0,1,1,0,0,1,0,1,1
Sub137 ISO-P-L,0,0,1,0,0,1,0,1,1
Sub137 ISO-M-S,0,1,1,0,1,1,0,1,1
Sub137 ISO-M-M,0,0,1,0,0,1,0,1,1
Sub137 ISO-M-L,0,0,1,0,0,1,0,1,1
Sub138 ISO-P-S,0,1,1,0,0,1,0,1,1
Sub138 ISO-P-M,0,0,1,0,0,1,0,1,1
Sub138 ISO-P-L,0,0,1,0,0,1,0,1,1
Sub138 ISO-M-S,0,1,1,0,1,1,0,1,1
Sub138 ISO-M-M,0,0,1,0,0,1,0,1,1
Sub138 ISO-M-L,0,0,1,0,0,1,0,1,1
Sub139 ISO-P-S,0,0,1,0,0,1,0,1,1
Sub139 ISO-P-M,0,0,1,0,0,1,0,1,1
Sub139 ISO-P-L,0,0,1,0,0,0,0,1,1
Sub139 ISO-M-S,0,0,0,0,0,0,1,1,1
Sub139 ISO-M-M,0,0,1,0,0,1,0,1,1
Sub139 ISO-M-L,0,0,1,0,0,0,0,1,1
Sub140 ISO-P-S,0,1,1,0,1,1,0,1,1
Sub140 ISO-P-M,0,0,1,0,0,1,0,1,1
Sub140 ISO-P-L,0,0,1,0,0,1,0,1,1
Sub140 ISO-M-S,0,1,1,0,1,1,0,1,1
Sub140 ISO-M-M,0,0,1,0,0,1,0,1,1
Sub140 ISO-M-L,0,0,1,0,0,1,0,1,1
Sub141 ISO-P-S,0,0,1,0,0,0,0,1,1
Sub141 ISO-P-M,0,0,0,0,0,0,0,0,1
Sub141 ISO-P-L,0,0,0,0,0,0,0,0,1
Sub141 ISO-M-S,0,0,1,0,0,1,0,1,1
Sub141 ISO-M-M,0,0,0,0,0,0,0,0,1
Sub141 ISO-M-L,0,0,0,0,0,0,0,0,1
Sub142 ISO-P-S,0,0,1,0,0,1,0,0,1
Sub142 ISO-P-M,0,0,1,0,0,0,0,0,1
Sub142 ISO-P-L,0,0,1,0,0,0,0,0,1
Sub142 ISO-M-S,0,0,1,0,0,1,0,1,1
Sub142 ISO-M-M,0,0,1,0,0,1,0,0,1
Sub142 ISO-M-L,0,0,1,0,0,0,0,0,1
Sub143 ISO-P-S,0,0,1,0,0,1,0,1,1
Sub143 ISO-P-M,0,0,1,0,0,1,0,0,1
Sub143 ISO-P-L,0,0,1,0,0,1,0,0,1
Sub143 ISO-M-S,0,0,1,0,0,1,0,1,1
Sub143 ISO-M-M,0,0,1,0,0,1,0,0,1
Sub143 ISO-M-L,0,0,1,0,0,1,0,0,1
Sub144 ISO-P-S,0,1,1,0,1,1,0,1,1
Sub144 ISO-P-M,0,1,1,0,0,1,0,1,1
Sub144 ISO-P-L,0,0,1,0,0,1,0,1,1
Sub144 ISO-M-S,0,1,1,0,1,1,0,1,1
Sub144 ISO-M-M,0,1,1,0,0,1,0,1,1
Sub144 ISO-M-L,0,0,1,0,0,1,0,1,1
Sub145 ISO-P-S,0,0,1,0,0,1,0,1,1
Sub145 ISO-P-M,0,0,1,0,0,1,0,1,1
Sub145 ISO-P-L,0,0,1,0,0,1,0,1,1
Sub145 ISO-M-S,0,1,1,0,0,1,0,1,1
Sub145 ISO-M-M,0,0,1,0,0,1,0,1,1
Sub145 ISO-M-L,0,0,1,0,0,1,0,1,1
Sub146 ISO-P-S,0,1,1,0,1,1,0,1,1
Sub146 ISO-P-M,0,0,1,0,0,1,0,1,1
Sub146 ISO-P-L,0,0,1,0,0,1,0,1,1
Sub146 ISO-M-S,0,1,1,0,1,1,0,1,1
Sub146 ISO-M-M,0,0,1,0,0,1,0,1,1
Sub146 ISO-M-L,0,0,1,0,0,1,0,1,1
Sub147 ISO-P-S,0,1,1,0,1,1,0,1,1
Sub147 ISO-P-M,0,0,1,0,0,1,0,1,1
Sub147 ISO-P-L,0,0,1,0,0,1,0,0,1
Sub147 ISO-M-S,0,1,1,0,1,1,0,1,1
Sub147 ISO-M-M,0,0,1,0,0,1,0,1,1
Sub147 ISO-M-L,0,0,1,0,0,1,0,0,1
Sub148 ISO-P-S,0,0,1,0,0,1,0,1,1
Sub148 ISO-P-M,0,0,1,0,0,1,0,1,1
Sub148 ISO-P-L,0,0,0,0,0,0,0,0,1
Sub148 ISO-M-S,0,0,1,0,0,1,0,1,1
